科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
长期借款,,,,,"17,000,000.00","20,833,253.18","20,300,651.87","22,677,570.84","39,245,114.97","59,151,549.01","56,283,154.59","56,169,731.05","49,518,676.01","40,324,915.55","51,855,599.70","38,373,669.74"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,"1,497,031.71","1,532,816.20","1,610,350.02","1,610,350.02","1,626,963.93","1,627,000.93","1,650,647.31","1,651,711.24","1,652,035.80","31,652,044.54","1,680,452.65","32,550,023.00","44,059,951.73","45,691,201.70","46,680,735.23","61,827,710.85"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,"4,612,337.53","4,414,373.38"
固定资产,"136,121,874.28","150,048,451.95","184,100,515.18","180,995,976.51","185,098,007.30","207,803,100.99","305,104,373.80","307,916,542.10","343,059,050.91","340,957,200.08","531,131,032.78","524,575,287.95","530,489,612.90","599,293,130.59","695,219,493.02","699,149,271.51"
递延所得税负债,,,,,"25,692.50",,,,,,,,,,,
在建工程,"10,038,132.03","20,967,506.19","36,091,503.23","38,993,786.34","45,370,832.34","51,418,365.53","24,885,097.37","50,668,122.05","35,567,792.34","57,011,907.94","62,401,473.84","70,171,735.32","82,395,676.84","74,606,448.51","111,716,621.87","132,958,427.19"
其他非流动负债,"6,743,875.22","10,985,193.11","14,831,940.85","14,694,553.53",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,"604,876.24",,"3,117,478.62"
非流动负债合计,"6,743,875.22","10,985,193.11","14,831,940.85","14,694,553.53","30,528,785.77","35,468,008.91","37,980,035.73","40,685,672.01","66,766,176.43","85,895,810.70","82,760,135.27","81,547,616.42","73,212,540.07","69,258,009.51","87,577,376.31","72,572,149.63"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"282,401,675.08","272,494,862.97","343,470,347.36","344,095,274.68","360,878,401.63","456,969,160.18","544,268,230.19","566,192,481.90","607,598,792.58","814,561,428.31","947,779,926.98","1,026,288,003.57","1,109,206,895.20","1,398,494,699.64","1,659,333,123.22","1,846,243,232.16"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"63,000,000.00","63,000,000.00","63,000,000.00","63,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","84,000,000.00","252,000,000.00","252,000,000.00","252,000,000.00","281,151,873.00","281,151,873.00","281,151,873.00","281,151,873.00","281,151,873.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"164,974,401.38","164,974,401.38","164,974,401.38","164,974,401.38","422,164,401.38","422,164,401.38","422,164,401.38","422,164,401.38","254,164,401.38","254,164,401.38","254,164,401.38","1,091,456,939.12","1,091,456,939.12","1,091,456,939.12","1,090,322,427.99","1,090,322,427.99"
无形资产,"7,080,486.29","43,356,952.46","38,814,448.62","38,590,276.97","38,367,105.32","38,144,464.10","38,013,001.36","37,983,322.60","37,745,210.77","37,507,098.94","37,268,987.11","37,030,875.28","36,795,754.90","36,877,301.70","36,618,535.56","37,504,139.11"
盈余公积,"6,346,660.30","11,317,450.78","15,318,758.56","15,318,758.56","15,318,758.56","15,318,758.56","22,376,448.46","22,376,448.46","22,376,448.46","22,376,448.46","30,974,552.60","30,974,552.60","30,974,552.60","30,974,552.60","42,012,927.03","42,012,927.03"
开发支出,,,,,,,,,,,,,,,,"7,236,101.36"
减:库存股,,,,,,,,,,,,,"8,823,105.46","12,997,799.48","26,999,776.69","49,960,024.36"
商誉,,,,,,"3,808,694.27","3,808,694.27","3,808,694.27","3,808,694.27","3,808,694.27","3,808,694.27","3,808,694.27","3,808,694.27","3,808,694.27","3,808,694.27","3,808,694.27"
未分配利润,"111,411,785.84","163,633,341.95","219,875,983.28","233,556,748.70","250,627,094.32","272,332,738.73","300,106,611.65","321,244,944.67","326,981,857.79","370,028,454.08","413,490,160.37","443,847,195.59","509,701,848.10","577,732,938.56","625,733,137.44","699,678,455.20"
长期待摊费用,"2,812,207.23","3,522,320.34","4,161,401.30","3,818,460.06","3,454,659.57","3,186,951.07","4,438,248.28","4,999,299.77","5,247,518.82","9,219,160.04","2,820,767.12","2,664,099.84","4,064,529.76","5,651,925.23","1,682,218.90","3,281,258.74"
少数股东权益,"1,130,555.07","22,642.92","1,423,732.52","1,066,352.36","963,429.14","5,353,173.92","4,472,542.56","4,213,020.29","4,349,729.62","4,156,949.43","3,177,586.67","3,106,741.46","2,922,119.65","3,163,532.18","2,905,283.91","2,322,994.85"
递延所得税资产,"3,142,420.88","4,447,896.59","5,876,360.47","6,316,043.94","6,963,505.23","7,486,993.86","7,515,981.00","8,194,026.55","8,138,928.74","8,139,515.91","10,097,237.60","10,402,579.82","10,707,354.03","12,116,264.80","13,672,553.49","14,312,821.38"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"18,000,000.00",,,,,,"12,855,103.00","75,531,508.26","92,234,280.56","132,106,009.88","42,176,679.23","39,047,099.99","126,788,751.57","122,531,437.84","86,113,320.74","124,409,292.27"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"182,692,152.42","228,375,943.73","275,154,578.82","274,824,893.84","285,381,073.69","317,975,570.75","402,771,146.39","495,253,226.84","536,953,512.21","629,901,631.60","700,885,324.60","734,750,395.47","853,610,326.00","915,681,280.88","1,010,012,173.08","1,102,105,195.30"
所有者权益(或股东权益)合计,"346,842,162.34","402,960,866.62","464,607,097.48","477,900,915.27","773,252,128.26","798,778,089.40","832,344,001.54","854,048,002.87","860,606,974.41","903,435,895.95","953,836,518.57","1,850,903,864.76","1,907,469,675.38","1,971,608,375.84","2,015,745,550.32","2,066,929,158.26"
资产总计,"629,243,837.42","675,455,729.59","808,077,444.84","821,996,189.95","1,134,130,529.89","1,255,747,249.58","1,376,612,231.73","1,420,240,484.77","1,468,205,766.99","1,717,997,324.26","1,901,616,445.55","2,877,191,868.33","3,016,676,570.58","3,370,103,075.48","3,675,078,673.54","3,913,172,390.42"
负债和所有者(或股东权益)合计,"629,243,837.42","675,455,729.59","808,077,444.84","821,996,189.95","1,134,130,529.89","1,255,747,249.58","1,376,612,231.73","1,420,240,484.77","1,468,205,766.99","1,717,997,324.26","1,901,616,445.55","2,877,191,868.33","3,016,676,570.58","3,370,103,075.48","3,675,078,673.54","3,913,172,390.42"
