科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他流动资产,,,,,,,,,"4,818,860.25","4,818,860.25","7,434,189.00","7,434,189.00","4,302,112.15","4,200,277.77","4,402,039.35","5,183,670.97","37,475,674.71","19,966,957.47","35,681,011.81","47,952,669.04","8,914,894.02","867,384.65","15,238,176.49","16,927,963.78","14,558,260.09","24,145,775.46","15,121,415.12","16,414,111.13","25,757,233.06","28,209,931.03","27,735,639.98","27,647,242.34","27,214,569.43","30,016,269.39","27,373,057.37","41,399,514.77","327,684,954.71","334,823,271.48"
其他流动负债,,,"570,312.87","1,010,188.22","158,362.21",,"83,220.85","82,120.37","15,114.24","15,114.24","15,114.24","15,114.24","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,"200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00",,,,,,,,,,,,,,,,,
流动资产合计,"739,315,504.16","748,424,087.80","877,874,090.41","847,775,608.34","1,367,195,087.50","1,342,694,281.83","1,360,126,511.53","1,164,224,528.52","1,120,695,171.69","1,334,401,661.53","1,436,059,885.30","1,553,954,767.95","1,456,163,553.96","1,645,488,998.12","1,713,388,529.14","1,731,652,644.31","1,484,552,136.50","1,739,721,630.20","1,637,345,616.92","1,563,882,845.81","1,561,891,634.11","1,864,532,446.85","1,770,096,633.81","1,944,512,315.56","1,760,150,067.53","1,845,913,386.19","1,947,626,726.24","1,915,760,708.54","1,734,596,705.43","1,727,461,935.54","1,828,451,921.78","1,937,670,402.81","1,963,656,005.16","1,925,626,218.21","1,987,312,603.97","2,027,900,644.50","3,037,317,126.50","3,101,410,558.50"
流动负债合计,"678,701,732.98","682,398,365.69","814,289,174.45","716,073,268.01","547,973,442.83","606,266,349.40","659,567,261.14","482,879,725.30","451,292,237.31","759,210,096.71","789,189,424.92","967,915,805.27","921,100,567.66","1,111,415,868.06","1,243,724,869.87","1,221,795,353.28","966,063,215.17","1,218,009,296.69","1,140,012,609.16","1,041,812,773.51","1,061,646,583.16","943,083,500.89","1,011,434,185.80","1,032,439,836.91","843,350,833.64","938,843,794.41","1,089,465,085.49","1,003,453,220.61","929,167,235.86","932,478,553.21","1,023,639,651.71","1,077,230,178.48","1,029,510,049.18","955,664,006.85","1,068,438,159.09","1,077,512,955.90","1,019,707,904.90","983,852,329.17"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,500,000.00","36,000,000.00"
长期借款,"175,700,000.00","173,400,000.00","178,000,000.00","250,600,000.00","62,600,000.00","58,000,000.00","38,000,000.00","38,000,000.00","28,000,000.00","28,000,000.00","80,000,000.00","25,000,000.00","25,000,000.00",,,,"49,980,000.00","79,039,515.00","102,282,695.50","105,096,820.00","105,777,119.50","56,322,475.50",,"50,000,000.00","106,000,000.00","146,000,000.00","126,000,000.00","126,000,000.00","64,000,000.00","62,500,000.00","82,283,900.00","67,283,900.00","61,246,800.00","27,372,100.00","4,262,280.00","4,302,815.00","4,291,265.00",
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,"363,107,821.17","367,904,615.72","372,874,458.25",,,,,,,,,,,,,"827,475,114.84","837,200,698.36"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,,"12,500,000.00","13,000,380.32",,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,288,100.00"
固定资产,"336,264,576.09","355,889,442.31","399,718,892.13","388,422,091.38","515,591,365.68","509,837,943.87","515,312,408.60","505,207,200.04","556,344,077.04","538,026,650.90","602,365,138.55","590,461,666.88","781,936,220.34","764,296,579.02","849,140,229.26","857,364,863.86","873,123,525.41","903,216,927.32","904,626,853.80","878,369,594.93","1,245,369,941.86","1,214,365,444.04","1,306,906,209.11","1,272,189,758.10","1,278,348,084.44","1,285,523,999.60","1,345,749,874.53","1,361,769,956.36","1,513,843,875.57","1,515,568,371.56","1,486,705,755.89","1,508,516,322.60","1,654,071,747.07","1,610,065,563.20","1,597,332,007.25","1,623,129,650.06","1,630,038,820.33","1,584,619,964.57"
递延所得税负债,,,,,,,,,"384,534.48","545,925.71","699,577.20","822,316.83","498,608.88","209,781.08",,"132,461.98","385,724.29","432,278.95","501,753.70","1,029,837.89","1,520,019.95",,,"76,712.00",,,"332,591.05",,,"163,274.24","5,514.45",,,,,,,
在建工程,"62,403,393.49","110,763,733.22","149,277,744.72","192,223,690.18","84,906,139.65","187,394,868.34","170,269,512.10","220,893,916.56","181,312,217.16","317,572,784.83","210,345,343.07","263,927,607.42","131,828,076.18","154,712,760.47","152,507,842.19","148,040,587.37","208,307,055.40","248,581,121.22","324,160,630.87","400,752,491.04","116,306,927.53","204,496,807.31","225,587,201.89","220,287,012.51","306,774,469.99","382,405,546.85","314,671,621.21","311,182,243.03","212,895,818.79","230,607,694.82","267,276,017.54","225,541,411.41","64,910,067.97","69,072,888.40","105,368,126.43","93,487,937.90","64,739,961.55","71,420,016.52"
其他非流动负债,,,"29,486,387.50","29,372,775.00","30,124,285.84","32,132,658.35","31,706,239.20","32,370,696.89","33,101,922.67","32,146,890.68","37,963,823.77","38,785,326.74","38,504,800.73","37,812,426.17","41,815,569.10","40,744,960.09","74,541,703.49","73,419,119.66","74,051,535.83","76,533,952.00","73,029,701.57","71,815,867.73","68,952,033.89","66,913,200.08","76,889,774.15","7,500,406.17","6,929,947.99",,,,,,,,,,,
工程物资,"222,879.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"175,700,000.00","173,400,000.00","207,486,387.50","279,972,775.00","92,724,285.84","90,132,658.35","69,706,239.20","70,370,696.89","61,486,457.15","60,692,816.39","118,663,400.97","64,607,643.57","64,003,409.61","38,022,207.25","41,815,569.10","40,877,422.07","124,907,427.78","152,890,913.61","176,835,985.03","182,660,609.89","180,326,841.02","491,246,164.40","436,856,649.61","489,864,370.33","182,889,774.15","222,235,812.23","202,053,219.70","219,811,317.36","169,419,667.16","167,052,105.68","183,639,579.32","174,157,638.28","171,015,718.35","142,026,543.43","115,720,212.66","113,688,886.52","940,553,118.60","962,466,435.68"
固定资产清理,,,,,,,,,,,,,,"25,570.02",,"962,673.15",,,,,,,,,,,,,,,,,,,,,,
负债合计,"854,401,732.98","855,798,365.69","1,021,775,561.95","996,046,043.01","640,697,728.67","696,399,007.75","729,273,500.34","553,250,422.19","512,778,694.46","819,902,913.10","907,852,825.89","1,032,523,448.84","985,103,977.27","1,149,438,075.31","1,285,540,438.97","1,262,672,775.35","1,090,970,642.95","1,370,900,210.30","1,316,848,594.19","1,224,473,383.40","1,241,973,424.18","1,434,329,665.29","1,448,290,835.41","1,522,304,207.24","1,026,240,607.79","1,161,079,606.64","1,291,518,305.19","1,223,264,537.97","1,098,586,903.02","1,099,530,658.89","1,207,279,231.03","1,251,387,816.76","1,200,525,767.53","1,097,690,550.28","1,184,158,371.75","1,191,201,842.42","1,960,261,023.50","1,946,318,764.85"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,000.00","312,000,981.00","336,602,373.00","336,602,373.00","336,602,373.00","336,602,373.00","841,505,932.00","841,505,932.00","841,505,932.00","841,505,932.00","841,505,932.00","841,505,932.00","841,505,932.00","841,505,932.00","841,505,932.00","841,505,932.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"30,389,436.91","30,417,077.47","30,417,077.47","30,417,077.47","866,222,077.47","866,222,077.47","818,222,077.47","818,222,077.47","818,135,545.87","818,135,545.87","818,135,545.87","818,135,545.87","818,135,545.87","818,135,545.87","708,245,145.87","707,832,396.05","707,846,134.62","707,846,134.62","707,846,134.62","707,846,134.62","707,846,134.62","820,597,201.01","820,597,201.01","821,046,197.12","1,174,568,710.11","1,175,335,448.03","1,175,335,448.03","1,175,335,448.03","670,431,889.03","670,431,889.03","673,485,590.32","673,485,590.32","672,420,977.19","672,420,977.19","672,420,977.19","672,420,977.19","670,173,351.48","670,173,351.48"
无形资产,"39,735,131.54","51,591,790.66","51,046,877.29","50,774,420.61","50,502,003.92","50,229,507.24","87,556,050.56","87,527,987.39","87,842,545.12","87,337,806.69","138,041,923.12","137,307,763.26","145,775,847.46","144,934,105.57","151,148,388.30","150,283,747.71","171,662,991.98","170,696,810.50","169,957,954.23","168,954,140.70","153,459,224.89","152,582,631.53","151,665,542.28","150,709,533.12","154,535,177.18","153,525,597.97","161,743,610.81","160,796,061.05","160,613,291.84","174,887,134.07","174,433,797.39","173,142,911.40","171,456,115.23","169,980,206.43","185,687,325.71","184,159,656.30","182,384,322.72","180,847,048.91"
盈余公积,"10,223,290.08","15,983,642.60","15,983,642.60","15,983,642.60","22,899,666.88","22,899,666.88","22,899,666.88","22,899,666.88","26,853,108.07","26,853,108.07","26,853,108.07","26,853,108.07","34,769,832.37","34,769,832.37","34,847,877.16","34,847,877.16","48,047,369.30","48,047,369.30","48,047,369.30","48,047,369.30","68,587,717.91","68,587,717.91","68,587,717.91","68,587,717.91","91,150,264.49","91,150,264.49","91,150,264.49","91,150,264.49","110,644,179.44","110,644,179.44","110,644,179.44","110,644,179.44","127,686,785.68","127,686,785.68","127,686,785.68","127,686,785.68","136,957,692.64","136,957,692.64"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,102,485.01","2,102,485.00","2,102,485.00","2,048,584.55","2,048,584.55","2,048,584.55","2,048,584.55","2,048,584.55","2,048,584.55"
未分配利润,"122,819,697.04","198,296,326.32","240,196,970.20","263,844,158.59","274,806,043.05","290,862,792.99","297,007,958.16","314,299,024.15","328,069,053.42","348,573,568.40","367,064,358.32","399,725,820.03","411,329,268.49","441,112,630.30","464,182,621.75","515,293,069.06","532,312,814.53","575,337,984.08","602,596,833.03","672,423,959.51","697,767,042.24","746,553,641.69","740,427,365.13","799,123,066.58","802,748,796.38","834,012,923.89","809,124,271.79","852,287,287.03","838,733,535.47","862,359,637.65","884,528,993.54","928,944,685.51","972,629,214.72","996,938,022.20","988,865,229.37","1,030,159,514.39","1,046,692,177.50","1,094,906,013.15"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"43,714,350.87","48,585,725.84","51,309,058.05","54,817,913.45","55,603,800.71","56,207,268.21","59,653,263.37","63,175,516.65","54,110,077.71","57,816,080.41","61,502,021.96","63,484,849.67","63,297,025.00","63,822,101.24","70,486,506.94","66,151,711.64","68,819,238.11","71,316,598.88","71,036,585.15","70,380,196.42","72,424,454.26","73,724,323.93","83,514,305.04","82,660,807.94","89,952,012.74","90,926,911.54","87,263,618.37","93,075,488.39","86,260,626.14","92,139,887.95","68,857,030.68","67,356,111.19","62,605,612.23","61,644,766.18","92,274,653.46","91,469,202.34","93,287,483.68","99,348,709.65"
递延所得税资产,"3,607,023.46","2,409,973.23","1,761,136.48","1,900,906.93","2,029,930.95","2,428,693.40","1,771,913.06","1,952,290.88","1,679,863.42","1,851,998.60","2,482,812.11","2,925,361.87","4,744,678.53","5,630,170.82","8,939,445.27","9,330,204.05","11,152,356.67","12,019,853.88","11,002,234.79","11,905,777.58","12,208,605.79","9,498,019.83","8,844,671.88","7,707,548.34","11,110,118.36","11,412,769.05","10,853,056.22","12,053,245.90","14,074,913.87","15,887,358.44","17,209,042.77","16,243,910.17","11,111,646.48","10,971,011.04","11,537,395.22","10,575,038.35","11,953,628.30","15,011,219.36"
外币报表折算价差,,"-2,110.70","-3,569.24","-12,117.68","-4,789.08","-5,518.62","-20,070.37","-40,783.95","-72,605.10","-90,313.30","-112,757.96","-145,605.10","-187,272.53","-190,001.07","-178,156.53","-163,108.81","-198,133.55","-211,954.06","-282,225.68","-306,193.19","-362,439.03","-317,200.27","-317,165.53",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","5,000,000.00",,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"442,233,003.72","520,654,939.42","601,804,650.62","633,321,109.10","653,029,440.20","749,891,012.85","774,909,884.32","815,581,394.87","827,178,702.74","944,789,241.02","953,235,216.85","994,622,399.43","1,064,284,822.51","1,069,599,185.90","1,161,735,905.02","1,166,982,076.14","1,275,245,929.46","1,345,514,712.92","1,420,747,673.69","1,470,982,004.25","1,538,344,700.07","1,590,942,902.71","1,703,003,625.16","1,660,893,852.07","1,760,767,849.97","1,842,867,913.47","1,843,018,162.77","1,855,801,506.34","1,911,427,900.07","1,949,053,043.90","1,957,727,098.59","1,935,547,040.58","1,913,598,161.30","1,872,138,253.62","1,919,473,439.16","1,926,401,247.48","1,913,665,317.45","1,889,946,833.91"
所有者权益(或股东权益)合计,"327,146,774.90","413,280,661.53","457,903,179.08","485,050,674.43","1,379,526,799.03","1,396,186,286.93","1,405,762,895.51","1,426,555,501.20","1,435,095,179.97","1,459,287,989.45","1,481,442,276.26","1,516,053,718.54","1,535,344,399.20","1,565,650,108.71","1,589,583,995.19","1,635,961,945.10","1,668,827,423.01","1,714,336,132.82","1,741,244,696.42","1,810,391,466.66","1,858,262,910.00","2,021,145,684.27","2,024,809,423.56","2,083,101,960.39","2,494,677,309.71","2,527,701,693.02","2,499,126,583.82","2,548,297,676.91","2,547,437,702.48","2,576,984,320.55","2,578,899,789.34","2,621,829,626.63","2,676,728,398.93","2,700,073,921.55","2,722,627,671.38","2,763,100,049.56","2,990,721,420.45","3,045,038,627.56"
资产总计,"1,181,548,507.88","1,269,079,027.22","1,479,678,741.03","1,481,096,717.44","2,020,224,527.70","2,092,585,294.68","2,135,036,395.85","1,979,805,923.39","1,947,873,874.43","2,279,190,902.55","2,389,295,102.15","2,548,577,167.38","2,520,448,376.47","2,715,088,184.02","2,875,124,434.16","2,898,634,720.45","2,759,798,065.96","3,085,236,343.12","3,058,093,290.61","3,034,864,850.06","3,100,236,334.18","3,455,475,349.56","3,473,100,258.97","3,605,406,167.63","3,520,917,917.50","3,688,781,299.66","3,790,644,889.01","3,771,562,214.88","3,646,024,605.50","3,676,514,979.44","3,786,179,020.37","3,873,217,443.39","3,877,254,166.46","3,797,764,471.83","3,906,786,043.13","3,954,301,891.98","4,950,982,443.95","4,991,357,392.41"
负债和所有者(或股东权益)合计,"1,181,548,507.88","1,269,079,027.22","1,479,678,741.03","1,481,096,717.44","2,020,224,527.70","2,092,585,294.68","2,135,036,395.85","1,979,805,923.39","1,947,873,874.43","2,279,190,902.55","2,389,295,102.15","2,548,577,167.38","2,520,448,376.47","2,715,088,184.02","2,875,124,434.16","2,898,634,720.45","2,759,798,065.96","3,085,236,343.12","3,058,093,290.61","3,034,864,850.06","3,100,236,334.18","3,455,475,349.56","3,473,100,258.97","3,605,406,167.63","3,520,917,917.50","3,688,781,299.66","3,790,644,889.01","3,771,562,214.88","3,646,024,605.50","3,676,514,979.44","3,786,179,020.37","3,873,217,443.39","3,877,254,166.46","3,797,764,471.83","3,906,786,043.13","3,954,301,891.98","4,950,982,443.95","4,991,357,392.41"
