科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"162,269,562.11","330,447,957.56","551,623,066.23","832,024,811.35","260,021,792.56","576,132,230.54","825,573,717.40","1,205,009,874.22","193,486,535.72","452,917,817.53","789,213,729.48","1,319,285,841.50","378,847,855.50","867,103,500.14","1,388,526,919.79","1,926,414,929.53","341,746,052.50","898,064,696.27","1,467,036,163.76","2,046,205,496.46","442,827,081.95","992,406,689.72","1,579,283,100.43","2,153,448,030.62","427,716,182.24","981,567,106.49","1,528,730,783.09","2,063,862,509.84","416,831,500.47","895,516,612.46","1,550,305,583.84","1,990,918,556.66","471,962,908.13","1,236,426,251.03","1,669,535,540.71","2,146,985,744.73","526,869,321.08","998,163,879.00","1,614,135,775.62","2,330,246,351.54","725,244,355.66","1,444,659,207.35","2,417,842,634.35","1,476,534,572.79","585,154,147.38"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,534,820.33",
收到的税费返还,,"6,155,692.62","6,155,692.62","13,902,731.52",,"8,260,741.32","8,260,741.32","8,260,741.32",,,"17,911,270.47","17,911,270.47",,,"6,399,173.98","6,399,173.98","7,823,419.65","12,064,217.52","12,629,911.38","13,372,920.05","5,180,770.77","10,725,144.18","11,645,749.28","18,008,435.06","385,240.91","4,421,340.12","7,998,226.67","11,542,841.84","3,927,196.78","12,642,680.86","18,466,543.04","26,463,119.44","1,580,686.66","9,054,081.70","16,806,602.69","19,780,950.71","6,819,526.37","10,235,706.05","17,603,700.79","24,503,739.62","7,196,865.40","9,524,397.83","17,907,601.58","25,182,622.93","3,663,374.20"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"453,600.00",,"10,925.26"
收到其他与经营活动有关的现金,"382,124.62","458,529.24",,"1,341,722.48","473,200.44","1,509,841.07","1,800,802.39","1,582,120.83","5,054,840.96","13,006,184.96","18,745,427.04","1,959,705.70","1,374,809.26","3,599,737.27","1,770,087.46","7,994,500.92","1,134,498.14","2,300,465.65","3,169,065.51","7,191,036.45","3,367,792.44","23,746,326.30","27,908,313.18","31,492,955.10","1,783,764.58","7,739,309.48","16,404,089.73","17,878,533.00","1,116,527.92","1,126,727.93","1,435,775.18","16,042,860.03","3,800,178.68","12,472,205.83","11,207,765.30","16,688,842.59","10,483,824.91","16,064,621.22","8,853,754.14","12,872,805.79","816,342.80","3,880,544.89","19,170,422.62","16,676,462.16","4,908,761.24"
投资活动现金流出小计,"5,613,415.84","28,789,442.43","104,785,570.48","152,321,602.62","51,761,504.80","114,749,750.08","190,782,594.59","196,789,535.43","42,170,032.80","98,174,993.11","162,017,573.12","273,192,368.26","57,337,260.48","225,211,689.41","263,772,497.56","390,938,741.20","114,641,270.66","255,032,462.36","321,248,151.11","346,100,295.17","26,801,275.39","117,501,680.33","163,296,470.70","236,900,822.21","22,894,965.16","37,206,076.40","89,176,278.09","144,114,520.82","7,280,737.58","17,097,199.71","42,664,957.05","76,770,953.57","10,759,704.46","28,525,600.55","44,807,795.12","86,700,895.48","287,745,172.14","340,385,882.82","370,777,802.04","1,339,515,743.64","59,422,722.85","211,542,294.13","325,163,658.62","560,741,212.51","145,422,192.65"
经营活动现金流入小计,"162,651,686.73","337,062,179.42","557,778,758.85","847,269,265.35","260,494,993.00","585,902,812.93","835,635,261.11","1,214,852,736.37","198,541,376.68","465,924,002.49","825,870,426.99","1,339,156,817.67","380,222,664.76","870,703,237.41","1,396,696,181.23","1,940,808,604.43","350,703,970.29","912,429,379.44","1,482,835,140.65","2,066,769,452.96","451,375,645.16","1,026,878,160.20","1,618,837,162.89","2,202,949,420.78","429,885,187.73","993,727,756.09","1,553,133,099.49","2,093,283,884.68","421,875,225.17","909,286,021.25","1,570,207,902.06","2,033,424,536.13","477,343,773.47","1,257,952,538.56","1,697,549,908.70","2,183,455,538.03","544,172,672.36","1,024,464,206.27","1,640,593,230.55","2,367,622,896.95","733,257,563.86","1,458,064,150.07","2,454,920,658.55","1,518,393,657.88","593,726,282.82"
投资活动产生的现金流量净额,"-5,029,415.84","-28,086,715.25","-104,082,843.30","-147,918,875.44","-49,553,651.80","-112,391,710.33","-188,421,896.00","-181,537,282.40","-41,955,580.80","-97,991,013.08","-160,562,005.95","-266,094,132.71","-57,133,348.98","-220,710,454.26","-236,754,946.01","-334,483,927.01","-51,452,924.77","-191,844,012.22","-258,047,883.60","-282,849,322.29","-25,743,091.83","-100,241,157.77","-145,648,910.51","-214,553,262.02","-22,894,965.16","-37,206,076.40","-89,176,278.09","-135,827,346.91","-2,088,074.21","-11,892,415.80","-37,274,713.32","-70,653,038.60","-10,715,536.58","-28,382,243.63","-24,301,120.81","-37,747,898.35","-287,423,506.62","-331,546,470.52","-361,444,763.72","-1,305,546,853.60","-59,044,770.07","-193,233,464.15","-238,346,058.40","-263,657,583.90","148,549,869.22"
购买商品、接受劳务支付的现金,"136,923,318.09","323,137,085.75","494,367,213.35","719,552,783.13","293,515,680.48","505,282,562.57","729,900,377.71","958,820,282.70","254,672,211.38","528,154,809.97","892,781,908.47","1,310,491,647.50","430,513,034.93","728,911,245.60","1,193,108,501.65","1,550,039,334.16","322,130,832.78","1,042,659,429.44","1,669,959,736.27","2,077,808,591.32","388,515,837.41","914,874,045.62","1,202,865,724.50","1,690,648,251.93","347,369,098.00","751,494,759.92","1,106,437,972.89","1,575,845,799.67","144,690,687.52","679,842,500.19","1,087,407,865.95","1,375,796,264.46","432,667,185.67","991,128,751.50","1,256,537,037.21","1,671,211,906.93","391,148,654.19","657,115,364.20","1,128,633,762.21","1,697,547,593.92","512,600,542.72","973,140,802.50","1,750,594,401.48","910,073,248.92","272,166,212.40"
吸收投资收到的现金,,"311,700,000.00","311,700,000.00","311,700,000.00",,,,,"35,280,000.00","35,280,000.00","58,800,000.00","58,800,000.00",,"236,802,369.35","236,802,369.35","240,579,000.00",,,,,,"4,300,000.00","4,300,000.00","4,300,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00",,,,,,"593,686,256.27","641,047,056.27","641,047,056.27",,"3,330,059.04","958,988,054.84","958,988,054.84",,,,,
