科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"19,887,252.14","30,145,221.01","44,913,732.73","81,682,255.54","90,851,982.75","349,963,224.82","338,074,973.12","300,013,266.72","288,200,112.73","253,684,881.27","271,654,878.10","271,230,493.10","214,563,085.95","156,839,425.41","206,901,446.85","161,822,414.44","158,939,310.41","199,067,943.19","164,804,117.38","123,300,905.02","150,347,577.77","171,081,281.52","144,325,022.79","143,177,977.58","159,812,190.84","197,375,682.47","160,802,749.56","138,033,532.35","527,601,552.21","421,327,995.94","519,357,241.53","447,484,883.88","353,451,893.63","330,867,407.04","466,499,252.46","379,371,869.93"
短期借款,"10,000,000.00","130,000,000.00","193,000,000.00","213,000,000.00","193,000,000.00","113,000,000.00","70,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","90,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","119,972,000.00","90,000,000.00","90,000,000.00","110,000,000.00","168,900,000.00","146,400,000.00","191,400,000.00","162,500,000.00","179,500,000.00","205,250,000.00","222,000,000.00","213,000,000.00","204,000,000.00","241,050,000.00","214,300,000.00","231,300,000.00","367,606,800.00","479,072,442.50","498,018,342.50","513,515,942.50","647,153,542.50","530,223,555.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"900,000.00","11,753,315.00","38,236,879.50","10,572,754.05","33,084,140.28","17,057,669.18","23,528,961.35","10,805,526.20","19,404,754.75","33,041,698.21","33,725,024.01","18,523,616.72","25,911,477.59","45,016,640.81","39,003,310.46","27,227,222.85","32,917,327.01","33,492,359.11","36,743,135.14","37,472,942.10","72,150,975.29","70,214,392.00","48,222,329.00","36,146,345.26","49,647,925.86","35,753,457.81","69,663,960.81","66,140,269.11","67,068,782.31","79,624,648.19","99,601,026.98","80,409,965.64","104,428,979.80","79,504,587.12","128,505,606.38","94,009,160.25"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,"4,980,126.77","8,578,334.73","4,399,215.87","3,500,354.84","13,483,119.52","18,571,036.97","7,844,494.38","9,670,935.31","18,965,697.10","22,796,641.68","24,105,777.29"
应收账款,"22,393,551.03","70,448,420.39","64,274,082.73","104,211,309.34","108,638,810.57","113,180,611.73","114,037,834.61","150,291,020.08","144,673,358.96","148,200,935.75","120,036,689.62","142,156,271.92","140,265,268.79","157,425,624.61","130,213,607.47","166,711,262.76","157,469,498.75","184,283,890.69","199,304,219.33","244,343,523.27","263,788,200.52","253,219,454.47","265,295,824.68","295,290,808.32","345,182,419.63","317,279,660.57","292,212,392.28","292,403,939.16","353,425,002.85","354,626,510.20","360,811,388.62","346,775,971.45","344,234,015.88","396,523,152.72","405,020,993.79","434,416,122.34"
应付账款,"19,729,422.38","40,932,851.86","15,164,163.27","14,305,601.10","25,023,763.36","21,205,089.60","32,156,078.12","49,446,147.84","67,321,462.57","44,200,760.55","54,515,334.11","64,196,209.50","44,223,876.85","42,756,532.01","41,789,236.59","31,229,322.72","43,890,976.99","42,600,803.38","39,829,243.95","30,964,377.05","33,959,968.37","35,174,931.70","48,262,973.10","25,111,569.72","47,356,833.75","60,658,537.13","63,605,910.66","65,510,425.05","86,219,604.01","95,153,909.48","100,386,120.67","107,332,362.32","91,012,345.88","87,003,941.50","106,188,095.39","101,786,633.16"
预付款项,"5,050,679.77","22,608,191.65","17,721,923.74","8,377,104.97","12,886,180.09","28,151,657.31","13,323,735.20","24,670,443.49","33,368,650.41","36,369,067.60","25,611,357.32","57,334,609.89","87,530,692.08","102,028,563.31","93,877,352.99","66,652,536.16","65,965,199.79","13,917,609.71","44,474,408.21","29,115,084.04","14,393,572.69","10,021,487.47","38,052,854.75","23,951,010.37","12,500,805.35","28,814,591.22","21,242,585.39","30,280,530.15","32,996,309.73","41,350,499.75","24,889,404.66","37,870,803.69","47,961,984.49","51,074,393.77","26,361,577.02","62,808,487.38"
预收款项,"905,658.84","6,035,755.09","5,987,845.83","426,548.99","5,006,899.00","10,835,239.60","5,039,278.04","10,510,604.06","11,707,416.19","10,935,426.65","10,633,619.22","13,615,241.83","17,684,263.76","9,210,677.65","7,507,853.35","15,934,996.49","7,822,336.76","8,823,648.83","10,704,793.72","21,488,689.68","13,714,056.95","13,737,871.48","13,107,698.63","17,250,200.22","9,226,650.53","15,382,378.22","13,935,943.45","14,383,559.26","16,798,108.72","21,145,866.07","12,126,827.59","14,142,569.79","22,360,609.37","14,866,483.74","14,316,350.02","19,233,042.49"
其他应收款,"3,482,136.86","1,970,234.97","3,445,027.59","5,157,438.89","4,746,997.05","10,557,371.32","5,545,329.85","12,756,724.29","17,485,035.11","8,425,398.08","3,821,503.40","6,990,985.04","8,502,721.27","7,256,997.18","1,703,613.84","7,641,122.97","9,508,181.97","9,130,532.29","89,208,662.12","82,540,086.42","71,915,435.53","44,967,056.37","20,581,722.83","27,415,049.12","24,879,221.90","14,279,421.25","3,743,401.33","23,310,171.43","58,999,855.61","31,713,162.43","7,974,307.20","37,375,162.47","40,010,392.30","77,287,334.77","6,390,524.94","26,625,219.55"
应付职工薪酬,"1,672,425.79","2,534,786.90","402,532.57","159,992.84","277,426.62","455,320.35","298,012.69","216,476.72","7,483.16","11,726.43","8,232.43","13,529.77","15,288.21","57,085.45","107,380.85","60,067.06","118,151.55","165,980.56","2,377,141.00","2,888,539.66","2,811,891.74","2,050,379.57","1,185,124.00","1,588,010.94","2,096,223.11","4,147,619.07","1,236,690.00","3,878,889.14","5,731,818.74","5,620,892.30","1,483,688.70","4,593,840.04","2,937,227.07","4,081,323.73","1,683,192.90","4,292,802.91"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,317,915.01","-174,120.36","-6,108,118.46","774,751.05","4,787,228.70","710,819.99","5,645,252.66","9,715,002.05","2,606,759.03","-1,239.89","-4,113,717.35","2,637,975.45","471,590.48","3,713,540.46","5,588,369.79","3,219,744.40","1,834,569.94","4,213,405.61","1,535,645.94","4,946,842.16","6,926,497.97","1,276,990.77","4,329,286.75","504,587.81","5,721,754.31","8,143,994.77","17,071,041.48","3,944,729.03","11,457,715.26","9,222,152.80","8,110,876.08","2,742,090.24","1,638,138.64","6,808,631.58","12,303,570.81","15,595,175.95"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,"71,953.41","76,165.09","92,812.97","69,746.30","32,128.92",,,"80,835.00","7,052.56",,"18,865.17","24,682.06",,"-145,482.22",,"28,695.47","199,525.29",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,"100,000.00","100,000.00","100,000.00","300,000.00","300,000.00","300,000.00","300,000.00","1,993,835.00","1,392,168.00","1,392,168.00","1,392,168.00","12,653,044.51","1,803,784.00","83,334.00","15,622,471.82","83,334.00",,,,,,,
存货,"77,240,625.70","107,128,310.40","64,047,701.10","47,160,922.29","50,237,764.10","64,701,608.48","68,746,032.60","76,249,187.78","72,621,810.40","76,568,178.37","107,761,344.04","116,214,552.37","128,988,321.94","128,653,915.83","126,255,312.40","137,861,543.94","152,510,742.00","151,433,088.72","189,900,122.26","198,523,724.61","192,387,959.22","195,329,138.15","209,603,618.80","224,051,782.28","204,549,127.67","227,127,976.43","209,742,386.51","211,863,234.48","204,112,999.94","251,185,122.95","255,046,804.91","287,116,802.29","303,436,179.53","303,106,949.49","299,961,950.14","314,707,519.50"
其他应付款,"112,468,584.13","69,148,086.34","8,411,820.76","7,143,275.91","8,265,823.55","5,477,481.02","20,257,983.04","16,186,085.05","2,382,407.25","3,006,480.59","1,370,939.54","1,904,501.26","1,004,692.58","3,505,191.13","2,363,363.00","2,127,235.63","2,799,189.41","3,516,248.86","9,957,496.95","3,542,873.75","3,663,797.13","2,137,112.12","11,565,119.30","11,501,507.16","13,646,893.95","13,281,185.85","13,434,133.75","7,395,910.42","12,477,317.76","201,421,065.02","2,913,891.94","8,226,263.79","12,590,191.27","10,918,482.63","8,221,132.27","74,261,852.32"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00",,"6,016,071.54","4,886,789.57","3,109,190.77","1,924,043.78","3,417,941.53","1,701,139.18","1,780,970.33","1,115,661.98","826,299.98","909,976.11",,,"79,799,735.15","61,171,285.17","20,780,856.78","41,561,713.56","102,585,262.36","143,789,945.17"
