科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
资产减值损失,"4,398,398.78","11,535,874.91","5,421,413.72","6,847,032.67","23,015,865.89","2,360,694.51","6,744,068.48","8,611,177.31","21,055,706.17","2,183,621.21","8,258,943.16","11,704,844.19","59,408,912.36","7,756,595.59","15,441,543.27","25,331,197.26","48,883,929.20","5,761,837.57","12,587,587.43","22,378,866.55","42,742,346.31","7,721,093.45","16,238,497.91","25,086,034.07","60,342,037.43","8,630,577.23","16,287,755.09","25,695,004.54","71,329,084.30","10,180,347.64","12,840,141.71","51,732,539.62","90,309,418.52","18,846,254.70","33,257,450.10","48,680,065.39","424,867,330.46","13,430,653.60","-10,629,890.06"
减:所得税,"15,327,785.29","16,467,687.34","9,452,598.88","11,972,637.86","16,873,674.37","7,429,009.54","17,780,068.46","19,065,104.14","36,229,002.05","8,098,499.22","19,726,249.64","19,833,908.33","41,397,278.30","8,858,482.02","16,329,405.23","16,799,879.89","22,261,062.23","6,936,934.14","12,516,628.42","12,516,628.42","13,402,244.45","6,134,173.86","12,569,209.62","12,125,139.11","14,681,678.26","4,185,258.07","9,690,621.13","7,109,127.31","9,314,154.10","5,091,120.14","7,763,437.19","6,642,230.49","8,228,113.62","4,517,415.51","6,728,219.79","5,836,122.71","22,405,427.68","3,527,666.20","1,286,294.46"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,-260.98,,,,,,,,,,,,,,,,,,,,,,,,,"-241,516.79","-20,146.80","-315,244.13","46,928.75","34,196.13","138,301.68","167,388.50","-92,723.08","-341,302.20","-546,575.27","-6,905,208.20","800,441.33","-2,371,696.37"
四、净利润,"85,719,150.64","102,939,995.56","53,518,027.55","68,169,043.75","113,841,727.32","24,346,775.40","57,013,732.13","55,173,799.02","100,317,724.11","25,602,887.41","57,125,285.41","55,532,528.14","99,445,642.04","25,089,216.62","47,486,401.32","41,862,593.11","56,571,833.66","15,756,842.03","32,095,629.69","27,620,118.18","36,106,641.98","16,172,629.73","33,761,581.58","29,330,479.95","38,627,644.04","12,324,294.10","27,998,839.95","24,731,228.07","23,906,688.64","9,338,010.41","20,633,619.40","17,870,535.34","21,053,249.22","11,916,650.22","24,419,171.75","22,532,472.84","-346,993,586.92","20,062,147.31","32,964,261.61"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167,388.50",,,,,,
归属于母公司所有者的净利润,"85,714,369.93","102,938,244.13","53,510,634.05","68,159,733.77","113,816,146.93","24,368,065.16","57,017,950.15","55,181,714.09","100,300,944.03","25,637,297.24","57,137,033.39","55,546,113.78","99,444,822.69","25,166,741.34","47,600,777.63","41,787,133.54","55,833,539.06","16,104,039.60","31,045,591.15","26,432,718.80","34,021,531.10","16,817,896.71","33,326,013.30","28,819,605.43","35,951,213.52","12,216,621.30","27,024,033.98","23,693,824.62","22,534,566.97","9,233,281.73","20,156,542.84","17,541,241.84","20,839,621.11","11,542,551.79","22,313,903.67","19,198,281.51","-352,045,905.91","19,237,810.57","29,502,543.45"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"4,780.71","1,751.43","7,393.50","9,309.98","25,580.39","-21,289.76","-4,218.02","-7,915.07","16,780.08","-34,409.83","-11,747.98","-13,585.64",819.35,"-77,524.72","-114,376.31","75,459.57","738,294.60","-347,197.57","1,050,038.54","1,187,399.38","2,085,110.88","-645,266.98","435,568.28","510,874.52","2,676,430.52","107,672.80","974,805.97","1,037,403.45","1,372,121.67","104,728.68","477,076.56","329,293.50","213,628.11","374,098.43","2,105,268.08","3,334,191.33","5,052,318.99","824,336.74","3,461,718.16"
