科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"388,668,016.68","806,979,195.73","1,299,172,657.24","1,744,945,487.88","414,257,547.17","947,195,192.38","1,472,891,282.86","1,890,736,369.09","344,285,423.65","712,312,116.57","1,230,731,119.46","1,743,112,347.13","429,120,844.40","969,922,684.39","1,542,091,348.67","2,170,444,392.77","483,755,423.86","1,061,050,828.77","1,693,575,581.89","2,354,433,783.71","580,756,748.26","1,195,045,931.80","1,889,894,338.47","2,592,852,992.61","652,424,198.72","1,464,439,661.49","2,383,345,108.73","3,168,995,664.32","747,993,979.52","1,524,046,375.54","2,413,653,654.09","3,251,187,297.63","912,998,782.50","1,900,003,555.87","3,130,362,129.93","4,257,924,354.60","1,023,395,950.92","2,126,390,114.69","3,260,178,319.22","4,393,123,514.51","1,142,329,115.72","2,402,940,261.56","3,689,216,468.30","5,038,238,702.59","1,417,130,814.76","2,771,045,015.35"
二、营业利润,"30,781,548.05","65,563,646.50","109,592,038.61","156,898,311.37","23,318,014.77","71,778,096.36","118,289,167.65","116,714,721.28","19,484,115.80","57,925,434.45","103,059,390.74","124,558,742.78","44,670,172.16","92,831,337.10","110,414,146.83","96,808,073.29","19,896,796.83","34,248,625.36","78,617,151.42","121,434,594.98","20,697,500.98","42,740,504.11","91,718,422.91","101,633,789.70","39,039,705.38","70,760,650.07","153,038,600.91","108,584,798.12","89,525,587.57","153,751,221.22","235,229,973.81","311,826,088.47","109,729,925.75","197,260,260.91","200,715,012.87","314,818,476.12","107,376,228.79","236,545,675.30","382,040,591.27","486,533,261.53","132,662,747.37","261,999,177.25","366,647,098.88","454,900,267.48","66,963,316.42","173,958,458.26"
减:营业成本,"343,617,535.41","696,566,735.37","1,129,493,677.01","1,479,793,404.80","341,149,444.19","789,838,096.44","1,234,292,709.41","1,594,929,104.25","289,763,335.43","586,800,131.37","1,012,133,223.05","1,409,343,139.05","329,360,720.12","749,975,836.45","1,235,595,803.62","1,767,638,525.22","405,613,453.71","883,492,052.44","1,401,660,319.30","1,859,589,296.85","476,432,974.10","965,068,495.31","1,516,081,916.72","2,097,369,882.98","543,892,055.80","1,190,220,109.99","1,929,843,200.39","2,512,436,478.81","566,575,883.69","1,175,265,077.93","1,860,642,753.25","2,473,285,030.13","685,543,788.44","1,442,735,942.99","2,381,807,547.64","3,184,403,649.22","754,930,015.85","1,559,326,222.02","2,380,281,272.45","3,183,428,156.18","842,564,951.24","1,797,573,090.94","2,793,834,757.50","3,792,302,938.78","1,109,863,638.48","2,175,052,467.40"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,055,756.71","2,038,447.74","2,563,555.56","5,962,447.40","1,417,129.81","3,144,905.93","5,043,473.24","9,551,884.49","1,756,814.12","3,741,647.83","5,427,013.13","8,223,874.39","1,598,117.20","4,708,994.50","5,709,094.90","8,819,852.77","1,262,181.61","2,532,193.82","4,212,050.81","7,473,555.91","3,003,234.94","3,753,212.98","6,896,399.18","9,751,552.98","2,723,271.30","7,483,078.48","10,911,006.83","14,094,748.83","3,294,289.82","9,451,635.27","15,068,239.41","21,250,639.02","10,422,370.36","18,082,289.05","20,600,348.93","28,097,041.76","12,350,662.62","18,698,379.72","25,946,836.75","40,454,091.06","15,413,640.54","23,742,554.40","34,064,465.14","43,970,529.39","12,156,176.19","23,888,686.21"
营业外收入,"1,613,457.79","4,017,731.28","4,514,917.03","5,733,780.14","683,580.27","2,250,673.92","4,120,034.35","25,882,230.72","4,876,279.17","7,308,468.47","20,244,256.10","35,299,306.09","14,172,108.07","22,993,013.18","58,951,889.44","120,917,433.34","37,293,354.79","53,223,261.60","134,843,487.96","141,880,702.54","49,866,411.09","66,382,395.02","124,405,327.00","137,520,691.55","39,806,833.31","46,438,342.92","57,086,520.65","186,548,197.88","7,320,189.61","15,977,159.22","32,567,892.04","52,357,641.47","5,495,380.63","23,782,869.23","122,401,189.19","131,380,505.72","17,791,597.21","38,105,780.93","55,080,396.45","63,899,413.35","6,220,760.67","11,988,241.71","22,538,060.98","33,830,443.17","18,346,207.68","23,438,577.84"
销售费用,"4,714,088.12","13,387,124.85","23,871,658.61","33,181,759.25","8,722,902.65","18,557,377.01","31,873,177.69","51,200,780.02","11,388,737.02","27,180,217.78","49,935,802.33","86,475,344.16","18,593,671.75","37,057,137.51","64,576,344.12","104,523,790.07","17,981,086.55","43,928,864.99","69,708,252.85","108,479,458.81","34,340,878.34","72,329,616.58","109,138,330.91","120,796,549.44","24,991,350.71","68,641,011.05","103,541,130.75","148,355,911.35","36,700,738.72","79,488,843.04","121,294,189.19","133,048,787.55","33,364,893.76","75,451,739.98","119,328,752.53","126,116,762.14","37,755,087.84","81,313,801.30","135,799,141.72","144,496,431.47","48,925,673.33","102,222,206.23","165,749,615.16","231,441,967.01","81,383,234.72","172,355,964.38"
减:营业外支出,"849,166.92","638,085.48","2,527,835.34","2,820,155.97","915,350.00","2,027,750.00","2,028,940.39","5,006,444.26","731,127.15","768,255.19","782,684.17","3,852,938.88","2,594,600.63","2,691,185.32","2,735,655.37","7,218,522.11","611,927.35","1,118,738.38","2,522,835.18","3,792,502.16","769,919.40","2,631,807.96","3,441,613.28","4,705,407.38","910,221.42","2,977,505.34","4,060,550.37","5,470,281.94","712,546.31","4,450,484.40","12,256,240.48","24,557,509.27","840,649.37","5,251,757.39","18,353,915.54","18,258,004.19","1,024,485.49","2,579,123.55","3,416,755.13","4,389,541.28","1,174,149.50","1,482,460.17","1,201,665.51","5,309,669.45","207,557.86","1,033,336.65"
管理费用,"15,514,112.89","31,293,789.93","46,825,827.13","71,794,164.57","24,215,765.22","44,707,891.85","60,627,202.15","86,942,541.60","21,505,808.89","41,170,545.12","66,101,376.31","116,185,748.20","29,755,456.26","66,218,304.03","102,098,084.16","165,174,610.84","36,151,089.55","76,844,951.18","113,228,217.90","209,375,002.05","44,252,140.56","91,396,619.18","144,468,034.51","228,052,207.42","42,538,146.99","104,241,583.24","159,039,195.25","262,985,166.50","57,364,839.87","111,813,728.99","184,312,040.76","304,164,855.01","75,342,956.14","171,069,706.33","304,543,381.94","505,648,741.69","119,853,193.79","259,387,938.42","374,308,779.53","550,216,937.27","101,030,250.12","201,903,797.60","292,086,208.06","457,143,251.37","113,138,322.60","249,496,896.08"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,"104,762.36",,,,"102,879.74",,,,"101,671.01",,,,"10,761,780.09",,,,"11,352,227.76",,"500,454.61","702,527.23","1,015,432.78","65,278.84","144,627.44","1,865,303.76",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-3,933,949.07","665,983.53","111,008.65","9,971,234.38","14,266,749.04","19,639,442.46","21,053,119.62","18,753,863.77","7,074,598.67","9,931,301.45","12,772,823.48","4,133,968.76","4,939,484.39","13,141,129.20","19,194,876.23","25,958,871.30","3,388,504.40","14,366,204.22","25,604,535.11","35,916,873.24","3,586,380.33","11,375,611.27","10,474,570.32","6,431,124.85","-2,073,019.99","-1,600,393.75","-1,641,227.20","450,182.15","-6,461,250.66","-10,238,557.42","-12,662,286.55","-16,448,329.52","-5,914,462.30","-12,334,539.35","-65,225,199.96","-100,316,547.18","-1,790,479.18","-36,169,560.99","-47,607,924.67","-100,181,115.68","2,784,877.30","23,863,580.07","53,385,676.89","59,072,925.50","41,395,517.55","-7,602,985.68"
