科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"222,029,815.70","244,250,089.44","309,805,247.71","141,048,167.47","221,544,635.53","383,181,469.42","47,937,378.52","157,538,037.96","258,834,511.93","411,763,025.88","54,175,076.75","169,407,377.92","286,618,841.93","461,001,394.62","62,950,934.19","187,315,046.40","329,147,443.00","548,623,168.63","72,816,607.71","208,441,455.38","378,828,592.08","651,032,668.70","86,395,255.74","256,208,258.51","465,853,352.24","783,875,511.39","102,568,431.45","290,687,521.91","526,776,840.66","949,518,021.45","67,520,663.29","307,608,796.09","503,586,940.49","903,586,891.76","94,915,156.01"
二、营业利润,"38,197,858.89","42,447,598.57","57,824,091.68","19,401,649.00","27,269,973.16","49,401,734.61","-5,919,973.74","22,498,798.88","33,424,849.88","61,592,233.35","-5,767,047.78","24,055,853.92","46,515,486.69","78,983,717.14","-3,383,890.09","26,354,811.42","63,644,850.16","113,456,765.52","1,297,632.60","35,367,200.10","84,812,911.68","154,906,027.36","1,262,220.45","45,853,782.93","113,501,341.54","188,012,385.45","5,689,787.42","65,791,503.18","141,480,820.91","232,149,363.35","-35,054,837.32","40,679,745.61","53,766,923.91","100,973,958.88","-16,599,526.19"
减:营业成本,"107,740,830.45","117,562,944.92","149,792,942.53","71,276,041.14","112,033,771.77","201,103,555.61","25,683,781.83","77,187,437.61","131,447,809.20","207,581,223.47","28,581,603.58","80,059,310.52","135,967,576.48","226,558,753.57","36,993,815.24","95,863,267.26","162,401,322.00","256,111,786.63","38,583,610.55","96,320,774.70","167,130,822.68","279,017,322.70","44,224,239.55","119,453,658.02","209,061,722.02","354,558,875.00","57,411,118.53","148,175,078.76","268,067,987.70","480,803,519.13","56,498,752.12","179,821,088.83","296,150,074.19","517,863,826.10","62,799,911.76"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"903,858.35","1,108,792.59","1,702,480.86","1,230,738.19","2,263,878.99","4,315,365.24","370,454.95","1,963,211.02","3,099,676.20","5,149,070.61","299,140.20","2,419,885.88","4,141,505.26","7,196,386.29","725,184.76","3,030,274.76","4,950,757.91","8,590,865.11","739,853.85","2,825,620.82","4,807,368.56","8,947,339.20","517,684.72","2,653,152.81","4,705,450.14","10,242,336.14","495,533.45","3,002,953.56","5,805,459.72","11,325,190.47","643,320.44","3,475,076.76","4,802,461.49","10,085,790.58","967,000.47"
营业外收入,"2,812,146.00","674,244.57","3,035,332.82","716,424.27","947,280.58","1,330,628.19","45,945.70","345,136.61","2,894,251.19","4,163,282.93","600,020.27","1,104,715.50","4,849,652.22","5,153,631.77","158,134.81","832,248.85","1,430,716.87","2,288,533.86","354,191.46","844,715.04","6,621,834.65","12,975,327.39","4,715,651.64","10,077,258.68","16,973,349.27","26,270,385.06","4,247,423.57","1,930,715.60","2,654,004.72","2,892,992.07","8,885,511.07","6,867,629.20","6,056,233.42","6,515,426.83","1,395,332.65"
销售费用,"48,352,979.52","51,047,264.08","63,289,764.02","30,033,116.77","48,128,752.11","74,728,549.72","18,880,866.71","34,593,178.91","54,175,908.77","82,565,778.02","18,825,599.40","35,438,541.80","57,399,053.35","85,135,899.30","12,869,156.68","27,607,049.54","45,605,962.35","88,075,069.12","13,290,893.30","29,232,164.40","49,261,122.52","101,325,066.62","17,084,580.44","37,531,133.60","59,476,863.32","113,558,781.27","20,585,278.39","44,932,233.42","75,341,017.88","142,055,373.39","27,655,443.81","63,811,495.76","108,999,995.53","193,562,721.61","32,969,655.76"
减:营业外支出,"1,199,570.40","11,789.28","28,442.58","3,500.00","25,270.51","142,817.20","40,300.00","40,550.00","240,700.00","240,850.33","19,906.00","20,393.50","20,393.50","24,268.80","47,676.20","82,676.20","83,079.20","153,079.20","6,445.38","26,065.56","26,360.56","26,440.56",,798.46,"75,169.18","166,445.70","9,914.60","11,107.19","18,239.77","647,815.94",,"120,636.98","152,490.17","251,190.17","2,066.36"
管理费用,"27,912,008.77","33,075,645.44","36,598,030.31","18,808,891.23","31,946,549.31","52,480,758.23","12,189,184.89","25,474,961.16","42,256,083.45","66,420,048.69","13,130,673.69","29,013,155.40","48,479,921.81","73,628,082.68","17,797,149.21","36,554,425.37","61,197,596.59","97,815,722.09","21,502,334.62","47,587,237.06","79,204,442.62","117,062,917.39","25,357,930.80","50,531,680.81","80,760,916.24","122,210,798.66","28,732,896.45","54,279,512.80","82,543,641.42","141,238,659.86","33,438,045.95","70,321,088.69","65,389,519.16","102,053,726.95","20,888,233.63"
其中:非流动资产处置净损失,,,,,,756.38,,,,300.00,,487.50,487.50,634.00,"47,676.20","47,676.20","-19,551.10","48,079.20","6,445.38",,,"26,440.56",,,,"136,112.25",,,,,,,,,
