科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"135,341,644.71","158,874,334.16","172,522,450.70","136,284,253.52","122,494,285.76","196,942,158.86","166,902,588.86","164,152,289.73","137,565,807.38","148,830,658.61","229,821,740.69","180,866,953.96","238,140,290.34","313,389,295.57","343,253,629.44","363,400,037.14","576,912,854.56","552,227,799.83","470,833,475.55","479,946,514.59","659,669,222.95","656,989,223.45","710,246,496.02","594,009,395.54","675,940,949.87","691,164,665.76","661,981,462.40","668,908,089.52","437,689,122.93","234,208,729.94","28,961,401.73","8,512,209.12","129,677,589.87","287,460,609.19","75,104,208.88","129,021,884.39","81,307,257.65","50,589,117.29","48,549,031.66","26,515,984.54","41,559,544.72","26,896,902.41","15,433,748.74","64,537,711.42","48,240,504.97","17,097,862.54"
短期借款,"239,914,294.83","256,498,377.28","299,567,567.45","303,695,880.90","317,594,599.73","359,944,012.00","355,251,196.78","388,803,571.01","394,372,011.79","393,798,280.00","414,184,366.08","370,910,065.01","424,382,874.00","480,220,478.70","474,467,580.70","445,769,235.00","470,084,944.76","607,517,391.58","655,823,696.93","621,842,152.21","540,170,042.46","598,256,598.11","681,582,168.00","859,302,789.51","777,148,181.77","666,076,646.08","715,365,390.00","1,313,498,338.90","663,239,421.13","1,056,232,572.91","1,269,085,838.87","587,719,418.89","583,841,346.45","68,142,910.43","57,852,910.43",,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"12,700,000.00","10,997,691.50","13,460,456.00","32,430,744.50","6,536,500.00","7,540,000.00","9,793,870.00","41,018,805.85","24,090,000.00","13,832,715.67","10,428,316.00","37,185,552.88","67,959,917.22","55,193,873.70","39,631,505.38","67,014,449.85","58,538,961.42","57,203,287.28","92,698,951.27","80,049,816.43","53,759,538.14","42,029,224.61","40,613,700.24","90,433,187.71","97,031,587.81","85,466,118.28","108,850,017.10","104,608,313.26","8,835,943.11","53,775,955.76","2,637,384.00","2,411,746.97","4,965,254.88","3,988,092.00","5,613,949.55","17,236,249.82","22,326,863.29","22,779,605.98","56,397,890.19","26,868,713.56","21,337,823.67","27,332,566.94","35,554,425.73","23,194,903.29","15,622,787.79","10,954,546.40"
应付票据,"50,000,000.00","59,000,000.00","80,000,000.00","100,000,000.00","100,000,000.00","192,886,400.00","157,064,400.00","126,329,000.00","115,361,000.00","105,695,505.15","102,745,505.15","102,000,000.00","182,000,000.00","132,000,000.00","192,000,000.00","340,000,000.00","441,500,000.00","403,500,000.00","365,500,000.00","511,440,153.89","689,581,153.89","779,450,000.00","761,000,000.00","653,421,508.46","889,390,181.52","994,862,400.00","917,980,874.00","377,500,000.00","774,180,784.18","377,500,000.00","53,512,000.00",,,,,,,,"200,000.00","200,000.00",,"6,130,000.00","6,130,000.00",,,
应收账款,"48,902,247.53","47,041,483.63","59,716,297.24","52,296,558.83","52,481,804.12","38,082,014.52","46,397,405.06","26,316,903.53","34,784,411.13","32,465,904.31","43,365,470.85","33,719,340.47","42,236,801.13","53,267,626.26","47,534,824.20","34,274,568.28","52,151,299.20","48,840,537.04","46,471,853.21","48,295,919.94","57,100,911.14","53,224,771.70","45,010,090.04","32,940,847.47","31,906,016.63","20,499,018.08","37,549,764.02","13,724,444.45","26,795,654.27","22,372,109.32","133,904,464.20","120,901,651.98","120,625,358.27","73,690,520.41","15,706,544.45","6,560,752.55","7,447,448.57","72,769,393.66","40,578,913.61","26,189,222.55","21,621,884.71","25,876,600.95","32,722,381.83","24,471,401.35","44,585,471.79","57,705,640.04"
应付账款,"55,810,629.95","48,514,080.62","43,847,844.20","47,926,755.80","39,404,098.62","70,155,584.22","97,538,432.29","231,890,548.26","219,191,491.31","217,840,783.02","207,661,644.25","181,321,569.88","144,470,705.02","171,439,083.47","166,801,476.30","164,746,635.58","118,510,260.95","123,178,621.73","239,953,993.34","92,330,626.07","176,889,769.58","93,959,860.85","141,791,215.03","190,894,343.16","284,596,831.63","143,947,647.91","275,973,603.60","195,192,142.93","265,414,017.59","49,635,873.69","57,356,710.43","114,730,607.41","117,629,705.78","88,431,339.54","140,079,546.76","14,650,773.00","19,807,919.24","5,152,540.65","11,108,904.68","11,575,102.51","7,944,764.90","9,603,708.92","11,300,523.24","11,316,456.38","8,455,579.69","12,330,185.16"
预付款项,"17,554,344.80","21,751,622.97","36,368,547.94","55,914,470.70","50,998,306.11","33,995,600.68","52,725,717.77","46,825,867.43","49,521,077.70","59,960,698.06","56,223,564.97","46,945,670.97","45,226,170.47","54,982,192.61","53,598,844.10","73,569,691.35","74,726,975.53","77,853,670.72","74,233,555.25","73,755,074.72","75,838,162.78","86,766,070.86","71,401,644.03","61,625,810.06","63,940,341.76","56,117,080.31","60,453,094.75","87,120,815.21","82,072,794.22","97,951,564.58","119,761,297.22","3,345,242.28","4,455,254.03","2,716,020.55","27,531,642.48","14,716,837.78","36,857,817.94","5,242,992.54","9,976,402.41","1,712,677.89","2,219,406.21","4,432,748.87","6,095,825.84","927,607.07","5,020,492.08","3,286,560.46"
预收款项,"8,528,350.36","14,506,504.11","13,212,784.66","9,222,898.51","5,094,199.48","20,273,967.84","70,499,612.74","12,878,651.61","15,080,549.28","47,287,054.51","21,995,050.11","59,385,018.78","37,029,308.04","53,547,101.15","42,952,887.01","93,768,253.73","53,031,753.61","67,261,894.94","81,368,239.72","86,679,661.98","111,079,700.00","68,465,386.16","101,096,909.15","120,190,656.54","86,178,365.09","155,565,324.88","187,150,451.93","118,999,228.83","108,744,748.96","69,627,361.69","57,910,781.08","9,692,131.16","8,615,392.69","15,114,753.45","14,588,108.82","3,125,876.94","4,028,415.52","2,896,384.74","2,655,165.91","2,370,483.27","2,674,567.00","2,071,834.33","6,000,701.10","1,408,080.74","1,602,401.32","1,197,144.74"
