科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"177,531,209.72","420,758,111.87","672,960,372.86","914,393,677.15","233,768,263.76","458,935,056.16","763,583,081.24","1,070,520,809.37","266,831,865.77","543,834,911.45","876,719,175.04","1,172,957,929.46","305,432,298.02","620,327,723.53","985,399,635.04","1,370,305,483.64","386,404,175.85","810,940,928.61","1,334,563,575.49","1,883,339,895.85","436,173,129.51","905,147,805.50","1,461,955,363.54","1,995,091,359.67","428,491,972.80","834,489,666.31","1,383,156,179.61","1,965,390,518.05","447,789,410.90","866,611,731.90","1,374,549,791.15","1,937,867,447.50","444,052,438.95","931,056,009.95","1,460,167,346.88","1,970,482,175.88","421,351,277.09","904,116,225.08","1,421,882,602.27","1,971,507,853.92","474,144,613.87","951,460,134.49","1,544,374,774.12"
取得子公司及其他营业单位支付的现金净额,,,,"883,641.71",,,,,,,,,,"946,500.00",,"120,659,329.29",,,,"6,919,000.00","10,400,000.00","10,400,000.00","10,400,000.00","8,776,284.42","24,200,000.00","24,200,000.00","24,200,000.00","24,200,000.00",,,,"22,578,200.00",,"4,988,738.46","4,988,738.46","5,000,000.00",,,,,,,
收到的税费返还,"949,356.47","906,356.47","949,356.47","949,356.47","197,500.00","197,500.00","197,500.00","1,318,500.00",,"162,700.00","162,700.00","2,339,762.29",,"163,800.00","2,013,216.02","2,013,216.02",,,"174,800.00","174,800.00","5,334.53","5,334.53","206,134.53","200,800.00",,,"2,845.60",,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,"633,953.50","22,866.00","72,866.00",,"3,009,967.56","10,294,284.32","3,078,929.04",,"4,606,087.35",,,"3,131,691.70","2,057,055.17","3,211,713.34","3,154,658.17",,"1,521,577.30",,,,"66,476.30","179,898.83","670,153.16","65,840,000.00","13,018,922.74","13,126,278.74","13,274,302.87","13,000,000.00",,,,"917,444,800.00",,"330,000,000.00","450,000,000.00","889,300,000.00","345,000,000.00","425,000,000.00","465,000,000.00","810,900,000.00","350,000,000.00","600,000,000.00","800,000,000.00"
收到其他与经营活动有关的现金,"1,125,891.28","4,064,066.07","3,214,587.60","8,285,891.03","7,883,484.18","9,775,780.07","11,064,847.37","8,658,090.93","7,944,018.32","10,119,001.93","23,886,185.70","5,822,253.93","8,321,361.55","12,653,322.53","15,255,310.82","18,068,306.66","13,123,541.44","15,655,051.70","23,555,702.57","20,595,693.66","7,129,611.59","17,214,914.95","25,096,246.82","17,074,571.47","8,201,270.06","12,740,781.81","19,295,952.34","12,620,303.10","7,050,876.09","12,661,380.83","19,392,758.44","12,599,683.38","5,622,310.15","13,607,766.97","21,695,028.01","19,049,662.42","6,393,595.24","12,394,754.93","22,274,211.22","18,832,374.83","16,504,005.37","21,636,027.31","26,379,246.60"
投资活动现金流出小计,"18,038,351.90","33,656,116.74","42,697,090.67","103,698,371.87","71,252,743.95","113,567,588.61","127,936,979.83","192,880,334.70","12,764,772.39","22,243,244.44","28,503,703.18","55,868,208.03","106,503,296.23","115,783,460.78","122,070,371.11","272,133,230.40","10,045,925.11","28,321,798.95","33,707,868.54","69,643,482.82","22,621,984.37","28,299,793.33","34,888,526.81","131,331,545.97","40,971,228.45","50,947,254.43","71,359,526.87","185,576,058.36","8,270,481.03","10,247,627.35","23,221,253.71","971,698,369.26","3,860,366.33","348,025,518.00","473,231,644.58","952,365,208.52","348,205,913.92","448,197,020.11","493,546,223.18","875,002,689.00","352,877,774.73","615,044,078.71","824,521,611.35"
经营活动现金流入小计,"179,606,457.47","425,728,534.41","677,124,316.93","923,628,924.65","241,849,247.94","468,908,336.23","774,845,428.61","1,080,497,400.30","274,775,884.09","554,116,613.38","900,768,060.74","1,181,119,945.68","313,753,659.57","633,144,846.06","1,002,668,161.88","1,390,387,006.32","399,527,717.29","826,595,980.31","1,358,294,078.06","1,904,110,389.51","443,308,075.63","922,368,054.98","1,487,257,744.89","2,012,366,731.14","436,693,242.86","847,230,448.12","1,402,454,977.55","1,978,010,821.15","454,840,286.99","879,273,112.73","1,393,942,549.59","1,950,467,130.88","449,674,749.10","944,663,776.92","1,481,862,374.89","1,989,531,838.30","427,744,872.33","916,510,980.01","1,444,156,813.49","1,990,340,228.75","490,648,619.24","973,096,161.80","1,570,754,020.72"
投资活动产生的现金流量净额,"-2,009,567.56","-28,627,584.56","-37,411,937.25","-73,473,137.71","-65,141,082.01","-107,432,523.44","-121,676,165.42","-186,556,418.41","-12,574,678.39","-13,917,311.94","-20,273,595.35","-47,784,194.20","-106,477,107.44","-115,738,073.49","-122,024,983.82","-264,787,582.73","-7,334,936.31","-25,592,060.15","-30,943,732.42","-58,884,754.75","-21,800,613.59","-27,397,234.05","-24,114,120.71","-118,910,900.62","-40,906,457.37","-40,761,306.64","-61,173,109.08","-92,602,539.22","-7,062,784.28","-8,785,290.60","-8,106,652.86","-31,961,557.96","-3,839,316.33","-297,529,468.00","-295,486,701.33","-26,536,747.60","-348,137,133.92","-348,811,483.44","-353,453,069.02","-30,233,722.32","-351,816,756.73","-463,720,791.04","-469,905,346.97"
购买商品、接受劳务支付的现金,"69,099,564.40","184,780,731.73","316,158,452.73","371,428,108.14","101,124,396.87","212,836,832.28","333,813,177.34","425,369,797.28","106,059,805.48","224,867,231.00","359,209,416.36","427,155,007.49","124,059,361.48","264,963,826.34","440,237,463.11","559,501,892.94","166,759,723.52","361,365,172.53","543,289,948.23","790,899,374.18","195,844,753.30","389,563,327.38","592,115,722.73","818,244,722.75","199,366,732.39","316,547,126.37","514,093,973.58","786,229,639.75","204,197,422.18","326,063,395.74","533,460,885.59","793,473,851.03","210,052,087.94","372,328,088.70","572,193,435.48","798,564,439.44","191,213,776.41","371,678,506.26","518,382,669.35","717,955,839.45","180,252,255.19","392,310,058.14","556,335,527.76"
吸收投资收到的现金,,,,"396,340,000.00","1,471,860.00","1,470,000.00","1,470,000.00","3,600,000.00",,,,,,,,,,,,,,,,"2,695,000.00",,"1,470,000.00","1,470,000.00","3,470,000.00",,"340,900,018.55","340,900,018.55","338,244,674.55","490,000.00","490,000.00","490,000.00","490,000.00","300,000.00","300,000.00","300,000.00","500,000.00",,,
