科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"393,674,025.36","963,553,400.57","1,449,018,399.49","2,324,566,612.44","465,273,599.95","1,092,486,325.46","1,758,104,681.35","2,351,389,327.41","407,551,026.55","849,062,601.03","1,226,371,776.85","1,764,581,649.37","377,204,045.16","732,970,952.12","1,061,088,410.23","1,447,819,184.52","313,713,217.60","698,883,038.83","1,013,238,580.78","1,357,685,134.42","345,961,275.35","592,765,499.16","700,178,914.95","762,140,155.87","67,415,852.53","179,864,685.92","285,047,371.02","415,346,578.81","77,527,751.01","207,938,001.91","272,380,128.92","460,388,207.03","117,863,197.14","218,281,750.50","291,969,985.78","552,170,126.00","72,920,852.75","153,576,804.24","227,072,571.05","334,100,950.18","115,649,565.81","242,329,147.39","307,723,946.54","434,748,763.59","138,983,537.98","244,739,930.85"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"10,582,841.20","31,939,688.80","55,331,396.69","61,544,152.54","4,635,938.85","14,718,142.64","34,737,493.57","59,799,125.00","12,127,728.10","21,861,834.55","22,646,322.96","45,483,603.30","7,209,278.04","13,719,389.68","28,124,577.47","30,092,154.73","4,984,653.84","11,932,308.76","22,579,297.22","32,216,873.75","15,617,520.48","16,435,789.57","16,435,789.57","9,759,096.86",,,"72,334.32","3,669,965.51",,,"52,396.67","52,396.67",,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,"8,193,284.63","8,193,284.63","8,193,284.63",,,,"48,000.00",,,,,,,"321,750.00",,,,"95,761.30",,,,,,,,,,,
收到其他与经营活动有关的现金,"6,129,399.24","33,919,073.45","47,743,006.35","6,437,081.23","4,004,808.93","3,686,665.69","46,896,024.24","17,507,364.49","3,775,473.18","16,092,974.79","20,916,642.67","24,489,382.96","3,123,189.78","11,000,301.03","12,737,045.68","26,135,158.97","4,607,937.46","6,910,762.64","10,777,024.40","33,165,854.86","5,914,792.57","3,380,298.10","9,806,634.20","26,085,594.15","736,975.42","2,576,846.98","6,356,546.67","31,926,571.26","10,553,375.79","17,095,666.53","23,996,912.92","16,182,212.49","3,243,766.67","5,431,840.72","10,082,650.59","23,366,812.22","2,401,341.06","4,448,096.77","23,310,716.67","50,981,077.22","3,118,735.19","4,130,947.91","9,054,287.87","19,025,379.18","2,708,068.77","4,500,510.24"
投资活动现金流出小计,"7,688,123.11","47,342,327.52","62,195,733.56","81,382,619.30","12,009,778.14","14,640,998.89","29,518,686.56","47,397,053.43","1,118,159.06","5,437,761.89","8,764,144.99","15,818,027.90","11,840,598.54","30,053,817.64","46,235,622.39","60,069,687.16","3,481,509.22","18,638,876.21","21,381,834.38","23,872,026.37","10,031,375.63","24,461,255.04","29,506,096.19","64,322,997.99","7,564,106.11","18,092,616.72","27,474,339.05","39,175,984.97","3,560,822.28","10,212,332.75","20,230,551.56","60,942,490.07","18,440,788.00","36,256,709.30","55,138,442.73","79,209,802.33","5,889,414.17","13,902,571.87","19,415,766.66","22,367,096.42","4,085,894.98","10,199,560.86","12,700,291.32","16,215,654.36","1,992,420.80","7,783,772.35"
经营活动现金流入小计,"410,386,265.80","1,029,412,162.82","1,552,092,802.53","2,392,547,846.21","473,914,347.73","1,110,891,133.79","1,839,738,199.16","2,428,695,816.90","423,454,227.83","887,017,410.37","1,269,934,742.48","1,834,554,635.63","387,536,512.98","757,690,642.83","1,101,950,033.38","1,504,046,498.22","323,305,808.90","717,726,110.23","1,046,594,902.40","1,423,067,863.03","367,493,588.40","612,581,586.83","726,421,338.72","797,984,846.88","68,152,827.95","182,441,532.90","291,476,252.01","450,943,115.58","88,081,126.80","225,033,668.44","296,429,438.51","476,622,816.19","121,106,963.81","223,713,591.22","302,052,636.37","575,536,938.22","75,322,193.81","158,024,901.01","250,383,287.72","385,082,027.40","118,768,301.00","246,460,095.30","316,778,234.41","453,774,142.77","141,691,606.75","249,240,441.09"
投资活动产生的现金流量净额,"-7,662,083.11","-47,316,287.52","-61,779,272.19","-80,963,157.93","-12,009,778.14","-10,186,372.38","-24,777,160.05","-39,351,613.68","-914,871.06","24,765,526.11","21,445,443.01","64,471,307.39","-1,840,598.54","10,552.60","34,641,353.06","50,807,573.08","17,318,490.78","20,653,334.38","17,910,376.21","15,284,047.22","30,043,624.37","-110,537,160.54","-115,577,001.69","-125,322,186.40","-7,564,106.11","-18,059,423.32","-27,438,545.65","-39,135,621.97","-3,560,822.28","-9,334,332.75","-19,352,551.56","-60,064,490.07","-18,440,788.00","-36,256,709.30","-55,138,242.73","-79,201,602.33","-5,889,414.17","-13,903,471.87","-19,376,665.66","-20,479,324.33","-4,085,894.98","-10,056,960.86","-12,344,039.32","-13,180,166.41","-1,986,279.80","-7,777,631.35"
购买商品、接受劳务支付的现金,"362,494,320.25","860,467,615.78","1,323,051,717.09","2,072,225,180.26","404,787,094.72","931,663,370.61","1,508,559,997.89","2,001,783,883.45","355,696,045.16","737,675,953.42","1,027,141,961.79","1,462,934,152.40","307,924,803.17","597,852,059.78","844,746,432.19","1,188,107,384.17","259,493,180.08","596,420,370.33","831,550,344.82","1,241,912,071.27","236,842,409.82","295,116,599.31","356,560,658.29","342,382,944.50","35,490,311.85","87,663,135.44","129,792,867.66","206,589,688.83","34,990,323.48","102,094,769.93","163,013,162.03","218,825,002.91","81,277,782.61","130,776,548.76","184,984,819.61","401,828,651.91","63,378,678.91","91,519,102.51","146,460,301.62","208,140,946.60","65,100,430.98","154,925,383.26","208,603,185.19","289,189,283.29","97,312,587.11","167,804,819.61"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,"202,751,400.00","202,751,400.00","202,751,400.00","202,751,400.00",,,,,,,,,,,,,,,,,,,,,,
