科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"10,046,053.04","1,940,103.83","12,773,522.25","5,943,789.25","13,816,808.27","8,214,583.72","4,680,425.25","3,515,257.76","13,062,819.05","4,901,424.76","3,291,839.98","4,834,688.24","7,584,822.34","8,336,470.25","7,178,647.57","5,988,924.81","3,033,508.55","4,932,958.89","5,295,207.36","2,967,217.07","1,955,577.66","2,074,855.29","2,229,195.55","2,136,285.64","4,326,584.49","8,236,177.20","2,864,997.82","3,806,282.37","3,679,016.04","3,013,771.74","2,501,924.23","3,377,623.31","3,369,913.55","3,221,257.37"
应付职工薪酬,"38,824.14","5,568,430.04","2,756,520.73","305,427.96","295,606.36","737,202.99","1,473,871.21","1,840,895.51","68,753.36","3,956,555.70","3,592,854.07","2,703,110.43","4,069,428.68","3,895,254.85","3,177,104.03","1,718,833.26","2,440,499.32","2,713,825.81","3,221,406.49","2,664,500.36","3,062,386.80","3,455,350.92","3,596,618.34","3,687,009.93","3,844,222.93","4,754,365.66","9,710,150.21","7,662,495.80","7,241,559.52","12,302,352.90","14,945,290.76","8,478,430.10","16,316,972.52","17,323,712.05"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"660,739.74","-3,703,000.87","-2,263,304.11","-3,404,872.21","-8,166,541.69","-5,024,204.04","-2,088,308.70","-3,330,990.45","724,489.67","1,054,340.82","-7,825,929.02","-3,515,879.41","-9,329,645.86","-2,468,863.47","-4,717,007.21","-9,109,138.33","-6,473,575.06","-8,750,695.81","-6,944,273.69","-11,555,728.40","-12,736,074.15","-10,412,210.75","-11,771,592.02","-13,372,850.57","-16,252,823.90","-11,496,203.82","7,366,825.53","3,732,821.23","9,054,753.68","7,104,669.39","10,397,803.46","9,029,766.23","35,229,268.25","18,057,818.55"
应收利息,,,,,"1,109,880.26","2,780,228.31","1,894,104.82","3,367,052.61","791,080.84","1,270,392.92","943,557.66","1,259,481.53","380,664.02","325,521.50","324,384.92","297,540.37","207,617.26","104,541.08","123,644.87","54,880.18","86,717.83","15,511.81","90,997.50","131,505.00","51,150.00","141,022.50","451,429.54",,,"5,500.00","40,950.00","126,076.97","28,112.50","61,650.00"
应付利息,"632,970.20","841,445.44","255,071.86","486,463.13","209,200.30","273,266.04","270,787.29","291,836.80","3,585.72","53,733.64","301,305.20","449,046.07",,,,"22,230.00",,,"17,783.14","79,781.44","192,142.11","41,333.52","124,714.82","123,490.14","110,000.06","57,158.83","312,368.02","125,856.03","330,122.64","337,960.10","436,782.47","1,167,328.10","740,690.43","439,144.61"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"23,564,410.53","38,785,727.20","67,502,516.12","93,274,566.03","119,986,781.45","116,670,729.30","77,338,039.15","116,302,370.12","191,456,982.18","154,961,256.01","131,267,643.37","139,032,722.03","141,293,442.08","165,116,663.39","141,780,557.66","147,856,446.79","137,341,822.04","187,092,083.92","153,187,752.50","181,346,572.82","202,375,159.02","179,761,490.36","147,277,135.90","174,385,023.95","190,872,087.36","277,892,166.84","203,203,207.29","271,601,638.72","291,602,937.11","322,243,021.50","242,625,984.38","318,967,550.17","394,027,433.17","370,717,364.38"
其他应付款,"38,163,322.28","23,333,296.66","5,347,204.22","9,080,740.23","8,376,650.79","6,421,276.24","3,286,307.74","296,772.70","1,476,166.77","1,863,065.61","2,265,227.87","1,793,791.13","3,296,700.50","2,874,897.06","2,209,837.92","1,774,266.36","3,186,384.43","3,393,448.23","1,832,827.37","1,960,434.87","2,232,623.41","1,757,138.90","3,142,573.83","3,391,983.58","7,059,333.41","86,825,505.81","86,404,371.25","3,834,826.31","4,752,169.58","5,527,161.24","4,860,307.93","5,404,130.91","6,320,321.15","7,271,315.38"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,"2,478,455.44","4,712,737.75","3,231,581.23","2,455,576.77","244,237.17","1,962,912.83",,"9,798,789.17","7,749,207.50","6,995,378.64","7,868,305.12","3,745,957.10","607,984.65","615,498.03","606,562.07","658,946.20","641,600.73","2,612,513.68","3,125,641.19","4,454,035.35","1,272,412.97","2,908,734.33","2,469,218.20","2,038,929.42","4,003,048.29","12,934,676.87","10,994,957.36","11,288,496.24","15,472,932.76","3,784,329.73","3,215,764.10","16,341,943.78","19,827,933.11"
其他流动负债,,,,,,,,,,,,,,,,,"1,000,000.00",,,"3,500,000.00",,,,,,,,,,,,,,
流动资产合计,"168,571,454.04","198,080,396.84","246,994,222.71","326,507,658.35","879,983,959.57","865,095,914.20","832,244,983.61","857,495,851.49","843,087,206.87","782,300,934.30","750,972,760.09","734,547,968.03","692,929,647.13","719,741,363.33","646,484,395.56","640,306,752.06","606,888,027.40","580,871,719.08","545,341,369.50","550,301,426.80","602,377,138.71","554,478,543.73","557,434,064.89","565,594,893.38","631,908,501.20","923,925,312.72","915,103,501.56","950,539,893.38","1,004,033,761.16","1,141,493,559.67","1,296,792,599.64","1,348,929,771.64","1,665,022,385.99","1,722,266,827.03"
流动负债合计,"150,343,011.05","144,837,647.93","179,937,027.00","253,067,116.24","144,096,451.34","125,144,485.69","121,110,014.50","138,993,573.96","139,474,685.75","78,572,235.07","77,087,768.15","60,169,734.36","51,131,241.83","80,103,795.62","120,302,522.55","125,316,915.76","112,473,696.06","125,763,963.51","128,372,641.86","157,749,137.82","197,538,425.45","150,280,021.14","182,582,908.95","193,915,313.17","251,872,983.94","454,008,169.48","450,590,041.54","404,530,570.92","456,114,422.80","571,326,441.21","717,084,772.49","763,641,637.08","1,117,748,014.04","1,139,933,089.41"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","149,198,956.73","202,208,306.61"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00","60,215,999.98","60,017,999.98","60,202,000.00","60,202,000.00","60,202,000.00","60,202,000.00"
长期股权投资,,,,,,,,,,,"26,724,397.70","26,724,397.70","26,731,460.16","27,054,568.25","28,055,741.18","28,955,870.40","30,437,083.79","31,133,666.62","31,507,774.94","33,710,620.97","34,618,578.74","32,413,912.67","33,761,349.74","34,056,281.22","31,026,914.87","31,609,158.95","37,990,429.04","40,769,315.69","43,981,246.97","49,054,824.54","53,553,276.23","55,542,094.82",,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,"69,549,908.80","69,193,707.31","77,713,225.86","77,311,326.96","76,909,428.06","76,507,529.16","76,105,630.26","75,703,731.36","83,903,368.04","83,729,956.19","83,008,175.42","82,560,579.11","82,112,982.80","81,665,386.49","81,217,790.19","80,770,193.91","80,322,597.57","79,817,197.16","79,427,404.95","78,979,809.39"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"53,571,412.41","51,619,668.48","61,783,133.86","61,877,589.67","62,954,623.88","61,263,403.36","111,481,537.70","108,397,585.00","104,983,046.94","102,381,206.43","113,742,173.18","110,406,948.48","141,273,887.19","138,218,843.39","175,373,560.96","170,896,819.91","157,887,684.32","153,939,840.40","160,183,581.98","155,909,683.38","326,524,369.96","320,416,286.07","313,053,153.91","305,939,513.69","300,174,067.36","298,671,336.38","313,219,340.34","305,095,947.42","355,241,195.31","349,149,327.80","344,057,799.76","335,698,881.66","324,953,399.25","317,029,969.91"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"2,572,531.66","1,785,213.49","1,685,794.30","1,636,051.36","1,586,308.43","1,396,361.17","1,346,618.24","6,150,156.31","14,051,815.86"
在建工程,"245,132.50","2,039,218.48","85,134.00","1,017,238.91","2,610,474.24","5,124,920.50","186,254.93","186,884.93","1,157,421.94","2,377,963.99","160,254.93","370,242.49","7,244,655.90","15,709,155.11","28,916,859.60","46,117,751.71","75,318,309.33","112,381,926.31","157,138,031.60","180,946,070.42","4,604,791.00","8,029,094.94","2,739,725.60","7,974,286.10","13,084,211.06","15,080,311.19","12,545,824.11","15,579,168.54","931,611.05","8,573,397.57","15,993,667.55","30,119,062.33","154,805,443.65","162,556,159.87"
其他非流动负债,,,,,,,,,,,"7,441,538.46","7,441,538.46","7,010,769.22","6,795,384.60","6,580,000.00","11,080,000.00","11,080,000.00","11,080,000.00","18,996,000.00","17,540,000.00","23,234,834.00","20,746,958.83",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,"7,441,538.46","7,441,538.46","7,010,769.22","6,795,384.60","6,580,000.00","11,080,000.00","11,080,000.00","11,080,000.00","18,996,000.00","17,540,000.00","23,234,834.00","20,746,958.83","18,009,750.33","16,522,541.84","15,035,333.35","17,106,865.02","48,548,046.86","107,557,627.68","106,573,138.90","106,155,158.49","104,812,307.10","106,278,993.36","111,561,384.86","115,533,867.54"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"150,343,011.05","144,837,647.93","179,937,027.00","253,067,116.24","144,096,451.34","125,144,485.69","121,110,014.50","138,993,573.96","139,474,685.75","78,572,235.07","84,529,306.61","67,611,272.82","58,142,011.05","86,899,180.22","126,882,522.55","136,396,915.76","123,553,696.06","136,843,963.51","147,368,641.86","175,289,137.82","220,773,259.45","171,026,979.97","200,592,659.28","210,437,855.01","266,908,317.29","471,115,034.50","499,138,088.40","512,088,198.60","562,687,561.70","677,481,599.70","821,897,079.59","869,920,630.44","1,229,309,398.90","1,255,466,956.95"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"26,562,500.00","26,562,500.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","183,034,020.00","183,034,020.00","183,034,020.00","183,034,020.00","183,034,020.00","183,034,020.00","183,034,020.00","366,068,040.00","366,068,040.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"25,018,811.95","26,348,411.95","30,399,847.10","30,399,847.10","665,771,734.90","665,771,734.90","669,781,597.10","669,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","589,781,597.10","973,936,807.23","977,479,041.32","977,479,041.32","977,479,041.32","977,479,041.32","977,479,041.32","977,479,041.32","790,902,787.23","790,902,787.23"
无形资产,"416,362.80","322,657.44","17,592,996.36","17,482,459.44","17,371,922.52","17,261,385.60","17,144,448.68","17,033,911.76","16,923,374.84","16,812,837.92","16,709,641.00","16,621,124.08","16,532,607.16","16,444,090.24","16,378,457.94","16,289,364.09","16,200,270.24","16,111,176.39","16,022,082.54","15,932,988.69","15,843,894.84","15,754,800.99","16,206,905.45","16,110,967.37","16,029,309.58","25,384,951.68","24,939,289.12","24,565,008.38","24,190,727.69","23,816,446.97","23,561,136.18","23,212,279.97","22,837,228.80","22,459,037.62"
盈余公积,"6,703,110.31","13,539,417.04","12,256,194.91","12,256,194.91","12,256,194.91","12,256,194.91","15,719,142.21","15,719,142.21","15,719,142.21","15,719,142.21","15,719,142.21","15,719,142.21","15,719,142.21","15,719,142.21","17,206,541.52","17,206,541.52","17,206,541.52","17,206,541.52","18,007,463.54","18,007,463.54","18,007,463.54","18,007,463.54","18,007,463.54","18,007,463.54","18,007,463.54","18,007,463.54","18,007,463.54","18,007,463.54","18,007,463.54","18,007,463.54","21,265,053.82","21,265,053.82","21,265,053.82","21,265,053.82"
开发支出,,,,,,,,,,,,,,,,"278,892.57",,"772,495.00","1,008,712.68","1,008,712.68","1,450,615.65","1,666,308.58","2,292,323.68","2,292,323.68","2,292,323.68","2,292,323.68","2,292,323.68","2,292,323.68","2,292,323.68","2,292,323.68","2,292,323.68","2,292,323.68","2,292,323.68","2,292,323.68"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,"309,299,558.96","313,026,576.41","313,026,576.41","313,026,576.41","313,026,576.41","313,026,576.41","313,026,576.41","313,026,576.41","313,026,576.41"
未分配利润,"16,618,276.67","43,963,503.58","49,024,779.65","56,287,514.07","65,800,849.26","71,306,654.84","80,191,305.30","84,343,466.36","66,924,277.52","65,264,689.67","63,452,302.48","60,422,808.06","65,595,193.22","69,053,380.10","76,837,718.44","74,227,588.72","79,147,636.56","73,673,177.47","77,740,332.90","75,746,686.60","77,247,370.34","75,927,324.49","49,747,628.47","45,990,998.41","50,704,867.94","51,647,935.41","63,029,189.02","78,780,966.64","99,555,217.48","125,747,349.54","159,059,356.94","178,698,561.15","283,848,695.54","322,262,039.48"
长期待摊费用,"2,398,577.81","2,214,402.29","4,592,776.16","4,447,836.97","4,288,599.79","4,908,159.87","4,900,939.35","4,805,231.34","4,486,970.36","4,284,840.86","4,073,001.37","3,866,016.85","3,659,032.38","3,448,789.59","4,970,118.91","4,675,419.70","4,380,720.49","4,086,021.28","3,791,322.17","3,496,622.96","3,201,923.75","2,907,224.54","2,633,275.44","2,347,526.25","2,053,277.04","1,899,678.35","1,639,563.11","1,453,065.17","1,266,560.15","1,116,052.74","897,015.33","808,693.28","544,820.53","386,761.12"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"42,770.42","975,136.97","569,585.57","677,888.98","715,650.41","825,286.81","843,894.84","918,315.11","1,261,681.63","1,179,880.55","1,100,120.13","998,122.56","866,653.66","836,489.72","979,336.66","897,956.35","864,040.81","896,998.56","993,283.97","1,009,694.78","1,081,224.07","1,371,934.93","4,103,127.82","4,170,495.70","3,823,326.31","5,033,399.30","7,909,736.01","8,098,821.18","7,710,698.05","6,009,893.15","6,550,715.82","5,874,711.52","5,743,950.02","6,468,798.07"
外币报表折算价差,,,,,,,,,,,,,,,,-109.00,-109.00,-109.00,"-2,447.96","-1,535.22","-1,523.45","-1,527.29",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,918,318.56","24,310,576.57","4,896,314.34","4,476,034.32","23,757,946.20","33,138,533.09","1,047,760.00","825,019.83"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"56,674,255.94","57,171,083.66","84,623,625.95","85,503,013.97","87,941,270.84","89,383,156.14","134,557,075.50","131,341,928.14","128,812,495.71","127,036,729.75","162,509,588.31","158,986,852.16","196,308,296.45","201,711,936.30","324,223,984.05","337,305,782.04","362,801,334.84","396,633,451.52","447,554,217.94","468,521,923.04","463,431,028.27","460,263,294.08","460,693,229.68","458,621,350.20","453,491,605.32","773,831,297.60","825,594,383.18","818,856,189.53","836,755,043.84","840,285,071.09","866,013,054.73","881,530,353.92","1,053,877,864.02","1,106,232,762.51"
所有者权益(或股东权益)合计,"74,902,698.93","110,413,832.57","151,680,821.66","158,943,556.08","823,828,779.07","829,334,584.65","845,692,044.61","849,844,205.67","832,425,016.83","830,765,428.98","828,953,041.79","825,923,547.37","831,095,932.53","834,554,119.41","843,825,857.06","841,215,618.34","846,135,666.18","840,661,207.09","845,526,945.58","843,534,212.02","845,034,907.53","843,714,857.84","817,534,635.29","813,778,388.57","818,491,789.23","1,226,641,575.82","1,241,559,796.34","1,257,307,884.31","1,278,101,243.30","1,304,297,031.06","1,340,908,574.78","1,360,539,495.12","1,489,590,851.11","1,573,032,632.59"
资产总计,"225,245,709.98","255,251,480.50","331,617,848.66","412,010,672.32","967,925,230.41","954,479,070.34","966,802,059.11","988,837,779.63","971,899,702.58","909,337,664.05","913,482,348.40","893,534,820.19","889,237,943.58","921,453,299.63","970,708,379.61","977,612,534.10","969,689,362.24","977,505,170.60","992,895,587.44","1,018,823,349.84","1,065,808,166.98","1,014,741,837.81","1,018,127,294.57","1,024,216,243.58","1,085,400,106.52","1,697,756,610.32","1,740,697,884.74","1,769,396,082.91","1,840,788,805.00","1,981,778,630.76","2,162,805,654.37","2,230,460,125.56","2,718,900,250.01","2,828,499,589.54"
负债和所有者(或股东权益)合计,"225,245,709.98","255,251,480.50","331,617,848.66","412,010,672.32","967,925,230.41","954,479,070.34","966,802,059.11","988,837,779.63","971,899,702.58","909,337,664.05","913,482,348.40","893,534,820.19","889,237,943.58","921,453,299.63","970,708,379.61","977,612,534.10","969,689,362.24","977,505,170.60","992,895,587.44","1,018,823,349.84","1,065,808,166.98","1,014,741,837.81","1,018,127,294.57","1,024,216,243.58","1,085,400,106.52","1,697,756,610.32","1,740,697,884.74","1,769,396,082.91","1,840,788,805.00","1,981,778,630.76","2,162,805,654.37","2,230,460,125.56","2,718,900,250.01","2,828,499,589.54"
