科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"189,804,454.21","145,546,048.79","195,616,326.60","192,721,858.29","187,538,598.51","177,726,837.33","128,858,119.67","129,207,970.43","748,199,334.62","1,003,519,639.75","574,144,222.74","1,160,955,520.57","571,716,715.29","1,379,603,810.40","615,295,739.26","2,574,195,201.18","1,747,032,024.13","1,599,503,938.79","1,731,719,178.60","1,918,628,833.48","2,216,340,342.94","2,673,849,753.34","1,838,016,241.97","2,133,733,466.71","1,536,201,339.46","2,278,430,202.70","1,632,397,739.85","2,403,818,096.82","1,992,161,719.60","2,221,769,429.58","1,173,415,679.90","1,892,274,299.78","2,376,717,936.94","2,870,335,255.39","1,885,961,640.47","3,071,296,357.58","2,122,218,423.04","2,988,631,742.49","3,301,216,070.58","2,715,782,575.31","2,431,987,169.74","3,154,431,638.78","3,487,789,442.50"
短期借款,,,"2,000,000.00","2,000,000.00",,"2,000,000.00","17,000,000.00","65,000,000.00","282,000,000.00","440,000,000.00","389,180,750.00","566,067,871.43","443,887,121.43","1,034,830,421.43","952,044,861.43","1,991,502,894.03","1,986,786,846.09","1,765,193,494.51","2,480,436,158.47","1,853,253,529.35","2,462,214,223.49","2,352,664,588.69","2,046,261,130.03","1,566,113,947.02","1,201,862,350.21","1,181,070,226.12","1,277,739,961.32","2,434,330,370.17","2,355,391,084.54","1,837,279,220.12","1,441,133,209.20","411,795,480.93","998,338,952.13","1,173,171,146.91","1,004,080,292.58","1,545,000,000.00","1,241,627,987.89","1,090,329,984.87","1,090,261,948.31","742,040,830.44","912,690,902.89","888,731,342.16","455,000,000.00"
交易性金融资产,"37,146,839.42","55,901,774.09","61,815,871.94","26,205,151.40","35,795,786.09","32,150,868.87","23,685,661.55","18,327,073.70","18,003,605.85","24,076,277.20","6,903,463.58","4,033,620.74","4,019,874.48","3,790,806.00",,"58,053,630.14",,,,,"4,980,000.00",,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"14,114,673.62","5,871,340.54","6,402,860.52","8,112,679.65","13,609,206.93","22,924,299.15","12,398,618.65","11,254,438.52","2,639,783.70","14,307,686.69","19,700,463.12","10,897,441.42","24,297,288.61","74,875,299.39","38,665,902.86","19,095,199.68","31,923,775.26","37,694,586.02","44,068,811.27","24,074,588.28","39,436,283.61","32,882,037.04","58,593,033.99","71,873,145.03","49,425,411.16","98,193,986.66","90,613,649.65","73,291,475.15","116,240,628.98","59,070,669.69","46,224,079.50","33,002,587.19","22,425,314.80","34,516,978.71","39,628,063.00","17,302,543.00","29,683,342.87","37,418,568.18","28,550,087.26","290,615,921.57","36,720,597.14","34,935,626.78","45,487,131.65"
应付票据,"5,677,500.00","7,400,000.00","5,800,000.00","2,700,000.00","2,600,000.00","6,700,000.00","15,878,346.55","14,750,000.00","281,981,173.10","312,761,572.95","61,074,217.02","102,398,767.80","164,299,102.21","125,085,314.11","64,850,000.00","126,720,000.00","239,330,000.00","279,276,348.06","252,923,754.58","340,817,399.21","393,129,364.20","406,291,518.70","254,167,983.27","228,603,563.22","424,292,119.34","395,152,211.76","206,790,593.69","202,644,071.96","312,720,000.00","314,520,000.00","171,685,866.00","175,185,866.00","592,324,320.97","741,311,258.30","377,999,803.06","222,329,367.05","503,761,702.90","541,823,863.21","345,535,856.01","422,662,582.31","343,051,334.89","271,592,365.98","256,664,305.09"
应收账款,"22,092,778.17","35,172,075.49","43,663,949.10","33,356,491.25","25,322,516.08","28,359,744.23","31,446,328.84","35,138,523.89","1,402,243,564.43","1,860,723,742.66","1,609,132,187.92","631,344,491.76","1,035,076,645.12","565,976,957.14","656,707,523.85","257,426,509.20","526,727,546.90","857,943,274.16","1,028,659,651.02","636,031,822.16","943,102,177.20","1,032,676,270.14","708,975,434.54","773,108,311.30","1,087,524,105.79","1,233,763,003.61","1,676,977,705.56","1,459,318,847.04","1,883,383,546.05","1,947,388,232.80","2,510,353,912.72","2,569,575,470.68","3,456,707,835.18","3,261,163,262.17","3,479,836,421.06","3,803,318,663.73","4,778,150,102.07","5,165,878,532.59","5,240,560,910.73","4,213,041,979.74","4,978,712,009.32","5,177,743,669.45","5,353,560,161.72"
应付账款,"63,898,908.68","64,695,322.26","82,157,205.24","52,403,718.30","55,705,457.45","46,027,075.86","54,646,482.33","46,718,014.82","49,886,961.89","50,476,682.94","53,302,409.79","154,022,997.95","34,253,773.55","82,858,148.50","106,228,898.62","299,262,186.06","82,700,588.73","136,697,383.28","91,792,832.15","187,967,179.78","141,375,893.01","188,572,321.93","201,587,688.48","268,673,590.44","351,426,229.81","458,047,413.27","576,721,219.90","770,188,294.62","412,054,902.83","414,603,733.82","629,063,495.28","1,390,423,123.90","1,335,039,874.63","1,340,345,670.36","1,189,513,566.87","1,192,845,146.82","962,635,161.37","1,553,652,898.17","1,389,813,668.93","1,463,604,584.24","1,060,397,464.26","1,151,553,236.85","1,144,119,448.32"
预付款项,"4,482,394.33","9,027,088.77","6,761,948.55","15,372,569.08","22,446,754.77","32,441,691.34","24,631,722.19","30,733,273.72","77,099,653.60","102,265,935.70","137,201,454.18","131,571,157.69","163,191,014.19","178,486,789.27","412,318,651.08","126,231,889.32","162,365,723.15","197,964,462.25","293,539,937.62","171,573,836.36","212,533,838.99","199,124,583.91","213,375,340.72","261,400,406.08","444,328,548.45","411,519,083.38","460,947,945.53","390,311,170.76","686,611,509.05","531,052,870.73","540,289,650.51","364,910,698.53","356,382,292.29","401,989,224.13","421,438,035.98","435,207,933.99","500,626,298.98","351,751,443.07","367,201,048.35","404,264,201.40","572,643,362.18","685,227,941.34","681,971,097.70"
预收款项,"20,668,717.42","18,013,362.43","20,327,877.33","11,550,544.08","61,766,120.10","103,722,895.31","109,856,926.32","116,760,737.69","290,859,864.47","497,448,791.07","492,655,720.48","540,894,925.15","461,742,601.38","616,013,281.03","533,279,057.23","891,563,879.88","1,019,366,215.66","903,678,913.51","836,875,307.20","708,766,465.27","451,880,316.93","637,427,189.03","833,578,322.94","960,403,255.32","1,150,907,219.11","1,209,094,822.44","1,268,376,239.77","1,129,728,738.65","323,912,044.28","342,158,581.67","352,700,078.60","559,250,287.87","691,168,251.00","646,660,700.68","752,557,687.32","764,094,293.99","975,301,193.30","839,979,183.42","744,505,643.68","399,207,494.78","433,371,052.24","756,883,335.19","1,628,300,286.10"
