科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"3,946,477.37","9,403,925.86","11,482,273.84","3,273,800.85","6,778,694.08","9,170,627.57","14,175,528.33","7,995,715.50","12,498,330.69","18,966,923.07","24,662,883.31","10,794,700.62","18,385,870.59","26,386,125.12","42,922,637.57","35,320,036.83","44,398,581.23","70,855,510.14","90,697,118.07","30,236,339.49","59,071,411.90","75,808,466.66","110,700,729.54","32,560,663.51","61,263,381.34","83,825,396.83","119,410,542.64","37,396,400.62","67,529,078.23","98,134,528.54","144,087,737.70","36,921,029.65"
取得借款收到的现金,"14,000,000.00","2,000,000.00","7,000,000.00",,,,,,,,"69,865,500.00","17,800,000.00","35,600,000.00","44,500,000.00","49,107,791.00","103,400,000.00","113,200,000.00","211,043,920.08","212,120,735.00","9,500,000.00","11,431,740.00","22,000,000.00","122,980,224.00",,"74,500,000.00","149,000,000.00","189,000,000.00","21,655,569.04","75,955,569.04","540,455,569.04","603,855,569.04",
支付的各项税费,"6,948,484.05","10,039,643.19","20,055,012.55","7,061,626.99","12,803,136.46","20,208,019.18","23,051,793.20","7,743,553.33","15,772,141.33","18,650,273.07","24,577,153.30","9,562,094.85","20,066,925.39","31,157,587.31","36,326,386.46","24,473,927.14","41,982,945.10","67,807,898.20","79,937,211.24","30,710,834.34","50,167,301.02","84,306,194.97","102,857,007.36","28,045,613.51","58,506,448.26","101,656,593.24","125,216,271.77","39,412,342.28","78,812,570.54","111,935,954.00","135,873,075.84","37,827,228.50"
收到其他与筹资活动有关的现金,"1,037,691.00","2,543,274.12","1,000,000.00",,,,,,,,,,,,"29,000,000.00",,,,,,,,,,,,,,,,"15,637,960.00",
支付其他与经营活动有关的现金,"9,257,499.43","8,600,180.61","12,530,861.35","4,054,811.35","7,236,905.51","11,813,091.43","14,375,311.51","28,923,818.91","8,581,707.59","12,547,497.66","28,233,207.72","5,809,149.82","14,095,136.16","22,715,520.78","29,135,077.49","30,614,999.42","42,824,497.21","122,267,700.20","79,220,551.65","50,701,232.54","51,395,016.91","83,083,881.46","94,376,691.76","32,180,511.33","52,447,082.19","92,012,594.62","117,311,455.02","53,614,915.47","105,173,324.70","181,255,955.26","325,754,119.44","96,796,267.10"
筹资活动现金流入小计,"32,037,691.00","6,643,274.12","8,000,000.00",,"334,571,300.00","334,571,300.00","334,571,300.00",,,,"69,865,500.00","17,800,000.00","35,600,000.00","44,500,000.00","241,070,041.60","103,400,000.00","113,935,000.00","211,928,920.08","214,079,535.00","11,071,200.00","327,717,893.52","338,336,153.52","484,070,087.52","665,151.89","78,683,904.00","153,851,523.03","202,013,006.37","21,655,569.04","97,464,206.46","564,142,000.08","650,599,612.55",
经营活动现金流出小计,"29,055,225.93","41,133,870.37","58,265,833.63","18,858,672.80","37,351,599.15","55,980,842.94","72,711,064.86","49,965,014.26","49,685,846.70","73,796,740.11","113,080,506.86","41,471,142.60","81,571,630.66","133,485,691.35","182,431,425.65","114,036,886.72","185,606,204.69","336,050,051.73","371,711,153.91","141,462,284.04","213,049,656.12","342,392,118.70","425,374,046.25","143,168,477.53","323,020,462.55","507,998,307.20","643,327,092.95","210,429,186.00","459,725,135.82","701,507,808.83","1,025,800,008.33","280,907,946.83"
偿还债务支付的现金,"5,500,000.01","5,000,000.04","6,400,000.04","1,100,000.01","5,150,000.02","6,099,999.91","6,099,999.91",,,,,,"10,000.00","10,000.00","10,000.00","35,590,000.00","35,590,000.00","53,390,000.00","59,028,216.00","19,300,000.00","19,990,310.00","117,739,729.64","127,122,050.00",,"26,278,309.00","94,729,825.00","157,959,650.00","30,000,000.00","100,407,287.06","259,748,659.00","297,405,900.00","29,155,569.04"
经营活动产生的现金流量净额,"18,391,481.52","31,664,497.64","37,834,501.13","3,199,123.55","12,803,431.66","21,114,683.74","51,515,604.13","-27,297,723.03","4,115,920.22","19,290,848.91","33,067,411.64","297,827.04","5,145,330.72","18,334,581.17","71,462,771.41","-12,330,007.08","736,894.57","5,981,057.53","111,157,486.51","-48,870,418.95","28,991,678.23","27,043,748.73","130,351,711.91","-21,450,527.59","-50,479,900.75","-37,231,203.89","146,934,350.29","-12,572,972.32","-12,371,486.08","47,709,154.61","95,252,512.27","-19,549,300.95"
分配股利、利润或偿还利息支付的现金,"12,249,771.84","512,686.67","20,480,273.61","93,610.83","164,645.75","19,681,310.78","30,924,343.66",,,,,"1,254,690.26","15,513,471.02","24,770,451.21","26,716,093.47","2,760,949.53","21,891,370.11","25,471,452.42","29,762,776.37","3,381,920.75","7,537,329.84","9,619,260.43","33,370,438.53","3,313,120.88","7,232,459.97","29,129,928.26","33,215,414.79","3,727,830.87","7,051,481.41","33,762,571.02","42,212,792.10","14,235,513.65"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,"6,300,000.00",,,,,,,,"4,179,543.38","2,000,000.00"
支付其他与筹资活动有关的现金,"1,105,191.00","3,583,274.12",,,"8,294,849.99","8,294,849.99","8,294,849.99",,,,,,,,"30,117,800.00","58,381.62","58,381.62","58,381.62",,,,,"33,322.65",,,,,,,,"11,425,522.22","4,147,203.58"
取得投资收益收到的现金,,,,,,,,,,,"825,427.80","627,842.49","1,035,498.14","1,492,629.78","1,508,394.17","72,095.89","610,743.74","689,456.62","1,017,308.73","15,504.52","224,288.57","220,585.56","330,480.35","47,178.08","47,178.08","47,178.08","3,935,699.03","2,859,823.17","4,940,017.17","6,899,874.50","7,420,652.25","3,187,449.55"
筹资活动现金流出小计,"18,854,962.85","9,095,960.83","26,880,273.65","1,193,610.84","13,609,495.76","34,076,160.68","45,319,193.56",,,,,"1,254,690.26","15,523,471.02","24,780,451.21","56,843,893.47","38,409,331.15","57,539,751.73","78,919,834.04","88,790,992.37","22,681,920.75","27,527,639.84","127,358,990.07","160,525,811.18","3,313,120.88","33,510,768.97","123,859,753.26","191,175,064.79","33,727,830.87","107,458,768.47","293,511,230.02","351,044,214.32","47,538,286.27"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,"90,000.00",,,,,,300.00,300.00,300.00,"6,000.00","6,900.00","6,900.00","59,734.95",,"8,119.66","301,282.05","19,119.66",,854.70,"1,000.00","769,465.21",,,"130,000.00","439,224.15",
筹资活动产生的现金流量净额,"13,182,728.15","-2,452,686.71","-18,880,273.65","-1,193,610.84","320,961,804.24","300,495,139.32","289,252,106.44",,,,"69,865,500.00","16,545,309.74","20,076,528.98","19,719,548.79","184,226,148.13","64,990,668.85","56,395,248.27","133,009,086.04","125,288,542.63","-11,610,720.75","300,190,253.68","210,977,163.45","323,544,276.34","-2,647,968.99","45,173,135.03","29,991,769.77","10,837,941.58","-12,072,261.83","-9,994,562.01","270,630,770.06","299,555,398.23","-47,538,286.27"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,"530,584.02","-83,114.28","2,199,016.56","2,199,016.56","697,219,470.84",
四、汇率变动对现金的影响,-751.66,-731.63,"-14,184.75",450.43,-507.39,794.97,-219.35,-117.22,"-1,134.13",-807.66,-934.51,330.23,569.11,275.79,"-48,593.28","-1,094.42","15,140.79","-1,284.90","259,999.73",887.13,"-11,028.14",-590.97,"352,887.03",219.26,438.52,438.52,"-302,951.10",-139.81,18.55,"-1,510,971.99","-768,879.68","-5,381,138.34"
收到其他与投资活动有关的现金,,,,,,,,,,,"227,000,000.00","119,500,000.00","270,500,000.00","353,500,000.00","363,500,000.00","5,000,000.00","38,900,600.00","50,514,465.75","75,200,000.00","65,161,275.62","50,157,435.62","70,157,435.62","90,157,435.62","35,000,000.00","35,000,000.00","35,000,000.00","340,000,000.00","188,000,000.00","406,000,000.00","461,600,000.00","937,000,000.00","263,144,645.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,"90,000.00",,,,"227,825,427.80","120,127,842.49","271,535,798.14","354,992,929.78","365,008,694.17","5,078,095.89","39,518,243.74","51,210,822.37","76,277,043.68","65,176,780.14","50,389,843.85","70,679,303.23","96,807,035.63","35,047,178.08","35,048,032.78","35,048,178.08","345,235,748.26","190,776,708.89","413,139,033.73","470,828,891.06","1,646,258,890.62","268,332,094.55"
五、现金及现金等价物净增加额,"14,367,723.81","9,900,983.48","-1,653,196.31","187,410.13","331,602,634.91","316,204,815.54","332,126,464.91","-28,936,187.42","-8,500,876.66","-65,355,701.48","-118,834,524.68","-9,898,307.34","-11,320,391.87","2,240,147.44","73,123,309.00","-144,653,260.39","-188,377,612.48","-130,770,387.46","-111,327,806.68","-28,344,662.12","304,437,863.18","199,991,408.39","255,494,394.08","-93,201,088.41","-230,695,839.81","-307,267,737.36","-137,979,229.58","53,083,584.76","45,527,570.57","30,186,809.25","718,549,169.49","-115,133,400.20"
购建固定资产、无形资产和其他长期资产支付的现金,"17,205,734.20","19,310,095.82","20,593,239.04","1,818,553.01","2,162,093.60","5,405,802.49","8,731,026.31","1,638,347.17","2,615,662.75","32,980,242.73","38,360,929.61","1,869,616.84","17,078,618.82","48,807,188.09","63,851,951.90","27,723,900.39","41,873,157.70","66,500,086.35","99,812,316.50","9,041,189.69","16,044,084.44","25,579,416.05","38,862,716.83","6,649,989.17","26,850,474.83","31,989,849.28","39,021,548.05","8,187,750.17","10,097,546.62","23,247,136.04","37,773,734.84","8,896,769.19"
期初现金及现金等价物余额,"12,025,590.14","26,393,313.95","36,294,297.43","34,641,101.12","34,641,101.12","34,641,101.12","34,641,101.12","366,767,566.03","366,767,566.03","366,767,566.03","366,767,566.03","247,933,041.35","247,933,041.35","261,259,281.82","247,933,041.35","321,056,350.35","321,056,350.35","326,056,350.35","321,056,350.35","209,728,543.67","209,728,543.67","209,728,543.67","209,728,543.67","470,114,245.01","465,222,937.75","465,222,937.75","465,222,937.75","327,243,708.17","327,243,708.17","327,243,708.17","327,243,708.17","1,045,792,877.66"
投资支付的现金,,,,,,,,,,"41,665,500.00","139,731,000.00",,,,,,"34,500,000.00",,"67,800,000.00","5,000,000.00","30,078,800.00","30,378,800.00","152,698,800.00",,"3,570,000.00","3,570,000.00","6,145,700.00","4,860,000.00",,"9,800,000.00","24,500,000.00","16,800,000.00"
期末现金及现金等价物余额,"26,393,313.95","36,294,297.43","34,641,101.12","34,828,511.25","366,243,736.03","350,845,916.66","366,767,566.03","337,831,378.61","358,266,689.37","301,411,864.55","247,933,041.35","238,034,734.01","236,612,649.48","263,499,429.26","321,056,350.35","176,403,089.96","132,678,737.87","195,285,962.89","209,728,543.67","181,383,881.55","514,166,406.85","409,719,952.06","465,222,937.75","376,913,156.60","234,527,097.94","157,955,200.39","327,243,708.17","380,327,292.93","372,771,278.74","357,430,517.42","1,045,792,877.66","930,659,477.46"
