科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"20,566,066.77","39,436,414.71","55,907,945.79","74,363,038.28","61,707,949.40","83,556,957.89","228,318,726.87","130,728,967.18","163,408,189.78","107,068,956.69","101,395,541.02","116,403,599.93","160,917,578.85","148,658,108.12","192,785,129.54","324,081,659.77","331,245,403.43","428,974,581.53","216,661,280.95","248,530,618.52","234,615,483.13","206,568,007.65","317,620,584.50","315,402,240.10","254,146,599.06","225,168,533.29","172,696,285.17","239,626,293.83","299,906,113.21","344,471,397.20","264,275,732.35","550,268,076.95","645,820,438.83","761,525,927.97","666,124,684.53","866,490,904.18","783,877,711.76","733,122,959.76","727,328,469.08","1,221,724,707.53","920,437,333.52","1,351,885,106.71","781,609,852.56","1,289,201,658.80","1,202,871,980.26"
短期借款,"619,144,362.32","602,096,900.00","593,496,900.00","585,090,000.00","555,590,000.00","482,500,000.00","390,400,000.00","344,416,355.00","374,916,355.00","313,846,355.00","448,556,355.00","430,230,000.00","344,520,000.00","293,070,000.00","313,220,000.00","340,470,000.00","375,450,000.00","379,490,000.00","345,540,000.00","390,040,000.00","402,290,000.00","332,930,000.00","572,000,000.00","594,380,000.00","602,060,000.00","574,280,000.00","560,780,000.00","651,130,000.00","866,930,000.00","723,180,000.00","725,500,000.00","1,359,700,000.00","1,553,580,000.00","1,829,980,000.00","1,995,380,000.00","1,659,923,702.75","1,813,130,582.82","1,614,845,107.33","1,754,230,582.82","1,344,374,691.22","1,364,874,691.22","1,475,269,582.82","1,376,833,982.82","1,500,993,982.82","1,711,611,567.82"
交易性金融资产,,"13,258,364.00","30,924,634.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,496,034.14","14,712,011.35","2,023,300.00",,,,"5,151,070.67","47,931,070.67","38,491,070.67","16,991,070.67","6,860,686.16","6,860,686.16"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,576,290.00","55,576,290.00",,"292,026,020.00","292,274,420.00","292,274,420.00","253,305,858.40","353,194,108.40",,,,,,
应收票据,"3,828,728.96","2,259,098.09","2,041,007.27","840,000.00","4,063,747.11","523,295.00","2,389,521.73","10,980,000.00","1,419,854.14","917,412.10","625,907.68",,"1,335,038.19","2,054,919.43","1,598,168.46","535,773.31","8,409,832.41","8,486,672.97","6,763,747.16","6,007,200.00","18,835,624.29","3,667,296.00","8,859,963.45","14,377,925.00","8,847,438.73","8,873,235.55","3,123,713.68","3,545,485.00","1,761,754.89","1,165,015.47","526,962.00","20,755,796.00","2,823,089.26","503,863.12","2,888,000.00","5,257,214.00","3,450,518.98","1,863,331.98","1,947,403.00","1,196,900.00","10,483,839.59","39,984,390.00","49,287,785.00","150,022,790.00","140,262,487.60"
应付票据,"19,400,000.00","26,260,000.00","45,190,000.00","58,700,000.00","23,260,000.00","43,090,000.00","32,610,000.00","28,620,000.00","66,950,000.00","41,990,000.00","38,150,000.00","50,820,000.00","49,390,000.00","48,670,000.00","46,790,000.00","55,850,000.00","88,280,000.00","89,970,000.00","67,040,000.00","53,601,741.15","41,231,449.21","56,223,798.58","71,614,546.63","73,217,429.64","99,422,562.39","57,264,882.33","58,084,119.47","99,665,204.69","99,771,815.08","246,477,283.51","167,565,153.23","332,207,010.50","434,572,400.00","498,720,000.00","552,890,000.00","582,030,000.00","471,500,000.00","505,680,000.00","548,482,000.00","483,600,000.00","521,600,000.00","523,600,000.00","403,000,000.00","467,963,658.00","477,867,889.40"
应收账款,"113,487,821.23","308,722,226.19","307,106,170.03","203,925,338.82","209,283,454.92","171,359,368.53","154,780,133.11","162,174,051.79","185,843,834.58","137,605,761.23","143,873,515.33","126,056,496.38","116,384,340.30","118,914,750.62","114,037,403.14","121,414,314.68","150,700,145.71","181,263,644.27","202,271,997.35","146,504,415.65","182,362,648.47","201,259,344.24","192,347,743.38","194,134,100.12","193,717,474.55","227,070,306.43","219,028,610.88","189,270,922.63","199,023,233.26","245,650,237.65","253,110,721.59","123,236,318.12","149,135,891.40","137,755,102.18","161,609,376.90","100,176,855.68","182,329,674.96","220,630,664.31","264,722,711.53","150,842,605.05","254,548,203.10","269,555,090.98","311,174,460.10","243,611,234.65","299,426,516.86"
应付账款,"105,240,200.64","87,158,042.95","103,344,766.17","265,203,815.72","305,426,034.59","405,265,207.68","352,869,007.54","172,652,794.88","133,374,709.88","122,346,837.55","138,861,433.10","151,775,049.21","144,391,116.75","155,423,974.70","150,872,767.58","207,014,443.75","236,880,025.13","219,706,042.84","232,561,802.68","257,132,257.27","285,144,286.27","267,718,801.58","270,506,515.46","282,856,997.26","264,245,253.88","281,822,555.92","273,105,665.54","318,490,554.66","291,480,773.17","289,273,403.16","272,608,886.08","679,114,430.45","296,718,072.64","401,603,038.04","340,159,531.11","368,658,036.05","346,030,199.04","274,466,487.32","231,929,580.17","243,248,677.37","191,356,411.10","306,730,316.05","288,453,050.72","305,693,628.90","276,377,243.32"
预付款项,"19,519,220.94","29,069,544.41","24,656,996.31","11,834,355.36","11,697,829.08","17,533,641.31","51,575,360.76","25,944,913.27","33,045,715.86","24,377,090.94","21,389,402.45","14,954,764.30","27,915,722.01","22,639,064.53","28,927,006.39","54,192,772.73","66,236,682.58","69,078,679.54","49,829,394.90","44,602,489.36","47,342,183.00","44,250,455.31","43,046,418.09","56,336,372.88","57,187,829.48","49,979,978.22","39,393,723.38","35,631,085.29","40,020,205.05","15,895,452.40","17,549,936.94","138,253,288.88","198,345,109.17","284,946,336.63","297,258,577.67","486,632,746.59","438,710,786.41","528,050,173.94","537,967,409.82","251,806,697.36","235,643,237.70","231,957,508.63","306,560,637.85","311,667,490.27","345,765,553.46"
预收款项,"57,224,145.50","27,703,852.89","66,685,957.40","99,414,522.39","69,417,876.00","65,229,694.59","96,635,409.46","114,492,046.44","73,246,197.73","84,143,397.03","48,817,675.58","41,783,347.94","38,540,939.84","52,798,252.75","81,099,447.27","83,356,316.30","64,870,905.06","55,586,460.08","66,870,916.18","56,603,265.59","26,042,198.69","32,590,943.40","42,661,246.70","31,385,060.27","36,161,187.70","34,497,764.87","18,946,292.31","23,467,647.11","18,323,483.70","6,774,231.54","12,910,887.63","72,406,122.61","89,786,724.43","69,590,285.18","34,587,994.66","21,736,075.14","45,845,953.67","49,319,070.90","86,253,605.82","103,447,018.60","94,002,417.75","83,832,091.95","60,578,014.63","46,123,896.67","83,565,882.46"
