科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
长期应付款,"18,555,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,"631,656.68","374,026.03","109,584.35","254,555.76","268,146.41","292,353.66","230,310.56","41,101,078.95","19,302,547.42","20,677,485.20","22,458,713.38","24,904,802.26","21,097,947.03","21,986,372.78","26,304,521.64","29,089,467.45"
专项应付款,"400,000.00","600,000.00","300,000.00","300,000.00","300,000.00","300,000.00","700,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,"11,958,266.95","12,233,521.18","11,958,266.95","11,958,266.95","12,652,610.98","12,652,610.98","12,347,234.80","11,858,010.07","16,723,274.53","49,827,373.06","49,111,638.01","48,544,114.65","61,253,999.12","60,298,105.81","59,547,020.71","59,473,195.56","58,713,893.34","39,924,163.46","39,421,562.69","38,918,961.91"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"16,550,668.21","27,156,567.39","28,603,013.60","42,023,225.28","41,541,316.47","45,442,209.12","45,657,883.26","45,492,844.24","62,108,663.56","68,442,769.53","68,128,508.02","97,676,024.56","103,285,719.66","93,835,633.70","96,455,584.71","162,561,281.66","174,143,534.51","171,597,966.98","167,991,550.00","169,435,172.18","171,003,465.51","219,839,186.26","177,561,463.03","181,873,608.55","151,882,456.33","148,389,105.59","145,099,581.60","141,364,938.80","138,192,544.04","147,406,666.85","162,224,633.28","158,719,206.13","154,855,584.59"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"111,725.77","1,137,818.31","24,420,918.03","13,961,558.01","9,935,844.83","14,279,776.22","11,199,163.79","21,294,260.74","5,266,272.17","6,934,574.85","26,113,113.36","37,911,220.47","8,077,174.71","41,169,283.94","40,066,172.59","18,070,621.31","26,041,851.81","23,866,768.29","26,792,158.58","34,156,318.56","34,798,260.66","11,493,320.10","16,190,555.62","17,527,244.00","20,038,776.84","12,212,536.20","13,344,771.67","13,864,296.87","13,202,878.05","4,656,464.52","3,960,738.05","4,026,872.40","4,157,594.98"
其他非流动负债,"214,419.10","328,000.00","3,330,000.00","3,230,000.00","3,230,000.00","700,000.00",,"700,000.00","700,000.00","1,250,000.00","1,400,000.00","900,000.00","900,000.00","800,000.00","850,000.00","850,000.00","850,000.00","477,435.90","464,871.81","452,307.72","439,743.63",,"1,567,445.64",,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"19,169,819.10","928,000.00","3,630,000.00","3,530,000.00","3,530,000.00","1,000,000.00","700,000.00","700,000.00","700,000.00","1,250,000.00","1,400,000.00","900,000.00","900,000.00","800,000.00","850,000.00","850,000.00","850,000.00","477,435.90","464,871.81","452,307.72","439,743.63","577,179.54","1,567,445.64","2,114,881.55","2,260,279.35","1,978,012.29","1,935,745.23","1,893,478.17","1,851,211.11","2,098,944.05","2,056,676.99","2,014,409.93","1,972,142.87"
固定资产清理,"188,799.18",,,,,,,,,,,,,,,,"8,553.13",,,,,,,,,,,,,,,,
负债合计,"43,534,915.91","28,574,699.41","35,039,757.92","22,889,101.49","16,449,780.48","16,120,369.98","13,103,334.25","21,009,955.22","23,185,680.09","22,366,426.60","28,111,689.39","45,464,741.52","40,318,234.55","26,716,262.32","41,775,802.16","52,375,357.09","42,057,634.31","33,698,009.17","33,052,083.44","37,378,972.69","40,640,708.31","44,602,037.43","53,995,779.73","59,565,451.95","30,492,621.14","32,194,351.41","22,727,385.41","24,175,771.16","19,444,903.82","23,233,540.99","19,052,155.67","25,427,101.89","24,366,837.96"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"6,000,000.00","38,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","67,000,000.00","67,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","422,100,000.00","422,100,000.00","422,100,000.00","422,100,000.00","422,100,000.00","422,100,000.00","422,100,000.00","422,100,000.00","422,100,000.00","422,100,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"131,058.18","763,601.30","6,906,554.23","6,906,554.23","6,906,554.23","432,076,554.23","432,076,554.23","365,076,554.23","365,076,554.23","365,076,554.23","365,076,554.23","298,076,554.23","298,076,554.23","298,076,554.23","298,076,554.23","298,048,394.09","298,076,554.23","297,992,643.05","297,992,643.05","197,492,643.05","197,492,643.05","197,492,643.05","197,576,554.23","77,290,929.23","76,976,554.23","77,989,870.24","80,312,198.11","80,228,286.93","80,203,892.01","80,241,405.78","81,696,624.09","81,696,624.09","83,238,624.09"
无形资产,"2,950,304.33","3,887,726.31","3,167,359.42","3,013,871.80","3,253,523.15","5,082,165.47","5,965,837.68","5,804,722.86","5,643,608.04","5,548,340.52","22,649,538.33","23,596,742.62","25,289,108.70","25,112,619.18","24,876,856.21","26,356,125.62","28,511,505.64","23,795,615.05","23,519,219.04","48,845,072.45","48,403,087.21","47,968,314.04","47,533,540.87","48,369,073.48","48,340,581.55","46,904,266.60","46,608,739.69","45,989,212.78","45,531,685.87","45,074,158.96","44,616,632.00","44,159,105.09","43,701,578.18"
盈余公积,"1,827,798.26","2,304,734.67","5,230,025.38","7,063,200.53","7,063,200.53","8,605,064.40","8,605,064.40","8,605,064.40","8,605,064.40","11,293,881.55","11,293,881.55","11,293,881.55","11,293,881.55","14,885,621.34","14,885,621.34","14,885,621.34","14,885,621.34","19,148,358.29","19,148,358.29","19,148,358.29","19,148,358.29","23,784,423.95","23,771,258.26","23,771,258.26","23,910,828.23","28,930,978.16","28,933,401.18","28,930,978.16","28,930,978.16","35,652,418.74","35,652,418.74","35,652,418.74","35,652,418.74"
开发支出,,,"2,523,308.79","2,743,955.82","2,569,448.66","1,036,152.43",,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"298,726.39","298,726.39",,,,,,,,"13,028,984.23","13,028,984.23","13,028,984.23","15,392,937.77","12,475,925.67","12,475,925.67","12,475,925.67","12,475,925.67","8,976,741.65","8,976,741.65","8,976,741.65","8,976,741.65","4,582,628.10","4,582,628.10","4,582,628.10",,,,,,,,,
未分配利润,"16,093,784.83","17,084,317.62","39,123,272.11","49,741,848.47","56,532,528.29","63,618,623.28","68,661,389.81","64,051,359.87","73,334,887.79","79,386,068.36","86,714,631.27","90,196,573.61","100,214,075.70","103,033,730.67","110,611,392.00","112,919,100.30","123,863,252.09","128,452,764.83","135,467,316.52","135,218,313.06","151,092,747.15","152,453,656.02","163,513,565.59","165,465,142.56","203,599,602.51","194,716,556.92","210,257,014.99","205,572,825.99","227,536,071.84","231,871,164.60","244,069,848.58","243,561,539.47","260,489,511.49"
长期待摊费用,"280,575.69","439,343.93","230,468.93","126,031.43","73,812.68","21,582.69","766,700.00","563,437.84","513,722.74","1,224,729.82","2,445,580.57","3,362,129.08","5,572,431.80","6,571,973.58","8,730,007.01","10,602,023.51","14,448,296.41","16,067,650.71","14,119,624.33","13,606,663.25","12,106,253.63","9,862,276.45","13,847,319.24","7,373,283.40","3,030,523.98","2,103,310.70","1,632,877.34","1,162,443.98","692,010.62","221,577.26","215,543.90","193,526.07","1,281,927.66"
少数股东权益,"199,559.59","206,023.38",,,,,,,,"21,698,455.25","21,372,862.28","22,879,283.53","25,803,281.04","23,901,674.14","23,741,961.95","26,126,203.64","24,910,981.06","23,696,591.65","22,831,337.43","23,874,994.69","23,170,691.60","21,295,711.43","21,464,353.82","21,068,955.35","63,133.45","72,084.63","66,726.35","61,223.64","113,378.59","65,524.34","9,004,236.71","20,651,967.21","23,642,734.38"
递延所得税资产,"94,669.31","121,695.71","143,703.10","159,268.59","159,268.59","442,267.33","490,249.77","444,536.79","411,242.57","562,719.97","695,287.21","686,103.36","576,767.17","821,823.88","946,777.63","1,084,648.05","649,524.24","483,234.39","652,854.67","632,235.24","717,151.45","3,323,804.17","3,316,509.31","3,367,454.88","511,876.80","799,258.88","762,628.27","843,837.33","837,710.96","1,106,102.68","1,099,902.22","1,125,868.50","1,844,099.10"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"31,446,362.27","41,681,475.19","1,431,915.50","1,326,512.20","16,928,826.69","29,408,891.34","21,820,673.67","24,448,488.82","10,278,682.20","4,993,794.46",,,"798,459.03",,"1,336,350.60","2,168,617.04","382,385.47","460,885.47","389,349.47","1,223,871.07"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"20,475,468.88","33,041,878.04","59,088,771.87","62,027,910.93","57,533,214.38","66,304,153.26","64,079,834.50","73,599,802.47","73,943,509.08","95,742,118.92","133,061,011.72","176,261,204.32","158,194,139.81","223,391,889.17","237,466,320.19","244,540,808.27","269,563,970.56","275,001,071.42","284,487,676.62","309,929,696.15","312,566,014.76","324,339,632.26","318,145,537.35","312,435,240.98","313,449,409.10","291,763,483.54","288,424,189.58","286,566,814.45","285,003,444.40","278,659,196.11","274,488,871.16","274,340,011.99","275,073,084.94"
所有者权益(或股东权益)合计,"24,252,200.86","58,358,676.97","101,259,851.72","113,711,603.23","120,502,283.05","571,300,241.91","576,343,008.44","571,732,978.50","581,016,506.42","611,454,959.39","618,457,929.33","623,446,292.92","636,387,792.52","640,897,580.38","648,315,529.52","652,979,319.37","662,736,408.72","670,290,357.82","676,439,655.29","677,234,309.09","692,404,440.09","696,526,434.45","707,825,731.90","709,696,285.40","726,650,118.42","723,809,489.95","741,669,340.63","736,893,314.72","758,884,320.60","769,930,513.46","792,523,128.12","803,662,549.51","825,123,288.70"
资产总计,"67,787,116.77","86,933,376.38","136,299,609.64","136,600,704.72","136,952,063.53","587,420,611.89","589,446,342.69","592,742,933.72","604,202,186.51","633,821,385.99","646,569,618.72","668,911,034.44","676,706,027.07","667,613,842.70","690,091,331.68","705,354,676.46","704,794,043.03","703,988,366.99","709,491,738.73","714,613,281.78","733,045,148.40","741,128,471.88","761,821,511.63","769,261,737.35","757,142,739.56","756,003,841.36","764,396,726.04","761,069,085.88","778,329,224.42","793,164,054.45","811,575,283.79","829,089,651.40","849,490,126.66"
负债和所有者(或股东权益)合计,"67,787,116.77","86,933,376.38","136,299,609.64","136,600,704.72","136,952,063.53","587,420,611.89","589,446,342.69","592,742,933.72","604,202,186.51","633,821,385.99","646,569,618.72","668,911,034.44","676,706,027.07","667,613,842.70","690,091,331.68","705,354,676.46","704,794,043.03","703,988,366.99","709,491,738.73","714,613,281.78","733,045,148.40","741,128,471.88","761,821,511.63","769,261,737.35","757,142,739.56","756,003,841.36","764,396,726.04","761,069,085.88","778,329,224.42","793,164,054.45","811,575,283.79","829,089,651.40","849,490,126.66"
