科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"35,561,039.52","51,948,970.57","25,569,689.33","33,989,772.38","48,547,299.06","18,523,188.08","32,377,269.23","46,997,430.72","63,858,253.99","23,700,767.03","42,102,846.60","63,433,707.26","83,859,810.89","23,500,190.02","50,183,949.17","71,274,768.04","91,807,232.64","22,351,769.13","47,731,001.38","69,372,691.67","91,408,801.09","30,698,856.51","56,640,235.15","80,119,475.99","100,889,976.57","22,544,072.70","53,117,518.37","75,670,042.17","97,222,891.54","20,658,936.63","36,577,283.32","55,625,043.15","76,099,802.39","26,359,557.11","47,017,083.81","69,222,159.66","91,317,816.82","32,249,945.58","54,648,346.77"
取得借款收到的现金,"410,000,000.00","173,599,896.00","130,000,000.00","170,000,000.00","200,000,000.00",,,"5,266,837.49","5,266,837.49",,,,,,,,,,,,,,,,,,,"5,200,000.00","68,200,000.00","4,200,000.00","6,200,000.00","14,100,000.00","16,300,000.00","3,200,000.00","5,200,000.00","13,400,000.00","13,400,000.00",,"4,800,000.00"
支付的各项税费,"54,040,276.79","37,154,337.56","20,613,801.98","35,681,281.28","58,151,599.69","13,596,608.13","30,522,032.38","38,366,927.41","42,655,748.20","8,106,866.98","16,473,948.59","26,032,871.69","31,865,541.80","9,094,280.36","9,978,189.84","11,291,556.57","14,262,233.49","1,850,768.93","7,742,284.15","19,352,642.12","30,627,872.63","4,236,165.99","12,003,733.44","27,879,260.18","31,441,893.11","5,838,725.59","20,750,579.96","23,908,057.28","35,990,405.01","11,474,715.46","22,003,789.29","26,148,122.67","31,134,176.55","5,194,533.92","8,848,422.46","10,652,983.62","16,846,332.78","15,316,243.86","25,037,235.51"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"11,000.42",,,,,,,"24,086,246.90",,,,"24,399,407.29","8,532,106.95","8,499,730.57"
支付其他与经营活动有关的现金,"65,429,103.43","122,710,632.54","27,337,892.72","104,023,971.52","135,006,469.24","17,644,948.87","81,508,889.75","140,756,789.54","161,814,529.27","46,609,448.95","48,859,220.32","56,673,806.75","74,021,627.82","36,538,940.55","29,420,992.79","55,216,558.64","71,590,122.43","27,930,728.70","42,464,584.05","56,311,428.80","61,766,528.89","86,963,094.93","117,691,827.14","141,970,950.90","119,177,873.40","81,827,641.90","125,297,668.71","89,170,206.50","111,221,373.98","66,251,535.91","77,816,771.00","103,471,257.26","67,291,874.39","20,517,667.43","58,455,312.55","68,792,122.82","84,972,707.01","24,275,205.27","47,161,574.57"
筹资活动现金流入小计,"410,600,000.00","173,599,896.00","130,000,000.00","170,000,000.00","200,000,000.00","896,890,000.00","896,890,000.00","902,156,837.49","906,499,837.49",,,,,,,,,,"28,757,950.00","31,932,983.33","85,266,500.00",,,,,"11,000.42",,"35,769,500.00","98,769,500.00","4,200,000.00","6,200,000.00","14,100,000.00","40,386,246.90","14,540,000.00","16,540,000.00","28,935,800.00","37,799,407.29","8,532,106.95","13,299,730.57"
经营活动现金流出小计,"708,856,625.35","753,232,301.76","228,772,548.33","382,282,045.52","546,238,622.07","108,112,319.52","313,271,094.38","468,283,456.68","665,603,305.24","186,134,872.24","350,416,866.18","536,703,838.28","703,320,593.43","153,594,915.13","313,203,878.39","418,916,294.60","550,755,534.77","143,337,567.21","301,157,699.89","492,123,467.73","684,879,687.12","247,341,313.69","435,064,111.28","624,752,004.99","794,025,012.60","194,942,495.28","415,061,199.86","544,247,092.54","617,614,942.11","119,783,811.83","191,593,973.67","305,898,323.56","344,179,034.39","114,585,667.87","246,059,939.66","253,139,366.07","483,072,934.00","146,757,257.25","286,238,132.78"
偿还债务支付的现金,"340,000,000.00","217,099,896.00","116,500,000.00","116,500,000.00","196,500,000.00","80,000,000.00","80,000,000.00","80,001,579.62","80,203,686.25","5,063,151.24","5,063,151.24","5,063,151.24","5,063,151.24",,,,,,,,,,,,,,"5,440,000.00","9,040,000.00","11,000,000.00","40,000,000.00","40,000,000.00","44,200,000.00","67,200,000.00",,"9,350,000.00","13,400,000.00","16,300,000.00","3,209,860.00","5,200,000.00"
经营活动产生的现金流量净额,"141,948,025.65","158,951,645.65","17,515,423.56","-15,942,597.22","64,957,289.84","-32,561,496.09","-32,292,588.69","-17,516,499.24","-28,122,129.95","-18,948,654.01","6,891,182.94","-14,526,682.66","-23,476,268.19","11,339,228.15","3,506,430.34","20,431,778.93","42,000,930.50","31,729,178.23","27,202,447.86","30,482,669.51","182,198,534.66","-93,515,862.32","-143,385,744.04","-125,733,292.31","-55,740,281.75","-90,303,049.39","-195,704,145.37","-241,382,196.76","-216,037,202.40","3,180,445.38","41,621,949.94","30,170,471.00","39,892,699.69","56,067,180.96","77,413,017.26","104,991,417.22","111,638,696.23","-39,243,912.58","-12,451,200.44"
分配股利、利润或偿还利息支付的现金,"134,222,463.82","96,779,670.63","2,651,725.31","3,424,525.31","5,879,291.40","516,746.40","30,929,607.34","31,074,587.34","31,075,417.47","156,424.46","30,143,354.17","30,143,354.17","30,143,354.17","34,506.50","19,257,676.50","19,758,287.50","19,758,287.50",,"48,000,000.00","47,998,220.00","48,000,000.00",,"49,581,250.00","49,581,250.00","49,581,250.00","189,768.00","327,138.67","388,556.07","708,015.80","833,085.33","930,500.00","2,100,973.67","2,695,712.90","5,292,654.17","1,295,837.28","1,948,119.02","817,208.28","787,679.13","6,842,022.13"
收回投资收到的现金,,,,,,,,,,"10,000,000.00",,,,"25,000,000.00","5,000,000.00","5,000,000.00",,,,,"444,173,162.43","490,797,826.80","571,000,000.00","792,100,000.00","1,207,347,668.98","173,699,943.23","233,458,203.12","252,129,722.87","484,010,000.00","85,900,000.00","125,900,000.00","211,900,000.00","267,900,000.00","23,230,000.00","388,600,000.00","799,130,000.00","1,003,830,000.00","131,880,000.00","133,880,000.00"
支付其他与筹资活动有关的现金,,,,,,,,,,,"92,674.93","92,674.93","92,674.93",,"13,189.62","13,222.09","13,189.62",,"34,668.66","34,668.66","34,668.66",,"599,732.72","599,732.72","599,732.72",,"317,250.00","317,250.00","25,818,473.86",,,"1,401,860.00","13,343,188.83","1,920,000.00",,,"23,595,286.61",,"1,151,075.17"
取得投资收益收到的现金,,,,,,,,,,"3,561.64","128,591.77","128,591.77","172,180.81","979,958.90","979,958.90","2,136,780.82","2,664,945.20","965,983.56","2,883,463.08","4,593,278.35","6,578,013.98","2,056,460.40","11,793,514.95","11,998,247.15","14,148,599.61",,,"1,222,035.87","2,540,915.85",,,,,,,,"1,630,855.07","1,386,141.27","2,672,803.64"
筹资活动现金流出小计,"474,222,463.82","313,879,566.63","119,151,725.31","119,924,525.31","202,379,291.40","80,516,746.40","110,929,607.34","111,076,166.96","111,279,103.72","5,219,575.70","35,299,180.34","35,299,180.34","35,299,180.34","34,506.50","19,270,866.12","19,771,509.59","19,771,477.12",,"48,034,668.66","48,032,888.66","48,034,668.66",,"50,180,982.72","50,180,982.72","50,180,982.72","189,768.00","6,084,388.67","9,745,806.07","37,526,489.66","40,833,085.33","40,930,500.00","47,702,833.67","83,238,901.73","7,212,654.17","10,645,837.28","15,348,119.02","40,712,494.89","3,997,539.13","13,193,097.30"
处置固定资产、无形资产和其他长期资产收回的现金净额,"106,240.00","420,100.00",,,,,,,"636,889.44",,"490,000.00","594,600.00","672,850.72",,,,,,"120,000.00","697,201.77","757,201.77","18,000.00","18,000.00","18,000.00","109,549.28","32,000.00","75,000.00","160,000.00","195,000.00","30,000.00","30,000.00","85,300.00","85,300.00","65,000.00","69,900.00","146,900.00","562,900.00",,
筹资活动产生的现金流量净额,"-63,622,463.82","-140,279,670.63","10,848,274.69","50,075,474.69","-2,379,291.40","816,373,253.60","785,960,392.66","791,080,670.53","795,220,733.77","-5,219,575.70","-35,299,180.34","-35,299,180.34","-35,299,180.34","-34,506.50","-19,270,866.12","-19,771,509.59","-19,771,477.12",,"-19,276,718.66","-16,099,905.33","37,231,831.34",,"-50,180,982.72","-50,180,982.72","-50,180,982.72","-178,767.58","-6,084,388.67","26,023,693.93","61,243,010.34","-36,633,085.33","-34,730,500.00","-33,602,833.67","-42,852,654.83","7,327,345.83","5,894,162.72","13,587,680.98","-2,913,087.60","4,534,567.82","106,633.27"
处置子公司及其他营业单位收到的现金净额,"1,690,437.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,"-42,572.23","34,947.31","122,994.71","22,276.33","-55,471.45","-96,361.51","-333,756.97","-67,947.53","-464,064.06","-1,725,413.78","-609,564.77","605,298.20","582,876.53","4,936.19","-2,818,518.09","-2,877,389.11","-662,079.88","1,706,721.84","1,748,254.10","-316,657.88","1,891,564.98","2,348,916.38","5,082,351.60","-521,402.54","-2,744,419.71","-4,462,688.52","-7,277,191.69","-5,981,202.23","-61,803.01"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,"-43,425,288.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,796,677.80","420,100.00",,,,,,,"636,889.44","10,003,561.64","618,591.77","723,191.77","845,031.53","25,979,958.90","5,979,958.90","7,136,780.82","2,664,945.20","965,983.56","3,003,463.08","5,290,480.12","451,508,378.18","492,872,287.20","582,811,514.95","804,116,247.15","1,221,605,817.87","173,731,943.23","233,533,203.12","253,511,758.74","486,745,915.85","85,930,000.00","125,930,000.00","211,985,300.00","267,985,300.00","23,295,000.00","388,669,900.00","799,276,900.00","1,006,023,755.07","133,266,141.27","136,552,803.64"
五、现金及现金等价物净增加额,"13,281,490.80","-25,379,898.25","-18,838,246.08","-25,316,464.20","-842,465.45","751,223,351.04","696,774,300.54","654,715,089.84","640,954,756.66","-37,222,863.94","-75,262,719.33","-100,160,371.11","-176,875,393.43","30,439,343.91","-19,702,699.09","-13,289,404.95","-64,218,827.27","15,772,002.99","-156,583,828.67","-180,116,043.44","-60,307,185.18","-33,303,416.32","-152,829,209.95","44,187,598.11","74,757,833.16","-290,456,981.99","-244,064,731.59","-319,074,861.02","-206,824,645.62","-33,855,114.83","-38,050,148.18","-1,320,519.73","12,973,820.84","-10,627,194.79","-16,747,715.96","-26,467,539.49","-9,653,953.27","-7,156,830.71","3,865,937.17"
购建固定资产、无形资产和其他长期资产支付的现金,"23,415,460.43","46,779,203.64","46,601,944.33","58,849,341.67","60,370,463.89","32,588,406.47","56,893,503.43","118,849,081.45","126,780,736.60","3,058,195.87","47,430,741.47","51,092,647.19","54,067,971.14","6,867,612.97","9,862,750.76","20,990,093.60","33,779,468.88","6,855,211.27","12,048,956.89","15,707,513.62","20,215,533.18","1,366,730.20","3,933,163.40","5,773,633.48","9,628,202.15","3,498,402.33","5,117,129.18","5,642,847.16","14,601,953.76","115,817.00","863,163.10","322,373.44","6,003,875.62","425,319.04","909,288.23","4,052,182.29","4,608,546.40","1,732,424.99","3,400,496.29"
期初现金及现金等价物余额,"72,667,463.31","85,948,954.11","60,569,055.86","60,569,055.86","60,569,055.86","59,726,590.41","59,726,590.41","59,726,590.41","59,726,590.41","700,681,347.07","700,681,347.07","700,681,347.07","700,681,347.07","523,805,953.64","523,805,953.64","523,805,953.64","523,805,953.64","459,587,126.37","459,587,126.37","459,587,126.37","459,587,126.37","399,279,941.33","399,279,941.19","399,279,941.19","399,279,941.19","500,451,471.70","474,037,774.35","474,037,774.35","474,037,774.35","267,213,128.73","267,213,128.73","267,213,128.73","267,213,128.73","280,186,949.57","280,186,949.57","280,186,949.57","280,186,949.57","270,532,996.30","270,532,996.30"
投资支付的现金,,,"600,000.00","600,000.00","3,050,000.00",,,,,"20,000,000.00",,,"65,000,000.00",,,,"55,000,000.00","10,000,000.00","155,000,000.00","182,356,360.34","710,420,831.41","431,898,409.20","538,723,711.27","578,245,676.72","1,028,480,000.00","367,331,316.81","270,030,191.61","353,291,991.61","396,695,800.00","85,900,000.00","171,900,000.00","211,900,000.00","251,130,000.00","96,370,000.00","484,900,000.00","935,637,578.88","1,112,517,578.88","98,000,000.00","116,880,000.00"
期末现金及现金等价物余额,"85,948,954.11","60,569,055.86","41,730,809.78","35,252,591.66","59,726,590.41","810,949,941.45","756,500,890.95","714,441,680.25","700,681,347.07","663,458,483.13","625,418,627.74","600,520,975.96","523,805,953.64","554,245,297.55","504,103,254.55","510,516,548.69","459,587,126.37","475,359,129.36","303,003,297.70","279,471,082.93","399,279,941.19","365,976,525.01","246,450,731.24","443,467,539.30","474,037,774.35","209,994,489.71","229,973,042.76","154,962,913.33","267,213,128.73","233,358,013.90","229,162,980.55","265,892,609.00","280,186,949.57","269,559,754.78","263,439,233.61","253,719,410.08","270,532,996.30","263,376,165.59","274,398,933.47"
