科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"411,121,604.63","718,182,360.34","958,435,327.11","1,246,131,425.75","263,728,870.90","452,029,379.06","609,406,768.39","717,320,907.27","146,079,774.40","249,653,413.50","359,661,110.40","495,337,658.26","278,408,310.88","496,111,318.91","733,439,128.74","997,087,332.67","327,337,947.78","572,264,967.08","764,749,874.43","944,916,130.27","243,538,828.29","421,313,542.77","576,953,529.17","707,757,628.36","257,643,268.48","435,085,364.40","644,156,195.18","821,199,719.72","238,763,446.56","449,938,713.40","617,711,290.45","798,259,351.76","196,112,161.87","370,268,537.38","510,612,794.85","642,313,381.57","146,908,117.13","279,042,617.39","430,190,394.03","571,275,597.54","194,465,007.57","377,475,466.97","527,222,723.79","704,057,400.34","216,226,880.35"
二、营业利润,"58,704,266.08","90,285,740.80","108,021,632.58","142,033,386.24","6,978,927.02","9,367,135.51","5,537,006.15","5,282,392.69","29,445,208.46","19,316,839.53","23,230,576.72","14,041,008.92","4,405,098.06","7,379,173.22","13,051,310.63","23,691,942.93","8,725,650.89","15,979,532.54","17,340,399.60","12,633,923.68","1,990,785.04","1,519,387.22","-2,627,407.97","-62,926,182.27","-7,072,966.05","-20,677,006.11","-26,634,223.82","-53,110,017.00","-20,628,964.24","-37,854,032.90","-59,617,731.41","-99,731,124.63","-18,630,653.59","-35,500,898.57","-43,322,760.39","-87,155,919.31","-11,914,895.15","-30,661,812.65","-37,415,987.75","-68,375,758.95","-6,943,021.33","-20,402,258.68","-19,472,247.13","-21,167,524.97","-8,878,644.40"
减:营业成本,"308,065,959.48","539,980,947.13","729,997,087.74","957,507,922.35","214,895,915.19","373,163,734.15","505,079,890.38","589,851,305.90","125,208,763.65","214,062,099.64","307,453,494.44","423,803,390.42","238,500,704.30","418,007,758.27","610,598,556.61","827,848,455.19","269,676,749.16","464,950,641.45","619,183,104.08","767,935,782.30","210,439,297.03","359,841,962.43","490,481,660.42","608,652,746.95","224,545,579.92","374,900,237.34","550,289,712.83","693,841,407.53","209,854,612.03","386,720,708.18","531,133,117.28","687,334,800.00","171,452,342.05","314,029,756.91","432,893,521.85","531,897,719.21","124,997,827.10","229,530,704.04","349,593,778.22","452,684,661.51","156,276,542.72","290,429,849.03","403,504,478.06","540,078,141.88","175,568,951.83"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,191,551.27","4,378,619.41","5,095,976.92","7,346,040.79","1,031,334.94","1,522,560.68","2,306,924.18","2,726,828.56","1,179,098.30","1,665,369.00","2,177,545.77","2,836,623.37","2,519,424.24","3,412,453.55","4,515,517.51","5,054,894.69","1,607,878.84","2,400,345.41","2,913,976.88","3,153,169.53","803,457.38","1,035,853.83","1,436,705.23","1,985,770.75","608,999.41","2,084,992.74","2,679,426.62","3,159,824.21","686,393.22","1,696,624.96","2,934,252.75","3,552,490.10","1,126,460.35","1,758,988.18","2,295,713.48","3,897,517.54","886,339.81","1,462,097.46","2,158,632.75","5,064,920.83","2,116,239.29","4,053,030.61","4,895,392.65","7,144,290.07","2,605,414.82"
营业外收入,"69,643.33","161,718.32","9,378,518.32","10,974,948.86","150,127.97","1,727,451.88","1,827,302.71","4,220,863.79","106,870.16","145,717.37","185,446.26","5,083,551.60","5,182,184.24","10,040,689.59","10,903,198.18","10,503,216.27","228,940.99","604,804.20","1,360,164.82","6,081,638.45","130,000.00","143,210.25","337,425.65","9,823,398.90","26,800.00","5,284,776.41","5,364,140.62","68,012,972.15","65,693.19","532,585.31","1,230,425.84","6,847,914.08","598,579.33","1,335,984.36","2,470,355.53","135,676,764.64","249,436.33","1,179,311.65","2,191,465.18","128,562,157.61","23,896,173.04","23,740,242.79","23,783,570.67","24,085,056.03","85,314.89"
销售费用,"22,483,092.86","42,869,091.28","57,584,442.18","64,626,188.59","17,975,525.25","23,581,428.26","31,427,782.74","31,654,724.13","8,326,091.16","15,334,704.93","24,400,993.18","34,522,980.30","10,841,152.81","23,017,455.36","37,485,391.01","49,938,687.41","18,807,189.43","34,951,057.07","49,223,969.35","58,085,529.82","10,448,179.78","19,240,868.24","28,658,015.57","46,574,590.60","13,238,475.59","24,227,500.67","35,433,071.29","48,620,982.12","11,162,695.65","25,336,079.83","36,131,517.07","49,058,233.21","10,006,412.55","22,559,887.86","34,562,070.06","49,505,698.26","10,459,266.29","22,197,077.56","34,334,631.12","46,119,913.17","14,968,937.48","31,844,784.44","47,239,986.81","62,924,338.05","13,560,600.28"
减:营业外支出,"20,642.30","76,646.70","76,551.98","348,245.19","136,748.90","275,579.59","338,983.02","626,985.37",758.74,"223,129.80","341,140.97","1,678,839.51","52,900.00","113,829.60","202,098.31","400,756.67","146,724.96","146,810.45","176,810.45","196,952.22","28,085.88","55,855.57","110,165.00","277,363.06","58,855.67","118,958.62","427,824.16","632,877.34","287,115.71","2,579,915.18","2,829,644.04","2,759,253.39","42,796.55","95,985.99","127,847.99","1,811,031.44","13,305.62","18,305.62","138,061.01","248,918.60","14,320.47","29,078.77","39,660.54","419,023.00","278,096.16"
管理费用,"21,067,512.78","40,631,443.18","58,262,988.07","69,871,284.20","19,845,497.10","37,506,075.90","51,345,651.84","69,636,984.09","17,137,191.34","31,290,063.82","51,633,235.12","77,250,171.38","22,345,920.18","40,311,317.99","64,820,360.69","88,796,471.37","28,349,870.40","49,956,060.38","71,230,691.87","94,568,746.19","21,587,827.63","38,294,739.37","60,200,779.53","96,136,604.95","21,886,225.39","44,208,478.30","69,815,221.01","106,575,147.33","30,950,853.45","60,296,241.12","90,926,472.14","125,525,164.20","28,178,491.70","56,824,779.44","81,649,182.01","111,583,027.81","23,739,794.65","48,748,351.59","74,955,319.45","103,478,537.45","27,459,067.12","55,326,214.28","81,655,720.61","104,398,351.48","29,032,031.71"
其中:非流动资产处置净损失,,"56,646.70","56,551.98","56,551.98",,"185,025.54","185,025.54","471,159.30",,"163,890.85","163,890.85","278,971.55",,,,,"123,974.96","114,098.72","144,098.72","144,116.73",,"15,485.68",,"189,644.10","11,095.40","86,545.68","365,363.30","537,630.60","266,926.54","2,512,990.96","2,494,941.58","2,594,090.02",,"6,591.68","6,591.68","1,570,358.89","7,895.28","7,895.28","76,290.67","106,918.64","14,207.37","14,207.37","22,068.68",,
