科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"7,627,781.01","10,810,038.17","15,436,664.48","11,419,299.62","18,313,311.71","25,216,720.65","11,111,558.64","16,605,621.38","25,805,566.69","38,690,920.14","12,169,587.87","20,974,255.77","31,404,995.74","47,147,314.84","14,321,601.26","23,509,653.92","39,828,767.70","62,724,897.73","20,045,623.97","36,474,043.95","53,523,911.65","68,960,124.27","13,955,560.28","32,320,652.18","47,078,797.35","62,126,061.79","14,674,209.29","25,812,335.40","37,489,726.06","51,905,877.60","12,174,689.86","23,187,460.05","34,427,921.79","46,184,778.86","13,177,418.50"
取得借款收到的现金,"4,000,000.00","2,000,000.00","3,000,000.00",,,,,,,,,,,,,,,,"30,000,000.00","39,625,000.00","161,625,000.00","189,625,000.00","40,000,000.00","140,000,000.00","170,000,000.00","274,000,000.00","5,000,000.00","5,000,000.00","77,950,000.00","67,950,000.00",,,,"25,000,000.00",
支付的各项税费,"5,385,290.30","13,598,353.99","24,098,811.34","17,617,772.06","25,157,687.43","35,255,523.52","7,325,016.06","17,669,688.66","29,314,396.99","36,870,004.76","9,977,606.23","20,741,337.04","35,319,991.01","48,977,280.13","7,648,195.42","16,896,013.96","26,952,871.14","31,329,024.43","3,585,211.45","7,604,734.62","9,961,675.85","10,925,465.21","700,840.01","4,151,323.52","5,809,990.39","7,985,105.69","1,805,793.53","13,776,267.39","21,929,263.88","30,522,783.29","4,726,011.62","9,380,520.66","13,134,735.88","19,236,912.62","6,658,370.73"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,000,000.00",,,,"10,000,000.00","3,896,320.05"
支付其他与经营活动有关的现金,"9,207,457.80","11,085,364.22","15,803,731.85","13,430,286.61","25,250,252.53","27,618,567.20","7,348,785.92","16,665,484.48","25,182,132.36","42,231,841.21","8,073,164.29","19,349,393.36","37,375,964.16","51,206,162.59","8,074,500.16","28,146,727.42","49,440,729.99","56,524,468.03","16,404,325.93","30,181,207.05","43,845,332.94","75,068,400.90","13,969,746.91","21,004,296.64","44,596,822.12","53,004,511.79","13,937,752.33","19,749,138.75","23,093,053.61","26,589,450.51","6,772,622.60","16,887,695.93","29,341,460.40","42,783,112.92","13,869,393.22"
筹资活动现金流入小计,"8,500,000.00","2,000,000.00","3,000,000.00",,,"348,549,000.00",,,,,,,"30,060,000.00","35,060,000.00",,"4,900,000.00","4,900,000.00","4,900,000.00","34,495,000.00","44,120,000.00","166,120,000.00","194,120,000.00","40,000,000.00","140,000,000.00","170,000,000.00","275,330,000.00","5,000,000.00","5,000,000.00","77,950,000.00","294,950,000.00",,,,"35,000,000.00","4,196,320.05"
经营活动现金流出小计,"63,667,393.22","66,146,705.65","100,060,127.46","73,617,900.97","126,200,694.45","167,318,384.91","41,976,297.34","89,659,777.19","138,077,138.79","185,890,821.34","42,036,118.51","91,015,938.05","148,764,579.07","198,858,879.96","40,178,418.80","95,326,433.39","169,054,015.05","222,702,595.58","54,205,038.49","95,938,164.96","158,148,856.56","233,756,394.09","42,358,019.64","89,053,995.12","179,728,659.18","277,472,317.87","35,811,668.14","91,863,368.00","127,930,838.95","277,563,489.45","48,645,332.15","84,133,151.32","140,796,417.02","188,952,717.27","57,512,065.35"
偿还债务支付的现金,,"4,000,000.00","2,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,,,,,,,,"1,000,000.00","1,000,000.00",,,"10,000,000.00","19,625,000.00","20,000,000.00","122,000,000.00","129,000,000.00","149,000,000.00","37,000,000.00","37,000,000.00","135,000,000.00","102,950,000.00","25,500,000.00","29,500,000.00","39,500,000.00","16,000,000.00","29,400,000.00"
经营活动产生的现金流量净额,"-3,267,216.81","13,347,310.59","20,512,015.50","3,252,345.01","-4,973,278.75","11,589,201.12","-494,551.07","9,917,543.11","11,747,732.50","37,282,551.81","-10,448,104.12","5,944,591.69","-6,882,279.23","1,934,526.78","-3,236,243.40","-17,920,714.24","-43,432,017.61","-49,568,795.49","-12,824,281.61","-25,497,189.80","-43,174,423.71","-66,425,697.48","-8,695,348.28","-20,247,888.10","-50,361,902.85","-64,800,326.62","9,025,772.74","-3,842,007.73","38,069,341.55","68,012,266.13","2,133,871.36","15,168,229.18","12,329,985.23","33,125,819.60","17,876,830.62"
分配股利、利润或偿还利息支付的现金,"427,493.79","2,500,567.59","175,214.50","62,835.00","62,835.00","62,835.00",,"23,468,000.00","23,468,000.00","23,468,000.00",,"24,641,400.00","24,641,400.00","24,641,400.00",,"16,877,600.00","16,895,600.10","16,895,200.10","309,866.68","5,757,957.07","7,766,252.08","10,187,820.88","2,552,975.01","5,273,163.59","7,960,972.32","10,639,530.64","3,152,043.47","6,253,788.27","8,760,278.01","11,113,519.71","2,667,458.34","4,667,343.76","6,649,354.35","8,426,482.79","1,894,395.83"
收回投资收到的现金,,,,,,,,,,,,,,,,,"8,000,000.00",,,,,,,,,,,,"135,175,644.00","135,225,644.00",,,,,
支付其他与筹资活动有关的现金,,,,,,"9,156,589.75",,"47,617.08","47,617.08","47,617.08",,"111,551.26","111,551.26","111,551.26",,"321,450.01","321,450.01","321,450.01",,"10,206,998.98","10,206,998.98","11,202,652.87","4,391,165.10","5,698,277.15","11,726,824.69","11,881,655.84",,"9,646,218.82","13,218,668.81","156,301,876.51","4,973,700.74","6,955,492.10","10,401,654.34","41,500,000.00",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,"124,657.53",,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"427,493.79","6,500,567.59","2,175,214.50","3,062,835.00","3,062,835.00","12,219,424.75",,"23,515,617.08","23,515,617.08","23,515,617.08",,"24,752,951.26","24,752,951.26","24,752,951.26",,"17,199,050.01","18,217,050.11","18,216,650.11","309,866.68","15,964,956.05","27,973,251.06","41,015,473.75","26,944,140.11","132,971,440.74","148,687,797.01","171,521,186.48","40,152,043.47","52,900,007.09","156,978,946.82","270,365,396.22","33,141,159.08","41,122,835.86","56,551,008.69","65,926,482.79","31,294,395.83"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"3,200.00",,,,,"53,596.88","53,596.88","53,596.88",,,"104,816.67","107,116.67",,,,"43,255.77","2,137.50","132,287.50","133,816.44","152,297.00",,"124,373.79","139,779.77","571,739.32","58,686.92","63,913.69","68,723.69","87,316.18","22,915.00","219,915.00","219,915.00","219,915.00",
筹资活动产生的现金流量净额,"8,072,506.21","-4,500,567.59","824,785.50","-3,062,835.00","-3,062,835.00","336,329,575.25",,"-23,515,617.08","-23,515,617.08","-23,515,617.08",,"-24,752,951.26","5,307,048.74","10,307,048.74",,"-12,299,050.01","-13,317,050.11","-13,316,650.11","34,185,133.32","28,155,043.95","138,146,748.94","153,104,526.25","13,055,859.89","7,028,559.26","21,312,202.99","103,808,813.52","-35,152,043.47","-47,900,007.09","-79,028,946.82","24,584,603.78","-33,141,159.08","-41,122,835.86","-56,551,008.69","-30,926,482.79","-27,098,075.78"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,"213,117.65","213,117.65","213,117.65",,,,,,,,,,,,,,,,,"228,764.96"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,"3,200.00",,,,,"53,596.88","53,596.88","53,596.88",,,"104,816.67","107,116.67",,"213,117.65","8,337,775.18","256,373.42","2,137.50","132,287.50","133,816.44","152,297.00",,"124,373.79","139,779.77","571,739.32","58,686.92","63,913.69","135,244,367.69","135,312,960.18","22,915.00","219,915.00","219,915.00","219,915.00","228,764.96"
五、现金及现金等价物净增加额,"3,145,258.40","6,403,132.88","17,596,928.23","-2,828,208.36","-13,568,636.48","329,302,387.29","-19,999,446.01","-50,090,429.82","-51,605,972.80","-35,660,032.16","-24,857,783.54","-45,747,160.33","-48,599,904.54","-50,027,099.53","-25,630,094.66","-82,199,498.58","-112,884,502.03","-134,350,248.56","-25,009,612.53","-52,226,116.35","-74,849,589.48","-69,549,887.02","4,107,735.33","-33,828,714.87","-49,742,281.25","13,602,394.61","-26,171,325.25","-53,247,919.59","86,906,893.69","68,291,279.48","-122,827,328.29","-120,446,166.27","-140,412,559.98","-125,448,143.20","-17,135,567.42"
购建固定资产、无形资产和其他长期资产支付的现金,"840,031.00","1,243,610.12","3,743,072.77","3,017,718.37","5,532,522.73","18,616,389.08","19,504,894.94","36,545,952.73","39,891,685.10","49,480,563.77","14,409,679.42","26,938,800.76","47,129,490.72","62,375,791.72","22,393,851.26","34,192,851.98","46,473,209.49","71,721,176.38","46,372,601.74","55,016,258.00","55,630,826.15","41,056,107.79","152,776.28","733,759.82","832,361.16","2,477,831.61","103,741.44","569,818.46","6,377,868.73","8,094,784.60","2,854,036.13","5,092,240.15","6,792,217.08","38,248,160.57","8,143,087.22"
期初现金及现金等价物余额,"1,871,406.73","5,016,665.13","11,419,798.01","29,016,726.24","29,016,726.24","29,016,726.24","358,319,113.53","358,319,113.53","358,319,113.53","358,319,113.53","322,659,081.37","322,659,081.37","322,659,081.37","322,659,081.37","272,631,981.84","272,631,981.84","272,631,981.84","272,631,981.84","138,281,733.28","138,281,733.28","138,281,733.28","138,281,733.28","68,731,846.26","68,731,846.26","68,731,846.26","68,731,846.26","82,334,240.87","82,334,240.87","82,334,240.87","82,334,240.87","150,625,520.35","150,625,520.35","150,625,520.35","150,625,520.35","24,070,517.74"
投资支付的现金,,,,,,,,,,,,,,,,"18,000,000.00","18,000,000.00",,,,"114,324,905.00","115,324,905.00","100,000.00","20,000,000.00","20,000,000.00","23,500,000.00",,"1,000,000.00","1,000,000.00","151,523,766.01","88,988,919.44","89,619,234.44","89,619,234.44","89,619,234.44",
期末现金及现金等价物余额,"5,016,665.13","11,419,798.01","29,016,726.24","26,188,517.88","15,448,089.76","358,319,113.53","338,319,667.52","308,228,683.71","306,713,140.73","322,659,081.37","297,801,297.83","276,911,921.04","274,059,176.83","272,631,981.84","247,001,887.18","190,432,483.26","159,747,479.81","138,281,733.28","113,272,120.75","86,055,616.93","63,432,143.80","68,731,846.26","72,839,581.59","34,903,131.39","18,989,565.01","82,334,240.87","56,162,915.62","29,086,321.28","169,241,134.56","150,625,520.35","27,798,192.06","30,179,354.08","10,212,960.37","25,177,377.15","6,934,950.32"
