科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31
固定资产,"297,368,915.93","288,971,145.26","280,915,674.17","268,165,344.24","2,726,675,942.66","2,732,837,566.00","2,720,588,956.47","2,765,954,216.09","2,742,580,756.25","2,735,337,085.39","2,743,964,481.74","2,796,889,221.94","2,812,306,550.50","2,886,188,607.45","2,896,986,134.62","3,111,888,654.17"
递延所得税负债,,,,"699,368.58","699,368.58","101,643.01",,,,,,"825,089.49","825,089.49","794,926.21","794,926.21",
在建工程,"7,884,525.35","14,264,389.38","13,878,426.43","10,461,455.94","1,877,137,031.62","3,853,896,134.25","2,907,792,467.84","4,670,544,368.59","4,796,772,424.21","5,569,528,875.75","6,295,892,221.80","7,233,638,772.74","7,721,303,799.15","8,412,780,789.50","9,189,638,225.72","10,589,775,928.83"
其他非流动负债,,,,,,,,"8,100,000.00","8,100,000.00","7,990,000.00","8,100,000.00","23,100,000.00","23,900,000.00","42,900,000.00","60,500,000.00","77,850,000.00"
工程物资,"3,994,600.05",,,,"408,921,712.11","375,313,393.05","480,597,866.74","259,394,992.53","408,269,730.47","684,739,486.70","720,876,503.46","867,952,805.96","892,232,236.46","937,000,957.63","1,054,355,656.02","804,426,974.92"
非流动负债合计,"26,734,694.20","11,884,694.20","11,823,547.95","18,527,148.58","2,683,904,519.70","3,519,458,779.81","3,702,109,122.48","3,652,546,779.94","3,790,763,764.47","3,654,360,749.00","4,183,027,733.53","4,258,810,516.19","4,848,998,966.07","4,631,585,236.81","4,696,331,823.11","5,417,031,968.25"
固定资产清理,,,,,"713,964.30","-2,000.00","488,573.51",,,,,,,,,
负债合计,"746,437,435.69","761,689,406.35","757,866,437.71","806,696,765.76","5,296,906,709.24","7,391,681,867.14","8,830,433,264.26","7,783,737,093.87","7,098,206,248.01","7,267,480,836.55","7,303,635,006.47","10,113,854,395.29","8,795,363,922.97","9,312,498,169.07","11,839,117,875.42","12,840,515,324.36"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"198,153,422.00","198,153,422.00","198,153,422.00","198,153,422.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00","3,067,615,959.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"53,183,456.27","88,616,216.27","104,816,961.27","89,602,341.27","2,155,573,841.98","2,130,050,338.92","2,164,573,841.99","2,046,424,619.32","2,052,635,652.32","2,135,194,408.25","2,135,194,408.25","2,127,353,539.13","2,127,430,961.98","2,127,353,539.13","2,127,353,539.13","2,127,353,539.13"
无形资产,"75,227,268.79","75,166,424.16","74,782,098.78","73,150,000.00","666,432,094.21","660,584,689.80","656,705,937.15","648,828,749.38","649,535,441.33","644,385,562.01","692,167,221.59","686,562,052.56","674,454,044.29","693,962,185.45","688,172,219.68","699,499,811.47"
盈余公积,"49,394,577.44","49,394,577.44","49,394,577.45","31,691,769.58","31,691,769.58","31,691,769.58","31,691,769.58","238,661,282.85","253,658,660.00","276,934,742.18","276,934,742.18","304,603,884.66","304,603,884.66","304,603,884.66","304,603,884.66","427,910,692.13"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,"271,023,532.43","291,464,934.28","275,416,645.18","278,428,747.72","278,428,747.72","278,402,466.57","278,403,747.72","261,102,466.57","261,102,466.57","261,102,466.57","261,102,466.57","243,802,466.57"
未分配利润,"-254,486,330.26","-284,693,701.37","-306,234,502.80","-385,914,714.98","-138,972,179.42","382,325,879.49","1,045,548,698.43","1,026,295,368.05","1,899,482,259.65","1,755,872,481.35","1,987,294,348.06","2,283,511,213.10","2,738,397,131.72","2,649,021,259.49","3,109,071,656.43","3,048,713,457.23"
长期待摊费用,"5,402,215.80","3,742,079.40","2,422,236.62","2,178,128.69","3,879,484.43","2,026,897.76","3,594,003.36","3,387,253.86","3,095,016.40","2,898,651.50","2,742,318.27","2,423,176.39","2,144,645.48","1,910,633.39","1,879,926.35","1,788,670.67"
少数股东权益,"15,311,358.82","30,370,277.82","37,434,420.60","30,606,539.92","2,373,601,384.39","1,943,532,610.89","2,527,638,172.82","2,853,876,383.26","3,360,609,139.00","2,518,474,222.19","2,620,634,000.17","2,837,622,600.71","3,015,207,848.09","3,109,160,069.37","3,299,421,891.61","3,370,739,763.23"
递延所得税资产,,,,"14,416,244.54","61,339,112.61","61,549,166.82","65,647,692.51","160,570,595.45","154,880,023.55","195,540,241.28","219,042,599.97","165,225,752.58","141,221,087.80","139,255,930.06","146,114,676.81","149,810,860.62"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"788,251.40",,,,"843,229.64",,"498,122.46",,"644,668.46",,"613,962.81",,"1,638,591.76",,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"456,625,094.20","481,663,080.03","493,473,118.44","481,921,088.89","6,161,631,476.78","8,090,420,368.02","7,242,544,824.89","8,907,498,942.08","9,158,712,637.62","10,240,057,315.56","11,065,531,473.17","12,128,338,442.00","12,620,702,392.72","13,445,955,318.21","14,355,102,703.54","15,717,574,329.74"
所有者权益(或股东权益)合计,"61,556,484.27","81,840,792.16","83,564,878.52","-35,860,642.21","7,489,510,775.53","7,555,216,557.88","8,837,068,441.82","9,232,873,612.48","10,634,001,669.97","9,980,512,600.73","10,345,605,968.03","10,878,107,756.96","11,524,467,701.68","11,556,489,717.04","12,200,860,503.35","12,335,159,510.45"
资产总计,"807,993,919.96","843,530,198.51","841,431,316.23","770,836,123.55","12,786,417,484.77","14,946,898,425.02","17,667,501,706.08","17,016,610,706.35","17,732,207,917.98","17,247,993,437.28","17,649,240,974.50","20,991,962,152.25","20,319,831,624.65","20,868,987,886.11","24,039,978,378.77","25,175,674,834.81"
负债和所有者(或股东权益)合计,"807,993,919.96","843,530,198.51","841,431,316.23","770,836,123.55","12,786,417,484.77","14,946,898,425.02","17,667,501,706.08","17,016,610,706.35","17,732,207,917.98","17,247,993,437.28","17,649,240,974.50","20,991,962,152.25","20,319,831,624.65","20,868,987,886.11","24,039,978,378.77","25,175,674,834.81"
