科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"38,477,701.16","91,386,052.26","101,283,855.19","135,610,996.78","30,057,729.32","65,913,921.92","98,181,923.72","130,520,404.98","21,818,173.04","62,756,341.56","94,507,596.55","131,036,638.46","26,722,509.91","50,479,437.00","86,041,806.33","137,960,118.10","22,596,262.51","50,795,542.89","77,143,704.45","114,326,694.17","17,509,747.85","754,360,907.36","1,070,569,389.37","1,241,637,350.99","323,940,323.95","660,271,050.43","914,834,019.05","1,149,945,190.41","204,430,025.78","518,063,301.75","763,293,647.24","1,111,313,070.08","201,028,756.77","421,839,090.40","684,596,182.32","851,848,685.08","176,411,161.46","295,435,748.42","445,232,374.64","607,069,279.71","178,122,915.11","305,168,514.96","498,990,672.18","712,674,981.96"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"4,900,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"2,410,748.43",,,"1,238,233.93","1,577,908.39",,"512,186.79","922,035.02","922,035.02","1,684,970.44","1,925,559.69","1,821,712.33","2,745,665.33",,,"15,420.21","1,320,304.24",,"278,702.08","278,702.08","1,124,171.97",,,,,,"308,526.27","425,834.37","425,834.37","1,027,279.58","1,141,725.02","1,141,725.02","1,141,725.02",,"11,769,334.09","11,769,334.09","11,769,334.09",,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"10,406,351.11","22,347,481.50","35,670,352.03","98,469,516.70","1,489,093.80","12,234,526.95","83,099,220.97","4,923,960.30","2,015,218.22","2,048,024.34","3,787,038.33","5,615,154.09","11,716,255.46","3,920,532.64","6,919,763.85","11,512,961.13","8,036,698.12","15,410,345.48","16,965,023.69","16,118,618.24","8,670,319.22","62,908,256.14","93,363,044.64","103,596,513.74","10,536,292.43","14,280,763.24","37,222,206.74","82,186,767.91","2,261,414.22","22,261,236.73","24,473,596.49","33,733,076.02","19,291,496.37","6,266,778.64","12,660,538.04","27,939,992.25","7,142,872.34","13,388,581.51","16,110,301.53","31,303,580.44","27,292,019.15","42,778,998.32","34,042,067.78","21,895,669.72"
投资活动现金流出小计,"43,048.28","45,943.28","58,743.28","344,268.28","57,792.00","156,592.00","156,592.00","377,186.41","14,526.46","35,968.49","321,455.85","5,547,601.20",,"98,591.61","373,873.88","2,331,015.12","204,561.00","932,561.00","1,009,932.29","4,776,982.98","73,538.00","37,224,529.62","47,699,896.36","25,548,887.09","8,586,225.00","29,339,636.57","37,381,299.82","77,299,824.40","56,451,558.31","139,190,273.40","160,495,665.97","542,520,461.06","102,029,395.34","112,921,292.12","108,987,329.94","111,584,288.26","8,671,511.00","11,288,657.55","403,289,375.24","420,038,827.75","124,455,746.11","347,091,733.35","30,924,832.36","874,885,272.38"
经营活动现金流入小计,"48,884,052.27","113,733,533.76","136,954,207.22","236,491,261.91","31,546,823.12","78,148,448.87","182,519,378.62","137,022,273.67","23,833,391.26","65,316,552.69","99,216,669.90","137,573,827.57","40,123,735.81","56,325,529.33","94,783,282.51","152,218,744.56","30,632,960.63","66,205,888.37","94,124,148.35","131,765,616.65","26,180,067.07","817,547,865.58","1,164,211,136.09","1,346,358,036.70","334,476,616.38","674,551,813.67","952,056,225.79","1,232,131,958.32","206,691,440.00","540,633,064.75","788,193,078.10","1,145,471,980.47","221,347,532.72","429,247,594.06","698,398,445.38","880,930,402.35","183,554,033.80","320,593,664.02","473,112,010.26","650,142,194.24","205,414,934.26","347,947,513.28","533,032,739.96","734,570,651.68"
投资活动产生的现金流量净额,"-43,048.28","-45,943.28","-58,743.28","-344,268.28","-57,792.00","-148,592.00","-148,592.00","-348,186.41","-14,526.46","636,031.51","350,544.15","-4,836,601.20",,"181,408.39","17,296,126.12","20,821,996.19","-204,561.00","-932,561.00","-1,009,932.29","-4,773,482.98","-73,538.00","-37,224,529.62","-47,603,691.48","-24,800,387.09","-8,586,225.00","-29,339,636.57","-37,381,299.82","-61,530,310.08","-56,451,558.31","-139,190,273.40","-160,495,665.97","-542,471,561.06","-102,029,395.34","-107,715,675.69","-99,735,823.10","-98,326,281.42","263,630,838.33","-8,986,308.22","-13,788,064.69","-37,276,583.35","-22,874,540.63","28,773,965.28","80,989,637.64","151,597,417.33"
购买商品、接受劳务支付的现金,"23,868,949.68","72,946,877.54","76,056,415.31","88,784,518.71","21,738,289.49","51,651,298.78","78,045,908.69","95,324,790.57","25,350,403.66","53,605,556.93","89,399,466.11","92,891,088.33","22,227,778.95","41,621,036.24","75,407,966.13","117,714,214.78","14,602,086.33","33,778,023.26","49,602,090.47","60,335,126.29","11,831,176.12","450,372,337.13","624,992,635.67","544,742,115.31","120,478,233.70","264,472,347.33","399,004,670.80","458,650,787.01","105,310,740.17","362,438,155.58","471,016,721.61","613,312,914.71","94,948,801.62","265,121,221.10","439,093,027.16","405,280,388.33","59,613,775.64","113,691,251.50","169,063,644.73","200,362,649.43","94,963,866.90","157,478,465.54","220,466,716.54","290,354,681.55"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"1,300,000.00","1,300,000.00","1,300,000.00",,,,,,,,"783,949,997.03",,,,,,,,,,,,
支付给职工以及为职工支付的现金,"5,059,661.90","11,067,003.95","16,130,510.63","21,658,040.66","5,019,288.45","9,814,209.54","16,929,354.69","23,088,834.04","6,768,205.93","11,004,883.01","16,566,450.24","26,209,319.99","4,290,727.05","13,069,690.36","19,157,005.10","26,885,003.06","6,276,124.36","11,579,412.70","19,480,317.41","27,909,970.49","8,007,830.04","92,407,072.12","137,292,084.77","174,054,230.76","39,375,615.52","81,050,882.78","125,607,023.40","201,817,689.13","40,369,563.62","84,194,536.39","122,808,027.48","181,763,698.69","39,726,709.56","79,172,590.09","114,730,429.70","177,110,625.01","29,387,152.76","60,435,807.32","131,221,236.01","164,806,742.86","13,784,548.35","74,620,846.47","59,450,092.71","168,956,518.76"
取得借款收到的现金,"39,990,000.00","39,990,000.00","39,990,000.00","40,435,000.00","39,900,000.00","39,900,000.00","52,400,000.00","52,400,000.00",,,,"51,500,000.00",,,,,,"3,000,000.00","3,890,000.00","12,650,000.00",,,,"5,000,000.00",,,,"10,000,000.00","55,790,000.00","140,000,000.00","178,000,000.00","178,000,000.00",,,,,,,,,,,,
支付的各项税费,"5,403,341.56","4,840,057.60","5,643,245.84","7,449,587.48","1,342,822.67","2,195,943.81","3,624,366.19","5,076,075.61","1,027,222.03","3,687,146.57","4,169,482.61","6,831,597.41","2,706,197.66","3,638,338.57","5,586,474.91","5,932,592.31","1,470,552.04","2,149,956.03","2,399,290.72","2,498,160.06","2,413,581.73","100,677,190.21","158,617,789.26","193,498,005.16","55,965,432.55","104,395,330.59","136,497,704.32","165,190,393.23","32,102,837.60","58,372,667.36","93,614,895.89","122,068,258.94","29,098,692.99","48,552,758.10","73,297,702.42","95,226,529.09","18,300,658.50","31,093,169.17","57,757,665.71","83,136,141.80","11,544,310.55","39,662,039.58","69,514,260.53","95,446,417.97"
收到其他与筹资活动有关的现金,,,,,,,,"80,130,000.00",,,,"2,104,440.00",,,,"5,821,927.23",,,,"15,132,301.18",,"3,137,750.00","3,137,750.00","13,587,450.00",,,,"3,237,700.00",,"70,000,000.00","70,000,000.00","70,250,000.00",,,,"4,415,605.20",,,,,,,,
支付其他与经营活动有关的现金,"10,358,056.54","19,959,936.90","35,119,062.90","41,612,359.83","6,962,621.69","26,432,537.62","93,308,553.87","22,913,878.98","3,108,673.22","5,904,907.12","12,224,857.71","25,374,858.07","14,446,152.28","4,365,550.29","6,813,934.27","21,235,695.84","12,454,986.40","23,764,502.58","30,028,387.07","33,947,053.59","8,014,168.07","141,875,850.73","229,245,299.80","400,836,711.24","77,303,397.32","171,333,102.17","247,304,904.37","267,639,701.38","72,407,066.66","97,690,826.66","188,833,338.04","287,337,213.49","42,788,439.46","69,316,133.40","127,885,873.74","238,737,589.62","36,881,856.89","77,322,654.26","103,253,196.97","133,863,348.99","79,825,381.71","100,650,882.35","197,752,606.24","168,111,363.35"
筹资活动现金流入小计,"39,990,000.00","39,990,000.00","39,990,000.00","40,435,000.00","39,900,000.00","39,900,000.00","52,400,000.00","132,530,000.00",,,,"53,604,440.00",,,,"5,821,927.23",,"3,000,000.00","3,890,000.00","27,782,301.18",,"4,437,750.00","4,437,750.00","19,887,450.00",,,,"13,237,700.00","55,790,000.00","210,000,000.00","248,000,000.00","1,032,199,997.03",,,,"4,415,605.20",,,,,,,,
