科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"772,091,548.60","1,475,454,511.34","1,890,300,268.20","2,231,571,522.27","246,802,022.85","566,872,794.74","798,963,219.70","1,116,853,758.84","116,250,734.93","288,172,763.33","418,090,176.84","652,309,380.55","100,012,616.94","308,376,221.66","491,684,512.22","715,002,761.02",,,,"3,110,284,034.63","479,273,841.97","1,479,051,599.28","2,322,387,114.02","3,865,356,795.87","511,432,707.69","1,803,216,880.39","2,337,750,422.66","4,560,357,184.05","799,807,366.05","2,131,036,390.30","2,872,766,369.97","5,355,633,581.32","720,060,343.93","1,971,017,633.24","4,222,801,625.63","11,632,972,787.05","1,625,741,166.39","5,936,172,678.08","9,145,592,055.37","13,950,717,730.49","2,421,740,073.63","4,278,143,627.29","6,881,893,539.99","12,158,929,675.37","2,459,976,661.78","5,408,959,091.63"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"3,387,219.02",,,,,,,,,,,,"5,644,500.00",,,"2,679,700.00","2,189,700.00",,,,"5,237,463.24",,
收到的税费返还,"32,709,955.87","42,693,581.87","43,221,689.18","43,499,325.46","33,799.72","40,730.57","40,730.57","40,730.57",,,"3,331.33",,"8,613.77",,,,,,,"39,276,476.09",,,"18,188.90","36,817,578.65","787,642.50",,"35,900,438.67","42,920,188.84",,"46,645,292.13","56,452,828.51","58,027,253.36","1,187,339.31","45,436,737.67","45,911,484.06","47,529,253.43",,"42,206,373.12","42,206,373.12","42,214,463.00",,"39,123,206.89","39,717,733.15","39,831,868.63",,"30,476,395.62"
支付其他与投资活动有关的现金,,,,"4,000,000.00",,,,,,,,,,,,,,,,,,,,,"100,000,000.00","30,000,000.00","80,000,000.00","911,113,052.32","137,828,608.00","508,723,126.47","562,811,116.62","1,477,500,000.00",,"224,787,250.44","245,000,000.00","667,288,087.90",,,"112,200,000.00","1,640,508,462.82",,"45,000,000.00","45,000,000.00","8,610,000,000.00",,"10,000,000.00"
收到其他与经营活动有关的现金,"79,330,469.86","212,578,352.52","106,283,778.03","115,565,731.15","48,364,351.54","47,290,792.02","109,752,980.61","243,355,568.48","48,857,910.67","48,902,357.01","63,728,366.13","225,276,764.79","10,392,870.36","18,728,379.29","33,123,173.00","192,923,309.50","4,987,408.08","64,448,801.67","84,611,842.44","115,780,605.83","33,092,030.11","42,560,676.35","170,255,557.89","85,371,349.21","44,267,840.84","48,441,479.17","209,763,916.75","116,247,412.34","22,517,242.44","86,112,690.23","188,422,723.98","231,565,352.13","71,962,794.54","94,418,684.01","202,560,758.57","165,447,633.90","23,345,399.10","57,889,756.83","70,521,236.17","128,111,872.65","26,730,362.41","69,646,377.64","87,281,086.27","170,009,801.82","28,241,645.56","63,404,359.66"
投资活动现金流出小计,"11,891,911.06","114,279,959.24","132,967,568.42","148,105,796.18","1,131,477.97","2,948,181.92","2,988,825.33","7,799,637.39","726,379.32","5,474,371.69","9,531,262.05","5,984,591.07","2,003,528.24","4,314,347.91","4,817,050.92","4,613,523.94",,,,"177,451,463.16","20,301,398.41","46,164,360.61","67,910,047.88","183,959,000.96","140,196,049.31","282,072,908.29","336,403,656.98","1,403,263,931.54","159,185,037.08","563,042,370.70","755,517,754.62","1,682,730,296.44","24,004,185.90","309,190,488.23","408,808,236.47","868,393,342.25","20,386,845.57","31,650,193.94","165,873,501.13","1,779,122,114.72","54,569,750.04","102,930,840.91","112,406,301.96","8,951,544,325.37","51,249,044.19","73,053,393.55"
经营活动现金流入小计,"884,131,974.33","1,730,726,445.73","2,039,805,735.41","2,390,636,578.88","295,200,174.11","614,204,317.33","908,756,930.88","1,360,250,057.89","165,108,645.60","337,075,120.34","481,821,874.30","877,586,145.34","110,414,101.07","327,104,600.95","524,807,685.22","907,926,070.52","4,987,408.08","64,448,801.67","84,611,842.44","3,265,341,116.55","512,365,872.08","1,521,612,275.63","2,492,660,860.81","3,987,545,723.73","556,488,191.03","1,851,658,359.56","2,583,414,778.08","4,719,524,785.23","822,324,608.49","2,263,794,372.66","3,117,641,922.46","5,645,226,186.81","793,210,477.78","2,110,873,054.92","4,471,273,868.26","11,845,949,674.38","1,649,086,565.49","6,036,268,808.03","9,258,319,664.66","14,121,044,066.14","2,448,470,436.04","4,386,913,211.82","7,008,892,359.41","12,368,771,345.82","2,488,218,307.34","5,502,839,846.91"
投资活动产生的现金流量净额,"-5,448,966.46","-5,832,428.53","-69,541,799.71","-56,113,208.83","3,966,768.28","20,444,382.28","26,733,752.74","22,229,218.06","1,717,352.68","-3,250,827.77","-6,851,346.11","138,188,980.21","295,071.76","-2,209,597.91","2,321,415.08","29,722,053.05",,,,"-170,243,619.72","-16,374,888.41","-40,297,880.28","-60,908,072.68","-144,057,728.56","-137,320,850.81","-181,690,507.69","-227,504,353.84","-1,127,971,976.30","-146,545,627.60","-504,291,296.38","-669,026,541.84","-1,280,507,062.92","238,437,129.99","-176,123,594.07","-225,448,465.36","-653,541,814.41","339,795,595.16","813,607,800.12","-69,339,850.52","-790,347,747.47","685,904,260.07","759,390,071.67","533,482,582.74","-37,455,817.63","288,696,322.48","460,723,620.32"
购买商品、接受劳务支付的现金,"760,421,258.34","1,329,257,224.78","1,659,183,921.26","1,892,334,032.05","173,303,911.32","450,925,669.20","624,504,166.22","861,009,550.91","83,709,283.72","225,457,263.08","316,596,547.12","451,878,176.65","94,555,437.07","249,512,400.45","389,007,630.00","576,796,243.20",,,,"2,068,316,558.25","417,435,639.66","1,082,988,014.93","1,740,454,277.72","2,731,659,423.49","342,885,322.68","1,255,578,541.81","1,677,243,649.88","3,301,475,335.49","606,091,345.15","1,684,323,412.17","2,152,576,585.12","3,784,369,008.88","589,859,116.71","1,429,471,090.11","3,421,083,176.11","9,928,909,228.88","1,730,407,693.08","5,642,424,818.48","8,232,297,252.10","12,181,648,303.79","2,652,907,245.08","4,212,356,404.65","6,329,144,994.24","10,787,178,767.59","2,528,444,961.71","4,868,852,308.75"
吸收投资收到的现金,"1,050,000.00","1,050,000.00","1,050,000.00","1,750,000.00",,,,"120,000.00",,,,"100,000.00",,,,,,,,"980,000.00","3,000,000.00","2,454,900.00","5,470,000.00","6,554,900.00","500,000.00","21,080,000.00","1,164,265,151.69","1,164,775,151.69","24,550,000.00","38,550,000.00","38,550,000.00","70,115,000.00","2,300,000.00","2,300,000.00","34,620,571.00","34,620,571.00",,,"294,000.00","13,728,900.00",,,,"1,000,000.00",,"150,000.00"
