科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"23,316,497.48","44,786,799.93","17,457,561.28","21,218,984.32","16,313,610.20","89,835,794.16","86,153,908.78","14,664,312.99","15,225,576.81","12,367,744.25","5,010,256.08","4,774,418.55","6,249,637.03","3,215,332.51","2,240,244.95","2,554,677.21","5,852,602.46","181,624.11","69,612.11","79,918.19","12,762,082.71","6,872,960.90","37,140,491.55","213,743,945.25","159,637,862.97","139,106,850.13","101,398,798.24","57,840,021.59","69,007,362.78","51,810,815.52","35,103,773.83","26,409,689.79","36,381,704.50","24,175,472.47","251,252,890.50","227,444,976.34","184,474,622.68","98,298,929.33","21,419,422.71","12,894,380.43","34,503,985.62","624,900,031.63","1,159,773,789.85"
短期借款,"381,320,000.00","381,320,000.00","381,320,000.00","370,419,936.17","370,220,000.00","150,080,000.00","149,870,000.00","120,660,000.00","120,660,000.00","120,660,000.00","120,660,000.00","123,360,000.00","123,360,000.00","123,360,000.00","123,360,000.00","199,190,480.00","195,620,000.00","195,620,000.00","195,620,000.00","194,720,000.00","194,720,000.00","194,720,000.00","194,720,000.00",,,,,,,,,,,,"18,000,000.00","12,400,000.00","11,400,000.00","10,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","700,852,427.24","619,247,459.66"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,414,900.14","5,531,196.99","4,889,533.00","1,200,000.00","6,500,000.00","300,000.00","2,828,889.40","344,469.84","20,000.00",,"4,476,398.55","4,930,000.00","10,618,000.00","21,241,000.00","24,497,774.35","48,886,518.80","25,000,000.00","1,500,000.00","6,377,200.00","2,493,000.00","7,993,295.00","19,814,487.10","27,332,762.50","233,000.00","12,209,704.76","11,778,027.96","16,311,154.90","73,758,498.02","63,054,810.47","25,339,847.65","38,162,000.00","48,701,224.75","41,866,702.22","9,584,000.00","12,274,273.99","2,362,161.36","11,629,318.97","11,238,537.51","7,066,841.62","16,402,738.26","19,873,768.65","18,552,647.79","16,160,451.19"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,"450,126.60","12,672,310.84","3,756,884.94","2,913,550.48","977,948.90","739,769.32","1,255,515.02","652,555.70","437,350.26","5,125,000.00",,"4,548,649.88","7,548,649.88","5,000,000.00",,"77,520,709.95","330,253,992.81","964,810,312.89"
应收账款,"152,404,269.99","129,448,280.05","152,216,437.24","72,155,035.20","91,415,876.76","89,330,076.23","87,100,055.75","78,720,565.44","96,517,810.86","22,994,317.28","16,018,901.18","13,064,687.47","12,859,890.37","13,494,809.15","12,601,941.53","10,317,917.14","10,416,993.04","9,869,905.53","10,744,100.03","10,217,708.44","9,835,085.22","25,522,378.38","19,218,698.33","20,771,248.43","16,990,083.13","24,633,137.80","66,494,291.88","13,794,138.80","14,162,961.32","31,473,752.66","16,359,310.22","12,904,540.49","20,594,868.67","35,680,524.43","48,351,248.09","35,574,902.12","53,174,704.52","111,799,854.72","200,181,847.63","170,937,942.22","176,199,448.66","1,787,386,630.97","639,557,352.59"
应付账款,"287,419,213.76","288,758,970.07","306,376,929.22","218,034,419.52","236,733,157.60","254,510,541.82","308,044,383.93","236,690,697.11","265,225,577.07","265,275,863.25","254,790,607.50","287,200,580.53","282,692,961.27","286,646,702.14","249,626,696.29","217,340,546.01","208,524,372.72","238,183,316.08","242,891,489.52","233,891,520.66","239,737,447.63","250,507,089.60","245,193,267.06","147,863,723.36","124,671,331.35","143,691,506.65","119,707,513.80","116,972,076.84","106,925,745.55","96,884,563.95","77,124,952.29","74,843,849.24","65,481,972.43","62,695,680.93","31,336,211.35","17,026,150.11","29,688,788.81","58,945,251.97","69,079,493.35","56,274,905.01","74,438,572.63","1,478,199,136.45","1,637,365,270.33"
预付款项,"73,439,580.61","85,898,555.31","98,898,790.25","91,453,481.30","90,512,089.35","95,602,969.71","99,825,304.34","23,794,063.66","22,528,610.41","25,121,629.60","31,708,858.99","27,950,228.45","45,553,801.55","51,363,609.96","34,302,115.20","73,225,087.95","62,231,220.71","37,069,523.25","53,360,907.89","8,930,146.79","14,546,418.31","14,130,795.42","19,936,768.74","4,532,195.27","8,425,097.68","12,565,319.40","7,338,180.76","6,969,699.65","4,013,432.54","4,323,964.85","7,847,629.92","4,106,571.30","4,280,670.22","7,673,185.29","63,091.25","1,910,894.76","24,046,772.48","67,273,589.19","39,587,702.01","87,526,914.77","133,190,991.37","582,559,904.88","215,103,002.61"
预收款项,"9,813,930.41","30,733,014.04","39,503,340.64","29,661,184.32","48,713,016.29","27,988,584.54","12,491,618.97","7,302,747.04","13,960,034.70","7,222,997.62","24,817,034.39","15,676,114.64","33,553,159.45","43,007,214.00","50,407,163.92","108,287,534.52","77,186,211.76","18,404,581.82","59,866,603.99","75,906,448.32","59,489,824.51","77,787,407.25","84,846,851.31","3,714,856.83","3,049,546.20","6,957,002.22","2,522,676.40","4,291,867.35","4,861,036.34","1,598,942.97","2,699,787.60","2,577,362.17","2,969,368.48","1,426,951.05","54,778.21",,"204,247.95","2,866,401.27","1,112,783.59",,"354,453.12","413,431,558.35","71,831,658.57"
其他应收款,"83,831,588.99","89,317,296.05","86,845,712.56","33,407,775.89","42,903,200.89","31,591,467.23","35,988,440.64","52,531,716.62","52,464,627.31","54,130,837.05","51,845,054.16","51,005,602.00","53,484,147.92","53,174,063.02","15,215,062.95","6,676,315.05","8,579,462.55","8,093,289.94","27,359,805.29","9,695,838.97","4,636,599.24","1,749,275.52","1,552,245.28","13,092,471.31","16,250,368.00","39,861,545.05","9,637,977.30","9,459,430.18","11,704,021.99","6,784,316.32","7,002,323.14","7,439,065.27","3,697,267.72","6,850,384.40","1,856,083.97","5,291,723.53","1,348,018.00","1,558,201.58","2,255,300.39","2,141,761.68","2,296,906.41","395,264,750.62","1,877,715,205.80"
应付职工薪酬,"23,975,759.82","24,620,133.32","30,464,954.51","11,770,831.27","12,372,153.38","16,304,467.20","14,568,950.50","13,907,198.30","29,758,681.33","32,424,699.91","30,053,720.72","26,281,212.75","26,147,166.05","26,653,892.50","27,317,389.70","28,229,863.58","31,627,973.24","29,213,921.76","31,804,674.93","22,512,272.67","24,052,652.88","23,648,177.67","23,958,708.04","23,693,981.23","24,352,321.96","24,125,522.81","25,815,095.86","21,648,379.10","22,400,951.45","19,525,733.37","16,619,567.80","17,062,218.80","19,696,187.35","17,257,500.38","1,984,650.93","1,346,058.00","1,252,171.09","1,881,192.13","2,738,563.85","2,719,700.72","2,992,266.38","4,645,393.66","7,856,075.97"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"11,894,158.23","12,564,184.85","13,999,297.71","7,517,140.81","8,735,368.85","11,923,954.22","7,614,038.16","6,300,394.19","6,995,784.32","7,551,282.32","9,525,849.34","7,494,114.21","9,222,025.26","8,515,973.85","8,315,580.96","7,384,522.25","8,375,519.54","10,898,104.38","11,510,308.74","7,363,274.27","7,894,555.10","7,604,095.91","8,235,370.57","432,411.13","451,134.92","-16,496,307.64","-8,866,574.35","26,348.60","25,253.65","25,291.35","25,269.64","53,435.99","52,363.43","1,391,368.78","5,890,015.29","-1,023,232.53","1,965,047.25","3,828,456.33","5,605,360.38","2,551,711.35","3,830,297.79","64,169,679.91","15,635,129.89"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,738,439.03","7,469,366.76"
应付利息,,,,"20,436,188.03","26,017,187.18","15,590,847.67","15,894,363.40","13,575,791.09","23,819,931.44","24,714,451.77","31,938,695.16","19,817,813.63","26,794,452.54","33,062,446.76","40,369,780.22","34,109,100.20","38,413,300.46","41,256,342.65","45,033,579.55","49,708,777.29","49,708,777.29","49,708,777.29","49,708,777.29",,,,,,,,,,,,,,,,,"103,614.58","96,304.17","3,498,762.76","9,955,538.29"
应收股利,,,,,,,,,"60,375.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
