科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"14,974,622.45","42,915,115.15","76,626,018.97","44,109,901.85","15,609,317.85","17,500,808.66","5,299,956.07","5,753,529.41","38,769,411.77","6,422,430.20","9,016,701.10","12,193,207.09","12,853,632.27","14,008,378.46","12,895,565.53","12,057,604.60","11,849,701.97","13,510,617.98","8,793,315.87","12,147,278.63","11,207,661.00","15,649,269.42","17,049,006.73","36,917,582.01","34,456,613.43","36,185,910.53","14,621,140.32","17,767,556.14","11,649,959.51","17,894,484.57","14,339,383.15","7,437,004.76","18,058,129.63","46,661,046.84","44,378,914.56","86,354,533.45","17,661,116.92"
应付职工薪酬,"1,917,319.88","4,027,142.46","5,994,851.01","6,184,587.01","7,939,050.92","7,814,157.72","8,668,537.33","10,011,049.79","8,829,329.11","8,614,725.57","16,590,759.92","16,508,954.88","15,099,316.11","14,600,970.74","15,774,417.99","14,995,149.20","15,676,389.48","14,475,184.95","37,925,459.49","34,617,789.62","33,922,066.04","36,467,079.98","48,966,487.71","34,258,342.31","40,215,057.53","43,678,677.50","48,612,306.49","37,302,057.94","38,979,427.63","40,739,197.24","45,561,263.00","35,952,262.33","34,506,996.64","37,527,988.90","41,533,732.08","34,249,756.35","33,242,387.72"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,311,902.10","3,000,595.86","12,616,393.68","2,391,877.05","-214,790.54","2,433,589.72","-5,123,818.35","-20,066,078.32","-21,981,465.15","-11,738,111.06","-15,460,052.36","-24,113,519.16","-16,055,621.24","-10,352,713.76","-14,520,534.34","-19,265,352.92","-11,051,044.97","-5,903,850.82","4,623,298.10","-12,017,508.13","10,658,058.23","4,357,245.29","8,521,200.48","9,194,818.15","14,809,352.02","5,527,764.63","11,609,968.34","11,516,609.21","12,741,445.94","22,382,846.35","32,706,645.36","12,596,376.26","16,911,155.93","15,297,204.77","21,348,359.56","23,059,312.73","20,434,829.07"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"20,050.00","48,675.00","16,225.00","29,500.00",,,,,,"951,573.84","948,074.19","816,196.36","628,150.46","808,011.06","1,692,833.32","5,950,000.00","9,884,677.42","14,873,972.21","1,138,121.86","5,522,177.42","10,002,899.64","14,597,823.44","1,245,077.85","5,737,579.50","10,278,674.60","14,880,170.19","576,388.90","901,824.66","1,229,555.98","1,618,557.00","934,850.52","1,717,598.44","2,085,135.12","2,393,894.94","1,763,266.81","1,188,565.98"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,010,000.00",,,,,,,,
存货,"163,020,300.58","168,930,386.47","153,941,505.62","205,187,594.41","260,951,036.11","312,285,697.11","361,341,632.78","447,599,454.97","457,111,463.07","488,914,735.57","480,395,196.12","532,740,078.06","551,107,785.54","560,937,593.84","537,711,197.28","588,685,777.70","556,451,789.39","477,856,279.42","513,439,801.93","512,574,101.84","434,378,743.41","442,538,260.81","436,013,982.29","383,199,618.66","424,778,277.86","688,100,714.89","896,995,942.62","921,497,320.55","937,581,579.68","931,237,910.32","811,178,652.73","1,038,967,606.74","1,095,037,153.28","1,197,178,871.87","966,146,051.94","775,181,967.31","737,808,786.01"
其他应付款,"11,180,205.20","2,717,125.36","3,741,938.25","8,131,139.02","10,585,442.37","8,243,694.93","5,285,018.30","5,825,890.38","7,564,910.53","11,992,835.12","7,793,703.39","8,139,177.91","5,219,410.62","4,541,167.08","22,536,925.81","26,733,688.30","6,444,237.23","5,227,672.42","5,438,796.09","6,568,163.46","8,222,662.57","7,704,328.71","8,397,525.33","6,804,059.53","17,444,562.79","18,929,181.76","17,480,355.78","15,640,210.35","16,104,748.55","15,273,329.95","17,951,050.95","20,907,536.61","18,094,438.85","17,572,987.67","19,330,965.70","18,417,480.99","16,101,114.58"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"296,103,133.33","13,333,333.33","13,333,333.33","13,333,333.33","13,333,333.33","13,333,333.33","45,605,494.29","45,951,057.41","56,838,518.56","39,975,147.16",
其他流动资产,,,,,,,,,,,,,,,,,,,"17,109,544.86",,"10,668,493.58","7,629,589.77","13,726,690.68","10,876,331.18","8,728,352.83","25,410,318.25","44,553,197.01","22,507,340.90","29,236,263.88","21,093,250.30","14,477,211.78","42,931,072.69","10,845,534.30","17,059,346.70","9,404,961.02","10,481,249.67","7,044,069.29"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"802,663,522.96","947,259,678.91","1,128,366,097.27","1,211,808,318.84","2,069,632,442.89","1,988,092,980.14","1,880,194,739.16","1,968,744,057.87","1,979,589,704.00","1,979,819,120.84","2,090,935,697.44","2,301,950,092.84","2,144,674,323.84","2,150,565,518.90","2,112,675,240.15","2,055,402,488.79","1,898,012,476.27","2,074,986,695.23","2,182,306,694.10","2,103,443,354.91","2,035,691,448.21","2,223,854,718.82","2,393,315,757.98","2,252,652,661.14","2,532,657,981.33","2,783,128,756.02","2,739,992,799.04","2,745,145,918.45","2,415,012,158.11","2,817,303,125.88","2,837,656,280.27","2,894,845,414.19","2,949,981,256.71","3,095,435,597.54","2,765,271,685.85","2,465,427,540.95","1,999,639,201.69"
流动负债合计,"494,838,496.70","689,082,691.12","793,799,175.70","889,892,966.20","907,366,052.69","859,192,573.60","842,708,585.41","982,995,043.39","1,071,090,124.36","1,090,130,331.96","1,271,784,347.45","1,513,992,973.73","1,370,613,770.27","1,381,934,604.99","1,383,952,904.80","1,021,861,530.31","902,082,521.22","1,148,729,201.29","1,332,839,123.61","1,264,941,080.44","1,248,225,086.72","1,421,942,278.07","1,617,681,189.61","1,473,238,156.73","1,738,408,819.14","1,979,811,299.56","2,234,143,534.29","2,258,026,084.54","2,032,315,265.46","2,363,225,494.73","2,336,581,593.45","2,412,959,578.47","2,425,728,609.53","2,724,907,970.37","2,792,014,811.01","2,459,323,902.43","2,099,367,630.50"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,"40,000,000.00","40,000,000.00","20,000,000.00","20,000,000.00","13,333,333.33","13,333,333.33","6,666,666.66","6,666,666.66","59,199,672.36","50,921,319.30","42,548,396.80","34,081,841.26",
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,"295,575,000.00","295,800,000.00","296,025,000.00","296,150,125.07","296,375,125.07","296,551,086.95","296,761,943.84","296,975,047.33","297,185,904.22","297,396,761.11","297,607,618.00","16,756,969.71","17,055,488.26","17,077,157.08","17,099,064.02","17,125,493.77","17,146,333.64","17,168,454.91","17,190,819.27",,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,"40,000,000.00","38,817,743.70","37,674,330.84","35,058,588.19","32,157,700.92","32,437,446.92","32,881,652.18","32,863,567.48","33,637,472.56","35,573,405.13","37,643,455.33","38,027,061.90","37,871,591.37","40,638,189.32","41,043,537.94","41,240,137.67","40,568,785.07","41,668,126.51","41,048,173.47","86,876,224.32"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,"31,098,368.52","30,710,659.20","30,322,949.88","29,935,240.56","29,547,531.24","29,159,821.92","28,772,112.60","28,384,403.28","27,996,693.96","27,608,984.64","27,221,275.32","26,833,566.00","26,445,856.68","26,058,147.36","25,670,438.04"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"81,775,457.23","235,020,772.66","266,375,489.53","270,053,578.36","286,009,345.69","317,277,770.14","465,841,996.75","489,238,657.02","528,668,264.47","532,165,422.03","666,496,036.12","662,896,745.63","662,715,961.42","661,478,560.38","837,044,239.15","816,279,910.27","802,027,948.88","792,826,736.59","821,304,501.01","807,328,631.05","818,730,113.14","804,757,940.16","835,317,815.03","819,556,908.47","837,372,395.15","832,029,384.19","902,621,140.38","897,959,569.40","884,572,640.00","876,934,222.27","914,654,514.85","888,652,121.18","866,894,990.21","849,233,055.68","842,630,680.74","820,972,709.79","808,540,694.03"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"41,934,363.57","6,139,375.00","6,135,221.00","16,394,361.24","41,053,205.06","95,830,275.97","85,180,173.13","124,335,743.69","171,181,922.89","183,313,094.62","100,242,490.31","143,392,538.98","174,595,019.11","194,038,970.11","37,491,522.58","59,038,773.40","96,742,994.41","108,540,415.43","79,322,931.33","86,207,974.05","85,774,425.85","114,845,937.70","74,332,615.20","87,935,706.08","79,113,072.04","87,631,147.97","37,578,674.28","39,230,240.71","52,253,322.30","51,913,185.56","13,452,831.23","19,543,567.36","27,586,545.68","39,402,504.80","24,404,278.06","39,548,441.98","36,510,475.33"
其他非流动负债,"9,150,000.00","24,815,000.00","34,454,576.25","35,350,276.25","76,662,954.19","81,662,954.19","90,347,651.81","91,374,083.75","118,478,221.67","127,190,641.67","125,544,052.90","127,745,284.84","132,522,807.98","136,201,639.92","127,132,502.33","131,679,034.27","132,440,418.71","136,712,327.16","128,745,855.19","130,316,133.60","129,215,969.03","126,459,020.82",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"9,150,000.00","24,815,000.00","34,454,576.25","35,350,276.25","76,662,954.19","81,662,954.19","90,347,651.81","91,374,083.75","118,478,221.67","127,190,641.67","125,544,052.90","127,745,284.84","132,522,807.98","136,201,639.92","127,132,502.33","427,254,034.27","428,240,418.71","432,737,327.16","424,895,980.26","426,691,258.67","425,767,055.98","423,220,964.66","417,034,412.48","417,354,185.14","451,210,227.83","452,608,354.91","159,152,678.17","155,524,217.33","144,933,573.41","142,197,853.56","135,466,732.63","131,484,154.83","180,035,864.13","168,442,715.76","138,261,526.13","129,477,547.99","102,013,798.20"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"503,988,496.70","713,897,691.12","828,253,751.95","925,243,242.45","984,029,006.88","940,855,527.79","933,056,237.22","1,074,369,127.14","1,189,568,346.03","1,217,320,973.63","1,397,328,400.35","1,641,738,258.57","1,503,136,578.25","1,518,136,244.91","1,511,085,407.13","1,449,115,564.58","1,330,322,939.93","1,581,466,528.45","1,757,735,103.87","1,691,632,339.11","1,673,992,142.70","1,845,163,242.73","2,034,715,602.09","1,890,592,341.87","2,189,619,046.97","2,432,419,654.47","2,393,296,212.46","2,413,550,301.87","2,177,248,838.87","2,505,423,348.29","2,472,048,326.08","2,544,443,733.30","2,605,764,473.66","2,893,350,686.13","2,930,276,337.14","2,588,801,450.42","2,201,381,428.70"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"338,000,000.00","338,000,000.00","338,000,000.00","338,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"44,316,241.07","44,316,241.07","44,307,561.98","44,307,561.98","794,398,016.75","794,398,016.75","797,119,324.91","797,119,324.91","797,408,239.22","797,408,239.22","797,408,239.22","797,408,239.22","797,408,239.22","797,408,239.22","797,408,239.22","797,408,239.22","807,626,989.22","807,626,989.22","807,626,989.22","807,626,989.22","807,626,989.22","807,626,989.22","807,626,989.22","807,626,989.22","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62","807,937,615.62"
无形资产,"23,080,355.79","49,573,959.19","83,085,715.34","113,419,659.66","114,976,972.59","114,937,854.08","114,599,312.25","114,088,889.80","113,605,815.49","145,349,423.20","144,504,256.91","143,476,631.91","142,543,146.58","142,334,194.43","141,826,312.72","141,153,427.48","141,418,607.66","140,303,034.90","139,584,472.14","139,248,395.13","138,456,330.88","138,120,763.86","137,100,500.63","136,085,351.06","135,985,958.94","164,963,753.76","164,494,591.48","163,503,715.65","160,561,569.19","159,340,311.45","159,012,829.73","157,886,397.34","156,837,116.52","155,590,241.75","157,541,659.08","157,370,580.70","127,665,197.82"
盈余公积,"7,460,999.43","13,471,362.67","20,675,370.99","20,675,370.99","20,675,370.99","20,675,370.99","25,902,842.07","25,902,842.07","25,902,842.07","25,902,842.07","27,095,135.25","27,095,135.25","27,095,135.25","27,095,135.25","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","29,659,751.94","31,350,119.40","31,350,119.40","31,350,119.40","31,350,119.40","31,350,119.40","31,350,119.40","31,350,119.40"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"1,643,161.65","1,730,984.98","1,730,984.98","1,730,984.98","1,730,984.98",,,,,,,,,,,,"942,273.79","942,273.79","942,273.79","942,273.79","942,273.79",,,,,,,
未分配利润,"51,432,934.72","116,509,282.55","231,340,723.66","259,107,070.49","283,960,010.18","328,834,667.90","362,928,212.39","372,635,445.05","352,664,924.58","372,600,340.93","357,350,100.92","363,068,469.72","374,436,071.88","385,598,201.38","379,581,646.00","384,165,107.26","365,730,393.89","346,308,787.59","316,409,413.46","300,984,010.44","304,710,830.31","326,995,199.64","358,979,693.30","365,002,778.08","370,130,786.23","377,840,201.31","406,147,399.55","395,153,332.62","326,794,019.50","355,260,130.56","419,652,195.33","393,323,553.77","367,277,084.36","237,319,984.47","-58,875,448.51","-57,204,329.91","-91,598,938.16"
长期待摊费用,"1,068,910.36","633,712.11","204,224.41","101,729.44","7,523.37","1,346.83","376,000.00","1,249,243.59","1,770,589.74","2,653,749.84","3,130,464.22","3,549,709.48","3,771,396.42","4,895,276.00","2,963,953.65","2,972,671.60","2,955,870.85","6,239,920.81","9,853,378.57","10,015,547.15","52,644,500.06","47,308,749.66","70,405,932.36","75,033,616.71","81,550,467.10","74,556,820.49","89,347,379.25","93,284,861.34","118,160,670.26","82,063,968.63","82,253,758.89","89,839,019.51","88,082,451.81","84,810,274.50","94,147,816.69","94,857,679.20","107,822,672.32"
少数股东权益,"5,901,216.74","14,127,253.87","24,308,135.82","27,249,044.05","29,782,751.70","33,094,411.16","34,475,098.44","34,919,346.54","36,914,745.17","39,647,028.97","37,165,218.56","37,138,356.25","37,309,670.74","36,125,799.87","32,107,491.57","31,762,503.85","30,331,033.41","28,657,638.24","25,805,494.20","24,201,662.43","23,489,358.12","24,527,842.95","26,367,651.20","26,428,558.10","15,974,294.25","15,918,474.12","15,879,271.73","20,332,828.61","19,790,287.15","18,671,008.82","16,287,067.53","15,134,783.68","14,137,305.26","16,238,647.82","13,771,611.10","45,379,082.73","13,520,876.25"
递延所得税资产,"577,278.75","1,694,333.41","2,718,796.85","2,804,642.42","2,165,666.90","2,717,767.43","8,289,493.74","8,289,493.74","8,642,800.48","8,935,452.64","10,291,854.32","10,436,461.17","10,332,779.86","10,291,704.61","14,403,990.75","14,552,140.82","19,934,655.83","26,753,258.29","36,850,616.00","40,312,238.63","42,166,422.30","41,952,558.27","43,524,267.59","43,547,481.97","46,827,546.01","48,194,661.90","49,989,655.11","51,551,127.91","60,009,266.81","58,122,387.87","64,782,064.89","63,363,240.13","64,139,954.08","90,295,282.32","172,089,695.20","169,093,233.06","167,548,297.51"
外币报表折算价差,,,,,,,,,,,"-15,310.00","-15,294.02","-22,083.13","-28,411.22","-50,701.44","-70,210.00","-136,010.00","-146,930.00","65,593.79","-216,230.00","-172,270.00",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"4,386,575.42","3,641,544.49","3,442,544.49","4,922,704.19","30,262,009.63","30,658,051.38","31,784,973.66","31,819,047.09","40,597,393.52","41,726,692.40","37,400,407.08","9,875,816.22","4,113,267.92","9,472,336.16","4,622,258.12","5,646,775.13","8,774,390.82","11,299,088.48","6,193,330.30","5,538,830.78","1,622,605.94","2,892,756.75","3,799,550.75"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"148,436,365.70","293,062,152.37","358,519,447.13","402,773,971.12","444,212,713.61","530,765,014.45","674,286,975.87","737,202,027.84","823,869,393.07","874,060,303.98","926,396,086.86","965,483,072.15","995,689,288.37","1,014,769,690.51","1,038,116,594.27","1,037,638,468.06","1,066,522,622.12","1,119,586,070.21","1,155,995,652.38","1,151,445,168.23","1,204,615,354.08","1,210,962,697.66","1,264,814,339.77","1,267,478,068.07","1,281,436,363.68","1,281,766,571.44","1,314,207,918.58","1,322,747,402.21","1,347,921,174.97","1,301,219,119.35","1,311,565,273.69","1,299,235,956.58","1,278,195,801.59","1,292,272,540.90","1,360,550,718.90","1,351,841,722.31","1,364,433,550.12"
所有者权益(或股东权益)合计,"447,111,391.96","526,424,140.16","658,631,792.45","689,339,047.51","1,529,816,149.62","1,578,002,466.80","1,621,425,477.81","1,631,576,958.57","1,613,890,751.04","1,636,558,451.19","1,620,003,383.95","1,625,694,906.42","1,637,227,033.96","1,647,198,964.50","1,639,706,427.29","1,643,925,392.27","1,634,212,158.46","1,613,106,236.99","1,580,567,242.61","1,563,256,184.03","1,566,314,659.59","1,589,654,173.75","1,623,414,495.66","1,629,538,387.34","1,624,475,298.04","1,632,475,672.99","1,660,904,505.16","1,654,343,018.79","1,585,684,494.21","1,613,098,896.94","1,677,173,227.88","1,649,637,637.47","1,622,412,584.64","1,494,357,452.31","1,195,546,067.61","1,228,467,812.84","1,162,691,323.11"
资产总计,"951,099,888.66","1,240,321,831.28","1,486,885,544.40","1,614,582,289.96","2,513,845,156.50","2,518,857,994.59","2,554,481,715.03","2,705,946,085.71","2,803,459,097.07","2,853,879,424.82","3,017,331,784.30","3,267,433,164.99","3,140,363,612.21","3,165,335,209.41","3,150,791,834.42","3,093,040,956.85","2,964,535,098.39","3,194,572,765.44","3,338,302,346.48","3,254,888,523.14","3,240,306,802.29","3,434,817,416.48","3,658,130,097.75","3,520,130,729.21","3,814,094,345.01","4,064,895,327.46","4,054,200,717.62","4,067,893,320.66","3,762,933,333.08","4,118,522,245.23","4,149,221,553.96","4,194,081,370.77","4,228,177,058.30","4,387,708,138.44","4,125,822,404.75","3,817,269,263.26","3,364,072,751.81"
负债和所有者(或股东权益)合计,"951,099,888.66","1,240,321,831.28","1,486,885,544.40","1,614,582,289.96","2,513,845,156.50","2,518,857,994.59","2,554,481,715.03","2,705,946,085.71","2,803,459,097.07","2,853,879,424.82","3,017,331,784.30","3,267,433,164.99","3,140,363,612.21","3,165,335,209.41","3,150,791,834.42","3,093,040,956.85","2,964,535,098.39","3,194,572,765.44","3,338,302,346.48","3,254,888,523.14","3,240,306,802.29","3,434,817,416.48","3,658,130,097.75","3,520,130,729.21","3,814,094,345.01","4,064,895,327.46","4,054,200,717.62","4,067,893,320.66","3,762,933,333.08","4,118,522,245.23","4,149,221,553.96","4,194,081,370.77","4,228,177,058.30","4,387,708,138.44","4,125,822,404.75","3,817,269,263.26","3,364,072,751.81"
