科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应收利息,,,,,,,"384,117.47","447,416.67","496,928.03","1,126,860.96","2,353,093.87","1,177,770.41","1,956,707.85",,
应付利息,"149,677.06","236,797.94","151,785.70","128,789.28",,"88,769.17",,,"157,352.08","219,254.05","242,952.18","222,971.67","227,227.43","247,531.78","242,503.86"
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,
存货,"40,478,992.91","45,176,253.87","46,317,307.92","47,798,819.79",,"53,176,994.20","54,793,646.23","56,380,423.76","68,703,318.02","110,240,574.24","123,502,596.25","136,998,637.18","144,267,339.01","141,561,710.23","128,674,377.00"
其他应付款,"1,277,522.94","1,087,036.29","2,866,719.77","671,070.75",,"942,048.53","1,016,184.67","1,077,044.18","3,303,267.18","10,326,124.13","10,389,977.18","9,239,514.62","9,460,563.04","9,583,871.94","6,775,977.30"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,"2,250,777.89","2,250,777.89","2,250,777.89","2,250,777.89","120,935,556.50","96,100,000.00"
其他流动资产,"1,267,838.13","11,381,685.10","359,166.89","3,551,402.08",,"947,672.30","3,057,357.46","233,860,533.39","225,656,326.97","207,135,341.03","202,662,125.48","208,792,351.96","141,579,159.45","53,867,793.33","48,342,315.63"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"87,001,541.19","112,447,826.27","119,880,412.17","127,147,410.37","131,503,100.00","136,029,644.51","448,426,942.06","448,995,199.69","653,003,414.65","691,568,050.56","697,205,070.49","702,597,150.13","669,788,144.70","664,684,069.90","635,302,817.00"
流动负债合计,"152,450,472.70","203,341,217.41","155,279,546.13","135,603,910.52","117,025,400.00","104,638,185.13","51,941,349.45","50,737,623.53","153,750,143.34","342,358,616.10","333,078,572.62","349,792,014.37","368,258,562.37","525,785,967.55","501,177,045.49"
可供出售金融资产,,,,,,,,,,"300,000.00","300,000.00","300,000.00","300,000.00","300,000.00",
长期借款,,,,,,,,,"80,000,000.00","134,115,390.04","133,771,680.45","133,423,318.49","133,070,241.20","5,284,019.43",
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,"36,543,728.66","55,151,063.13","42,876,577.57",,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"179,402,321.17","161,889,976.61","261,173,724.42","285,311,152.34",,"300,154,965.24","294,613,986.08","288,990,708.45","283,086,087.26","370,978,911.13","370,007,715.15","413,025,722.72","409,396,493.44","402,867,103.74","392,529,063.34"
递延所得税负债,,,,,,,,,,"5,203,871.91","5,097,622.71","4,991,373.51","4,885,124.31","4,723,484.68","4,603,387.87"
在建工程,,"84,693,323.25","14,053,497.89","22,890,995.55",,"578,039.62","2,940,274.62","7,619,507.64","7,602,907.22","35,352,588.14","67,393,665.63","44,549,723.89","122,535,199.30","169,043,926.61","199,635,199.08"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"6,775,209.23","6,638,612.10","7,154,556.54","6,648,472.32","8,341,700.00","8,071,464.59","7,745,166.41","7,418,868.23","87,092,570.05","146,085,533.82","145,309,276.85","144,528,367.51","143,742,742.84","23,880,324.49","17,912,054.44"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"159,225,681.93","209,979,829.51","162,434,102.67","142,252,382.84","125,367,100.00","112,709,649.72","59,686,515.86","58,156,491.76","240,842,713.39","488,444,149.92","478,387,849.47","494,320,381.88","512,001,305.21","549,666,292.04","519,089,099.93"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"30,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00",,"90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"43,424,822.00","3,394,110.38","3,394,110.38","3,394,110.38",,"3,394,110.38","327,280,514.72","327,424,565.48","327,424,565.48","327,424,565.48","327,853,679.68","327,853,679.68","327,853,679.68","327,843,421.67","327,843,421.67"
无形资产,"46,574,495.40","45,036,318.54","47,339,750.29","59,253,963.55",,"58,508,717.47","58,136,094.43","57,763,471.39","57,390,848.35","96,775,349.87","97,002,789.45","96,086,947.59","94,605,613.37","111,052,885.37","110,033,295.77"
盈余公积,"14,054,351.44","19,461,420.78","26,492,395.46","26,492,395.46",,"32,723,992.52","32,723,992.52","32,723,992.52","32,723,992.52","36,826,053.38","36,826,053.38","36,826,053.38","36,826,053.38","40,320,526.63","40,320,526.63"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,"568,400.00","125,834,040.50","125,834,040.50","125,834,040.50","125,834,040.50","125,834,040.50","125,834,040.50"
未分配利润,"104,442,081.96","138,935,616.79","205,900,187.63","235,228,543.53",,"259,087,270.58","267,090,242.26","268,086,217.44","282,807,316.46","294,558,151.45","303,105,018.23","307,163,123.64","324,097,582.03","334,317,513.94","349,380,027.49"
长期待摊费用,,"764,826.68","913,840.06","862,680.10",,"811,520.14","785,940.16","760,360.18","734,780.20","4,864,600.76","4,630,343.99","4,732,749.86","4,324,564.36","5,331,584.08","5,206,074.26"
少数股东权益,,,,,,,,,"862,483.53","97,336,667.15","99,112,834.57","104,162,211.36","109,476,136.72","113,143,718.50","118,565,320.31"
递延所得税资产,"1,624,850.91","1,787,642.98","1,982,993.74","1,901,230.30",,"1,832,136.22","1,878,028.01","2,262,019.85","2,274,633.70","2,952,420.42","2,911,810.12","3,199,115.25","3,470,701.35","6,177,862.58","6,357,906.08"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"35,963,626.00",,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"264,145,396.14","349,323,151.19","368,340,383.97","370,220,021.84","365,720,500.00","361,885,378.69","358,354,323.30","357,396,067.51","351,657,656.73","673,021,536.82","668,080,364.84","687,728,299.81","760,466,612.32","820,607,402.88","839,895,579.03"
所有者权益(或股东权益)合计,"191,921,255.40","251,791,147.95","325,786,693.47","355,115,049.37","371,856,500.00","385,205,373.48","747,094,749.50","748,234,775.44","763,818,357.99","876,145,437.46","886,897,585.86","896,005,068.06","918,253,451.81","935,625,180.74","956,109,296.10"
资产总计,"351,146,937.33","461,770,977.46","488,220,796.14","497,367,432.21","497,223,600.00","497,915,023.20","806,781,265.36","806,391,267.20","1,004,661,071.38","1,364,589,587.38","1,365,285,435.33","1,390,325,449.94","1,430,254,757.02","1,485,291,472.78","1,475,198,396.03"
负债和所有者(或股东权益)合计,"351,146,937.33","461,770,977.46","488,220,796.14","497,367,432.21",,"497,915,023.20","806,781,265.36","806,391,267.20","1,004,661,071.38","1,364,589,587.38","1,365,285,435.33","1,390,325,449.94","1,430,254,757.02","1,485,291,472.78","1,475,198,396.03"
