科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付职工薪酬,"988,655.83","1,375,000.00","1,901,500.00","2,272,000.00","2,334,000.00","2,379,000.00","2,379,000.00","2,379,000.00","2,379,000.00","2,379,000.00","3,200,000.00","3,376,000.00","3,865,500.00","3,906,000.00","3,874,500.00","3,874,500.00","3,874,500.00","3,874,500.00","4,760,000.00","4,760,000.00","4,760,000.00","4,760,000.00","4,760,000.00","5,642,000.00","5,642,000.00","5,642,000.00","5,985,916.93","6,010,646.59","9,139,942.73","19,357,393.40","13,625,036.50"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,452,198.97","7,715,859.24","6,297,788.47","4,103,612.02","3,040,093.84","6,316,912.28","-16,418,991.13","-19,923,589.72","-14,198,280.19","-6,170,519.82","1,913,992.53","-11,625,583.48","-26,365,148.29","-22,723,951.57","-30,095,856.71","-53,721,559.63","-52,950,357.94","983,054.41","830,293.88","961,169.73","901,058.29","1,066,096.57","1,072,803.74","1,061,598.00","1,447,840.46","1,357,949.09","1,434,948.23","967,407.35","4,732,433.54","16,724,280.87","1,957,614.62"
应收利息,,,,,"4,143,961.95","8,960,410.96","13,888,082.20","18,762,191.80","19,834,338.97","23,782,297.85","27,789,147.17","31,840,517.04","23,451,963.03","26,062,360.29","28,682,223.30","31,331,195.90",,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"122,645,490.25","201,430,250.53","227,350,532.29","244,457,681.46","217,014,002.05","262,581,125.67","271,486,129.60","258,112,434.98","288,522,152.84","300,396,418.85","333,881,824.70","337,980,089.50","377,773,230.41","379,032,503.01","418,268,879.82","518,617,844.77","481,618,780.37","401,279,657.85","462,227,947.15","393,216,001.10","500,859,324.79","480,142,088.12","490,728,646.18","533,720,633.39","517,939,680.52","547,658,152.19","620,536,866.02","605,122,678.91","601,472,589.12","521,365,362.44","579,257,809.44"
其他应付款,"9,633,904.87","3,357,826.73","1,652,494.50","1,635,294.50","1,643,098.88","1,151,311.07","1,160,069.96","1,197,426.74","1,309,496.47","1,893,248.26","2,216,185.37","2,100,235.37","1,346,233.36","2,839,203.72","2,433,923.74","4,586,397.37","3,605,001.10","2,964,500.24","2,850,718.93","2,812,252.23","3,750,406.43","4,233,750.00","2,997,229.00","3,482,966.83","3,563,638.36","4,288,967.40","3,385,657.11","3,399,505.84","72,276,144.77","54,672,235.12","54,966,969.89"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000,000.00",
其他流动资产,,,,,,,,,,,,,,"2,452,058.66",,"835,168.70","50,304,922.66","52,713,295.21","54,707,415.80","39,663,328.87","42,592,858.12","34,158,089.37","21,319,396.41","18,926,524.75","2,061,543.05","5,356,450.52","7,742,720.65","386,832.10","3,032,270.20","8,186,279.00","15,064,917.13"
其他流动负债,,,,,,,,,"78,193,055.55",,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"313,289,668.15","521,376,867.52","659,775,555.95","758,127,334.54","1,474,289,225.94","1,516,299,682.24","1,704,133,792.85","1,587,132,381.52","1,598,098,622.45","1,462,016,178.17","1,466,542,965.14","1,397,561,881.12","1,359,141,963.17","1,215,281,134.22","1,274,118,218.40","1,277,849,153.91","937,495,970.50","888,571,538.77","945,714,937.53","977,179,952.32","992,430,481.91","1,039,046,369.60","1,103,297,119.99","1,200,460,492.37","1,135,208,782.60","1,219,818,942.75","1,324,529,960.43","1,230,230,897.74","1,432,652,188.68","1,091,253,443.18","1,150,062,641.43"
流动负债合计,"212,697,334.34","285,878,476.69","360,179,249.84","380,166,328.86","199,369,827.80","269,769,558.34","529,813,290.02","475,339,977.07","580,688,190.68","497,150,327.07","477,518,329.20","529,686,987.33","588,132,974.70","780,509,363.12","846,033,755.89","997,910,924.40","715,064,183.27","833,200,151.42","892,523,155.99","903,845,704.85","910,700,740.36","883,067,813.74","921,665,995.32","895,610,941.76","839,904,080.71","791,394,102.21","921,570,333.73","833,600,564.17","1,060,117,115.99","1,090,349,605.87","1,006,776,289.00"
可供出售金融资产,,,,,,,,,,,,,,"22,600,000.00","22,600,000.00","26,560,000.00","26,560,000.00","26,560,000.00","30,718,000.00","8,218,000.00","8,218,000.00","10,778,198.05","10,778,198.05","11,279,574.34","8,118,000.00","8,118,000.00","8,118,000.00","8,118,000.00","9,168,000.00",,
长期借款,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,,"50,000,000.00","50,000,000.00","150,000,000.00","150,000,000.00","299,000,000.00","299,000,000.00","298,500,000.00","451,833,333.33","228,000,000.00","377,460,517.37"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"100,000.00","100,000.00","100,000.00","100,000.00","10,100,000.00","12,109,367.52","12,109,367.52","24,609,367.52","25,509,367.52","58,727,088.56","58,727,088.56","68,227,088.56","90,307,088.56","75,224,876.30","81,466,959.46","76,963,121.74","94,696,971.22","99,490,769.59","99,363,298.32","98,960,512.68","98,822,213.64","100,532,903.63","100,472,301.26","99,940,790.21","98,967,890.49","101,168,570.84","100,367,092.72","100,300,918.25","99,607,926.98","100,399,116.17","120,171,408.74"
专项应付款,,,,,"28,754,944.39",,,,,,,,"85,263,516.63",,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,273,125.18",,
固定资产,"197,097,353.45","259,560,169.75","290,017,836.62","277,410,315.28","271,261,525.98","266,605,246.64","260,218,920.53","261,237,392.45","272,246,506.24","335,839,938.80","325,541,003.56","681,328,354.43","678,750,657.56","729,508,355.38","894,632,226.84","883,014,146.06","1,123,160,012.87","1,263,152,534.86","1,277,153,080.14","1,263,135,280.73","1,316,509,385.34","1,301,954,819.30","1,285,666,087.71","1,263,724,324.73","1,246,958,800.37","1,236,594,344.32","1,211,438,945.72","1,186,502,876.40","1,289,073,025.40","1,273,867,322.46","1,255,061,400.76"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,151,016.06",
在建工程,"30,974,363.07","4,438,217.39","8,043,508.07","13,580,106.83","25,474,032.84","113,938,088.51","215,376,239.74","284,626,026.32","300,016,020.61","343,251,102.02","352,643,295.53","113,713,314.39","203,100,240.32","429,844,617.63","299,164,019.52","380,070,496.77","185,252,105.46","69,768,914.69","61,710,607.17","78,897,026.08","20,922,943.03","20,411,152.56","21,016,181.94","24,172,528.94","21,566,775.80","30,746,624.67","43,805,583.44","80,421,838.01","76,030,259.61","94,902,449.31","148,227,995.96"
其他非流动负债,"1,020,000.00","2,780,805.55","28,253,944.39","28,278,777.71",,"72,291,111.07","75,477,277.75","79,533,444.43",,"79,137,824.99","81,341,649.99","84,593,474.99",,,,,,,,,,,,,,,,,,,"15,273,125.18"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,020,000.00","2,780,805.55","28,253,944.39","28,278,777.71","28,754,944.39","74,291,111.07","77,477,277.75","81,533,444.43","2,000,000.00","81,137,824.99","83,341,649.99","86,593,474.99","87,263,516.63","92,293,058.27","91,720,099.91","91,756,391.56","84,725,183.22","89,993,974.88","88,762,766.54","87,031,558.20","86,800,349.86","137,859,141.51","129,467,933.16","226,402,558.15","225,638,849.82","363,805,174.13","352,292,461.26","354,358,625.19","519,741,720.55","285,800,915.87","449,268,499.12"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"213,717,334.34","288,659,282.24","388,433,194.23","408,445,106.57","228,124,772.19","344,060,669.41","607,290,567.77","556,873,421.50","582,688,190.68","578,288,152.06","560,859,979.19","616,280,462.32","675,396,491.33","872,802,421.39","937,753,855.80","1,089,667,315.96","799,789,366.49","923,194,126.30","981,285,922.53","990,877,263.05","997,501,090.22","1,020,926,955.25","1,051,133,928.48","1,122,013,499.91","1,065,542,930.53","1,155,199,276.34","1,273,862,794.99","1,187,959,189.36","1,579,858,836.54","1,376,150,521.74","1,456,044,788.12"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"58,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","186,800,000.00","186,800,000.00","186,800,000.00","186,800,000.00","186,800,000.00","186,800,000.00","186,800,000.00","373,600,000.00","373,600,000.00","373,600,000.00","373,600,000.00","373,600,000.00","373,600,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","821,920,000.00","832,770,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"8,100.00","361,490,645.16","361,490,645.16","361,490,645.16","1,206,508,613.16","1,206,508,613.16","1,206,508,613.16","1,206,508,613.16","1,206,508,613.16","1,206,508,613.16","1,206,508,613.16","1,019,708,613.16","1,019,708,613.16","1,019,708,613.16","1,019,708,613.16","1,019,708,613.16","1,019,708,613.16","571,388,613.16","571,388,613.16","571,388,613.16","571,388,613.16","571,308,662.20","571,308,662.20","571,308,662.20","571,308,662.20","571,308,662.20","571,308,662.20","571,308,662.20","571,308,662.20","571,308,662.20","571,308,662.20"
无形资产,"16,075,115.24","15,732,150.11","61,844,203.20","61,165,101.36","60,825,550.44","60,985,999.52","60,616,448.60","60,246,897.68","59,877,346.76","59,507,795.84","59,138,244.92","58,768,694.00","58,399,143.08","58,037,147.72","57,666,930.14","57,380,758.15","57,417,253.95","57,409,529.18","57,635,750.38","57,186,104.44","57,036,176.65","56,723,178.62","56,764,557.29","57,202,390.65","56,815,350.77","56,618,987.68","56,077,257.28","55,549,751.79","82,647,057.48","95,839,804.12","80,786,060.52"
盈余公积,"27,522,508.51","1,276,856.03","13,634,263.30","20,706,919.51","22,747,147.31","23,619,268.04","23,619,268.04","23,619,268.04","23,619,268.04","31,216,117.60","31,216,117.60","31,216,117.60","31,216,117.60","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70","36,854,643.70"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.32,,"560,339.15"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,724,390.35","93,669,129.03","95,724,390.35"
未分配利润,"259,772,135.33","12,033,604.26","123,250,269.73","186,904,175.65","205,266,225.77","213,115,312.38","232,401,798.83","246,699,296.66","260,613,557.45","264,353,615.62","285,718,004.19","288,144,848.87","299,735,400.53","297,525,098.03","280,762,324.73","250,513,658.25","220,408,482.86","93,922,780.32","85,937,265.92","96,259,467.54","104,266,787.37","101,229,378.34","123,280,970.71","128,752,307.68","107,215,370.64","109,066,695.76","119,718,854.30","123,376,306.62","121,215,541.52","25,768,308.85","24,357,715.11"
长期待摊费用,,,,,,,,,,,,,,"5,103,700.47","7,912,356.88","8,907,674.05","13,017,305.31","6,427,531.18","6,034,026.13","6,475,521.07","5,799,786.65","4,957,050.92","4,554,001.43","4,150,951.94","4,091,197.09","4,250,259.54","5,414,071.20","4,881,656.46","4,982,074.54","4,831,010.33","4,125,207.34"
少数股东权益,,,,,,,,,,"64,295.24","25,246.77","10,847.24",827.57,"-20,510.59","7,007.59","-20,733.86","-47,366.08","-79,950.96","-89,284.84",,,,,,,,,,"-26,065,139.64","-27,613,820.60","-38,017,752.15"
递延所得税资产,"1,483,578.27","2,252,982.92","7,027,268.58","7,163,988.88","7,496,423.23","8,146,061.31","8,146,061.31","8,146,061.31","8,146,061.31","9,993,550.49","9,993,550.49","9,993,550.49","9,993,550.49","11,861,373.58","11,861,373.58","12,718,860.38","12,718,860.38","19,266,630.67","19,266,630.67","19,266,630.67","19,266,630.67","12,760,901.65","12,760,901.65","12,760,901.65","12,760,901.65","10,949,195.71","10,949,195.71","10,949,195.71","10,949,195.71","19,569,375.75","10,949,195.71"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"53,026,400.65",,"46,892,676.99",,"16,553,163.98",,"7,994,141.90","12,931,154.98","7,671,033.14","11,758,711.76","10,221,901.48","18,355,572.84","26,099,592.02","63,777,136.72","64,285,293.51","4,399,130.72","33,047,382.42","18,167,917.97"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"245,730,410.03","282,083,520.17","367,032,816.47","359,419,512.35","375,157,532.49","461,784,763.50","556,467,037.70","638,865,745.28","665,795,302.44","807,319,475.71","806,043,183.06","932,031,001.87","1,040,550,680.01","1,385,206,471.73","1,375,303,866.42","1,492,507,734.14","1,512,822,509.19","1,558,629,074.15","1,551,881,392.81","1,540,133,217.57","1,539,506,290.96","1,515,789,237.87","1,503,770,941.09","1,483,453,363.94","1,467,634,489.01","1,474,545,574.78","1,499,947,282.79","1,511,009,530.13","1,672,581,353.11","1,716,125,589.59","1,733,773,916.50"
所有者权益(或股东权益)合计,"345,302,743.84","514,801,105.45","638,375,178.19","709,101,740.32","1,621,321,986.24","1,634,023,776.33","1,653,310,262.78","1,669,124,705.30","1,681,205,734.21","1,691,047,501.82","1,711,726,169.01","1,713,312,420.67","1,724,296,151.85","1,727,685,184.56","1,711,668,229.02","1,680,689,572.09","1,650,529,113.20","1,524,006,486.62","1,516,310,407.81","1,526,435,906.84","1,534,435,682.65","1,533,908,652.22","1,555,934,132.60","1,561,900,356.40","1,537,300,341.08","1,539,165,241.19","1,550,614,448.23","1,553,281,238.51","1,525,374,705.25","1,431,228,511.03","1,427,791,769.81"
资产总计,"559,020,078.18","803,460,387.69","1,026,808,372.42","1,117,546,846.89","1,849,446,758.43","1,978,084,445.74","2,260,600,830.55","2,225,998,126.80","2,263,893,924.89","2,269,335,653.88","2,272,586,148.20","2,329,592,882.99","2,399,692,643.18","2,600,487,605.95","2,649,422,084.82","2,770,356,888.05","2,450,318,479.69","2,447,200,612.92","2,497,596,330.34","2,517,313,169.89","2,531,936,772.87","2,554,835,607.47","2,607,068,061.08","2,683,913,856.31","2,602,843,271.61","2,694,364,517.53","2,824,477,243.22","2,741,240,427.87","3,105,233,541.79","2,807,379,032.77","2,883,836,557.93"
负债和所有者(或股东权益)合计,"559,020,078.18","803,460,387.69","1,026,808,372.42","1,117,546,846.89","1,849,446,758.43","1,978,084,445.74","2,260,600,830.55","2,225,998,126.80","2,263,893,924.89","2,269,335,653.88","2,272,586,148.20","2,329,592,882.99","2,399,692,643.18","2,600,487,605.95","2,649,422,084.82","2,770,356,888.05","2,450,318,479.69","2,447,200,612.92","2,497,596,330.34","2,517,313,169.89","2,531,936,772.87","2,554,835,607.47","2,607,068,061.08","2,683,913,856.31","2,602,843,271.61","2,694,364,517.53","2,824,477,243.22","2,741,240,427.87","3,105,233,541.79","2,807,379,032.77","2,883,836,557.93"
