科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"199,501,918.46","688,049,750.05","1,147,915,660.79","1,705,696,095.72","674,912,465.55","1,563,837,261.43","2,401,528,957.12","3,025,162,628.46","365,252,958.02","577,167,371.16","889,515,610.03","1,310,043,214.69","392,171,461.70","702,872,490.01","983,948,813.65","1,151,616,317.03","87,468,393.45","180,634,765.39","265,149,528.23","357,689,810.33","39,384,465.26","85,576,567.47","160,210,677.69","248,692,338.02","45,917,832.86","124,481,179.23","186,896,401.98","239,598,985.24","28,396,397.44","55,437,457.53","100,550,297.80","159,557,602.14","40,980,028.39","172,442,987.22","232,227,391.54","234,899,471.66","68,968,979.95","154,318,169.17","240,843,759.06","337,173,545.04","88,891,783.50","191,022,433.37","299,808,756.08","452,809,310.37","138,335,844.49"
二、营业利润,"-3,499,651.44","-34,348,337.69","-41,791,629.03","-28,948,650.49","1,126,223.07","11,956,959.60","40,212,326.37","30,605,057.84","-29,547,413.62","-96,988,642.08","-179,231,762.33","-724,744,326.15","1,256,455.55","7,092,139.79","6,203,102.93","-5,139,027.92","-25,000,075.90","-73,775,341.10","-102,070,178.09","-578,088,059.73","-41,211,389.54","-91,570,446.63","-153,845,034.37","-2,241,014,297.30","-49,628,162.06","-83,953,961.81","-133,474,329.38","-65,344,190.50","-57,054,544.89","-89,420,186.31","-142,220,007.01","-1,109,172,114.83","-82,335,397.80","-177,267,944.14","-316,274,884.56","-381,596,024.14","-58,718,212.25","-129,277,150.42","-168,428,790.74","-347,991,195.72","-72,631,703.56","-120,874,773.80","-136,419,345.86","-308,049,373.77","-32,845,248.85"
减:营业成本,"182,504,008.38","671,414,141.14","1,109,499,467.41","1,615,891,926.49","617,898,858.86","1,416,805,925.42","2,152,403,492.29","2,674,830,968.64","370,237,494.20","583,767,619.67","909,860,120.05","1,298,376,768.79","343,944,438.39","605,842,257.10","842,057,110.71","978,756,600.51","85,740,618.05","194,454,877.20","281,870,216.05","381,294,212.47","44,301,641.34","97,727,753.51","174,505,646.19","269,230,783.53","41,526,762.27","107,286,657.83","173,743,242.10","201,021,477.94","28,662,976.41","60,790,404.04","119,584,722.08","232,115,769.72","49,593,708.51","192,656,163.27","276,347,018.52","292,937,209.14","69,937,225.10","162,245,299.61","243,692,208.15","351,956,291.30","99,347,509.73","190,437,622.51","266,507,591.42","397,276,137.41","117,728,169.97"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"107,218.42","899,309.04","2,099,744.94","2,232,631.05","670,384.14","670,384.14","964,749.47","8,350,146.36","2,194,749.12","1,267,061.35","2,574,623.89","4,761,578.05","935,721.13","2,342,200.50","3,698,499.91","4,491,834.89","462,621.40","468,044.40","784,318.52","1,053,691.14","336,555.32","777,317.22","891,207.40","976,483.12","73,084.77","447,918.84","552,885.62","1,624,710.31","131,578.31","511,728.05","600,870.08","832,868.80","14,253.50","86,623.07","99,630.84","354,078.25","15,316.25","106,357.83","106,357.83","8,077,849.34","3,102,103.53","6,065,387.67","7,540,539.70","17,823,436.25","7,748,556.64"
营业外收入,,,"758,231.66","3,114,184.20","22,304.93","48,646.81","48,746.81","48,746.81","326,200.00","675,360.00","675,360.00","1,845,198.30","3,882.06","179,151.76","179,651.76","11,280,596.73","488,867.97","924,862.83","1,260,778.83","10,999,516.82","7,943,788.64","10,509,637.75","26,845,597.25","28,208,312.46","2,014,968.33","24,152,140.10","26,934,399.86","127,541,603.27","2,845,438.93","7,691,853.20","10,503,694.07","15,917,212.86","240,841.67","1,697,532.21","52,929,025.40","424,532,996.73","3,707,045.40","4,389,837.46","60,658,063.42","79,712,976.36","20,055,479.27","37,124,407.87","74,571,350.53","393,814,659.61","997,183.22"
销售费用,"7,699,027.99","26,378,880.44","43,489,121.80","75,909,007.24","30,377,074.89","76,638,669.79","116,379,404.58","152,130,521.49","16,838,725.65","31,330,671.65","53,083,352.97","75,732,690.29","19,900,122.89","37,665,001.44","53,228,802.24","65,705,357.00","8,185,737.23","15,677,800.10","22,248,060.15","31,141,857.67","4,580,527.60","11,016,908.98","17,250,529.00","29,455,222.43","5,551,171.43","12,356,477.23","19,592,818.45","31,193,528.85","5,489,940.42","8,659,129.72","14,767,722.67","32,058,462.74","8,349,092.82","17,416,540.22","31,599,965.58","33,927,610.92","10,185,862.53","14,669,708.45","21,615,117.89","31,257,636.35","3,483,827.88","5,930,990.15","7,502,888.10","8,891,214.56","2,016,312.18"
减:营业外支出,,"929,799.76","1,219,373.46","1,367,368.50","51,495.04","120,601.49","120,601.49","185,524.35",,"21,367.70","22,367.70","1,265,793.92",,"173,725.47","173,725.47","543,542.12",,"66,515.00","67,551.80","246,217.68",,"14,385.98","14,385.98","478,793.59","1,269.65","8,702.45","65,433.65","40,229,349.92","28,728.35","1,235,968.90","1,611,345.27","50,969,678.86","-587,033.98","-516,873.19","-505,909.19","380,638.13",,"6,362.00","751,047.31","38,711,751.96","963,203.88","1,013,203.88","1,042,753.35","60,141,547.34","120,000.00"
管理费用,"7,265,535.13","2,428,028.27","9,680,006.27","36,753,935.60","9,914,263.91","32,478,475.71","57,127,657.51","90,599,016.87","13,762,864.97","37,672,817.01","78,135,496.11","130,639,570.47","16,089,592.83","36,903,325.87","57,429,204.21","73,339,974.15","14,168,181.87","39,704,151.78","57,990,954.33","100,583,338.58","24,064,871.20","54,232,512.24","93,697,314.59","202,816,348.66","34,755,204.57","69,449,199.20","108,043,572.08","176,589,866.98","29,377,572.07","52,872,677.66","73,120,524.41","195,241,537.58","26,529,626.55","52,914,635.75","87,357,078.43","113,510,913.63","26,293,940.99","53,044,133.01","78,684,600.95","125,159,166.87","27,669,767.35","54,814,810.92","74,437,181.23","162,938,135.83","57,659,962.33"
其中:非流动资产处置净损失,,,,"29,178.81",,,,"64,902.32",,,,"1,215,675.14",,,,"17,233.12",,,,"75,177.58",,"14,385.98",,"50,443.16",,"5,261.66",,"36,421,267.62",,,,"1,560,657.06",,,,"3,395.03",,,,"37,228,771.42",,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,200,476.60","7,190,537.79","10,586,249.77","19,948,968.22","14,925,660.68","29,796,645.47","36,265,888.19","39,867,705.74","4,018,480.55","7,571,102.06","12,547,037.84","20,123,743.16","10,537,282.11","20,535,388.68","33,228,232.28","42,425,217.74","3,911,310.80","6,279,883.62","7,804,720.46","18,531,723.09","7,312,259.34","15,567,172.76","29,885,665.49","90,664,395.13","15,881,854.08","34,852,637.09","41,966,976.28","114,865,838.95","21,808,174.37","33,415,452.16","55,343,413.37","137,403,894.51","38,828,744.81","86,636,969.05","144,019,116.28","146,517,656.55","21,254,847.33","34,259,113.39","45,903,557.68","119,043,521.63","24,136,712.32","49,185,884.77","74,777,390.34","106,552,007.86","18,112,406.38"
三、利润总额,"-3,499,651.44","-35,278,137.45","-42,252,770.83","-27,201,834.79","1,097,032.96","11,885,004.92","40,140,471.69","30,468,280.30","-29,221,213.62","-96,334,649.78","-178,578,770.03","-724,164,921.77","1,260,337.61","7,097,566.08","6,209,029.22","5,598,026.69","-24,511,207.93","-72,916,993.27","-100,876,951.06","-567,334,760.59","-33,267,600.90","-81,075,194.86","-127,013,823.10","-2,213,284,778.43","-47,614,463.38","-59,810,524.16","-106,605,363.17","21,968,062.85","-54,237,834.31","-82,964,302.01","-133,327,658.21","-1,144,224,580.83","-81,507,522.15","-175,053,538.74","-262,839,949.97","42,556,334.46","-55,011,166.85","-124,893,674.96","-108,521,774.63","-306,989,971.32","-53,539,428.17","-84,763,569.81","-62,890,748.68","25,623,738.50","-31,968,065.63"
