科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"59,560,454.39","47,136,982.80","60,696,435.82","59,974,071.97","43,077,079.76","24,269,372.88","30,583,464.81","29,167,455.89","34,873,771.25","44,600,661.50","25,771,492.14","40,925,764.32","22,102,597.49","22,028,740.91","20,000,950.41","57,611,302.15","19,550,165.78","24,602,830.96","17,423,001.15","83,724,487.94","33,112,194.42","6,614,071.29","6,837,413.84","100,329,661.03","2,809,146.22","63,354,241.04","178,334,660.98","143,200,576.89","124,145,095.12","123,468,769.07","97,759,349.62","124,508,684.26","220,802,222.10","116,739,608.78","104,505,776.17","164,373,811.70","140,448,563.70","140,047,607.69","117,995,779.83","101,587,186.63","82,846,307.05","73,082,675.00","56,210,497.60","44,157,726.00","39,686,017.38"
短期借款,"1,531,264,462.35","1,096,990,789.27","1,096,033,699.27","92,601,352.38","21,601,352.38","21,601,352.38","21,601,352.38","9,101,352.38","5,001,352.38","5,001,352.38","5,001,352.38","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","25,000,000.00","10,000,000.00","13,000,000.00","15,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"6,577,530.31","6,755,927.30","7,988,880.98","7,499,727.71","5,476,943.75","9,222,640.31","10,335,541.59","11,519,061.35","7,346,265.35","7,737,447.15","7,279,292.59","9,103,553.71","6,681,690.47","7,461,175.59","7,861,180.94","6,308,277.61","6,498,489.04","5,216,923.70","3,887,351.56","3,140,116.78","2,826,211.80","1,868,409.80","440,000.00","750,000.00","463,576.00","80,000.00",,,,"210,000.00","190,300.00",,,,,,,,"1,100,000.00",,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"171,266,035.38","170,353,274.30","218,168,970.80","171,236,224.13","171,236,224.13","206,276,990.92","202,512,839.85","127,121,401.41","139,919,488.65","140,817,154.30","136,772,252.73","111,917,627.04","117,330,285.33","124,477,870.52","129,377,320.02","83,397,992.97","92,272,792.21","119,050,437.13","121,202,444.54","79,305,420.27","87,978,913.30","112,345,294.25","85,266,851.72","79,907,133.53","83,361,420.32","75,126,323.12","65,938,686.31","73,147,147.06","71,945,158.93","62,311,340.49","44,825,427.71","80,087,251.40","85,924,524.42","72,377,494.20","83,714,840.28","91,522,361.34","92,018,664.46","94,727,844.57","107,935,412.48","101,228,978.17","100,308,199.54","107,282,066.35","107,566,665.40","115,918,062.14","130,529,732.05"
应付账款,"145,151,708.11","84,073,302.07","116,915,724.24","97,315,835.16","103,657,192.40","106,603,313.23","109,281,988.23","112,660,468.26","101,849,159.56","105,555,815.40","109,343,860.82","118,310,896.82","123,500,937.93","127,069,674.45","130,242,916.69","89,104,906.16","87,193,929.87","117,115,293.29","117,702,313.50","92,103,664.07","90,076,814.67","117,404,020.39","90,235,176.40","95,993,033.50","90,882,298.95","93,513,912.58","93,426,310.67","93,925,951.46","100,129,742.17","94,522,284.53","93,684,637.83","94,515,594.38","95,920,420.09","94,022,281.76","94,864,359.41","94,799,715.23","97,118,570.34","97,318,276.14","99,949,867.60","92,638,067.38","95,604,278.66","89,421,043.83","93,520,852.71","92,108,588.31","95,512,905.36"
预付款项,"18,445,370.81","7,649,798.56","13,014,726.38","6,211,604.59","8,743,209.57","5,151,521.07","4,661,569.57","2,925,296.57","4,273,933.23","5,551,461.37","5,558,347.15","2,595,188.12","4,447,957.44","4,280,643.01","5,761,485.64","3,638,275.00","3,600,423.98","3,780,511.47","3,528,073.51","5,046,466.24","3,701,645.49","6,091,390.71","5,585,700.83","7,429,075.13","5,535,551.79","11,697,926.82","15,417,615.07","12,144,808.97","7,620,345.33","7,557,733.92","8,830,834.85","8,047,946.30","8,969,284.53","10,929,483.82","9,504,410.44","9,068,238.62","12,732,977.39","12,370,238.78","11,677,082.45","8,941,721.36","8,350,394.58","7,135,245.81","11,434,989.17","6,603,402.90","4,338,165.47"
预收款项,"4,154,705.40","8,990,058.65","4,169,757.37","16,152,633.90","4,758,381.66","19,292,824.30","21,250,439.34","20,468,725.55","18,848,169.31","20,589,549.72","22,168,325.91","28,618,435.14","20,135,907.90","19,316,878.39","24,623,819.92","21,471,694.71","14,871,637.74","14,969,111.99","15,982,637.43","9,084,570.29","9,105,593.89","15,087,070.76","14,209,798.69","25,151,041.05","17,181,921.06","16,077,285.17","14,504,340.63","11,565,920.70","10,982,114.58","22,112,569.45","29,626,876.38","14,024,032.87","14,579,112.43","12,085,670.05","17,001,488.23","12,225,713.97","8,870,318.05","9,190,122.25","7,637,486.29","7,143,447.38","6,340,449.97","6,514,444.22","6,983,426.08","6,043,491.07","6,700,054.97"
