科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"120,212,198.43","139,151,155.58","128,116,465.56","156,908,316.07","100,005,791.30","275,103,233.26","261,635,241.44","502,379,837.03","468,550,418.32","382,239,194.68","479,280,685.67","315,608,813.87","577,020,281.11","396,313,068.48","570,038,833.85","345,026,588.74","341,915,389.58","507,745,913.52","470,614,002.96","578,047,137.15","558,294,222.23","604,968,383.62","519,076,335.71","364,876,221.85","393,840,103.60","406,190,204.93","567,686,254.95","328,513,836.48","451,812,899.99","411,668,176.66","469,385,714.07","234,825,402.62","332,649,045.70","220,730,107.87","346,329,371.05","251,326,107.18","1,894,887,306.42","1,721,420,002.92","1,323,605,301.76","1,020,777,254.82","1,387,353,848.69","1,225,439,022.74","1,237,752,228.88","165,800,002.09","64,681,591.39","354,097,671.20","413,842,578.03","1,166,430,489.53","429,012,719.46"
短期借款,"180,000,000.00","180,000,000.00","160,000,000.00","210,000,000.00","210,000,000.00","1,610,000,000.00","1,604,000,000.00","1,144,000,000.00","1,234,000,000.00","1,114,000,000.00","1,144,000,000.00","1,004,000,000.00","1,314,000,000.00","1,274,000,000.00","1,673,000,000.00","1,603,000,000.00","1,764,000,000.00","1,856,000,000.00","2,111,000,000.00","2,489,000,000.00","2,409,000,000.00","2,549,000,000.00","2,274,000,000.00","2,214,000,000.00","2,214,000,000.00","2,313,000,000.00","2,213,000,000.00","2,103,000,000.00","2,028,000,000.00","1,599,000,000.00","1,464,000,000.00","1,160,000,000.00","1,014,000,000.00","1,194,000,000.00","1,374,000,000.00","1,384,000,000.00","850,000,000.00","1,050,000,000.00","910,000,000.00","1,050,000,000.00","1,150,000,000.00","1,333,000,000.00","1,290,000,000.00","1,390,000,000.00","1,340,000,000.00","1,347,000,000.00","1,390,000,000.00","1,720,000,000.00","1,660,000,000.00"
交易性金融资产,"27,480,372.96","25,074,679.61","10,871,366.91","11,468,193.32","24,031,065.34","20,428,635.61","16,849,853.56","4,502,875.57","5,339,967.34","6,616,931.28","6,577,662.43","7,711,658.64","7,370,068.47","6,260,118.44","7,326,662.30","7,781,945.52","7,187,221.30","7,082,865.25","6,306,480.07","5,755,519.18","5,935,137.36","6,090,551.19","5,692,897.77","6,185,151.15","6,341,129.39","6,128,590.78","7,775,518.62","2,318,464.37","2,117,530.79","2,133,605.47","2,334,229.92","2,524,344.00","3,240,285.80",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"7,700,000.00","4,965,790.00","40,082,805.40","19,134,440.74","22,453,714.05","43,434,040.82","15,995,625.21","14,313,947.65","100,556,779.36","16,463,837.74","20,545,280.00","29,103,812.38","95,910,999.27","96,173,194.82","62,585,962.00","133,489,458.07","161,714,727.76","79,802,693.83","130,199,225.29","67,635,898.75","55,723,656.05","41,725,000.00","65,147,283.94","13,620,000.00","66,979,225.91","38,187,939.60","46,588,998.61","88,946,881.81","95,199,283.49","105,874,552.69","84,784,796.67","37,531,640.65","105,258,615.78","124,470,573.78","171,930,389.45","150,065,327.57","71,929,451.14","137,412,278.73","148,636,276.02","119,110,891.67","72,794,414.52","39,053,231.80","107,909,034.50","127,292,984.50","67,154,627.40","134,578,625.68"
应付票据,,,,,,,"50,000,000.00","50,000,000.00","40,000,000.00","40,000,000.00","98,500,000.00","133,500,000.00","188,000,000.00","250,000,000.00","21,000,000.00","50,000,000.00",,"190,000,000.00","217,500,000.00","50,000,000.00",,,,,,,,"29,000,000.00","21,000,000.00",,,,,,,,,,,,,,,,,,,,
应收账款,"124,884,507.59","113,661,250.20","129,106,959.97","52,139,134.43","96,324,650.17","500,370,025.54","496,330,513.28","254,776,174.90","222,579,377.58","301,931,861.39","305,450,584.95","295,744,168.49","209,276,364.75","228,104,489.36","196,687,949.31","263,078,674.40","199,597,135.81","200,539,810.77","315,704,434.95","264,209,066.53","272,675,823.35","266,045,989.16","191,381,381.25","247,819,911.74","301,688,142.08","163,734,994.95","221,287,971.74","257,675,713.88","275,877,292.23","173,171,889.28","312,943,756.03","319,318,934.58","272,501,233.52","216,709,430.81","294,571,539.35","242,067,598.68","231,661,522.67","121,295,878.10","208,069,098.08","415,184,097.49","284,865,160.42","144,502,574.52","166,874,035.58","359,585,545.01","156,871,513.28","225,381,067.73","161,546,368.23","304,902,273.46","233,475,307.92"
应付账款,"42,655,441.78","31,458,792.31","39,358,732.03","42,491,027.76","65,281,275.73","819,497,843.36","528,407,281.26","160,369,764.53","171,453,980.98","138,193,346.52","127,307,240.76","145,527,187.68","131,196,447.92","131,224,803.02","128,208,382.14","53,246,915.14","39,539,844.31","47,538,854.25","41,262,252.24","104,743,132.71","120,376,360.63","221,409,075.76","207,199,450.45","215,330,457.57","192,075,540.86","145,677,551.81","201,221,649.85","209,465,383.42","248,230,915.26","100,905,058.53","201,987,975.83","195,729,667.19","218,099,679.43","205,008,341.33","213,808,111.01","132,666,009.70","142,635,606.09","108,603,695.60","194,381,408.89","297,019,591.35","263,934,518.74","239,472,261.51","255,354,425.28","262,722,721.42","263,103,336.82","320,299,685.39",,"165,718,938.95",
预付款项,"15,414,305.38","7,722,717.98","18,258,954.56","5,649,086.59","6,179,333.39","84,415,148.20","177,456,326.77","94,409,973.62","232,197,751.18","194,698,420.40","212,805,936.24","92,746,457.81","83,402,738.53","142,203,391.52","179,065,737.33","92,162,995.96","230,805,924.21","194,182,536.29","119,569,818.08","5,418,892.20","20,204,570.74","84,985,615.38","8,409,876.19","9,784,739.60","4,693,079.00","12,295,233.69","39,665,468.25","19,908,067.34","3,540,956.67","3,078,480.25","12,479,302.32","1,396,906.55","3,981,508.78","1,975,645.81","1,688,628.62","1,174,004.07","2,435,705.01","1,880,513.97","28,878,358.92","42,743,876.08","3,376,976.64","460,452.43","6,018,649.65","6,397,829.72","18,797,239.66","13,006,231.59","31,791,291.11","11,513,618.51","13,275,865.55"
预收款项,,,,,,,,,,,,,,,,"110,000.00","110,000.00","110,000.00",,,"90,000.00","183,048.00","183,048.00",,,,,,"16,395.64",,,,,,,,,"45,851.66","35,590.80",,,,,,,,"3,000,920.00","3,589,028.84","7,767,964.41"
