科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"3,557,622,530.03","3,248,327,987.42","3,248,681,285.28","3,798,460,517.41","5,938,416,290.12","5,509,370,663.46","4,017,271,187.96","2,548,237,588.04","2,432,592,787.79","2,999,194,396.55","2,118,350,829.22","2,696,419,071.09","3,060,966,422.24","2,759,708,430.68","2,534,078,969.65","2,182,805,582.34","2,551,593,220.36","4,429,866,732.90","3,213,450,581.29","3,097,131,206.17","4,612,157,241.56","3,253,946,608.53","3,452,906,441.44","3,263,939,937.94","3,615,467,645.43","3,548,844,764.08","3,710,926,690.59","3,751,417,510.25","3,765,571,577.33","3,110,516,139.40","3,315,595,289.48","3,919,739,650.77","3,705,516,386.70","5,635,085,808.39","4,122,548,915.00","6,309,683,823.08","5,245,065,336.21","4,856,046,152.95","5,245,121,173.41","4,753,299,941.82","6,958,462,249.33","4,816,093,454.65","4,550,421,854.28","3,566,943,345.37","4,123,302,872.59","4,314,137,922.49","4,035,753,894.63","3,142,873,970.45","2,929,671,371.51"
短期借款,"138,000,000.00","150,000,000.00","270,000,000.00","1,214,000,000.00","1,921,667,886.40","2,294,441,075.20","2,243,276,216.00","2,187,062,766.40","3,278,062,766.40","2,482,062,766.40","1,330,592,080.00","1,161,735,802.88","1,013,275,680.32","1,019,873,031.84","838,593,753.44","619,341,430.92","641,038,830.33","1,100,370,717.37","1,241,482,026.54","1,567,111,600.71","1,627,258,008.75","1,880,210,868.32","2,181,341,467.79","2,389,827,388.00","2,806,460,436.54","2,442,531,262.11","2,569,289,102.74","2,990,332,157.97","4,622,800,461.06","3,897,731,095.22","3,742,323,599.64","2,274,975,552.65","2,318,952,662.98","2,101,061,392.21","2,447,997,304.53","6,855,826,803.85","5,264,626,181.51","5,210,156,787.33","5,290,288,245.03","5,092,304,103.47","4,702,168,337.00","4,784,158,281.10","4,269,939,341.95","4,321,688,877.36","4,052,953,085.78","3,023,998,517.05","1,659,414,393.52","1,805,115,111.24","1,778,541,209.92"
交易性金融资产,"13,402,000.00","12,471,000.00","12,406,200.00",,,,,,,,,,,,,,,,,"10,300,033.84","10,151,355.00","10,229,435.88","9,230,613.43","9,301,464.13","10,854,195.27","9,738,877.01","10,467,854.23","10,064,070.48","9,998,650.21","13,265,469.21","16,278,414.78","15,846,035.28","19,382,200.03",,"15,179,295.50","29,615,660.10","21,532,298.76","19,966,451.95","19,394,148.25","18,890,629.63","16,741,201.10","16,446,119.19","16,442,032.74","14,546,260.09","12,661,447.57","11,579,007.40","374,930,191.72","802,155,695.13","300,103,708.16"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,"2,000,000.00","1,000,000.00",,,,,"10,000,000.00","11,300,000.00","10,400,000.00","22,800,000.00","13,300,000.00","6,200,000.00","16,800,000.00","26,000,000.00","26,106,155.00","23,465,524.60","23,570,000.00","14,150,267.50","20,752,291.92","17,127,843.89","12,354,583.26","35,555,167.97","39,799,755.81","10,800,000.00","15,698,089.31","27,464,196.39","49,454,515.63","108,871,729.39","62,247,826.42","56,695,824.87","224,473,089.32"
应付票据,,,,,,,,"50,000,000.00","68,930,000.00","18,930,000.00","98,090,000.00","183,950,228.40","111,920,228.40","102,845,336.10","316,969,499.90","232,796,163.80","120,970,000.00","183,500,000.00","158,510,000.00","145,776,352.00","72,216,352.00","249,495,562.69","231,308,686.49",,"42,564,763.20","110,239,013.20","80,360,250.00","39,000,000.00","153,214,660.83","75,073,934.00","79,047,063.94","133,540,863.69","247,945,709.25","172,989,286.10","102,428,186.60","379,457,832.00","435,683,097.15","432,963,848.87","476,126,833.60","561,411,866.23","501,620,083.86","158,142,109.59","250,419,537.94","215,737,839.76","117,001,973.72","68,382,032.00",,"163,489,116.32",
应收账款,"744,963,138.60","700,718,924.94","696,976,280.85","964,778,085.08","1,310,178,523.11","1,177,706,202.42","1,484,579,247.85","1,081,548,313.54","960,931,276.83","1,312,721,227.43","2,035,088,303.06","1,756,097,427.98","1,537,261,978.16","1,627,204,865.68","2,095,984,824.62","1,846,604,996.51","1,767,743,412.88","1,943,738,496.61","1,965,326,884.16","1,896,555,940.98","1,682,889,635.53","1,739,804,468.46","1,636,793,622.04","1,384,700,291.10","1,439,316,033.23","1,534,269,865.12","1,819,528,271.51","1,972,609,134.43","2,204,540,984.30","2,478,523,862.24","2,275,371,905.28","2,515,567,742.92","2,553,080,196.53","2,814,030,991.29","2,985,187,893.17","2,789,243,277.35","3,075,973,419.31","3,745,065,351.41","3,689,232,921.17","3,568,461,480.47","4,004,278,944.14","4,596,721,649.45","4,512,752,819.78","4,670,018,938.09","5,089,292,972.60","5,529,169,312.52","4,946,563,665.55","5,778,948,981.60","6,069,202,222.11"
应付账款,"225,256,886.76","169,832,489.80","231,996,708.34","420,635,124.61","636,045,948.11","1,582,497,766.33","437,183,079.86","374,761,222.98","331,669,634.88","380,878,319.41","786,394,834.13","471,953,426.67","583,078,533.85","734,803,516.57","729,115,539.61","661,039,950.41","829,392,111.47","980,063,858.21","1,059,031,141.11","1,388,830,458.85","1,399,625,889.65","1,603,773,579.11","1,045,608,767.46","1,295,892,416.53","1,267,862,435.30","1,231,447,312.68","1,577,338,487.42","1,017,794,493.96","1,302,893,539.90","1,281,597,277.26","1,412,551,268.16","1,672,636,468.51","1,909,393,425.65","1,979,679,774.19","2,108,518,531.99","1,871,815,964.63","1,943,199,569.20","1,802,614,626.12","1,866,576,171.77","2,169,830,185.75","2,362,936,196.12","2,407,441,284.75","2,583,090,104.63","2,323,460,470.51","2,682,654,429.33","2,105,065,703.52",,"2,392,051,052.14",
预付款项,"165,147,390.99","26,487,403.79","131,048,158.76","351,412,196.05","832,723,135.64","698,783,305.33","1,168,878,689.80","384,887,592.50","319,141,120.81","464,517,620.36","653,483,250.83","271,203,179.40","384,799,507.86","536,654,698.43","450,128,978.59","234,164,319.57","333,697,963.75","699,093,244.66","972,251,164.09","247,136,240.40","703,270,235.84","1,176,123,046.45","892,520,982.19","243,522,181.66","743,339,205.91","289,964,551.25","399,955,200.52","421,275,733.51","570,926,094.93","489,375,762.46","603,708,761.56","374,802,955.24","554,285,409.64","840,292,524.26","831,931,534.80","160,760,244.52","474,959,433.28","932,279,821.16","1,270,045,898.02","237,154,943.64","461,287,692.99","332,697,552.70","468,704,466.65","387,404,008.68","422,244,597.15","396,820,756.18","405,376,081.91","405,033,776.72","1,186,253,667.72"
预收款项,"36,413,975.50","41,258,691.19","50,235,261.45","39,935,155.96","133,144,528.25","131,443,385.98","166,755,860.02","63,623,740.29","100,816,269.42","122,985,090.58","107,055,007.78","215,357,141.94","506,357,296.92","116,832,139.72","130,930,567.63","140,016,647.98","172,156,142.03","177,666,089.90","243,034,561.98","166,834,388.34","179,908,153.96","238,062,613.70","227,615,595.86","239,261,111.49","224,299,067.13","236,639,199.61","282,761,428.04","269,962,798.93","307,077,619.26","328,448,749.33","351,319,314.39","328,721,699.42","344,349,455.07","383,183,982.00","450,765,500.93","418,207,161.90","443,094,940.03","477,051,349.42","496,355,871.63","518,904,221.17","597,770,559.86","620,036,734.28","662,481,205.45","676,928,969.01","727,396,732.67","764,307,412.11","3,144,005,657.64","1,285,893,716.46","2,193,853,868.58"
