科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
存货,"87,616,542.45","259,401,551.23","579,264,985.58","819,353,431.18","1,272,497,077.05","1,315,577,119.62","1,190,306,779.41","1,024,231,806.47","482,722,678.97","375,814,505.31","456,493,053.25","263,264,419.56","339,737,936.31","374,099,483.79","548,820,884.93","561,829,847.43","615,184,709.43","608,655,662.49","677,466,001.34","546,422,860.78","1,033,684,213.09","949,352,967.84","883,603,575.19","661,537,940.58","563,447,030.07","589,311,648.37","570,162,932.65","573,297,512.74","611,268,796.68","594,314,108.57","584,830,570.43","666,728,689.10","737,979,458.13","935,913,449.10","857,271,426.77","920,156,694.73","836,718,025.01"
其他应付款,"1,123,780.35","5,321,917.91","31,963,382.85","3,203,368.50","3,915,649.84","4,614,857.38","3,468,470.74","3,214,209.44","11,649,828.23","14,474,399.79","4,103,128.40","4,871,980.89","4,140,091.16","5,730,133.59","3,990,029.78","4,441,101.03","4,894,226.15","4,615,805.00","6,000,909.41","4,201,565.28","3,643,333.90","5,492,458.28","6,000,657.94","7,031,407.93","7,693,746.66","8,609,750.63","17,590,002.52","12,894,406.87","28,737,162.82","26,667,574.64","53,909,949.18","40,922,190.04","45,139,396.83","43,343,057.22","54,745,266.06","39,395,589.48","63,346,453.52"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"1,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,"45,852,000.00","47,709,750.00","614,117,371.47","611,053,215.56","1,139,437,195.23","1,107,778,327.88","1,327,510,059.46","1,197,276,208.93","1,281,809,926.96","1,256,004,072.60","1,524,951,151.67","1,313,952,148.21","1,176,073,941.37"
其他流动资产,,,,,,,,,,,,,,,,,"30,000,000.00",,"50,000,000.00",,"12,891,799.84","688,777,903.76","1,234,461,595.99","973,769,409.62","1,031,956,454.38","769,915,993.21","1,068,812,662.11","432,671,426.21","375,207,589.63","312,615,220.26","721,873,811.61","738,478,081.14","496,245,867.05","322,365,198.58","331,064,404.71","247,276,641.34","250,713,490.01"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,"883,530.67","748,681.05","408,631.80","845,449.28","4,368,049.78","3,783,881.41","4,331,642.68","5,416,838.64","1,979,063.88","4,602,158.95","4,721,210.58","3,141,283.06","1,626,772.47","1,498,981.30","1,339,847.87"
流动资产合计,"212,731,238.91","530,111,534.71","1,255,016,528.62","1,416,924,946.42","7,379,754,210.73","7,631,868,213.08","7,988,719,451.68","8,087,514,815.48","7,581,736,208.13","7,677,753,053.25","7,716,878,546.64","7,873,802,724.97","7,545,193,528.78","7,649,674,492.97","7,747,704,834.02","7,589,718,806.97","7,181,442,182.24","7,157,487,066.32","7,178,116,632.09","7,196,410,239.70","6,887,000,730.93","6,719,794,273.51","6,757,990,052.07","7,063,536,835.76","6,695,513,331.04","7,935,304,408.32","6,481,722,396.51","6,035,860,507.47","5,792,030,950.33","5,792,402,462.87","6,702,660,465.58","6,452,027,300.12","6,397,464,167.37","6,477,132,714.85","6,129,726,692.63","6,178,061,271.59","4,840,362,006.90"
流动负债合计,"28,134,177.42","192,285,254.65","230,135,249.65","145,369,928.92","63,500,874.51","11,243,231.78","91,983,631.97","51,075,852.18","143,896,096.73","100,752,856.32","40,430,198.04","67,213,924.64","77,535,287.42","54,133,326.16","171,482,236.06","86,059,821.36","78,633,569.61","45,998,796.17","132,016,814.24","75,707,115.44","878,866,841.96","589,643,789.52","186,280,272.14","224,909,164.65","190,082,284.01","232,223,422.61","920,480,293.69","858,725,098.72","1,719,461,398.74","1,903,480,288.40","2,065,965,751.02","1,974,473,004.91","2,313,211,066.45","2,494,588,768.82","3,250,767,630.56","2,948,628,787.86","3,126,571,002.84"
可供出售金融资产,,,,,,,,,,,,,,,,"124,877,470.66","92,167,061.01","218,171,052.32","256,387,246.02","319,035,709.91","299,960,377.13","456,282,688.11","603,660,714.49","704,657,155.20","888,747,009.82","876,499,456.36","1,199,273,284.18","1,065,589,352.14","1,066,590,240.98","1,182,574,656.31","1,280,192,552.62","1,505,270,919.70","1,338,504,248.91","1,581,013,526.75","1,461,532,170.16","1,363,337,293.35","1,468,298,928.86"
长期借款,"80,000,000.00","76,000,000.00","64,000,000.00","64,000,000.00","52,000,000.00",,,,,,,,,,,,,,,,"538,985,280.00","538,959,000.00","1,005,045,751.59","1,143,216,975.00","1,126,430,800.00","2,536,981,859.50","1,785,495,952.07","1,728,700,870.23","1,213,483,075.20","1,049,222,613.80","1,104,321,841.00","1,200,683,917.26","1,206,981,299.40","1,361,679,499.20","826,576,300.00","1,092,407,226.11","948,007,421.90"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,000,000.00","124,702,728.60","124,826,461.63","124,860,379.03","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00",,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"991,026,129.79","991,460,718.79","991,899,004.79","992,341,020.79","992,786,797.79","993,236,367.79","993,689,762.79"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,529,274.60","3,530,536.62","4,909,702.53"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,587,714.83","13,878,989.64","11,663,667.28","9,153,655.92","7,983,199.35","11,804,108.62","11,569,426.34","10,287,414.62","9,832,671.09","8,665,051.04","8,439,374.84"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,126,354.86","64,297,531.78","83,441,752.38","83,029,736.08","85,227,755.85","81,912,629.66","78,041,048.17","75,260,801.24","621,440,389.73","603,777,159.41","487,557,208.88"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,131.61","40,697.43","47,055.49","52,059.46","61,852.96","72,200.80","82,548.64","92,896.48","103,244.32","113,592.16","123,940.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,"3,367,731.76","3,367,564.72","39,435,349.37","34,627,245.84","34,466,010.57","35,862,443.25","36,608,297.28","36,425,639.15","22,351,430.54","22,508,502.66","23,382,312.96","23,255,238.83","9,319,133.04","9,129,982.59","8,988,704.41","8,650,159.49","9,102,057.11"
固定资产,"40,684,453.80","40,200,289.61","38,522,876.50","101,732,536.27","101,399,265.69","99,369,229.39","98,427,593.37","102,325,478.10","105,162,036.34","107,194,669.30","106,138,676.46","145,148,401.99","179,227,021.28","183,552,448.71","187,960,805.31","213,446,461.67","223,078,627.43","224,381,768.74","402,959,158.39","396,445,627.63","666,091,204.78","672,382,371.36","655,118,926.36","773,700,733.50","747,187,267.69","760,739,461.48","873,208,118.83","848,191,574.28","850,852,267.89","843,201,687.95","834,339,544.77","852,269,342.05","819,988,263.34","847,944,616.71","839,487,291.35","809,098,693.66","819,151,276.35"
递延所得税负债,,,"9,749,301.26","9,673,479.41","9,567,543.50","9,461,607.58","9,355,671.67","9,249,735.75","9,143,799.83","9,037,863.92","9,088,222.60","8,980,248.63","8,715,724.75","8,608,301.27","8,587,658.83","8,402,243.78","12,798,330.50","31,727,165.89","37,312,915.82","46,509,828.79","101,639,454.01","135,391,692.31","270,354,985.72","282,742,838.78","284,452,607.61","245,442,277.35","543,883,488.58","514,708,596.44","521,599,937.50","533,946,707.54","547,280,060.35","571,003,887.19","524,117,160.70","524,350,925.30","316,170,052.97","289,859,370.12","294,972,278.02"
在建工程,"61,915.00",,"76,528,194.36",,,"1,335,987.00","6,580,489.68","15,131,480.02","19,077,162.11","29,494,846.32","75,659,238.23","83,675,628.69","81,614,983.62","109,296,596.03","136,650,626.72","162,519,751.99","175,051,696.93","210,311,279.93","131,355,858.97","141,739,595.44","196,985,249.46","220,177,126.01","240,022,791.40","153,496,143.53","183,929,130.20","191,820,491.43","230,011,392.70","276,597,842.25","330,247,055.04","379,443,193.13","388,841,895.66","450,872,237.50","602,990,454.71","656,646,045.56","769,797,937.14","805,540,465.15","852,863,603.00"
其他非流动负债,"3,150,000.00","2,800,000.00","2,450,000.00","2,362,500.00","2,275,000.00","2,187,500.00","2,100,000.00","2,012,500.00","1,925,000.00","1,837,500.00","10,458,810.00","10,330,752.01","11,202,694.07","16,474,636.08","34,461,324.17","34,298,019.68","32,786,285.00","32,514,806.10","34,474,848.14","38,648,193.75","38,272,136.46","63,049,105.52","40,658,739.22","42,121,184.18","42,741,168.43",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"83,150,000.00","78,800,000.00","76,199,301.26","76,035,979.41","63,842,543.50","11,649,107.58","11,455,671.67","11,262,235.75","11,068,799.83","10,875,363.92","19,547,032.60","19,311,000.64","19,918,418.82","25,082,937.35","43,048,983.00","42,700,263.46","45,584,615.50","64,241,971.99","71,787,763.96","85,158,022.54","682,264,602.23","740,767,362.55","1,391,508,426.10","1,536,671,132.48","1,521,382,223.53","2,893,363,941.87","2,454,958,663.18","2,367,541,875.00","1,850,451,591.86","1,695,923,084.25","2,759,086,462.74","2,879,758,643.02","2,829,909,260.06","2,982,567,020.58","2,252,047,677.91","2,484,969,263.37","2,348,743,799.17"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"111,284,177.42","271,085,254.65","306,334,550.91","221,405,908.33","127,343,418.01","22,892,339.36","103,439,303.64","62,338,087.93","154,964,896.56","111,628,220.24","59,977,230.64","86,524,925.28","97,453,706.24","79,216,263.51","214,531,219.06","128,760,084.82","124,218,185.11","110,240,768.16","203,804,578.20","160,865,137.98","1,561,131,444.19","1,330,411,152.07","1,577,788,698.24","1,761,580,297.13","1,711,464,507.54","3,125,587,364.48","3,375,438,956.87","3,226,266,973.72","3,569,912,990.60","3,599,403,372.65","4,825,052,213.76","4,854,231,647.93","5,143,120,326.51","5,477,155,789.40","5,502,815,308.47","5,433,598,051.23","5,475,314,802.01"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","360,000,000.00","360,000,000.00","400,100,000.00","400,100,000.00","400,100,000.00","400,100,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","800,200,000.00","1,247,201,704.00","1,247,201,704.00","1,247,201,704.00","1,247,201,704.00","1,247,201,704.00","1,247,201,704.00","1,247,201,704.00","1,247,201,704.00","1,247,201,704.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"17,020,738.88","17,020,738.88","17,020,738.88","17,020,738.88","5,693,724,929.72","5,693,724,929.72","5,694,398,698.88","5,694,398,698.88","5,295,547,561.88","5,296,465,093.88","5,297,185,990.97","5,297,185,990.97","5,297,088,191.70","5,302,264,355.04","5,298,038,098.63","5,363,948,007.01","5,330,176,634.49","5,454,686,961.64","5,487,170,726.29","5,540,421,920.59","5,524,207,887.73","5,322,077,567.17","5,278,140,833.07","5,278,140,833.07","5,277,376,832.87","5,277,376,832.87","5,278,140,833.07","5,278,140,833.07","4,220,276,638.80","4,234,098,708.62","4,218,797,389.09","4,218,797,389.86","4,216,571,968.88","4,216,571,968.88","4,216,571,968.87","4,216,571,968.87","4,216,571,968.87"
无形资产,"2,126,128.21","2,682,241.43","2,566,103.67","19,224,269.48","28,645,355.46","28,792,816.01","28,582,599.57","28,372,383.12","58,140,289.67","57,514,094.96","72,038,388.93","71,391,962.88","71,125,430.50","70,740,959.68","70,051,784.11","69,372,427.53","177,628,076.74","176,478,627.45","176,992,970.88","176,357,214.46","174,851,213.87","173,833,249.18","173,050,083.95","171,367,673.56","169,753,602.70","168,947,576.81","703,385,682.61","691,628,233.21","694,417,809.48","687,185,689.11","695,852,296.65","681,850,276.84","662,312,122.77","641,757,377.97","625,057,629.92","596,596,722.58","608,021,410.45"
盈余公积,"6,694,578.71","22,709,733.61","104,230,707.16","104,230,707.16","104,230,707.16","104,230,707.16","225,474,132.65","225,474,132.65","225,474,132.65","225,474,132.65","289,428,091.69","289,428,091.69","289,428,091.69","289,428,091.69","356,181,900.43","356,181,900.43","356,181,900.43","356,181,900.43","394,749,608.89","394,749,608.89","394,749,608.89","394,749,608.89","430,830,278.30","430,830,278.30","430,830,278.30","430,830,278.30","430,830,278.30","430,830,278.30","430,830,278.30","430,830,278.30","482,056,844.98","482,056,844.98","482,056,844.98","482,056,844.98","490,284,765.67","490,284,765.67","490,284,765.67"
开发支出,,,,,,,,,,,"12,500.00","150,191.66","599,845.32","595,890.32","655,460.11","671,178.81","988,162.70","459,031.80","507,640.11","572,893.32","802,135.19","1,077,621.91","1,140,304.94","1,779,744.93","2,110,246.52","2,182,565.78","2,684,611.84","4,638,905.32","6,425,360.83","7,685,512.56","10,468,937.06","11,045,764.22","10,770,365.39","11,760,569.88","12,644,460.61","12,974,194.14","13,689,476.28"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,097,462.28","589,093,595.06",,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,"1,153,216,983.78","1,153,152,030.46","1,297,621,052.19","1,302,540,942.44","1,296,475,905.32","1,349,004,216.26","2,191,999,837.91","2,181,062,791.92","2,238,448,522.42","2,254,178,963.54","2,341,675,322.72","2,325,600,721.55","2,286,787,560.36","2,240,372,632.17","2,205,704,900.35","2,122,630,617.96","2,233,520,100.95"
未分配利润,"32,725,724.41","178,103,535.39","583,639,600.45","833,341,874.81","1,182,219,967.39","1,533,550,963.27","1,671,899,538.86","1,823,932,548.00","1,233,804,299.70","1,381,902,522.14","1,429,828,180.29","1,603,377,589.20","1,279,384,995.51","1,429,842,949.13","1,507,347,705.92","1,646,450,473.13","1,277,493,358.01","1,318,807,377.18","1,305,994,750.45","1,376,979,891.54","1,175,965,241.21","1,290,016,344.80","1,368,132,345.39","1,553,442,365.41","1,403,150,980.86","1,546,047,569.72","1,707,849,019.22","1,903,727,506.29","1,501,140,990.86","1,543,951,069.08","1,585,813,484.48","1,573,732,222.84","1,281,463,150.85","1,326,575,778.42","1,397,115,472.33","1,439,103,643.78","1,560,086,456.33"
长期待摊费用,"1,407,553.64","5,859,528.20","3,944,833.64","3,470,416.40","2,995,999.16","2,532,776.95","2,069,554.84","1,606,332.73","1,143,110.62","679,888.51",,,"300,000.00","300,000.00","3,429,280.58","3,364,622.61","3,316,556.61","3,268,490.61","95,514,123.86","94,282,805.30","93,051,486.74","91,820,168.18","107,593,466.63","107,427,381.49","105,580,887.24","104,084,743.40","104,047,117.71","102,537,821.09","104,258,910.29","103,000,460.65","223,367,306.46","221,247,027.87","218,799,839.39","217,468,402.20","216,027,877.64","213,803,957.45","211,470,039.50"
少数股东权益,,,"5,400,000.00","5,400,000.00","5,222,869.37","9,447,143.53","31,691,594.56","31,384,241.22","55,682,985.65","57,466,859.45","97,896,708.54","99,918,496.98","114,953,291.59","113,414,827.54","83,855,811.59","83,098,191.66","82,167,192.81","81,195,592.32","81,518,234.08","85,329,338.63","84,907,722.90","84,120,185.75","82,771,385.06","82,395,773.47","81,056,785.56","77,669,177.83","74,027,722.77","70,218,336.96","73,159,785.55","84,741,192.87","117,346,269.58","115,182,416.40","114,412,058.60","112,139,728.85","106,200,240.91","95,737,685.09","88,240,891.88"
递延所得税资产,"330,373.28","65,668.58","47,060.61","47,060.61","47,060.61","47,060.61","2,623,579.45","2,623,579.45","308,628.60","308,628.60","3,580,684.79","2,145,565.34","560,589.14","560,589.14","3,628,319.51","2,305,216.61","295,293.22","314,294.35","3,774,466.70","399,690.93","32,911,042.83","32,909,462.85","63,266,540.12","59,904,438.68","61,482,014.62","67,718,798.54","171,517,605.69","171,537,216.32","179,818,364.19","190,016,856.18","195,752,470.20","212,530,948.79","213,346,312.99","221,036,392.15","140,731,439.86","121,602,931.81","124,483,000.48"
外币报表折算价差,,,,,,,,"-53,639.78","-106,440.97","-187,018.22","-203,537.88","-315,989.39","117,751.11","359,119.14","-261,492.42","-549,396.41","-1,393,724.19","-1,656,131.58","-2,058,693.41","-1,710,149.26","-7,033,848.80",,,,,,,,,,,,,,,,
其他非流动资产,"383,556.58",,,,,,,,,"4,629.20","4,629.20","4,629.20","4,629.20","4,629.20","109,812,132.85","211,813,323.79","115,075,889.78","128,784,856.63","25,771,107.48","31,591,971.68","29,257,631.41","28,035,323.51","30,890,374.01","31,173,325.41","29,019,996.23","44,034,331.46","32,512,208.95","35,516,374.70","23,796,943.01","23,233,761.09","35,207,392.35","53,462,891.25","28,126,799.29","33,191,645.81","164,733,467.99","190,257,943.39","1,532,982,906.32"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"44,993,980.51","48,807,727.82","121,609,068.78","124,474,282.76","133,087,680.92","132,077,869.96","138,283,816.91","150,059,253.42","183,831,227.34","195,196,756.89","257,434,117.61","302,516,379.76","333,432,499.06","365,051,113.08","512,188,409.19","788,370,453.67","787,601,364.42","962,169,401.83","1,093,262,572.41","1,160,425,508.67","2,647,127,325.19","2,829,670,041.57","3,172,364,254.09","3,306,047,538.74","3,484,286,060.34","3,565,031,641.52","5,686,766,215.28","5,566,300,371.61","5,703,123,688.14","5,878,410,895.63","6,210,925,474.34","6,516,062,759.43","6,379,667,015.32","6,646,452,010.44","7,059,686,839.35","6,843,150,515.52","8,356,947,653.60"
所有者权益(或股东权益)合计,"146,441,042.00","307,834,007.88","1,070,291,046.49","1,319,993,320.85","7,385,498,473.64","7,741,053,743.68","8,023,563,964.95","8,175,235,980.97","7,610,602,538.91","7,761,321,589.90","7,914,335,433.61","8,089,794,179.45","7,781,172,321.60","7,935,509,342.54","8,045,362,024.15","8,249,329,175.82","7,844,825,361.55","8,009,415,699.99","8,067,574,626.30","8,195,970,610.39","7,972,996,611.93","8,219,053,163.01","8,352,565,607.92","8,608,004,077.37","8,468,334,883.84","8,374,748,685.36","8,793,049,654.92","8,375,893,905.36","7,925,241,647.87","8,071,409,985.85","8,088,533,726.16","8,113,858,411.62","7,634,010,856.18","7,646,428,935.89","7,686,598,223.51","7,587,613,735.88","7,721,994,858.49"
