科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"3,634,188.90","2,839,641.74","3,550,787.63","4,139,118.64","1,348,401.52","2,327,496.00","4,871,033.81","3,715,252.90","1,939,222.79","3,149,789.59","6,166,938.21","2,380,602.24","1,797,262.54","3,269,143.86","4,456,747.02","5,201,346.21","1,880,152.83","5,028,826.51","3,905,181.35","4,545,772.52","2,486,574.45","5,316,573.56","3,035,925.77","4,880,949.04","3,124,900.76","4,754,767.86","4,259,358.00","6,892,640.57","5,257,486.97","35,386,502.16","4,127,010.47","6,793,493.53"
应付职工薪酬,"2,904,777.35","3,599,296.65","6,842,374.82","7,266,230.24","8,464,537.18","11,152,068.26","9,350,337.88","10,432,637.31","11,150,333.35","12,517,135.56","15,302,229.62","12,489,632.25","16,869,026.42","19,846,684.74","21,339,048.58","16,475,990.43","16,674,185.04","16,195,957.85","22,177,737.20","15,182,138.83","15,629,892.10","17,808,399.04","29,073,884.21","19,013,464.28","18,156,677.66","18,587,560.49","38,365,600.67","19,658,253.09","20,611,392.94","20,940,909.78","41,927,855.46","25,022,283.09"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,576,449.41","-3,176,319.49","2,049,987.21","3,033,484.99","-6,535,940.78","-673,227.82","11,075,242.33","6,913,062.30","7,975,334.45","9,783,362.62","8,252,546.31","6,960,832.48","13,948,675.96","17,037,509.35","9,849,113.65","7,235,447.86","18,045,940.88","17,889,733.90","14,796,016.45","9,490,134.28","12,591,628.03","15,021,407.33","12,890,797.94","12,729,039.67","13,298,295.71","12,199,126.06","9,225,993.47","16,144,132.01","14,349,500.48","10,737,117.75","6,760,470.13","19,404,829.21"
应收利息,,,,,"2,040,368.69","3,337,268.77","2,265,035.67","3,706,972.85","1,054,041.07","1,410,552.81","1,764,581.60","1,987,603.86","1,183,584.07","768,073.30","1,294,375.34","1,292,483.18","207,361.70","207,361.70","17,263.07","17,263.07","17,263.07","17,667.43",,,,,,,"669,166.60",,,
应付利息,"149,710.00","238,816.91","315,847.66","308,352.80","48,926.67","56,500.00","173,897.77","440,597.21","288,848.88","320,173.31","422,852.21","626,736.68","290,700.01","302,200.02","202,483.34","257,283.36","216,636.46","102,966.67","381,464.07","239,229.17","716,086.05","29,000.00","36,200.00","45,700.00","49,600.00","176,500.00","229,150.00","386,490.26","605,322.63",,"504,459.87","503,584.18"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"81,245,074.14","144,753,549.68","168,371,964.18","169,789,969.75","228,513,910.35","227,668,773.55","280,172,333.16","306,454,651.45","295,832,095.37","271,600,770.22","287,990,842.62","316,150,186.40","255,669,120.09","269,545,204.54","287,916,304.90","316,180,965.79","233,033,957.25","236,460,928.07","232,318,232.57","291,550,820.97","272,286,223.01","287,538,349.38","345,712,449.84","402,686,078.42","350,534,827.49","413,741,794.80","442,263,203.60","393,949,757.80","408,693,666.98","411,177,887.64","388,822,218.02","347,046,244.31"
其他应付款,"191,511,467.64","523,219.74","1,055,094.98","1,255,803.71","2,006,248.58","1,543,532.61","688,589.11","1,144,645.57","5,086,251.93","10,846,554.40","11,611,062.54","18,510,937.49","26,589,973.47","28,867,895.86","31,063,641.63","29,894,776.14","31,730,561.77","26,882,611.49","14,205,902.27","15,041,471.93","14,883,262.76","15,842,935.25","21,785,513.26","23,306,357.49","2,598,866.36","6,103,066.11","293,253,072.41","298,361,726.90","299,756,115.17","4,193,228.66","3,220,928.09","3,089,299.90"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,"11,546,950.11","9,408,382.68","106,644,018.61","4,335,241.16","4,032,875.46","4,890,408.27","20,000,000.00","143,191,320.84","70,000,000.00","102,497,276.28","1,772,776.26","1,290,333.96","500,000.00","2,502,048.48","41,686,307.05","1,295,213.44","61,793,650.51","53,932,804.34","51,014,514.10","17,323,578.17","6,864,443.88","5,517,596.02","30,000,000.00",,"63,250,965.77","57,446,490.61"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"341,057,353.88","471,144,350.70","602,011,056.22","1,168,355,617.84","1,016,009,458.21","1,055,136,379.59","1,114,307,624.86","1,170,648,649.81","1,050,954,922.59","1,045,204,267.95","1,165,546,499.57","1,159,568,170.47","1,248,042,052.17","1,373,780,391.24","1,299,505,466.54","1,230,427,854.68","1,147,241,232.53","1,256,701,690.77","2,065,863,071.87","1,627,237,292.60","1,501,139,568.77","1,668,150,142.61","1,960,838,220.09","1,990,946,969.76","2,097,238,137.42","2,139,004,800.91","2,275,836,482.93","2,383,203,199.08","2,406,969,175.68","2,240,903,544.75","2,228,123,673.51","2,310,100,200.43"
流动负债合计,"314,465,882.95","284,038,177.16","421,143,267.71","473,186,609.01","310,916,256.06","340,342,298.95","435,051,364.44","491,575,432.39","374,640,968.97","334,826,869.40","423,876,735.10","397,584,671.60","470,536,327.45","553,417,443.32","524,278,735.96","423,374,455.63","362,165,843.92","395,274,156.78","1,210,768,909.29","743,455,495.17","576,245,176.25","676,716,095.37","866,406,679.90","846,947,072.85","941,695,421.33","1,047,649,981.61","1,379,438,839.41","1,424,312,208.22","1,408,462,845.59","973,079,413.15","912,784,068.87","928,691,815.48"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"75,000,000.00","35,000,000.00","6,000,000.00","6,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","180,000,000.00","180,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"71,514,528.75","71,984,332.67","72,337,316.43","72,633,908.56","99,884,351.29","100,217,861.05","98,992,378.91","81,889,146.69","31,674,833.36","31,674,833.36","32,870,923.35","32,533,180.64","32,147,678.00","32,147,678.00","32,147,678.00",,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"55,054,807.39","186,150,308.19","234,383,425.01","237,228,056.66","237,675,558.57","241,306,552.01","286,715,838.23","284,956,193.83","286,363,394.18","286,760,648.69","321,692,474.59","315,514,490.25","322,049,130.52","320,006,237.31","328,886,364.85","332,252,001.60","337,661,277.21","354,158,320.61","432,263,047.31","443,051,203.04","447,051,095.83","459,516,975.50","469,734,870.07","462,463,002.64","473,164,496.10","486,099,869.40","511,630,863.64","507,701,638.59","503,406,762.83","492,607,833.32","488,295,765.02","488,365,373.40"
递延所得税负债,"541,339.35","432,403.87","87,647.14","127,594.54",,"5,338.20",,,"192,555.00","243,216.45",,,,"8,361.93",,,,,,,,,,"103,616.55",,,"13,686,336.93","13,389,034.25","12,930,985.67","12,553,310.04","12,175,365.63","11,632,021.22"
在建工程,"69,203,927.08",,"1,265,144.71","2,107,399.53","1,660,311.74","12,246,795.10","142,681.14","4,394,787.53","5,533,034.71","9,339,593.26","6,939,403.67","18,870,078.36","25,974,128.30","37,736,296.83","42,652,890.20","42,220,398.55","65,855,468.07","54,409,876.89","18,002,001.83","20,285,449.30","14,187,682.11","5,721,443.74","3,525,419.87","3,552,839.42","3,325,680.70","9,825,229.35","1,384,484.47","1,076,739.17","6,254,735.62","12,987,320.10","37,989,377.89","51,614,821.22"
其他非流动负债,,,,,,,,,,,,,"1,500,000.00","1,500,000.00",,,,,,,,,,,,,,,,,,
工程物资,,,,"11,608.71","24,538.68","230,070.01",,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"75,541,339.35","35,432,403.87","6,087,647.14","6,127,594.54",,"5,338.20",,,"192,555.00","243,216.45",,,"1,500,000.00","1,508,361.93","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00",,,,,"2,850,416.67","2,954,033.22","2,810,866.67","2,791,091.67","63,384,706.31","63,362,064.85","59,750,268.21","258,050,218.07","240,219,124.05","239,645,254.64"
固定资产清理,,,,,,,,,,,,,,,,,,,,"6,487.18",,,,,,,,,,,,
负债合计,"390,007,222.30","319,470,581.03","427,230,914.85","479,314,203.55","310,916,256.06","340,347,637.15","435,051,364.44","491,575,432.39","374,833,523.97","335,070,085.85","423,876,735.10","397,584,671.60","472,036,327.45","554,925,805.25","525,778,735.96","424,874,455.63","363,665,843.92","396,774,156.78","1,210,768,909.29","743,455,495.17","576,245,176.25","676,716,095.37","869,257,096.57","849,901,106.07","944,506,288.00","1,050,441,073.28","1,442,823,545.72","1,487,674,273.07","1,468,213,113.80","1,231,129,631.22","1,153,003,192.92","1,168,337,070.12"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"67,000,000.00","100,000,000.00","100,000,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","133,340,000.00","200,010,000.00","200,010,000.00","200,010,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00","400,020,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"11,848,822.79","247,418,558.37","243,689,553.02","704,279,824.34","704,279,824.34","704,279,824.34","704,279,824.34","704,279,824.34","704,279,824.34","704,279,824.34","704,279,824.34","704,279,824.34","704,279,824.34","637,609,824.34","637,609,824.34","637,609,824.34","437,599,824.34","437,599,824.34","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88","438,945,483.88"
无形资产,"63,796,536.17","62,713,261.19","61,643,635.96","61,510,846.93","61,160,728.84","60,810,610.75","61,146,726.00","72,512,919.26","72,389,315.95","72,585,557.89","72,283,902.11","71,857,718.03","71,507,099.99","71,214,674.98","71,441,067.75","71,360,385.55","70,934,201.47","78,398,413.02","77,808,603.22","76,381,780.13","77,151,287.18","76,657,971.35","76,122,611.78","75,660,235.13","75,127,943.94","75,056,468.38","212,507,887.40","209,256,644.19","221,468,651.33","218,264,900.47","220,652,189.81","214,847,386.58"
盈余公积,"6,869,463.36","4,274,272.17","11,821,363.77","11,821,363.77","11,821,363.77","11,821,363.77","23,637,055.07","23,637,055.07","23,637,055.07","23,637,055.07","38,970,216.08","38,970,216.08","38,970,216.08","38,970,216.08","57,819,683.73","57,819,683.73","57,819,683.73","57,819,683.73","77,681,325.00","77,681,325.00","77,681,325.00","77,681,325.00","100,934,533.94","100,934,533.94","100,934,533.94","100,934,533.94","122,427,940.73","122,427,940.73","122,427,940.73","122,427,940.73","142,464,932.87","142,464,932.87"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,711,888.84",,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,"14,520,634.20","14,520,634.20","14,520,634.20","14,520,634.20","14,520,634.20","14,520,634.20","14,520,634.20","14,520,634.20","3,903,315.94","3,903,315.94","3,903,315.94","3,903,315.94","393,058,756.76","393,058,756.76","393,058,756.76","393,058,756.76","393,058,756.76","393,058,756.76"
未分配利润,"44,480,646.45","25,555,358.25","95,735,530.60","120,771,718.89","137,890,516.27","165,311,425.83","187,094,821.47","215,879,026.30","223,293,428.49","264,012,273.20","289,162,969.19","321,605,018.41","340,520,232.41","396,156,990.13","426,869,413.53","459,678,579.87","473,050,596.31","536,383,258.81","569,195,013.99","617,261,726.91","665,285,787.66","726,449,410.35","756,498,588.65","813,455,332.10","861,069,332.80","925,268,720.56","966,828,709.60","1,024,263,555.79","1,076,478,031.72","1,139,761,249.41","1,181,207,943.57","1,237,363,620.25"
长期待摊费用,"94,033.37",,"63,921.32","108,431.15","98,104.37","77,450.81","1,239,761.79","1,169,556.07","1,079,579.75","1,097,009.06","907,364.23","828,346.50","759,404.25","688,784.19","711,443.29","621,440.03","504,442.45","400,942.03","300,148.13","294,218.93","218,928.62","142,671.79","182,320.45","687,852.04","1,206,496.49","1,200,181.52","536,316.13","826,492.87","1,010,154.62","922,376.24","1,522,244.41","1,362,607.54"
少数股东权益,"9,990,962.85","24,000,922.33","21,895,192.53","20,978,605.32","19,606,452.68","16,024,998.28","14,415,278.79","11,690,488.57","9,667,465.24","16,339,863.11","15,425,739.76","15,526,475.70","15,142,353.10","13,847,540.82","16,066,243.34","17,523,976.50","13,429,823.74","49,653,669.64","44,907,821.69","45,557,107.73","44,976,847.43","42,497,623.23","40,355,199.10","40,717,763.60","40,687,841.99","38,578,146.52","121,737,317.63","127,820,938.75","137,343,479.92","117,843,806.20","125,223,692.91","128,888,232.64"
递延所得税资产,"990,459.86","711,772.07","1,005,371.55","1,183,755.05","1,225,712.71","1,317,391.10","1,273,738.77","1,373,363.36","1,532,573.32","1,580,510.02","1,767,687.20","2,191,848.14","2,603,430.50","2,532,774.59","2,657,314.44","2,749,069.47","3,046,856.64","3,421,164.10","2,456,210.87","2,698,374.49","3,704,985.04","3,206,637.96","3,752,359.79","4,026,733.74","4,308,804.76","4,522,969.45","4,443,634.41","4,230,781.00","4,892,690.57","4,785,546.92","5,112,240.90","5,554,571.77"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"32,991,973.32","45,346,356.81","51,198,476.61","60,111,514.70","35,918,153.10","42,475,554.38","33,353,707.65","35,561,217.48","32,264,190.88","31,380,403.32","33,484,343.04","43,605,643.12","30,420,485.13","38,227,837.77","46,188,059.56","52,504,313.99","56,276,950.79","71,058,437.56","95,017,681.91","202,041,942.59","61,236,893.82","65,938,373.72","74,219,444.64","86,597,832.88","66,110,997.85","51,115,622.06"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"189,139,763.87","249,575,341.45","298,361,498.55","302,150,098.03","301,844,954.91","315,988,869.78","383,510,719.25","409,753,176.86","418,096,374.52","431,474,833.62","439,508,984.90","451,738,035.66","456,246,901.21","467,739,985.38","564,648,434.36","567,088,665.39","598,344,539.51","621,548,902.53","675,655,481.98","695,683,846.09","702,015,051.45","694,159,795.22","645,172,682.05","653,027,249.83","688,925,343.19","815,183,157.27","1,216,946,514.63","1,217,948,993.14","1,236,458,874.37","1,209,224,566.69","1,212,741,572.64","1,205,919,139.33"
所有者权益(或股东权益)合计,"140,189,895.45","401,249,111.12","473,141,639.92","991,191,512.32","1,006,938,157.06","1,030,777,612.22","1,062,766,979.67","1,088,826,394.28","1,094,217,773.14","1,141,609,015.72","1,181,178,749.37","1,213,721,534.53","1,232,252,625.93","1,286,594,571.37","1,338,375,164.94","1,372,642,064.44","1,381,919,928.12","1,481,476,436.52","1,530,749,644.56","1,579,465,643.52","1,626,909,443.97","1,685,593,842.46","1,736,753,805.57","1,794,073,113.52","1,841,657,192.61","1,903,746,884.90","2,049,959,451.84","2,113,477,919.15","2,175,214,936.25","2,218,998,480.22","2,287,862,053.23","2,347,682,269.64"
资产总计,"530,197,117.75","720,719,692.15","900,372,554.77","1,470,505,715.87","1,317,854,413.12","1,371,125,249.37","1,497,818,344.11","1,580,401,826.67","1,469,051,297.11","1,476,679,101.57","1,605,055,484.47","1,611,306,206.13","1,704,288,953.38","1,841,520,376.62","1,864,153,900.90","1,797,516,520.07","1,745,585,772.04","1,878,250,593.30","2,741,518,553.85","2,322,921,138.69","2,203,154,620.22","2,362,309,937.83","2,606,010,902.14","2,643,974,219.59","2,786,163,480.61","2,954,187,958.18","3,492,782,997.56","3,601,152,192.22","3,643,428,050.05","3,450,128,111.44","3,440,865,246.15","3,516,019,339.76"
负债和所有者(或股东权益)合计,"530,197,117.75","720,719,692.15","900,372,554.77","1,470,505,715.87","1,317,854,413.12","1,371,125,249.37","1,497,818,344.11","1,580,401,826.67","1,469,051,297.11","1,476,679,101.57","1,605,055,484.47","1,611,306,206.13","1,704,288,953.38","1,841,520,376.62","1,864,153,900.90","1,797,516,520.07","1,745,585,772.04","1,878,250,593.30","2,741,518,553.85","2,322,921,138.69","2,203,154,620.22","2,362,309,937.83","2,606,010,902.14","2,643,974,219.59","2,786,163,480.61","2,954,187,958.18","3,492,782,997.56","3,601,152,192.22","3,643,428,050.05","3,450,128,111.44","3,440,865,246.15","3,516,019,339.76"
