科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"47,749,534.43","60,646,623.53","69,507,065.55","339,356,936.44","266,373,756.18","359,690,617.89","332,483,922.45","450,203,487.38","1,968,866,677.64","1,420,345,071.15","1,300,183,887.96","1,476,178,786.74","1,724,298,698.07","1,785,956,412.06","1,622,064,171.48","1,951,513,767.93","1,926,097,294.89","1,861,416,492.74","1,557,532,657.54","1,726,427,215.40","1,372,763,117.96","1,353,977,952.93","1,534,444,589.97","1,756,094,981.51","1,599,472,671.21","1,213,046,367.25","1,075,641,801.08","1,286,381,296.17","1,352,967,828.80","1,123,263,011.21","834,051,165.45","1,068,358,118.63","803,828,728.58","876,537,188.60","784,702,210.64","1,411,132,041.61","897,801,125.68","795,381,747.67","740,356,362.16","983,681,212.96","690,582,771.05","755,593,906.99","663,840,509.02"
短期借款,"21,600,000.00","21,400,000.00","22,000,000.00","360,000,000.00","386,000,000.00","594,380,000.00","689,380,000.00","926,380,000.00","903,380,000.00","630,000,000.00","855,500,000.00","1,563,700,000.00","871,700,000.00","1,008,700,000.00","925,700,000.00","1,135,500,000.00","1,183,500,000.00","1,280,000,000.00","1,321,000,000.00","1,487,250,000.00","1,550,250,000.00","1,554,400,000.00","1,528,392,756.62","1,624,892,756.62","1,723,862,361.33","1,435,289,882.32","1,545,879,882.32","1,698,800,000.00","2,020,030,000.00","1,867,330,000.00","1,848,140,000.00","2,011,657,553.61","2,172,504,993.61","2,464,583,026.40","1,648,532,179.29","1,603,193,040.00","1,729,693,040.00","1,745,700,000.00","2,280,000,000.00","2,236,363,073.33","3,225,650,000.00","3,138,650,000.00","3,022,850,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,"1,000,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"18,931,300.00","21,417,500.00","32,504,500.00","88,376,809.00","104,984,222.90","110,979,536.84","121,003,310.25","128,733,233.48","79,576,712.21","81,827,810.80","122,909,239.61","248,365,046.25","228,955,890.13","238,386,522.70","215,940,579.30","273,682,791.11","287,715,918.90","409,393,891.34","440,920,626.84","447,837,949.23","369,098,779.80","362,727,111.07","454,918,858.82","720,042,045.80","663,328,420.19","550,597,034.41","511,849,799.54","865,087,549.27","767,702,706.64","902,121,956.36","657,394,560.55","963,792,682.05","862,143,491.12","847,324,970.05","993,025,901.64","1,233,083,092.61","1,156,726,393.81","842,911,030.97","694,824,500.43","1,743,611,895.84","1,737,251,494.80","1,190,871,386.01","1,182,933,532.33"
应付票据,,,"5,500,000.00","41,429,391.12","45,027,114.26","42,789,729.94","133,809,790.81","141,621,941.00","104,482,922.08","102,020,290.00","53,412,552.25","59,093,525.82","108,498,644.66","173,650,941.61","174,189,056.98","159,838,552.63","283,701,993.53","507,266,809.33","457,016,069.26","484,620,462.34","436,309,794.19","366,220,652.69","487,255,425.83","825,581,549.21","1,224,459,362.81","1,147,032,314.77","843,256,526.53","1,093,934,699.55","1,362,779,877.69","1,245,061,521.62","1,181,542,136.93","1,082,712,784.83","1,079,871,614.15","811,486,648.02","892,730,602.14","1,143,450,541.58","1,027,185,629.59","691,990,585.76","613,203,623.76","986,856,905.77","962,732,842.58","660,227,433.36","599,979,783.16"
应收账款,"30,673,965.94","33,672,295.28","39,395,892.70","381,272,604.15","459,059,973.82","512,983,721.10","566,810,192.51","482,597,142.36","610,752,625.49","735,294,772.13","733,468,431.91","863,923,547.00","1,203,385,515.65","1,541,669,472.27","1,740,636,840.06","1,599,953,078.19","1,897,298,940.07","2,167,891,018.04","2,253,701,686.22","2,310,262,922.90","2,382,539,195.30","2,529,721,418.95","2,551,542,803.19","2,279,756,830.86","2,740,548,820.32","3,023,558,552.38","2,932,690,308.27","2,283,467,988.23","2,791,361,725.95","2,873,493,283.07","3,048,540,979.69","2,932,606,118.10","3,273,004,029.14","3,520,377,219.30","3,561,407,469.34","2,279,491,964.25","2,757,822,321.25","3,197,152,180.02","3,577,757,544.28","2,648,697,398.86","3,291,267,852.51","3,550,788,158.97","3,651,834,035.27"
应付账款,"11,856,175.16","14,883,492.62","20,252,137.19","230,722,210.44","188,637,501.78","263,649,439.21","242,928,696.75","266,458,758.31","254,011,050.99","352,396,818.36","339,035,006.87","746,068,723.10","849,090,956.11","1,044,789,919.17","1,129,547,504.60","1,053,184,349.27","1,144,300,822.94","1,343,551,678.40","1,488,201,619.70","1,661,840,409.22","1,646,553,090.59","1,616,035,306.97","1,598,140,533.60","1,585,555,524.85","1,623,200,795.89","1,702,324,071.39","1,905,097,307.68","1,656,217,706.70","1,656,581,587.45","1,800,496,438.40","1,530,201,977.13","1,759,711,409.33","1,663,933,621.46","2,069,280,375.16","2,010,892,991.85","1,926,635,391.51","1,998,717,169.69","2,553,883,176.11","2,589,744,675.59","2,293,667,015.46","2,624,687,774.78","2,845,183,151.36","2,696,597,723.28"
预付款项,"3,617,809.91","3,430,006.74","2,048,150.90","70,928,719.52","80,526,396.52","147,514,530.01","153,900,039.08","150,985,088.87","154,487,516.17","143,083,429.80","210,070,347.83","261,290,564.50","293,465,259.49","337,849,268.21","322,420,396.44","310,112,751.52","332,532,128.72","341,817,269.86","444,525,610.56","479,595,127.32","583,333,108.02","645,492,371.05","626,273,057.68","326,598,171.11","523,100,031.96","556,469,481.94","684,894,024.20","557,154,842.69","676,041,167.44","648,419,004.71","632,342,720.51","236,409,934.46","271,428,164.49","245,268,768.67","261,042,755.22","562,991,873.20","678,955,509.85","761,977,457.71","663,770,272.03","723,055,247.92","772,277,915.21","738,145,682.62","728,261,715.90"
预收款项,"8,562,202.84","8,930,652.19","11,362,954.42","56,550,193.15","91,858,836.60","62,698,023.39","82,725,728.25","65,781,382.18","67,695,029.67","64,632,254.91","109,778,774.06","64,822,147.93","85,483,701.48","136,073,544.56","140,264,115.27","95,878,063.83","159,656,486.44","153,802,565.83","127,728,930.63","105,799,454.87","112,374,381.50","221,873,439.32","208,892,435.82","102,695,315.05","141,965,190.49","124,700,876.18","161,169,311.84","208,444,848.33","243,650,539.56","172,352,317.43","288,993,502.60","438,192,404.33","490,314,679.49","334,676,577.92","547,842,345.43","538,463,572.84","690,144,243.48","752,868,008.35","756,360,257.25","658,613,763.82","639,638,416.52","648,463,632.72","660,325,744.15"
