科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"28,266,854.04","33,732,742.31","36,965,634.41","78,983,400.80","43,643,821.81","40,729,170.77","110,345,864.53","129,128,948.81","133,018,611.49","139,013,070.10","263,284,022.17","350,290,616.79","366,635,767.60","381,890,918.78","351,713,944.37","280,049,309.79","278,687,966.33","284,145,852.88","238,239,897.25","257,973,963.63","299,124,579.74","668,165,503.89","411,537,929.07","449,614,692.85","424,973,961.85","469,948,960.48","354,481,796.53","539,223,181.53","556,996,116.94","513,985,648.62","250,749,864.00","634,031,972.94","631,394,932.43","894,883,434.73","402,836,446.89","807,804,671.65","333,836,960.73","641,926,623.73","334,101,991.85","1,043,100,889.16","708,922,525.88","1,034,059,815.70","1,030,434,512.88","1,351,512,807.93","1,323,230,502.26"
短期借款,,,,,,,,,,,,,,,"3,200,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","48,000,000.00",,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,"7,875,504.00","8,761,509.50","8,106,790.00","9,005,065.00","9,245,338.00","9,394,214.00","9,008,569.00","8,472,626.00","8,293,928.00","8,616,890.01","7,367,770.01","5,919,840.00","5,537,262.00","5,858,110.00","4,565,590.00","5,289,189.39","5,215,345.00","5,415,900.00","104,877,505.00","310,439,406.17","6,733,150.00","103,222,222.88","8,203,679.14","426,917,844.00","8,209,906.00","336,772,800.00","93,710,200.00","370,663,200.00","8,805,035.00","189,282,500.00","21,154,100.00","19,911,100.00","9,993,500.00","10,763,440.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"32,094,027.47","68,434,096.19","53,339,468.59","33,296,784.61","32,090,091.10","80,745,163.54","98,078,794.78","74,852,808.27","112,971,630.41","236,188,101.71","176,935,830.07","134,116,753.62","332,470,537.09","462,441,238.61","294,578,492.31","276,829,261.96","410,691,203.79","529,750,994.72","442,988,930.05","242,775,376.84","43,358,031.35","260,923,517.83","260,152,663.29","256,733,757.23","250,819,443.15","242,823,170.83","217,264,164.50","131,374,787.94","210,157,040.69","275,368,455.74","166,002,351.47","107,654,143.90","131,210,369.43","252,861,511.99","241,134,968.68","110,157,545.66","73,172,282.72","157,255,010.09","110,847,073.76","58,097,295.11","71,248,248.90","152,866,833.30","135,552,590.67"
应付票据,,,,,,,,,,,"2,350,000.00","2,815,079.15",,,"62,581,200.00","92,140,745.00","62,491,685.00","48,387,450.00","60,797,060.00","69,466,810.00","51,500,000.00","59,128,799.19",,,,,,,,,,,,,,,,,,,,,,,
应收账款,,,"55,303,474.11",,"14,839,597.42","74,995,805.13","22,696,014.02","18,190,193.92","13,320,252.39","6,424,026.43","9,041,656.77","4,878,160.77","14,735,770.24","4,795,385.15","27,657,033.97","128,536,677.25","116,310,610.98","137,887,227.20","103,970,631.25","72,973,378.04","118,391,899.98","143,519,898.14","129,199,965.72","152,612,995.81","183,983,882.24","197,725,816.89","255,250,852.66","150,576,190.95","178,068,650.28","202,526,138.06","218,657,648.75","152,281,844.26","221,119,488.08","222,108,494.21","338,960,040.28","256,672,627.19","399,150,291.95","443,597,172.72","557,296,926.06","262,587,264.10","444,990,415.65","430,028,064.82","553,942,373.32","294,344,602.19","502,639,273.97"
应付账款,"7,881,056.63","8,011,798.14","17,504,505.60","40,301,947.34","22,639,296.61","9,566,662.01","12,183,178.14","19,743,746.15","24,086,583.07","29,767,735.81","33,322,316.44","41,571,359.84","45,145,171.82","41,906,006.58","97,824,233.32","186,769,087.75","226,659,411.23","219,936,972.58","217,505,319.41","133,106,224.16","166,813,321.83","216,894,351.59","110,249,254.53","149,278,662.77","166,097,818.28","182,619,461.10","158,856,308.26","152,187,405.52","113,148,950.58","186,456,251.91","182,075,815.27","180,582,737.61","160,965,027.27","213,828,075.04","226,199,365.27","229,659,551.36","329,939,827.80","330,672,997.72","268,597,549.20","236,804,864.66","182,996,408.07","233,257,825.34","229,050,269.08","230,134,221.73","249,637,213.27"
预付款项,"4,900,516.16","4,937,713.66","14,931,865.96","5,293,202.82","11,415,090.33","14,461,359.70","9,025,598.82","8,304,258.93","1,619,576.39","1,454,054.23","38,502,978.32","7,723,335.04","9,381,316.32","16,072,811.00","42,497,133.95","29,650,671.01","104,600,346.81","88,919,462.57","127,529,569.22","67,910,038.88","76,935,528.74","83,092,143.19","88,596,162.30","36,729,457.64","51,824,927.11","57,255,075.78","137,900,744.20","58,447,173.40","69,378,419.37","64,623,924.62","105,354,127.07","37,637,437.71","40,282,043.29","48,457,853.79","53,799,720.44","48,788,243.17","76,353,950.11","65,233,465.64","53,673,299.75","50,590,231.44","74,501,092.92","76,794,881.02","104,623,178.19","62,863,095.84","107,321,783.33"
预收款项,"9,832,266.20","5,279,294.11",,"1,196,935.32",,"43,039,467.61","31,837,558.83","60,179,261.26","42,471,616.25",,"12,868,514.90","88,828,541.11","3,196,864.88","39,397,841.75","170,052,035.01","189,019,428.71","61,140,826.58","90,970,181.71","141,519,076.31","151,385,685.34","28,206,234.18","32,467,739.63","7,522,843.43","81,455,688.27","49,062,872.62","60,700,153.18","53,497,816.07","67,839,965.59","69,963,989.95","79,866,378.18","77,219,987.19","42,823,037.32","42,885,941.11","44,246,390.04","40,930,242.35","42,527,494.93","61,522,889.92","60,870,516.17","59,538,098.98","73,034,535.63","56,491,276.38","72,958,714.60","71,008,221.74","84,802,739.85","79,910,541.14"
