科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
筹资活动产生的现金流量净额,"4,540,000.00","-530,000.00","16,314,078.68","-238,950.00","186,430,837.08","183,052,187.20","183,094,229.77","2,308,816.33","-11,860,419.85","-14,758,015.39","45,598,921.67","-1,487,756.76","-497,756.76","12,243.24","-1,387,566.09","13,000.00","46,473,228.69","-2,599,922.63","-3,866,092.11","21,157,844.05","22,583,792.05","59,743,350.94","56,691,868.71","-312,281.51","-20,094,280.61","-10,894,176.67","-11,257,260.66","9,723,533.33","10,975,336.09","-47,116,916.78","-34,785,600.50","-11,511,771.51","-12,818,467.51","-13,639,953.51","-30,506,241.01","97,879.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,"570,000.00",,,,,,"5,259,032.63",,,,,"3,000,000.00",,,,,"7,551,878.44","3,373.28",,,,,,,"515,610.67",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,"-606,394.86",,,,"-13,561.42","179,462.09","329,882.34","638,872.60","182,518.02","77,308.46","406,212.53","291,466.39","-83,882.70","335,670.52","182,333.81","-1,442,096.52","1,803,209.37","-1,673,830.98","-128,666.07","1,226,036.82","1,593,403.42","-1,271,418.91"
收到其他与投资活动有关的现金,"1,533,517.02",,"3,716,012.80","5,741,308.00","9,682,525.00",,,,,,,,,,,,,"4,976,056.35","5,259,032.63",,,,,,,,"60,000,000.00",,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,533,517.02",,"3,716,012.80","5,741,308.00","9,682,525.00",,,,,,"570,000.00",,"31,333,402.26","61,603,402.26","167,754,612.55","40,907,749.90","68,504,380.75","103,258,971.31","183,818,695.35","70,962,621.94","135,224,354.22","155,297,678.38","121,350,823.42","38,498.41","126,392.43","12,209,725.76","67,840,163.16","3,373.28","3,373.28","10,030,373.28","13,008,967.18",,"3,178,316.83","12,288,582.99","81,249,981.54","1,968,986.30"
五、现金及现金等价物净增加额,"8,365,528.97","6,251,362.50","26,614,978.84","-1,260,161.01","179,131,560.14","154,757,059.32","128,239,419.69","-21,325,446.03","-44,533,806.09","-55,399,181.02","-6,923,925.92","-56,187,295.35","-59,738,356.41","-61,390,066.55","-61,099,727.16","-28,308,963.60","67,298,247.51","-30,532,202.44","-31,014,732.22","-13,231,375.44","-22,821,625.08","-32,878,632.32","-2,762,767.66","-12,289,043.24","-21,456,611.58","32,870,043.86","50,175,001.65","4,713,164.25","-26,093,820.50","-69,454,544.82","-65,614,053.18","-20,732,779.05","-8,322,096.34","1,852,300.97","-4,700,310.90","-8,981,839.99"
购建固定资产、无形资产和其他长期资产支付的现金,"1,144,769.14","822,096.81","2,744,317.57","1,944,429.80","4,866,616.91","30,317,543.25","58,419,782.36","23,986,760.91","29,115,139.03","29,605,264.70","37,989,374.45","3,073,939.66","3,344,905.79","7,863,875.17","12,653,310.71","5,483,260.29","10,747,650.93","18,787,913.00","23,945,927.23","265,015.38","8,857,303.39","9,918,399.49","8,176,821.96","1,241,447.69","4,069,063.58","4,382,702.76","11,489,402.26","159,553.40","29,511.75","578,742.76","1,854,353.80","57,225.01","62,859.14","2,735,909.14","7,340,451.86","10,311,576.52"
期初现金及现金等价物余额,"3,713,028.25","12,078,557.22","18,329,919.72","44,944,898.56","44,944,898.56","44,944,898.56","44,944,898.56","173,184,318.25","173,184,318.25","173,184,318.25","173,184,318.25","172,012,987.70","172,012,987.70","172,012,987.70","166,260,392.33","117,782,721.14","105,160,665.17","105,160,665.17","105,160,665.17","74,145,932.95","74,145,932.95","74,145,932.95","74,145,932.95","72,132,700.94","71,383,165.29","71,383,165.29","71,383,165.29","121,558,166.94","121,558,166.94","121,558,166.94","121,558,166.94","55,944,113.76","55,944,113.76","55,944,113.76","55,944,113.76","51,243,802.86"
投资支付的现金,,,,,,,,,"570,000.00","570,000.00",,"41,000,000.00","71,000,000.00","91,020,000.00","201,000,000.00","36,000,000.00","40,000,000.00","124,500,000.00","198,315,335.35","93,232,484.75","158,335,000.00","148,000,000.00","98,880,000.00",,,,"-99,579.95",,,,"10,300,000.00",,,"9,100,000.00","79,400,000.00",
期末现金及现金等价物余额,"12,078,557.22","18,329,919.72","44,944,898.56","43,684,737.55","224,076,458.70","199,701,957.88","173,184,318.25","151,858,872.22","128,650,512.16","117,785,137.23","166,260,392.33","115,825,692.35","112,274,631.29","110,622,921.15","105,160,665.17","89,473,757.54","172,458,912.68","74,628,462.73","74,145,932.95","60,914,557.51","51,324,307.87","41,267,300.63","71,383,165.29","59,843,657.70","49,926,553.71","104,253,209.15","121,558,166.94","126,271,331.19","95,464,346.44","52,103,622.12","55,944,113.76","35,211,334.71","47,622,017.42","57,796,414.73","51,243,802.86","42,261,962.87"
