科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-12-31
其他应付款,"25,505,891.62","25,509,057.29","25,741,911.16","26,364,875.98","26,766,563.82","26,479,782.11","27,351,737.61","20,835,014.73","21,030,663.14","20,835,014.73","19,786,373.09","21,234,431.13","21,511,438.84","17,818,954.21","18,347,908.23","18,540,896.88","18,741,516.24","18,981,791.80","18,931,185.88","19,035,942.72","19,307,010.22","19,321,643.15","19,523,710.65","19,433,729.51","19,770,109.01","19,756,861.87","19,974,929.37","19,928,043.19","20,159,610.69","22,627,664.77"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","29,553,000.00","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10","17,609,426.10"
其他流动资产,,,,,,,,,,,,"1,530.00","1,530.00","1,530.00","1,530.00","4,407.75","4,407.75","4,407.75","4,407.75",,,,,,,,,,,
其他流动负债,"332,713,985.05","332,713,985.05","332,713,985.05","105,177,149.02","108,606,412.79","112,035,700.66","116,203,801.48","121,849,552.32","126,017,653.14","130,185,741.91","134,353,842.73","138,521,955.60","142,690,056.42","146,858,157.24","151,026,258.06","142,695,354.01","145,965,328.61","149,235,303.21","152,505,277.81","150,073,752.41","153,207,977.01","156,342,201.61","159,476,426.21","158,200,650.81","161,350,575.81","164,483,900.41","167,603,324.61","170,737,549.21","173,871,773.81","190,997,535.76"
流动资产合计,"21,682,028.17","21,226,505.99","21,103,310.00","21,856,980.88","21,742,353.44","21,442,500.62","20,219,369.93","22,079,223.06","22,097,561.75","20,677,993.11","20,411,484.13","22,155,974.70","22,229,725.01","19,824,056.45","19,581,755.44","19,835,256.05","19,824,166.72","19,850,596.70","19,809,586.84","19,805,370.06","19,836,407.40","19,628,241.42","19,666,927.13","19,809,528.16","19,850,078.25","19,662,535.59","19,711,549.66","19,956,891.62","19,989,883.95","119,597.45"
流动负债合计,"623,468,037.41","627,020,393.88","630,690,367.31","302,310,192.45","305,808,173.60","309,237,172.75","314,416,984.09","313,521,661.24","317,861,352.16","321,357,033.52","324,985,204.37","330,642,196.65","334,999,719.06","321,426,866.45","326,036,894.64","317,897,774.37","321,302,369.74","324,812,619.90","320,876,159.40","320,370,803.44","323,681,974.21","326,830,878.60","330,169,348.76","328,803,460.57","332,273,921.84","335,394,160.81","338,745,201.07","341,832,444.33","345,198,204.95","345,661,822.05"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,956,385.09"
预计负债,,,,"332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","328,303,985.05","328,303,985.05","328,303,985.05","328,303,985.05","328,303,985.05","328,303,985.05","505,718,728.57"
固定资产,"5,544,516.33","5,394,670.64","5,244,824.96","5,298,066.10","5,148,220.42","4,998,374.75","4,905,149.26","4,942,281.51","4,858,392.31","2,341,531.90","2,039,845.14","2,271,102.36","2,225,777.85","3,010,093.19","2,964,966.80","2,919,840.41","2,878,014.42","2,832,737.11","2,787,604.30","2,742,471.49","2,704,038.68","2,658,375.44","2,612,712.20","2,567,048.96","2,521,385.72","2,479,324.84","2,433,368.68","2,387,412.52","2,341,521.86","41,498.80"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,"332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","332,713,985.05","328,303,985.05","328,303,985.05","328,303,985.05","328,303,985.05","328,303,985.05","328,303,985.05","505,718,728.57"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"623,468,037.41","627,020,393.88","630,690,367.31","635,024,177.50","638,522,158.65","641,951,157.80","647,130,969.14","646,235,646.29","650,575,337.21","654,071,018.57","657,699,189.42","663,356,181.70","667,713,704.11","654,140,851.50","658,750,879.69","650,611,759.42","654,016,354.79","657,526,604.95","653,590,144.45","653,084,788.49","656,395,959.26","659,544,863.65","662,883,333.81","657,107,445.62","660,577,906.89","663,698,145.86","667,049,186.12","670,136,429.38","673,502,190.00","851,380,550.62"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00","157,021,602.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,879,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12","136,319,036.12"
无形资产,"1,293,844.40","1,293,844.40","1,293,844.40","1,250,268.85","1,250,268.85","1,250,268.85","1,236,268.85","1,209,193.36","1,198,924.49","1,209,193.36","1,209,193.36","1,170,617.81","1,170,617.81","1,151,190.03","1,141,774.46",,"1,123,950.00","1,115,100.00","1,106,250.00","1,097,400.00","1,088,550.00","1,079,700.00","1,070,850.00","1,062,000.00","1,053,150.00","1,044,300.00","1,035,450.00","1,026,600.00","1,017,750.00",
盈余公积,"14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75","14,452,626.75"
开发支出,,,,,,,,,,,,,,,,"1,132,831.13",,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"-902,723,564.37","-906,881,288.71","-910,824,303.81","-914,412,126.54","-918,174,580.81","-922,053,278.45","-929,123,445.97","-925,798,213.23","-930,213,723.53","-937,635,565.07","-941,831,931.66","-945,551,751.70","-949,880,848.31","-937,948,776.70","-942,855,647.86","-934,517,096.70","-937,983,488.52","-941,521,436.01","-937,679,968.18","-937,232,811.81","-940,560,228.05","-943,971,811.66","-947,326,109.35","-941,462,133.37","-944,946,557.79","-948,305,250.30","-951,662,082.65","-954,558,790.11","-957,946,299.06","-1,156,056,334.15"
长期待摊费用,"17,349.01","17,349.01","17,349.01",,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"6,855,709.74","6,705,864.05","6,556,018.37","6,548,334.95","6,398,489.27","6,248,643.60","6,141,418.11","6,151,474.87","6,057,316.80","3,550,725.26","3,249,038.50","3,441,720.17","3,396,395.66","4,161,283.22","4,106,741.26","4,052,671.54","4,001,964.42","3,947,837.11","3,893,854.30","3,839,871.49","3,792,588.68","3,738,075.44","3,683,562.20","3,629,048.96","3,574,535.72","3,523,624.84","3,468,818.68","3,414,012.52","3,359,271.86","2,997,883.89"
所有者权益(或股东权益)合计,"-594,930,299.50","-599,088,023.84","-603,031,038.94","-606,618,861.67","-610,381,315.94","-614,260,013.58","-620,770,181.10","-618,004,948.36","-622,420,458.66","-629,842,300.20","-634,038,666.79","-637,758,486.83","-642,087,583.44","-630,155,511.83","-635,062,382.99","-626,723,831.83","-630,190,223.65","-633,728,171.14","-629,886,703.31","-629,439,546.94","-632,766,963.18","-636,178,546.79","-639,532,844.48","-633,668,868.50","-637,153,292.92","-640,511,985.43","-643,868,817.78","-646,765,525.24","-650,153,034.19","-848,263,069.28"
资产总计,"28,537,737.91","27,932,370.04","27,659,328.37","28,405,315.83","28,140,842.71","27,691,144.22","26,360,788.04","28,230,697.93","28,154,878.55","24,228,718.37","23,660,522.63","25,597,694.87","25,626,120.67","23,985,339.67","23,688,496.70","23,887,927.59","23,826,131.14","23,798,433.81","23,703,441.14","23,645,241.55","23,628,996.08","23,366,316.86","23,350,489.33","23,438,577.12","23,424,613.97","23,186,160.43","23,180,368.34","23,370,904.14","23,349,155.81","3,117,481.34"
负债和所有者(或股东权益)合计,"28,537,737.91","27,932,370.04","27,659,328.37","28,405,315.83","28,140,842.71","27,691,144.22","26,360,788.04","28,230,697.93","28,154,878.55","24,228,718.37","23,660,522.63","25,597,694.87","25,626,120.67","23,985,339.67","23,688,496.70","23,887,927.59","23,826,131.14","23,798,433.81","23,703,441.14","23,645,241.55","23,628,996.08","23,366,316.86","23,350,489.33","23,438,577.12","23,424,613.97","23,186,160.43","23,180,368.34","23,370,904.14","23,349,155.81","3,117,481.34"
