科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"119,853,782.95","245,157,210.53","331,764,514.56","431,310,559.23","37,073,927.42","97,089,395.88","186,226,410.10","231,534,812.58","63,621,353.85","1,589,341,283.50","2,464,674,271.39","3,289,685,038.11","869,220,372.56","2,289,215,936.58","3,614,098,776.45","4,783,105,445.35","1,413,924,912.01","2,815,282,526.09","3,855,297,844.95","5,107,235,342.18","1,225,278,105.00","2,791,576,585.69","4,093,490,004.71","5,732,429,340.60","1,507,739,363.05","3,313,654,224.96","4,674,567,659.87","6,240,127,587.74","1,590,592,388.46","3,647,407,547.33","5,344,232,850.16","6,132,747,502.42","1,607,402,370.21","3,830,226,501.65","5,941,745,377.44","6,803,657,913.74","1,771,713,554.84","4,257,698,466.36","6,792,290,591.45","8,836,907,481.65","2,316,822,224.86","5,418,063,576.92","8,870,453,509.31","12,596,539,031.75","3,034,150,518.90","6,790,390,113.51","10,734,038,306.48","14,307,433,720.22","3,634,310,612.28"
二、营业利润,"-4,619,327.28","-14,042,837.55","-32,486,270.05","-59,284,225.28","-26,245,278.10","-38,160,848.39","-55,197,470.56","-80,814,205.12","-3,103,233.37","112,949,491.12","178,298,374.37","218,563,414.84","81,959,515.69","180,627,873.04","268,710,241.85","434,963,683.22","131,775,978.61","288,155,965.06","364,122,739.21","449,330,559.33","37,870,541.32","4,487,499.34","-50,308,877.47","-139,470,775.52","14,847,450.60","78,733,130.78","85,195,120.17","93,950,811.94","13,353,531.93","71,878,800.42","98,524,323.24","-16,884,482.25","14,820,121.25","109,420,410.21","132,493,233.93","75,188,792.97","63,694,752.97","163,356,571.55","201,582,697.54","146,612,128.71","113,086,467.88","501,566,435.28","681,832,872.83","792,360,995.47","244,967,062.07","606,538,901.61","811,803,055.42","857,460,099.42","195,294,492.08"
减:营业成本,"113,150,516.43","235,135,143.56","327,142,543.84","445,144,132.44","40,784,763.21","105,848,796.65","204,553,898.83","249,695,360.56","66,135,902.58","1,316,833,469.49","2,026,424,577.32","2,696,030,912.45","685,001,065.46","1,858,787,191.05","2,941,198,493.96","3,839,849,627.55","1,102,856,712.17","2,255,002,937.79","3,092,163,295.39","4,093,334,043.53","1,022,175,895.26","2,439,756,359.92","3,600,716,440.80","5,115,111,159.64","1,332,008,781.19","2,863,629,761.41","4,014,246,190.39","5,359,911,444.19","1,403,515,933.26","3,181,479,136.37","4,680,097,260.25","5,313,268,648.41","1,404,504,069.00","3,334,525,842.77","5,201,872,516.92","5,871,418,494.59","1,534,538,368.23","3,691,309,031.57","5,985,538,025.04","7,803,174,531.98","2,000,023,059.73","4,657,099,590.16","7,715,370,085.34","11,187,026,853.69","2,671,450,441.03","5,925,221,588.42","9,576,573,689.32","12,802,476,284.43","3,254,753,101.89"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"549,217.28","1,251,201.32","1,484,569.42","2,046,586.45","458,664.20","754,549.31","1,303,541.09","1,401,365.50","56,633.50","1,820,733.18","3,441,556.95","6,025,488.15","3,237,920.45","5,564,595.80","8,375,189.80","11,180,367.84","2,886,605.87","8,236,811.62","13,859,263.20","22,194,849.22","4,645,614.97","7,921,087.57","13,577,190.31","21,776,146.91","7,308,064.37","19,281,301.49","28,663,480.62","36,259,626.48","5,476,283.65","12,991,199.58","19,707,392.28","27,772,979.47","5,500,350.31","15,991,585.51","24,663,261.90","30,872,877.69","5,416,756.04","15,681,014.29","24,001,999.45","63,267,586.41","18,858,910.20","40,143,348.49","60,874,446.57","84,511,955.23","19,721,220.78","41,565,269.52","61,746,265.17","89,061,454.29","19,527,597.71"
营业外收入,"225,873.85","304,261.07","307,602.95","497,092.95",934.32,"24,415.32","1,603,993.66","89,468,642.35","1,588,041.35","4,137,445.30","8,671,750.65","29,297,728.87","10,849,695.22","20,057,793.74","25,087,356.11","47,018,124.57","5,801,985.37","30,126,008.29","47,897,692.98","72,727,801.96","19,421,698.71","94,771,945.06","175,868,693.17","300,060,641.90","36,092,803.71","55,198,156.02","97,913,603.74","148,989,931.92","44,434,686.23","86,664,614.82","124,041,498.32","237,652,434.58","90,022,799.22","145,882,633.75","188,606,156.73","302,553,870.33","57,524,098.16","189,686,631.14","274,585,267.10","438,150,894.95","87,909,413.72","7,131,009.46","17,370,449.42","9,251,604.90","1,754,669.23","20,620,775.42","18,454,779.10","20,360,011.72","1,416,166.03"
销售费用,"752,635.10","1,728,358.50","3,041,385.17","5,285,554.89","811,524.63","1,863,574.78","3,214,935.74","4,422,304.27","478,390.18","60,032,273.42","95,581,782.28","129,068,142.28","31,258,857.61","90,447,125.34","161,842,268.40","214,039,224.16","43,418,987.54","93,439,049.77","133,613,572.30","174,121,070.27","44,626,382.54","99,067,717.87","147,481,724.06","222,271,427.29","58,310,714.90","134,479,447.80","207,894,626.76","272,432,771.67","57,800,602.13","144,741,344.11","230,589,049.87","309,705,160.04","64,646,629.43","139,220,901.68","203,301,984.52","258,743,342.01","56,515,578.27","125,160,955.47","188,169,682.94","256,037,599.88","67,413,497.49","122,264,141.99","200,744,250.92","272,217,646.42","55,238,331.98","130,339,428.33","184,018,600.93","240,286,408.52","55,666,004.02"
减:营业外支出,,"5,328.66","26,742.04","53,823.44","9,839.89","9,853.29","9,853.29","7,506,252.82",,"1,628,949.81","5,226,822.65","20,607,268.18","81,001.81","4,089,753.83","6,472,938.83","24,630,880.84","4,609,635.05","3,160,060.16","6,260,798.22","8,722,135.42","3,549,064.58","6,073,149.61","8,573,728.72","6,865,404.69","910,151.60","1,432,725.05","2,121,843.66","4,129,125.26","151,696.33","1,320,504.29","3,619,616.84","6,970,449.26","4,479,318.84","5,136,191.44","5,489,209.67","2,954,401.85","1,395,863.78","7,315,461.14","9,188,529.53","8,205,179.08","2,908,611.02","9,266,466.76","11,236,301.02","15,864,301.73","1,944,017.90","6,255,314.05","4,060,157.27","8,509,477.00","390,229.10"
管理费用,"6,520,397.12","14,881,641.75","23,184,132.38","16,408,792.51","19,926,998.58","24,843,920.93","29,598,131.36","34,665,123.13","3,187,738.57","64,630,466.84","97,207,506.71","144,529,732.06","38,543,339.07","85,186,428.89","140,330,672.43","195,916,579.38","86,110,975.45","105,573,200.84","168,935,458.54","237,866,843.51","71,492,985.01","143,694,551.80","206,598,066.54","258,051,282.88","64,480,653.44","138,922,007.71","209,419,031.80","274,841,117.00","71,461,814.61","147,526,094.58","220,202,944.49","320,808,642.32","72,615,461.61","152,290,027.97","226,604,892.83","313,627,299.16","78,459,702.45","175,452,163.08","263,144,501.92","349,593,643.73","81,820,006.58","181,167,270.64","288,246,935.85","421,792,634.03","108,451,095.53","200,978,653.49","273,723,537.15","397,569,645.95","103,178,247.89"
其中:非流动资产处置净损失,,,,"6,976.00",,,,"4,740.00",,,"185,950.01","19,269,668.27",,,,"20,805,446.71",,"1,378,926.74",,"5,488,577.21",,"4,241,067.05",,"4,260,470.32",,"203,866.74","316,938.84","1,729,690.96",,"73,709.73","220,343.72","2,876,034.06","3,628,537.04","4,140,865.01","4,219,264.25","1,439,519.42","801,172.48","5,642,832.26","7,120,088.26","5,265,762.56","2,063,532.71","5,115,669.09","5,559,053.11",,,,,,
