科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"279,535,067.79","575,194,545.77","860,408,823.73","1,114,434,856.75","304,815,709.13","626,014,936.00","906,974,180.92","1,196,556,751.36","302,187,095.11","589,557,350.18","900,630,829.60","1,170,343,627.26","368,890,640.52","720,760,724.21","1,012,627,615.37","1,334,281,665.91","372,185,995.82","727,564,007.11","1,056,318,493.76","1,400,542,941.59","327,669,723.83","654,662,664.93","937,793,057.76","1,268,056,943.02","320,909,855.31","625,011,910.35","922,279,940.42","1,256,198,147.32","305,406,787.85","641,424,040.97","976,232,765.81","1,373,114,052.11","328,362,539.15","690,825,478.73","1,023,881,204.46","1,411,432,791.69","365,974,889.02","746,146,153.03","1,099,369,307.08","1,468,229,547.13","390,267,582.68","793,535,818.34","1,199,183,897.66"
二、营业利润,"1,611,670.57","8,710,260.12","16,651,340.51","32,792,845.56","10,630,662.05","25,937,113.57","25,209,306.24","16,577,685.17","18,505,436.29","49,557,779.63","100,165,291.65","148,545,760.80","21,704,181.41","55,911,796.17","67,538,414.52","81,556,777.77","9,184,341.21","14,616,321.82","25,779,044.30","13,279,360.81","5,507,164.27","17,661,026.43","21,035,089.04","27,094,261.53","2,748,928.86","7,333,375.91","10,431,582.16","18,068,491.79","-9,747,805.14","-23,750,443.06","-29,948,803.24","-28,546,712.86","-9,774,402.60","-12,150,668.34","-26,264,900.68","-157,113,612.77","1,373,888.18","4,014,922.29","14,441,639.11","16,921,253.16","6,550,892.55","8,912,202.15","14,668,907.69"
减:营业成本,"234,145,876.61","468,146,124.93","696,327,952.32","900,891,688.39","240,582,413.68","494,437,945.02","723,980,926.91","969,364,541.50","231,547,492.49","427,178,691.98","643,710,547.48","837,789,295.40","295,157,378.28","573,789,055.79","811,591,979.68","1,078,595,523.10","314,581,986.20","615,088,847.21","891,053,685.31","1,189,924,889.19","271,970,325.63","533,405,515.58","760,810,518.27","1,016,447,554.41","258,063,992.24","501,184,985.01","738,615,585.99","1,006,182,716.56","260,598,854.56","545,031,850.40","824,355,137.38","1,152,330,769.71","271,749,558.88","581,735,081.53","863,274,394.05","1,203,823,628.20","305,067,614.50","613,014,044.16","892,765,763.27","1,191,913,275.08","327,710,936.51","661,251,003.58","997,500,326.51"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,579,309.37","3,680,508.31","5,710,914.82","7,559,598.59","1,543,909.24","3,850,441.98","5,513,328.94","7,929,174.77","1,971,868.72","4,008,526.08","6,939,225.25","7,947,456.88","1,623,732.11","3,809,486.90","5,763,888.31","8,176,211.84","2,013,885.62","3,062,195.59","4,441,801.21","6,156,793.37","1,537,367.41","3,590,973.92","5,139,942.93","6,154,689.98","312,892.60","1,420,679.82","3,449,910.18","5,038,352.38","1,008,276.36","2,653,471.42","4,800,025.41","7,917,133.34","1,769,406.60","3,621,172.13","5,419,531.21","7,449,155.60","2,357,736.82","3,254,630.24","4,093,828.64","8,871,784.38","789,015.48","11,371,407.95","14,407,239.33"
营业外收入,"325,031.75","426,137.40","631,449.83","4,700,564.76","200,183.97","210,698.39","552,871.69","1,296,068.91","249,067.16","363,473.41","964,963.26","2,011,830.06","504,427.50","1,759,181.01","3,785,336.65","4,754,469.12","545,611.61","691,939.08","1,603,486.65","4,935,681.29","399,594.48","439,204.70","2,057,715.55","2,601,824.41","2,065,233.17","2,439,304.28","3,807,909.73","4,907,399.99","2,834,533.44","3,210,826.65","4,511,292.08","33,030,084.94","227,851.24","285,445.43","2,694,524.56","4,078,491.37","1,386,475.93","2,211,434.76","2,481,672.88","3,577,920.95","106,962.55","483,638.04","531,772.43"
销售费用,"8,904,858.09","18,969,718.50","28,655,296.24","37,921,363.71","10,306,860.75","20,069,583.06","29,587,606.60","33,702,122.07","11,590,897.59","17,559,268.21","28,550,873.71","33,056,517.80","12,491,614.83","21,519,441.99","31,364,382.10","39,122,369.38","12,515,784.22","22,825,649.92","34,602,473.66","45,244,361.16","9,557,378.73","18,561,445.86","28,737,660.22","42,737,881.04","10,868,885.99","21,158,579.44","33,904,164.03","45,807,565.30","10,425,332.87","23,594,396.61","36,728,926.30","51,703,404.41","12,729,098.38","24,294,279.10","37,575,114.02","51,872,651.27","12,181,903.51","27,234,407.22","41,681,346.47","55,795,123.84","12,891,476.25","26,735,740.81","40,018,476.49"
减:营业外支出,"648,761.92","1,031,512.91","1,500,927.55","2,069,681.88","369,203.80","1,248,844.75","1,603,748.77","1,932,993.51","431,984.08","9,291,887.70","10,282,983.72","10,607,553.97","405,656.82","768,644.19","1,166,452.71","5,814,871.81","446,205.38","822,859.41","1,254,206.70","1,704,010.28","465,131.84","852,982.07","1,254,867.22","2,094,079.68","490,393.22","1,081,881.48","1,517,761.60","2,335,592.39","360,569.65","761,078.73","1,553,753.01","2,020,912.29","578,397.66","1,011,713.39","1,559,647.60","1,970,692.53","450,109.54","939,502.31","6,213,498.03","6,820,954.63","32,000.00","32,000.00","578,955.97"
管理费用,"15,945,746.87","40,155,455.64","59,316,981.99","79,621,534.93","25,386,705.16","46,201,809.47","68,297,323.11","88,846,150.60","24,890,365.27","44,183,660.57","70,401,763.62","90,956,576.84","29,318,784.07","47,798,007.73","73,555,720.07","101,644,329.35","26,048,276.69","53,374,855.38","81,849,893.39","107,387,463.52","27,863,924.35","62,457,817.06","92,570,417.43","144,910,667.46","39,683,674.87","79,544,244.91","117,111,543.72","153,686,116.99","34,852,071.98","74,473,519.26","111,135,912.10","145,806,988.79","37,652,368.62","71,182,169.10","104,444,893.42","188,281,713.59","30,997,171.05","68,974,839.75","101,477,144.21","136,828,410.47","34,185,813.22","73,588,253.63","113,007,449.23"
其中:非流动资产处置净损失,,"78,147.67",,"130,697.35",,,,"201,281.79",,,"621,513.50","625,513.50",,,,,,,,"2,715.77",,,,"10,335.00",,,,,,,,"269,231.19",,,,"144,170.02",,,,"4,943,305.07",,,
