科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"1,384,124.63","1,564,689.39","1,576,853.06","2,520,526.47","2,362,309.57","3,622,847.45","4,600,210.28","6,013,618.11","6,686,962.51","6,693,339.48","4,069,861.55","9,129,475.40","5,438,916.50","5,392,252.05","6,361,871.55","7,078,703.66","7,918,111.03","11,131,178.89","8,357,709.70","9,986,712.56","8,831,514.80","11,064,572.39","24,160,789.36","38,214,202.50","30,164,575.63","68,641,851.42","12,317,273.22","24,422,167.04","15,801,413.04","20,107,226.09","17,727,059.22","16,325,198.11","19,446,441.14","43,319,947.66","33,402,230.81","40,055,246.88","44,073,970.91"
应付职工薪酬,"187,935.35","185,325.35","125,005.35","124,805.35","124,805.35","25,860.35","15,120.35","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","2,083.54","1,833,368.53","2,290,498.33","2,282,361.88","2,300,069.12","7,348,603.20","6,885,845.44","7,324,018.16","10,122,539.58","7,848,610.24","7,862,516.88","8,168,951.19","7,509,877.58","7,834,427.99","7,767,365.83","7,418,037.32"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,462,239.18","3,286,157.95","3,250,956.17","1,580,756.37","2,868,765.63","3,896,291.14","3,463,204.76","1,240,704.62","5,580,941.73","4,499,654.21","6,336,781.53","3,784,758.26","3,255,757.73","3,267,701.24","5,513,728.28","2,970,539.15","3,860,033.61","3,490,715.78","4,670,292.47","2,691,213.93","2,722,056.08","3,226,027.62","12,762,341.33","13,684,514.56","17,429,531.84","24,952,640.90","39,999,671.66","35,685,379.84","39,687,618.77","49,298,066.23","64,307,311.92","55,876,428.13","52,011,018.78","59,544,455.08","73,428,267.35","83,706,214.40","94,832,944.08"
应收利息,,,,,,,,,,,,"2,302,515.00","2,625,030.00","4,944,045.00",,"2,004,750.00","2,876,500.00","4,716,685.56","951,133.33","1,660,846.00","1,690,179.33","1,490,346.00","1,417,892.67","1,258,852.84","835,002.00","746,172.00",,,,,,,,,"162,900.00","162,900.00","423,161.64"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,190.28","486,018.77","209,176.35","693,399.53","739,255.78",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,"66,500.00","41,000.00","20,500.00","20,500.00","69,700.00","69,700.00","45,100.00","45,100.00","220,793.32","265,893.32","265,893.32","265,893.32","265,893.32","265,893.32",,,
存货,"464,389.66","360,154.83","971,158.80","1,215,919.54","858,406.00","827,600.21","1,247,558.79","5,272,452.19","7,502,032.87","5,904,951.68","4,406,444.93","5,164,930.45","7,579,339.34","9,084,017.08","11,468,637.78","12,077,219.62","12,499,298.10","12,526,876.91","13,340,520.30","13,443,875.05","14,651,121.73","13,860,120.88","33,558,835.37","42,518,882.70","48,455,868.92","58,393,546.09","41,145,609.29","51,983,655.30","96,208,113.47","88,464,672.41","105,085,092.69","121,218,304.40","131,580,354.98","156,332,758.66","154,922,903.29","162,695,133.15","139,532,655.43"
其他应付款,"31,978.00","431,778.68","426,778.68","363,699.50","3,898,366.43","999,699.50","544,277.20","372,699.50","415,113.66","482,829.86","386,135.66","352,270.16","375,721.50","560,381.51","452,149.41","1,014,662.89","1,196,359.78","1,367,638.03","1,337,260.31","1,855,717.32","1,517,690.02","3,389,504.76","6,647,762.03","6,002,103.62","4,745,414.57","4,783,202.14","13,799,130.79","14,395,021.94","5,792,221.47","17,145,380.84","19,712,751.39","15,369,134.50","5,114,376.15","2,468,543.32","61,144,101.43","39,538,662.25","27,824,505.52"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,064.99",,"38,526.99","504,552.16",,"73,971.32",
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"135,510.02","174,272.00","134,497.33","402,794.95","345,338.32","525,673.62","289,731.28","5,313,479.95","5,382,747.95","3,297,487.64","1,230,059.78","4,916,055.81","3,238,347.18","2,783,263.14","1,286,540.02","6,020,673.61","4,997,178.98","3,255,792.58","333,715.65","733,192.02","4,864,211.66","3,737,880.98","7,200,221.70","9,186,954.18","12,084,951.61","14,024,323.48","148,076,851.84","38,433,437.39","51,028,846.93","64,322,421.61","87,329,948.90","87,313,686.58","80,223,038.38","79,698,875.30","326,842,219.19","241,529,817.59","243,867,000.18"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"60,564,580.87","57,315,058.76","84,159,415.29","86,534,400.24","481,001,162.59","462,617,918.72","487,399,965.46","482,931,401.39","457,483,813.49","452,320,424.28","464,883,815.38","461,389,399.66","443,401,372.49","436,451,183.77","446,844,199.71","448,004,507.51","430,242,587.08","433,430,255.89","418,260,007.18","415,565,636.86","406,277,025.83","403,330,992.12","632,214,595.67","635,624,212.37","652,402,755.17","701,569,385.06","678,000,518.11","690,177,241.81","764,299,598.46","905,485,999.22","951,641,079.52","902,968,544.86","889,702,751.60","1,298,835,820.59","1,255,928,051.57","1,264,874,456.30","1,398,628,634.50"
流动负债合计,"5,230,018.57","8,149,847.87","5,993,790.54","3,670,920.53","9,744,150.55","7,743,572.05","10,175,796.89","3,786,652.75","11,290,352.78","9,515,000.88","14,613,992.74","9,714,758.10","13,279,835.39","8,937,911.73","12,603,261.44","14,312,858.25","10,846,099.91","10,944,640.19","13,049,322.53","11,787,185.61","10,759,424.57","12,921,437.92","121,300,908.94","130,107,370.37","147,018,464.31","167,054,095.58","262,097,544.87","264,112,904.86","384,974,769.32","481,409,636.03","488,317,744.95","430,152,655.75","434,759,975.81","667,329,631.10","657,563,465.99","660,262,470.82","751,458,942.96"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00"
长期借款,,"20,860,000.00","19,400,000.00","18,200,000.00","17,600,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,"24,897,990.65","24,897,990.65","24,728,625.75","24,348,003.99","26,098,078.05","34,698,078.05","32,905,900.45","35,877,336.05","183,387,936.83","183,387,936.83","193,212,703.96","192,331,243.23","193,597,911.86","195,936,911.86","213,353,681.07","605,722,992.84","607,273,532.97","586,883,093.62","564,112,946.10"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,"47,221,702.02","46,097,962.50","45,817,027.62","46,915,549.83","46,626,088.71","46,336,627.59","46,047,166.47","45,757,705.35","45,468,244.23","45,178,783.11","44,889,321.99","44,599,860.87","44,310,399.75","44,020,938.63","43,731,477.51","43,442,016.39","43,152,555.27","42,863,094.15","42,573,633.03","42,284,171.91","41,994,710.79","41,705,249.67","41,415,788.55","41,126,327.43","40,836,866.31","40,547,405.19","40,257,944.07","39,968,482.95","39,679,021.83","39,389,560.71","39,100,099.59","38,810,638.47","38,521,177.35","38,231,716.23","37,942,255.11","37,652,793.99"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"854,233.28","2,856,963.13","2,689,644.48","2,556,158.47","2,524,020.45","3,062,171.36","3,861,610.85","4,331,327.57","4,672,430.93","4,506,466.10","5,167,420.79","6,024,931.20","5,933,490.75","6,200,813.02","6,123,625.10","6,523,749.93","6,638,066.86","6,314,897.19","6,009,551.99","5,911,542.25","5,770,441.82","5,581,053.74","8,361,898.95","7,862,021.18","8,049,592.81","8,072,726.31","10,574,453.67","10,161,506.09","11,378,105.13","11,267,191.65","11,266,548.45","11,358,633.27","11,265,569.96","11,712,342.77","13,493,700.28","12,949,637.23","13,934,238.23"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"5,923,157.70","5,718,910.89","5,514,664.07","5,310,417.26","5,106,170.44","4,901,923.63","4,697,676.81","4,493,430.00","4,289,183.18","4,084,936.37","3,880,689.55","3,676,442.74","3,472,195.92","3,267,949.11","3,063,702.29"
在建工程,,,,,,,,,,,,,,,,,,,,,,"735,926.00","735,926.00","768,806.00",,,,"499,831.00","499,831.00","499,831.00","499,831.00","499,831.00","499,831.00","499,831.00",,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"20,860,000.00","19,400,000.00","18,200,000.00","17,600,000.00",,,,,,,,,,,,,,,,,,"5,923,157.70","5,718,910.89","5,514,664.07","5,310,417.26","6,537,132.29","6,327,499.16","6,117,866.02","5,908,232.89","9,171,819.90","8,962,186.77","8,752,553.63","208,542,920.50","209,109,106.85","208,895,909.87","208,463,495.89"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"5,230,018.57","29,009,847.87","25,393,790.54","21,870,920.53","27,344,150.55","7,743,572.05","10,175,796.89","3,786,652.75","11,290,352.78","9,515,000.88","14,613,992.74","9,714,758.10","13,279,835.39","8,937,911.73","12,603,261.44","14,312,858.25","10,846,099.91","10,944,640.19","13,049,322.53","11,787,185.61","10,759,424.57","12,921,437.92","127,224,066.64","135,826,281.26","152,533,128.38","172,364,512.84","268,634,677.16","270,440,404.02","391,092,635.34","487,317,868.92","497,489,564.85","439,114,842.52","443,512,529.44","875,872,551.60","866,672,572.84","869,158,380.69","959,922,438.85"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","121,330,000.00","121,330,000.00","121,330,000.00","242,660,000.00","241,640,000.00","262,722,219.00","262,722,219.00","525,444,438.00","525,804,438.00","525,804,438.00","525,804,438.00","683,545,769.00","683,545,769.00","684,013,769.00","684,013,769.00","684,013,769.00","706,640,535.00","706,640,535.00","706,640,535.00","706,640,535.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"24,560.25","24,560.25","24,560.25","24,560.25","369,782,085.25","369,782,085.25","373,975,300.21","373,975,300.21","313,975,300.21","313,975,300.21","313,975,300.21","313,975,300.21","313,975,300.21","313,975,300.21","313,975,300.21","313,975,300.21","313,975,300.21","318,949,500.21","318,949,500.21","318,949,500.21","197,619,500.21","196,247,600.21","467,211,676.96","467,211,676.96","205,309,457.96","205,964,657.96","207,270,712.93","207,270,712.93","49,529,381.93","50,347,905.90","50,886,105.90","50,886,105.90","50,886,105.90","374,909,460.37","375,571,417.21","375,571,417.21","375,571,417.21"
无形资产,"22,304.60","21,574.72","25,653.14","35,113.16","34,789.85","35,689.88","34,883.25","387,494.83","366,829.15","553,129.29","521,758.47","1,512,542.27","8,194,706.04","12,756,341.02","12,300,113.82","11,658,036.78","15,174,282.90","14,421,223.04","27,246,464.15","25,669,522.39","24,075,018.58","22,470,775.72","78,624,424.05","80,265,450.52","76,062,647.17","71,885,812.39","80,592,563.58","75,679,118.97","70,829,841.01","74,175,183.38","68,896,236.30","63,854,694.97","58,669,849.21","57,342,584.84","63,007,359.27","57,500,100.09","59,280,741.60"
盈余公积,"1,128,724.50","3,362,853.03","6,290,179.42","6,838,820.71","7,384,884.91","7,642,945.92","10,843,670.67","10,843,670.67","10,843,670.67","10,843,670.67","12,979,061.84","12,979,061.84","12,979,061.84","12,979,061.84","14,759,761.35","14,759,761.35","14,759,761.35","14,759,761.35","16,638,005.05","16,638,005.05","16,638,005.05","16,638,005.05","17,844,077.81","17,844,077.81","17,844,077.81","17,844,077.81","20,594,551.97","20,594,551.97","20,594,551.97","20,594,551.97","25,378,732.79","25,378,732.79","25,378,732.79","25,378,732.79","26,181,022.91","26,181,022.91","26,181,022.91"
开发支出,,,,,,"1,057,104.75","2,061,331.41","3,128,299.35","4,689,719.12","7,403,620.33","12,792,080.33","13,381,098.84","15,183,018.63","13,057,368.89","15,929,451.30","18,660,870.17","18,151,131.96","22,567,919.58","12,676,949.14","17,187,799.25","22,370,087.04","27,104,104.45","14,473,634.61","14,327,374.27","19,624,942.28","24,912,692.40","6,627,151.10","8,855,358.87","12,724,679.52","7,071,504.76","10,296,641.43","12,799,426.22","14,790,956.02","13,646,201.43","7,820,949.31","9,601,391.47","3,753,120.36"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"820,000.00","820,000.00","1,640,000.00","1,640,000.00","1,898,300.00","1,898,300.00","1,898,300.00",,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,"152,676,360.35","152,676,360.35","154,146,360.35","154,146,360.35","154,146,360.35","155,616,360.35","155,616,360.35","155,616,360.35","155,617,924.66","155,617,924.66","155,617,924.66","155,617,924.66","155,617,924.66","155,617,924.66","155,617,924.66"
未分配利润,"10,158,520.44","30,264,447.72","56,611,614.63","61,549,386.32","66,463,964.03","68,786,513.16","86,031,644.70","89,977,521.93","58,447,631.89","58,304,752.58","68,727,151.43","72,789,312.51","60,103,911.11","60,290,655.13","66,977,069.36","69,127,091.75","57,580,250.05","57,601,745.56","65,145,548.56","66,608,117.01","61,787,349.54","62,455,981.98","85,559,647.91","90,594,015.24","88,065,746.95","118,641,629.67","147,888,160.59","153,931,235.33","147,376,975.74","182,481,887.67","208,126,624.66","214,990,564.71","207,965,163.48","224,732,112.92","219,302,589.49","203,338,297.82","220,584,150.53"
长期待摊费用,"47,916.83","100,780.87","74,856.43","68,375.32","61,894.21","55,413.10","826,426.16","1,020,989.61","930,494.73","843,530.62","752,828.05","784,950.51","1,716,443.41","1,800,526.38","2,029,870.77","2,091,526.37","1,938,181.97","1,799,212.57","1,543,294.26","1,572,978.24","1,392,662.22","1,212,346.20","3,430,967.57","3,187,736.14","3,154,924.11","2,858,504.36","4,693,545.03","4,308,797.12","4,153,401.37","3,934,670.80","4,472,061.72","5,763,681.78","5,838,555.45","4,759,548.68","4,321,996.51","3,915,332.05","4,317,769.49"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,"3,463,580.86","3,967,853.08","7,553,182.48","9,365,747.03","10,207,764.95","14,361,931.61","16,529,961.63","19,900,804.16","26,135,917.92","31,754,693.52","32,435,100.05","38,936,733.89","28,705,049.76","30,040,876.69","30,618,835.34"
递延所得税资产,"52,788.18","145,629.37","272,613.00","272,613.00","437,667.81","500,729.86","505,567.75","736,466.34","655,962.78","1,543,309.49","998,820.09","1,476,188.19","1,309,216.36","1,606,296.08","1,067,193.03","1,504,843.29","1,575,144.36","1,899,583.77","1,615,024.83","1,933,705.21","2,566,246.22","3,125,112.15","4,439,134.26","6,075,295.92","7,191,581.81","7,740,380.08","18,107,111.74","20,172,918.75","23,227,526.63","23,355,073.18","24,623,783.07","26,743,823.83","25,080,226.26","29,133,979.80","31,271,596.90","33,438,470.99","29,604,306.32"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"445,000.00","445,000.00","445,000.00","445,000.00","1,824,960.00","1,387,960.00","942,960.00","942,960.00","1,176,960.00","942,960.00","942,960.00","1,527,148.00","11,527,148.00","11,527,148.00","11,527,148.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"977,242.89","50,346,650.11","49,160,729.55","48,749,287.57","49,973,922.15","51,337,197.66","53,626,447.01","55,651,744.17","57,073,142.06","60,318,300.06","65,411,690.84","68,069,033.00","76,936,736.06","79,731,745.14","81,471,192.65","84,170,504.05","86,918,824.44","90,155,391.42","116,852,369.17","119,747,171.02","123,187,253.54","126,572,033.04","330,990,673.51","341,721,910.98","342,707,276.41","346,775,678.25","500,501,487.49","500,327,732.05","542,553,891.92","538,873,040.18","539,837,459.20","542,617,987.18","554,870,192.10","948,483,731.37","962,565,924.13","939,375,353.22","909,800,988.75"
所有者权益(或股东权益)合计,"56,311,805.19","78,651,861.00","107,926,354.30","113,412,767.28","503,630,934.19","506,211,544.33","530,850,615.58","534,796,492.81","503,266,602.77","503,123,723.46","515,681,513.48","519,743,674.56","507,058,273.16","507,245,017.18","515,712,130.92","517,862,153.31","506,315,311.61","512,641,007.12","522,063,053.82","523,525,622.27","518,704,854.80","516,981,587.24","835,981,202.54","841,519,842.09","842,576,903.20","875,980,550.47","909,867,328.44","920,064,569.84","915,760,855.04","957,041,170.48","993,988,973.87","1,006,471,689.52","1,001,060,414.26","1,371,447,000.36","1,351,821,402.86","1,335,091,428.83","1,348,507,184.40"
资产总计,"61,541,823.76","107,661,708.87","133,320,144.84","135,283,687.81","530,975,084.74","513,955,116.38","541,026,412.47","538,583,145.56","514,556,955.55","512,638,724.34","530,295,506.22","529,458,432.66","520,338,108.55","516,182,928.91","528,315,392.36","532,175,011.56","517,161,411.52","523,585,647.31","535,112,376.35","535,312,807.88","529,464,279.37","529,903,025.16","963,205,269.18","977,346,123.35","995,110,031.58","1,048,345,063.31","1,178,502,005.60","1,190,504,973.86","1,306,853,490.38","1,444,359,039.40","1,491,478,538.72","1,445,586,532.04","1,444,572,943.70","2,247,319,551.96","2,218,493,975.70","2,204,249,809.52","2,308,429,623.25"
负债和所有者(或股东权益)合计,"61,541,823.76","107,661,708.87","133,320,144.84","135,283,687.81","530,975,084.74","513,955,116.38","541,026,412.47","538,583,145.56","514,556,955.55","512,638,724.34","530,295,506.22","529,458,432.66","520,338,108.55","516,182,928.91","528,315,392.36","532,175,011.56","517,161,411.52","523,585,647.31","535,112,376.35","535,312,807.88","529,464,279.37","529,903,025.16","963,205,269.18","977,346,123.35","995,110,031.58","1,048,345,063.31","1,178,502,005.60","1,190,504,973.86","1,306,853,490.38","1,444,359,039.40","1,491,478,538.72","1,445,586,532.04","1,444,572,943.70","2,247,319,551.96","2,218,493,975.70","2,204,249,809.52","2,308,429,623.25"
