科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应付款,"4,293,067.21","13,502,602.85","6,698,482.47","9,944,629.51","5,661,781.54","6,686,453.58","5,194,900.98","7,601,642.90","8,587,464.48","23,206,040.65","15,229,666.81","14,844,733.95","14,746,876.32","74,197,028.42","42,071,020.08","66,023,803.87","63,246,945.34","55,115,169.67","244,102,121.24","114,401,595.31","43,140,814.99","34,252,453.81","47,438,425.30","34,700,795.35","36,327,137.17","37,928,699.91","45,362,289.69","30,686,098.39","20,428,657.31","24,581,563.39"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,"10,236,137.65","13,176,090.56",,,,,"18,000,000.00","21,525,984.00","18,934,228.85","934,228.85","372,732.27","372,732.27","17,215,200.00","16,790,200.00","8,626,600.00",,,,,,,,,
其他流动资产,,,,,,,,,,,,,"63,199.96","598,712.34",,"7,291.67",,"117,021.18","683,572.83","254,641.87","1,074,160.51","1,008,111.88","20,842,255.87","14,712,444.38","17,517,419.01","14,466,852.31","19,369,921.49","23,424,485.74","19,720,539.48","26,613,297.12"
其他流动负债,,"66,020.04","66,020.04","66,020.04","1,865,020.04","13,761,383.88",,,"9,211,094.39","5,246,098.19","14,266,628.09","9,836,329.51","6,563,443.00","3,290,556.49","4,346,178.56","1,082,127.11",,,"286,576.20","436,576.20","436,576.20","636,576.20","286,576.20",,,,"286,576.20","286,576.20","286,576.20","286,576.20"
流动资产合计,"429,012,992.77","463,383,265.80","670,859,488.18","1,717,059,896.48","1,528,010,659.50","1,635,177,981.09","1,648,901,503.84","1,673,310,501.12","1,511,834,496.29","1,433,668,630.72","1,542,985,035.60","1,626,603,823.51","1,559,597,885.03","1,775,605,798.61","1,842,158,430.58","1,800,023,849.83","1,913,083,551.74","1,808,003,156.13","1,445,238,583.38","1,447,470,093.12","1,449,966,353.04","1,500,809,896.71","1,547,152,861.72","1,534,814,038.29","1,595,554,186.56","1,624,819,030.85","1,686,501,228.67","1,773,963,439.70","1,634,540,319.38","1,677,211,563.64"
流动负债合计,"249,481,914.39","250,787,953.08","430,228,999.90","448,405,558.06","235,912,023.19","343,549,004.65","346,252,919.61","409,594,859.26","335,401,210.19","674,322,998.89","764,409,551.05","809,841,958.51","767,253,664.00","1,028,884,861.15","1,018,933,216.42","1,162,298,935.44","1,282,911,791.66","1,316,292,390.44","1,271,728,502.78","1,244,628,512.40","1,196,697,482.29","1,255,070,321.93","1,305,530,194.56","1,267,595,227.93","1,291,426,548.22","1,304,758,054.64","1,404,060,879.60","1,454,488,002.42","1,118,828,262.10","1,127,250,550.79"
可供出售金融资产,,,,,,,,,,,,,,,,,,"21,982,500.00","23,982,500.00","23,982,500.00","23,982,500.00","23,982,500.00","24,982,500.00","24,982,500.00","24,982,500.00","220,668,000.00","215,160,000.00","191,700,000.00","278,400,000.00","428,000,000.00"
长期借款,,,,,,,,,"18,000,000.00","18,000,000.00","18,000,000.00","18,000,000.00",,,,,,,,,,,,,,,,,"150,000,000.00","150,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,"19,829,346.73","15,811,770.32","15,038,916.01","14,916,052.33","11,270,531.99",,,,,,,,,,,"8,959,197.50","8,204,190.11"
长期股权投资,"15,883,480.02","19,456,790.50","22,645,668.11","22,228,091.13","22,815,138.51","26,369,717.74","21,982,500.00","21,982,500.00","21,982,500.00","23,982,500.00","23,982,500.00","23,982,500.00","23,982,500.00","23,982,500.00","24,227,586.93","24,227,586.93","24,227,586.93","76,705,086.93","218,818,462.82","221,208,342.83","222,286,109.15","263,103,469.89","269,482,339.24","275,182,794.43","264,725,933.90","263,866,675.86","268,571,277.04","271,965,863.31","262,255,492.18","262,685,009.36"
专项应付款,,,,,,,,,,,,,"1,900,000.00",,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,"7,243,878.40","6,968,412.96","6,933,059.08","6,811,161.87","6,706,941.60","12,273,424.15","12,211,210.84","12,148,997.53","12,086,784.22","17,608,917.50","17,442,309.41","17,278,952.94","17,122,098.87","16,965,244.84","16,808,390.77","16,651,536.70","16,494,682.63"
预计负债,,,,,,,,,,,,,,,,,,,"160,602,988.93","160,602,988.93","160,602,988.93","160,602,988.93","160,602,988.93","160,602,988.93","160,602,988.93","160,602,988.93","8,312,596.31","16,300,368.68","39,309,715.77","45,339,793.39"
固定资产,"52,833,397.26","88,912,219.53","99,377,653.17","97,960,494.41","96,161,935.04","98,679,568.01","104,373,331.71","131,414,188.13","182,046,130.58","283,826,540.98","305,622,108.82","299,915,225.50","306,449,964.27","530,968,820.97","525,704,976.67","559,071,096.96","699,540,475.03","733,417,916.04","637,564,557.85","616,555,404.68","631,167,798.41","650,789,957.91","665,833,948.82","652,661,437.71","638,465,105.57","620,650,689.82","653,107,784.24","632,187,953.26","612,469,527.26","608,051,347.93"
递延所得税负债,,,,,,,,,,,"8,224,892.57","7,925,686.51","7,482,567.36","30,520,907.77","6,932,418.48","6,987,862.33","6,723,697.13","6,460,203.49","6,002,874.77","5,772,657.08","5,545,019.95","5,317,255.29","5,089,986.65","4,855,509.29","4,623,580.40","33,749,181.38","32,717,643.31","28,973,124.49","41,750,758.08","63,963,452.17"
在建工程,"6,950,997.78","17,397,025.87","2,766,320.04","2,222,536.87","6,488,154.94","3,442,524.23","38,911,097.72","64,215,015.98","85,470,486.82","129,586,819.28","111,591,077.98","113,146,042.02","122,400,604.72","130,040,359.55","148,116,793.41","159,736,637.89","29,997,589.65","36,139,228.00","76,560,907.42","75,317,191.87","52,291,189.64","32,839,390.09","34,243,172.93","32,585,474.73","42,507,760.18","60,277,512.16","28,030,145.26","31,111,173.34","41,269,092.06","55,234,994.70"
其他非流动负债,,"209,063.29","143,043.25","126,538.24","1,056,199.90","7,494,894.11","7,028,639.14","97,185.03","70,680.00","44,175.00","4,346,178.50","4,328,508.58","4,328,508.58","4,328,508.58",,,,"428,052.14",,,,,,,,,,"4,824,032.72",,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,544,909.73"
非流动负债合计,,"209,063.29","143,043.25","126,538.24","1,056,199.90","7,494,894.11","7,028,639.14","97,185.03","18,070,680.00","18,044,175.00","30,571,071.07","30,254,195.09","13,711,075.94","54,678,763.08","22,744,188.80","22,026,778.34","21,639,749.46","18,158,787.62","172,003,048.82","171,772,831.13","171,545,194.00","171,317,429.34","170,803,584.50","165,458,498.22","170,337,178.25","194,352,170.31","45,854,272.34","50,097,525.89","244,843,704.07","272,331,468.39"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"249,481,914.39","250,997,016.37","430,372,043.15","448,532,096.30","236,968,223.09","351,043,898.76","353,281,558.75","409,692,044.29","353,471,890.19","692,367,173.89","794,980,622.12","840,096,153.60","780,964,739.94","1,083,563,624.23","1,041,677,405.22","1,184,325,713.78","1,304,551,541.12","1,334,451,178.06","1,443,731,551.60","1,416,401,343.53","1,368,242,676.29","1,426,387,751.27","1,476,333,779.06","1,433,053,726.15","1,461,763,726.47","1,499,110,224.95","1,449,915,151.94","1,504,585,528.31","1,363,671,966.17","1,399,582,019.18"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"21,606,825.66","100,000,000.00","100,000,000.00","133,500,000.00","133,500,000.00","213,600,000.00","213,600,000.00","213,600,000.00","341,760,000.00","341,760,000.00","341,760,000.00","341,760,000.00","341,760,000.00","348,370,000.00","348,370,000.00","348,370,000.00","696,740,000.00","696,740,000.00","696,740,000.00","696,740,000.00","696,680,000.00","696,680,000.00","696,680,000.00","696,680,000.00","696,680,000.00","687,468,000.00","687,468,000.00","687,468,000.00","687,468,000.00","687,468,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"89,985,708.14","105,987,072.12","105,987,072.12","1,070,462,834.62","1,070,730,700.62","990,630,700.62","990,630,700.62","986,401,954.94","858,241,954.94","858,241,954.94","858,241,954.94","858,241,954.94","858,241,954.94","882,434,554.94","893,122,924.94","893,259,920.72","726,892,554.32","689,756,456.65","597,608,321.84","597,608,321.84","597,608,321.84","597,608,321.84","597,608,321.84","597,608,321.84","597,604,028.67","752,283,523.67","722,467,682.43","722,467,682.43","722,467,682.43","712,527,923.17"
无形资产,"9,334,098.90","17,362,538.10","47,861,398.00","47,606,989.66","47,335,721.49","47,081,313.15","46,826,904.81","47,353,206.40","85,349,539.93","112,804,702.66","138,581,397.84","138,195,367.00","136,499,913.34","178,185,150.31","173,271,469.87","171,302,277.21","169,336,718.35","181,257,335.63","165,738,786.08","163,740,922.47","161,652,959.13","159,564,995.79","175,514,908.90","172,828,558.44","170,676,448.65","177,046,778.32","174,823,368.43","171,876,993.65","168,935,248.46","157,255,169.98"
盈余公积,"17,576,548.99","15,660,660.42","23,974,992.30","23,974,992.30","30,843,971.45","30,843,971.45","36,951,293.20","36,951,293.20","36,951,293.20","36,951,293.20","48,535,549.21","48,535,549.21","48,535,549.21","48,535,549.21","58,130,513.79","58,130,513.79","58,130,513.79","58,130,513.79","58,130,513.79","58,130,513.79","58,130,513.79","58,130,513.79","60,507,753.54","60,507,753.54","60,507,753.54","60,507,753.54","67,845,344.42","67,845,344.42","67,845,344.42","67,845,344.42"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"60,000.00","60,000.00",,,"20,865,180.00","20,865,180.00","20,865,180.00",,,,,
商誉,"24,286.87","601,146.63","601,146.63","601,146.63","601,146.63","601,146.63","601,146.63","601,146.63","2,193,019.90","334,913,295.58","370,111,596.75","370,111,596.75","370,111,596.75","355,169,970.34","370,111,596.75","565,481,281.61","565,481,281.61","572,696,197.48","620,912,495.39","620,912,495.39","620,912,495.39","620,912,495.39","620,912,495.39","620,912,495.39","620,912,495.39","620,912,495.39","620,335,635.63","620,335,635.63","620,335,635.63","620,335,635.63"
未分配利润,"120,145,833.54","121,827,669.35","167,442,312.46","195,214,435.59","216,620,233.57","210,954,126.04","251,170,035.97","277,030,643.17","282,051,417.97","341,422,328.25","376,669,113.38","429,019,928.46","435,102,885.16","496,524,655.79","562,167,277.12","614,907,636.00","455,690,969.74","489,111,221.93","291,639,641.62","299,092,896.03","343,293,196.27","376,707,372.74","432,738,234.05","455,101,782.61","476,716,248.70","490,056,675.84","455,061,458.87","474,524,118.69","471,874,159.72","492,597,999.38"
长期待摊费用,"58,610.03","87,777.82","61,111.18","54,444.52","47,777.86","95,072.46","65,944.55","59,277.89","52,611.23","45,944.57","3,181,666.83","3,001,916.82","3,054,166.84","3,024,077.87","11,516,584.15","19,746,163.10","21,550,157.14","23,286,773.74","24,067,962.69","23,684,120.20","22,948,687.00","22,396,693.76","21,543,274.97","20,809,143.44","19,866,314.30","18,584,987.99","20,097,037.24","19,454,143.34","25,119,241.56","25,071,558.75"
少数股东权益,"15,572,488.22","13,080,148.82","16,898,557.83","16,341,367.91","13,761,920.70","15,337,891.90","17,051,023.13","16,622,917.41","17,515,660.57","49,277,696.73","77,972,462.70","59,291,183.64","59,796,546.29","147,196,294.10","203,890,120.22","211,606,751.29","192,206,345.21","196,521,970.96","196,415,487.90","193,171,466.41","187,046,171.46","186,733,856.10","186,139,138.20","177,733,549.12","167,979,156.53","179,664,980.17","175,119,102.71","166,162,541.67","167,452,849.91","175,204,044.64"
递延所得税资产,"271,455.31","351,802.83","502,192.55","292,127.02","964,515.46","963,265.46","872,557.75","909,402.95","909,402.95","1,113,633.68","1,826,735.70","1,616,196.27","1,616,196.27","1,616,196.27","4,292,211.50","3,239,446.10","3,328,330.29","3,328,330.29","44,033,689.13","43,923,597.26","43,923,597.24","43,923,597.24","45,120,976.36","45,148,205.31","45,148,205.31","45,148,205.30","24,198,501.61","23,313,737.57","23,313,737.57","23,313,737.57"
外币报表折算价差,,,,,,,"-149,624.66","-453,613.91","-154,029.17","-78,379.54","-277,582.83","-372,101.98","-688,848.32","-787,925.95","-990,178.47","-839,136.87","-855,071.57","-1,187,875.55",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"13,554,001.45","10,284,547.54","7,954,672.96","10,772,232.96","6,635,213.52","2,465,033.50","720,000.00","720,000.00","13,384,690.61","13,545,289.57","13,969,376.26","3,308,500.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"85,356,326.17","144,169,301.28","173,815,489.68","170,965,830.24","174,414,389.93","177,232,607.68","213,633,483.17","266,534,737.98","378,003,691.41","886,273,436.75","954,897,083.92","949,968,844.36","964,114,942.19","1,230,230,953.71","1,264,209,632.24","1,509,737,548.88","1,520,273,300.87","1,655,520,309.71","1,837,506,786.98","1,811,820,333.08","1,799,269,006.45","1,840,372,117.25","1,881,877,747.63","1,865,017,952.36","1,845,283,716.24","2,044,997,443.71","2,034,673,684.90","1,992,299,180.44","2,062,718,887.68","2,201,295,546.28"
所有者权益(或股东权益)合计,"264,887,404.55","356,555,550.71","414,302,934.71","1,439,493,630.42","1,465,456,826.34","1,461,366,690.01","1,509,253,428.26","1,530,153,194.81","1,536,366,297.51","1,627,574,893.58","1,702,901,497.40","1,736,476,514.27","1,742,748,087.28","1,922,273,128.09","2,064,690,657.60","2,125,435,684.93","2,128,805,311.49","2,129,072,287.78","1,839,013,818.76","1,842,889,082.67","1,880,992,683.20","1,914,794,262.69","1,952,696,830.29","1,966,778,264.50","1,979,074,176.33","2,170,706,249.61","2,271,259,761.63","2,261,677,091.83","2,333,587,240.89","2,478,925,090.74"
资产总计,"514,369,318.94","607,552,567.08","844,674,977.86","1,888,025,726.72","1,702,425,049.43","1,812,410,588.77","1,862,534,987.01","1,939,845,239.10","1,889,838,187.70","2,319,942,067.47","2,497,882,119.52","2,576,572,667.87","2,523,712,827.22","3,005,836,752.32","3,106,368,062.82","3,309,761,398.71","3,433,356,852.61","3,463,523,465.84","3,282,745,370.36","3,259,290,426.20","3,249,235,359.49","3,341,182,013.96","3,429,030,609.35","3,399,831,990.65","3,440,837,902.80","3,669,816,474.56","3,721,174,913.57","3,766,262,620.14","3,697,259,207.06","3,878,507,109.92"
负债和所有者(或股东权益)合计,"514,369,318.94","607,552,567.08","844,674,977.86","1,888,025,726.72","1,702,425,049.43","1,812,410,588.77","1,862,534,987.01","1,939,845,239.10","1,889,838,187.70","2,319,942,067.47","2,497,882,119.52","2,576,572,667.87","2,523,712,827.22","3,005,836,752.32","3,106,368,062.82","3,309,761,398.71","3,433,356,852.61","3,463,523,465.84","3,282,745,370.36","3,259,290,426.20","3,249,235,359.49","3,341,182,013.96","3,429,030,609.35","3,399,831,990.65","3,440,837,902.80","3,669,816,474.56","3,721,174,913.57","3,766,262,620.14","3,697,259,207.06","3,878,507,109.92"
