科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"152,280,163.20","386,465,138.31","594,730,800.91","1,025,429,857.60","228,627,095.09","478,693,293.81","796,366,369.18","1,176,971,550.87","237,795,728.03","541,683,402.62","883,365,727.72","1,345,038,039.62","252,284,520.36","677,189,123.47","1,075,527,725.22","1,480,932,290.63","348,087,075.07","754,769,046.08","1,340,201,560.97","1,751,373,647.30","303,827,861.40","885,703,285.26","1,362,905,592.83","1,956,793,775.86","428,626,022.24","1,000,377,523.35","1,550,411,615.90","2,465,649,699.95","519,023,169.35","1,158,865,071.64","1,692,941,238.91","2,343,965,583.22","636,707,437.72","1,248,120,707.93","1,803,916,770.46","2,281,736,312.41","595,447,388.96","1,150,025,111.82","1,667,656,612.44","2,263,896,856.44","655,054,047.63","1,173,644,811.08","1,692,930,134.06","2,269,238,196.25"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"8,208,946.60","25,322,226.22","50,191,111.70","77,321,550.82","19,698,968.16","46,512,136.87","78,212,086.44","99,624,140.05","14,854,117.81","37,043,376.94","70,998,282.55","70,149,933.17","42,741,068.39","62,885,061.97","83,919,732.23","122,527,693.95","16,848,074.59","37,279,138.96","73,367,510.93","130,829,495.10","13,628,089.24","47,209,826.41","79,154,783.81","148,156,956.86","12,063,519.81","90,333,129.05","49,826,184.29","249,649,264.99","3,631,717.74","95,417,258.56","76,207,276.38","274,153,541.66","28,833,303.26","111,918,502.72","31,528,921.75","165,322,204.97","14,507,283.13","75,759,583.24","44,993,695.51","166,162,389.95","7,242,821.76","117,240,854.45","138,464,702.64","219,826,667.97"
投资活动现金流出小计,"18,475,805.67","45,545,311.77","69,342,722.85","108,974,411.96","12,558,201.13","32,710,487.65","96,195,391.48","182,597,338.87","177,153,708.62","220,900,419.79","321,463,420.42","417,614,778.00","41,855,368.29","111,868,601.64","165,793,267.47","204,553,305.66","54,732,460.48","71,209,477.67","158,161,383.45","301,070,635.49","42,314,987.63","104,869,360.45","263,457,989.63","401,724,073.07","103,188,813.15","176,870,044.66","260,668,719.90","528,490,218.78","49,580,608.63","123,389,156.80","163,843,525.56","341,997,776.59","42,886,945.02","107,473,153.97","103,461,823.65","235,640,128.20","38,277,184.67","87,170,388.17","115,740,083.62","181,435,162.89","16,825,525.18","30,246,580.58","62,750,523.53","171,262,848.49"
经营活动现金流入小计,"160,489,109.80","411,787,364.53","644,921,912.61","1,102,751,408.42","248,326,063.25","525,205,430.68","874,578,455.62","1,276,595,690.92","252,649,845.84","578,726,779.56","954,364,010.27","1,415,187,972.79","295,025,588.75","740,074,185.44","1,159,447,457.45","1,603,459,984.58","364,935,149.66","792,048,185.04","1,413,569,071.90","1,882,203,142.40","317,455,950.64","932,913,111.67","1,442,060,376.64","2,104,950,732.72","440,689,542.05","1,090,710,652.40","1,600,237,800.19","2,715,298,964.94","522,654,887.09","1,254,282,330.20","1,769,148,515.29","2,618,119,124.88","665,540,740.98","1,360,039,210.65","1,835,445,692.21","2,447,058,517.38","609,954,672.09","1,225,784,695.06","1,712,650,307.95","2,430,059,246.39","662,296,869.39","1,290,885,665.53","1,831,394,836.70","2,489,064,864.22"
投资活动产生的现金流量净额,"-18,397,805.67","-45,464,811.77","-68,962,222.85","-108,260,573.73","-10,158,201.13","-29,247,207.25","-92,732,111.08","-182,441,338.87","-177,150,708.62","-219,275,912.79","-319,838,913.42","-415,990,121.00","-41,855,368.29","-111,868,601.64","-165,193,267.47","-204,330,788.95","-54,732,460.48","-71,108,634.44","-157,068,457.45","-288,561,249.37","-42,240,963.67","-104,883,351.49","-263,340,209.63","-399,032,810.77","-102,708,813.15","-176,241,667.56","-257,439,342.80","-525,420,947.40","90,419,391.37","16,724,702.40","-23,729,666.36","-196,057,809.88","-31,887,422.59","-96,473,631.54","-92,362,373.58","-223,032,300.49","-38,277,184.67","-87,170,388.17","-115,740,083.62","-181,210,162.89","-16,825,525.18","-30,246,580.58","-61,500,523.53","-170,817,585.05"
购买商品、接受劳务支付的现金,"86,035,136.31","192,222,705.54","272,995,383.13","483,098,351.46","120,718,154.57","287,831,363.09","463,417,888.65","629,604,006.52","168,283,322.56","321,314,208.00","502,908,735.93","752,592,562.15","193,963,655.98","331,973,026.96","553,737,484.73","790,950,999.02","259,761,892.73","428,330,976.83","824,448,143.06","977,856,043.84","210,051,287.96","548,881,573.23","784,561,319.81","1,147,489,615.78","313,502,096.38","668,187,063.41","923,456,299.29","1,468,496,812.62","307,319,877.06","657,094,247.68","969,846,333.36","1,436,126,245.18","369,624,715.87","709,639,753.27","1,053,295,407.99","1,317,077,700.72","328,743,827.41","630,459,057.25","872,512,704.45","1,215,681,475.49","368,998,351.12","579,513,655.45","908,602,060.84","1,209,196,613.00"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金,"44,521,653.45","82,684,468.27","115,694,429.28","152,295,716.76","34,520,633.85","77,483,778.91","111,375,216.00","166,888,363.42","24,927,014.89","90,592,660.56","126,824,377.04","185,555,338.89","32,020,845.77","90,849,023.71","127,144,454.64","214,704,622.65","34,846,592.85","104,922,125.97","138,108,956.18","256,634,365.81","42,913,715.70","111,255,113.33","164,151,587.39","262,753,994.91","56,310,682.47","129,086,587.54","188,969,509.63","301,761,319.88","61,460,666.79","142,325,773.18","214,178,693.80","321,128,015.66","65,362,646.59","149,499,592.33","223,921,813.17","314,782,052.73","60,901,991.22","136,172,045.19","218,881,415.47","319,327,714.69","63,865,059.22","149,309,311.54","230,216,764.19","342,930,168.74"
取得借款收到的现金,"95,000,000.00","200,000,000.00","200,000,000.00","220,000,000.00","30,000,000.00","144,000,000.00","324,000,000.00","344,000,000.00","130,000,000.00","340,000,000.00","566,000,000.00","636,000,000.00","50,000,000.00","150,000,000.00","280,000,000.00","400,000,000.00","90,000,000.00","150,000,000.00","266,000,000.00","466,000,000.00","80,000,000.00","303,500,000.00","503,500,000.00","836,500,000.00","180,000,000.00","460,000,000.00","560,000,000.00","640,000,000.00","70,000,000.00","290,000,000.00","350,000,000.00","550,000,000.00","50,000,000.00","180,000,000.00","410,000,000.00","670,000,000.00","50,000,000.00","150,000,000.00","360,000,000.00","580,000,000.00","80,000,000.00","180,000,000.00","230,000,000.00","330,000,000.00"
支付的各项税费,"25,483,179.92","42,205,600.32","75,479,631.92","119,446,860.48","33,499,890.80","57,749,802.28","108,436,492.39","124,631,746.19","42,876,262.94","93,786,303.63","138,217,352.95","150,084,693.68","23,032,660.65","68,426,288.91","123,131,059.19","166,179,816.09","35,435,043.83","85,348,313.63","141,322,429.22","173,950,605.73","35,936,890.54","123,657,629.57","189,153,448.76","225,502,144.86","57,828,293.04","113,801,976.41","158,334,667.50","193,016,286.65","78,639,646.75","142,379,745.37","201,264,096.91","257,122,566.06","57,675,850.61","117,193,440.36","175,453,461.45","238,829,566.17","47,351,546.62","117,004,037.54","164,363,274.47","231,893,492.60","59,188,398.20","141,617,115.31","213,859,916.38","282,634,710.84"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"6,996,967.88","31,358,111.57","24,382,815.90","78,152,782.93","20,400,055.72","23,106,861.31","40,638,994.12","74,081,641.52","14,557,494.29","66,955,852.19","86,954,690.22","107,888,721.26","18,544,627.86","29,760,266.02","72,476,818.13","106,759,688.72","16,986,328.83","71,140,909.48","83,571,841.90","177,110,497.06","19,009,191.39","37,319,687.01","117,015,436.50","177,419,602.41","19,162,716.50","71,251,849.13","85,355,242.50","197,322,041.75","16,245,479.01","128,522,950.15","100,968,560.68","160,867,909.43","20,983,583.96","106,368,970.19","128,438,447.97","214,084,863.73","8,836,271.24","67,477,231.25","80,406,647.87","178,260,883.41","12,426,076.52","122,317,145.76","151,661,120.45","211,001,596.32"
筹资活动现金流入小计,"95,000,000.00","200,000,000.00","200,000,000.00","220,000,000.00","30,000,000.00","144,000,000.00","324,000,000.00","344,000,000.00","130,000,000.00","340,000,000.00","566,000,000.00","636,000,000.00","50,000,000.00","150,000,000.00","280,000,000.00","400,000,000.00","90,000,000.00","150,000,000.00","266,000,000.00","466,000,000.00","80,000,000.00","303,500,000.00","503,500,000.00","836,500,000.00","180,000,000.00","460,000,000.00","560,000,000.00","640,000,000.00","70,000,000.00","290,000,000.00","350,000,000.00","550,000,000.00","50,000,000.00","180,000,000.00","410,000,000.00","670,000,000.00","50,000,000.00","150,000,000.00","360,000,000.00","580,000,000.00","80,000,000.00","180,000,000.00","230,000,000.00","330,000,000.00"
