科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"230,208,354.10","290,607,695.21","295,206,517.17","330,008,473.98","326,604,554.57","366,902,824.79","376,186,708.61","331,781,638.93","338,818,929.23","354,119,018.23","580,556,518.63","828,864,439.49","693,496,195.53","335,795,446.56","333,590,005.41","296,516,210.59","464,903,018.44","506,270,146.07","271,863,710.86","234,015,572.23","287,601,526.08","449,723,440.85","397,633,547.13","337,913,447.74","379,108,814.21","457,834,884.59","494,035,994.88","522,003,717.94","554,676,168.87","617,849,540.33","431,209,097.89","515,282,821.63","540,231,268.16","860,022,065.79","4,845,321,152.76","5,582,014,835.22","5,379,193,077.66","4,853,243,190.08","6,654,887,952.85","5,320,571,779.52","6,149,360,779.63","4,565,877,933.53","4,264,013,936.20","6,078,636,086.29","5,560,774,255.12","4,646,603,692.84"
短期借款,"353,456,000.00","329,595,800.00","465,576,225.00","468,858,970.00","485,816,600.00","466,191,210.00","400,896,900.00","242,267,100.00","198,837,600.00","108,403,740.00","231,599,914.00","150,008,928.00","148,031,678.00","245,113,018.00","226,729,550.00","265,897,250.00","364,518,720.00","485,011,970.00","624,475,720.00","647,610,800.00","840,162,150.27","1,125,360,355.98","1,245,102,890.62","952,923,278.51","997,384,050.34","970,753,116.42","920,489,820.80","759,564,948.03","996,514,940.11","1,006,338,359.48","1,006,898,153.70","1,173,619,160.00","1,195,178,744.91","1,245,821,208.03","9,357,949,145.58","9,010,959,929.25","8,941,746,243.19","8,057,795,957.33","6,762,871,174.71","5,852,958,080.85","6,642,888,402.92","6,631,494,904.03","6,297,190,052.00","5,981,262,260.73","6,306,730,087.47","6,503,496,463.61"
交易性金融资产,"2,413,726.89","8,613,350.82","9,655,171.50","220,090.00","22,080,464.00","179,420.00","141,035.00","111,610.00","137,425.00","184,751.75","301,821.75","424,795.00","259,035.00","192,220.00","245,965.00","13,729,170.00","18,365,870.00","22,463,566.40","35,892,343.48","35,071,479.26","37,750,735.21","42,288,957.94","41,627,387.26","33,375,967.86","38,966,677.50","18,973,200.00","29,779,212.43","4,365,000.00","51,920,206.67","7,299,457.52","83,353,302.05","8,381,451.14","139,412,747.12","54,961,775.19","200,793,993.77","209,028,603.20","264,333,563.72","253,908,585.32","384,159,363.34","312,225,959.23","430,511,943.61","372,164,601.97","444,979,964.83","337,652,471.47","302,228,709.11","244,714,338.73"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,050,000.00","6,602,676.14","11,584,689.89","28,795,947.45","19,755,507.17","14,051,523.62","51,848,165.14","27,338,417.43","18,682,842.80","5,442,473.90","20,750,372.32","10,390,280.74","16,436,716.52","55,151,491.19","51,150,408.11","47,321,019.95","45,821,070.78","66,618,011.73","123,254,268.61","198,282,526.17","173,091,682.89","165,630,043.06","91,281,594.19","54,011,013.74","32,821,584.54","40,369,754.03","53,981,081.98","75,047,598.48","107,696,257.57","130,095,681.13","112,693,541.87","111,639,963.47","132,083,233.68","107,379,448.11","186,147,834.06","205,310,858.38","248,712,530.69","289,332,761.43","378,199,321.04","381,560,562.84","370,262,431.85","358,974,970.05","363,394,546.79","394,301,462.69","346,480,323.92","268,164,000.98"
应付票据,"57,984,278.82","85,841,097.17","88,052,985.44","135,728,447.77","150,972,054.94","155,700,400.76","118,036,957.89","72,854,579.51","57,074,380.90","163,092,325.44","233,963,512.13","220,076,033.32","272,951,471.80","350,872,164.41","330,709,399.25","232,894,237.30","118,183,637.30","95,414,089.00","74,884,953.37","80,100,520.08","167,813,788.38","120,035,644.11","72,161,779.84","58,748,563.77","28,544,653.72","89,072,010.79","345,980,437.89","340,720,507.22","379,588,847.66","315,462,722.23","170,374,488.03","150,661,336.98","137,988,153.78","250,196,824.32","1,259,453,282.42","1,007,016,879.81","1,276,250,908.77","1,598,575,727.68","1,640,052,668.12","1,579,161,258.17","1,551,987,714.90","1,320,345,105.12","1,306,592,566.90","1,355,457,873.57","1,393,071,201.19","1,389,673,689.97"
应收账款,"299,987,848.11","219,733,272.26","413,165,929.56","340,322,331.47","394,936,439.52","379,969,556.08","344,259,697.71","277,690,960.40","327,158,539.98","352,311,676.32","342,321,918.01","402,134,312.53","455,805,267.12","553,198,336.91","533,660,628.51","370,418,598.34","398,644,782.02","351,240,821.62","399,468,235.55","591,489,264.85","604,921,981.72","728,936,422.99","765,451,608.05","709,611,822.12","681,326,739.32","718,942,844.78","827,101,404.45","1,139,888,152.14","1,142,904,895.96","1,407,877,719.50","1,163,112,436.96","1,042,249,138.05","1,134,143,200.67","1,090,232,724.51","5,726,428,261.98","5,408,233,081.88","5,179,560,363.65","5,166,504,757.85","5,196,621,849.15","4,840,516,112.73","4,732,280,193.81","4,726,156,080.32","4,880,276,729.22","3,492,251,671.54","3,572,722,611.56","4,061,628,804.13"
应付账款,"514,173,216.50","715,600,137.70","759,342,709.13","597,095,779.80","487,749,248.52","582,837,506.52","475,865,039.06","382,928,820.09","383,497,849.98","468,221,891.76","448,106,915.56","602,559,145.44","621,485,746.24","543,429,974.54","518,190,506.71","586,199,486.08","576,280,626.15","753,845,994.77","693,721,301.27","901,062,054.89","614,643,787.40","772,141,052.09","690,473,243.00","836,274,769.04","1,191,903,165.93","987,397,830.66","1,197,912,074.64","1,373,937,601.66","1,518,308,791.94","1,778,089,451.79","1,687,276,926.32","1,482,048,001.67","1,708,679,765.17","1,654,164,014.96","4,405,235,013.01","3,335,608,329.09","2,875,810,437.92","2,705,185,763.13","2,952,598,844.55","2,875,857,188.50","3,004,134,217.20","2,859,869,593.42","2,926,489,059.37","3,039,914,698.52","2,620,585,920.39","2,996,625,781.16"
预付款项,"132,008,679.69","162,602,159.66","192,572,721.89","187,402,195.03","240,830,116.77","214,846,311.52","179,505,161.90","63,738,479.74","61,958,254.33","140,989,835.19","100,779,284.36","114,801,027.73","164,846,266.62","171,137,752.28","117,928,949.28","192,613,596.07","189,363,610.17","224,521,488.94","404,325,795.90","408,388,508.43","396,524,188.77","527,875,275.62","441,465,114.29","482,065,883.82","475,083,187.40","356,294,666.03","523,710,205.67","654,174,766.50","627,245,487.06","501,451,124.95","592,042,776.58","552,411,999.84","602,506,260.20","566,869,554.84","5,026,108,181.62","4,057,092,344.41","4,647,315,356.24","4,719,896,142.58","5,201,491,596.51","4,352,749,285.57","4,334,066,116.69","4,423,303,581.99","4,439,264,780.57","4,819,300,191.28","5,009,720,204.98","5,707,004,286.70"
预收款项,"309,590,691.47","158,464,754.21","302,980,215.65","308,712,050.22","362,365,129.16","389,124,490.76","387,439,971.01","267,282,432.89","322,316,941.93","305,889,990.73","342,223,820.66","574,254,366.09","578,297,755.48","354,370,054.61","439,389,723.56","384,893,562.19","598,153,889.77","574,386,208.55","712,531,141.41","619,461,630.99","539,860,279.70","698,080,094.83","753,385,302.60","840,558,820.56","638,536,628.40","830,142,732.77","978,108,800.93","741,800,984.03","647,008,098.77","746,185,022.17","970,744,536.90","1,017,703,778.01","996,052,963.67","892,141,988.17","4,876,582,155.31","3,939,035,456.24","4,196,488,828.02","4,417,993,362.67","4,780,796,734.15","3,304,980,184.87","3,675,063,665.15","3,678,991,403.51","4,267,927,318.20","4,189,082,940.08","4,999,578,933.72","5,495,898,764.42"
