科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"1,040,236,366.22","1,105,428,597.88","761,118,500.77","1,073,747,132.87","1,111,043,646.73","1,084,876,606.40","745,378,433.52","1,005,642,589.46","1,156,948,064.10","1,449,584,572.77","1,181,091,880.46","1,296,760,562.91","1,545,559,019.79","2,411,072,301.22","2,793,614,938.18","3,343,555,053.41","5,042,624,848.98","3,868,983,787.61","2,873,889,601.78","2,894,572,916.08","2,273,818,499.90","1,743,581,545.44","2,153,621,095.36","4,972,524,758.70","4,353,402,130.73","3,227,005,824.41","2,485,783,000.50","3,067,413,633.64","3,023,490,563.08","3,652,793,062.07","3,648,549,469.86","3,695,698,185.82","3,449,730,420.12","3,325,137,608.54","3,516,813,404.78","4,028,636,940.55","4,415,344,864.94","4,723,909,894.56","5,651,539,606.63","5,996,029,734.10","7,204,136,648.91","9,445,009,771.35","13,860,196,121.03","7,248,867,212.46"
短期借款,"1,365,000,000.00","1,506,800,000.00","1,425,100,000.00","1,372,081,357.00","1,391,300,000.00","986,800,000.00","1,000,854,900.00","442,039,740.46","693,524,352.00","996,400,383.79","1,082,051,262.57","1,082,088,620.81","1,270,123,208.77","1,284,865,698.18","1,281,198,550.33","1,774,476,520.77","2,350,252,180.33","1,532,612,132.21","1,496,809,118.17","1,597,362,528.54","1,780,830,577.14","1,249,598,316.22","1,232,643,566.05","519,422,250.00","559,878,000.00","1,454,453,242.21","1,199,559,074.08","1,383,300,726.59","2,048,777,121.20","1,564,426,959.25","2,288,206,111.79","2,841,223,392.47","2,819,440,343.62","2,281,914,120.22","4,508,065,870.77","5,471,705,501.11","5,059,209,592.54","4,891,444,541.76","4,730,322,838.51","3,826,209,697.21","4,811,692,447.20","4,527,481,901.33","9,214,329,070.66","9,714,866,318.58"
交易性金融资产,,"1,157,636.00","7,124,971.74","5,843,782.99","9,308,321.20","4,623,178.30","24,529,614.81","94,317.48","227,214.01","10,845,969.75","20,983,470.63","11,702,032.70",,,,"218,759,522.84","212,478,562.55","158,543,226.17","194,103,654.12","231,319,060.44","240,062,113.55","238,856,749.05","247,889,585.52","224,834,307.14","256,872,535.89","260,598,641.38","258,756,754.96","44,195,883.71","46,183,807.69","38,663,490.34","35,140,637.56","33,770,584.14","35,043,511.72","36,949,832.81","38,724,495.54","33,751,186.33","28,939,598.95","26,973,686.48","37,907,811.90","48,488,849.31","43,714,810.31","27,094,280.95","112,665,962.12","219,326,825.45"
交易性金融负债,,,,,,,,,,"500,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"68,560,632.29","63,437,925.07","87,570,050.05","62,664,919.91","73,372,806.57","61,289,934.41","72,209,367.60","110,000,043.32","102,469,416.02","107,578,221.57","144,267,297.77","155,172,251.97","123,205,796.73","124,860,632.09","151,884,588.59","240,936,192.73","243,208,873.44","251,111,485.91","239,949,142.66","331,439,840.15","252,130,912.57","291,986,954.62","251,558,151.02","306,710,161.00","270,141,846.03","271,836,791.65","293,416,923.81","356,174,511.89","348,913,041.85","360,277,297.30","401,946,288.48","472,523,132.71","471,813,437.23","432,861,785.72","408,527,911.80","410,349,704.69","384,413,134.36","399,000,683.42","384,020,790.46","424,856,792.73","550,165,125.15","389,144,484.36","486,751,930.00","578,011,815.91"
应付票据,"76,373,305.61","47,604,645.67","68,314,244.48","86,204,807.80","59,202,690.28","46,510,147.29","34,999,093.33","40,347,361.46","39,376,511.09","34,235,574.23","33,610,419.97","32,129,004.48","38,840,335.22","67,474,393.00","106,225,819.32","100,195,306.21","137,910,326.12","132,851,601.00","72,541,017.87","183,940,831.49","144,808,099.02","162,815,070.33","114,665,548.38","127,315,857.43","76,617,160.50","66,504,605.39","102,971,927.98","145,588,393.35","133,720,390.61","149,195,098.30","122,798,217.82","70,987,451.05","77,171,331.68","35,183,575.50","67,928,606.53","75,430,282.80","96,092,767.15","96,154,117.93","102,822,485.24","124,588,073.72","104,913,992.34","126,141,459.17","131,958,457.42","129,858,095.13"
应收账款,"502,810,467.19","511,835,566.05","446,643,428.07","448,442,167.95","519,946,736.24","532,943,745.81","517,223,562.45","450,183,588.68","484,708,579.70","519,393,128.13","597,842,920.48","561,238,000.60","626,082,263.07","606,470,483.18","658,493,818.45","837,308,995.81","890,027,663.46","876,769,809.16","966,828,673.68","926,325,720.79","1,030,689,361.59","1,077,766,637.15","1,140,743,774.42","907,307,576.06","1,007,633,258.75","1,252,180,851.77","1,316,781,579.78","1,293,986,619.98","1,456,020,582.96","1,530,387,423.53","1,594,200,321.82","1,504,149,790.72","1,539,654,179.06","1,726,535,182.39","1,789,464,377.02","1,736,220,516.77","1,761,694,057.01","2,029,668,790.84","2,064,609,297.20","1,965,005,507.57","2,242,246,990.17","2,574,463,088.86","2,764,152,982.60","3,247,537,670.36"
应付账款,"332,897,715.18","347,062,829.66","259,182,365.60","271,619,408.88","302,984,881.85","329,327,863.99","295,095,488.51","357,681,257.64","357,738,128.98","336,405,499.51","379,623,623.29","459,158,820.38","428,474,194.45","421,617,103.44","383,235,307.84","727,091,256.04","652,651,050.21","669,759,369.03","675,827,393.83","755,994,971.49","703,064,397.48","748,643,711.62","807,684,466.73","776,405,723.39","739,738,695.53","884,243,667.49","1,004,684,182.01","990,861,493.44","1,135,642,215.94","1,132,271,920.29","1,176,237,922.27","833,974,948.21","885,363,493.37","913,179,102.62","874,465,599.33","973,219,593.81","820,733,818.01","1,004,421,586.66","930,319,909.56","1,024,791,136.80","1,049,965,980.99","1,159,292,251.62","1,055,899,548.92","1,652,025,373.92"
预付款项,"91,160,337.24","74,139,202.59","83,884,475.63","60,555,946.20","54,834,005.74","51,037,717.56","59,325,136.26","79,002,421.66","93,503,690.94","90,699,993.17","111,867,092.10","136,284,079.85","145,905,043.79","104,342,696.19","98,784,486.29","148,823,406.90","143,748,838.33","178,204,966.98","184,503,997.67","212,950,793.76","188,653,912.01","179,039,180.88","214,273,602.58","239,307,192.55","257,742,569.34","238,384,920.40","279,681,295.65","202,300,884.24","244,103,640.38","197,714,257.04","283,453,667.80","137,690,114.05","195,833,639.41","155,031,210.76","136,605,468.61","161,784,923.27","232,201,565.12","225,719,324.96","177,857,831.89","271,226,977.65","250,044,318.39","260,139,210.77","335,796,353.20","273,400,085.19"
预收款项,"45,819,435.51","66,362,050.13","61,511,216.22","44,124,873.36","42,394,331.77","42,439,266.68","52,574,859.29","41,319,965.25","36,845,138.25","29,704,398.52","39,421,865.48","67,630,977.83","41,534,393.95","48,300,597.80","74,094,940.64","95,492,534.08","72,179,774.85","81,144,018.53","105,696,975.98","197,910,421.86","170,326,225.30","167,503,695.85","166,138,452.72","203,474,939.29","183,428,280.47","163,011,775.52","156,875,655.39","257,722,214.41","200,280,656.64","261,210,835.92","270,129,487.34","266,518,255.34","240,166,332.14","240,849,541.52","226,002,022.22","260,234,846.80","259,391,584.39","268,802,252.81","232,869,948.37","385,744,475.33","242,872,201.10","219,444,337.50","281,746,649.08","527,263,500.56"
