科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"212,135,889.44","390,410,728.03","544,471,842.51","983,429,311.07","322,714,558.78","572,061,525.46","760,115,355.07","1,211,761,757.56","387,803,345.73","641,370,665.84","811,255,266.67","1,710,949,128.33","377,075,548.64","594,954,274.92","770,796,291.60","1,528,851,367.91","374,772,763.35","666,955,152.30","847,156,251.13","1,742,934,772.21","379,267,909.11","822,451,952.59","1,223,418,455.76","2,195,327,022.56","385,579,914.75","781,125,227.24","970,672,169.45","1,634,883,729.52","218,377,730.07","612,172,953.74","833,090,950.22","1,526,832,667.98","197,021,721.17","419,153,789.27","660,072,714.37","1,279,413,324.84","122,391,309.62","262,838,538.47","353,059,484.26","732,062,520.65","80,534,062.44","149,329,591.54","235,488,661.94","497,480,216.41","83,728,639.88"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"11,268,584.42",,,,,,,,"17,559,644.00",,,,,,,,,,,,,,,,,,,,"2,674,332.11",,,,,,,,,
收到的税费返还,,,,"430,188.59",,,,"2,553,565.72",,,,"2,829,883.41","983,157.35","5,433,236.05","7,268,964.43","8,659,106.91","1,967,538.35","2,828,048.05","4,409,652.30","1,749,146.74","3,637,880.09","937,480.64","6,044,913.43","7,851,325.41","527,951.12","2,068,223.73","2,731,183.96","6,553,991.11","1,552,529.67","2,564,037.83","4,297,586.99","5,695,051.26","2,121,836.39","261,213.15","6,032,877.77","7,943,224.75",,"6,178,940.80","7,714,849.43","11,367,903.30",,"5,498,386.36","6,813,702.26","8,515,337.68","3,675,080.26"
支付其他与投资活动有关的现金,,,,,,,,,,"39,765,079.53",,,,,,"300,000.00",,,,,,,,,,,,,,,,"2,000,000.00",,,,"321,700,000.01",,,,,,,,,
收到其他与经营活动有关的现金,"176,437.91","16,946,423.05","17,350,938.56","25,900,422.46","1,043,139.58","1,663,457.50","1,663,457.50","17,124,308.18","5,768,906.51","2,506,736.63","5,364,294.06","7,069,797.27","116,403,634.27","33,618,001.89","50,045,067.70","68,075,940.30","24,970,393.35","17,971,518.90","25,326,664.77","48,172,769.03","57,919,163.38","19,012,778.06","19,710,601.36","73,491,812.05","49,625,624.35","20,334,298.34","26,334,454.15","87,740,734.61","36,946,017.78","29,965,966.29","29,201,053.97","38,547,839.70","11,410,632.64","20,904,720.98","28,711,153.55","48,398,188.06","5,714,270.85","33,432,025.93","21,530,394.70","11,961,772.91","48,335,121.70","41,313,606.57","22,319,523.41","66,769,152.26","35,317,232.20"
投资活动现金流出小计,"3,658,940.75","22,892,121.65","25,647,878.35","82,875,664.91","179,400.00","22,624,871.03","35,388,223.28","128,768,855.36","22,153,285.71","85,431,497.12","136,185,062.95","204,032,292.31","14,363,434.57","51,836,255.47","180,374,073.39","328,769,513.12","55,211,024.98","100,967,361.98","190,452,365.06","349,914,245.71","21,556,537.53","45,782,838.23","75,724,132.15","238,015,208.65","15,220,341.85","27,681,670.34","68,980,161.71","143,936,413.47","20,077,046.16","58,452,488.87","71,352,258.63","102,979,052.26","22,168,934.40","25,105,572.13","33,053,554.57","588,293,884.73","156,950,107.68","159,519,868.27","190,774,581.88","564,412,377.36","451,588,640.44","263,004,458.58","365,646,066.17","323,946,501.39","525,536,116.55"
经营活动现金流入小计,"212,312,327.35","407,357,151.08","561,822,781.07","1,009,759,922.12","323,757,698.36","573,724,982.96","761,778,812.57","1,231,439,631.46","393,572,252.24","643,877,402.47","816,619,560.73","1,720,848,809.01","494,462,340.26","634,005,512.86","828,110,323.73","1,605,586,415.12","401,710,695.05","687,754,719.25","876,892,568.20","1,792,856,687.98","440,824,952.58","842,402,211.29","1,249,173,970.55","2,276,670,160.02","435,733,490.22","803,527,749.31","999,737,807.56","1,729,178,455.24","256,876,277.52","644,702,957.86","866,589,591.18","1,571,075,558.94","210,554,190.20","440,319,723.40","694,816,745.69","1,335,754,737.65","128,105,580.47","302,449,505.20","382,304,728.39","755,392,196.86","128,869,184.14","196,141,584.47","264,621,887.61","572,764,706.35","122,720,952.34"
投资活动产生的现金流量净额,"-3,658,940.75","-18,095,345.65","-20,843,224.00","-71,858,616.28","-126,400.00","-7,807,734.96","-20,571,087.21","-91,831,458.27","-16,250,149.58","-63,248,873.75","-107,704,946.68","-149,405,426.51","-7,264,232.97","-22,083,285.65","-118,668,589.49","-251,280,737.95","-45,191,851.47","-79,921,634.82","-150,473,505.12","-263,953,245.66","11,451,480.28","-2,450,096.61","-21,461,495.77","-165,282,023.45","-10,748,727.87","-15,108,573.67","-28,490,297.28","-57,350,262.14","-19,042,614.83","-51,670,959.30","-37,219,215.02","-65,869,726.45","-18,383,215.71","-15,205,550.55","-17,476,670.86","-393,708,709.14","55,200,863.10","157,318,409.06","216,834,811.33","-193,824,552.02","295,652,297.95","509,374,590.78","453,188,358.66","586,366,791.91","174,907,456.44"
购买商品、接受劳务支付的现金,"297,588,179.16","280,940,738.67","490,647,510.71","1,022,088,130.25","188,766,932.86","276,253,763.22","536,133,072.05","954,792,147.02","175,445,987.23","196,746,445.79","329,849,380.24","1,056,926,016.54","133,343,941.75","229,841,502.71","322,857,401.09","1,118,472,251.62","199,380,940.38","283,281,730.14","596,909,672.53","1,565,490,435.01","269,675,624.06","315,334,084.15","478,871,076.05","1,342,053,710.57","292,073,194.37","296,537,493.92","544,558,274.11","1,101,643,654.67","164,624,231.55","221,043,594.27","297,314,822.92","641,579,215.75","171,555,475.65","249,677,544.65","359,720,772.82","601,596,096.72","205,894,378.92","284,994,467.82","366,634,204.46","644,356,933.27","207,676,259.88","283,322,098.86","354,225,670.79","536,019,898.34","165,072,478.54"
吸收投资收到的现金,,,,,,"4,900,000.00","14,700,000.00","14,700,000.00",,,"980,000.00","980,000.00",,,,"1,511,000.00","409,979,528.10","409,979,528.10","409,979,528.10","409,979,528.10",,,,,,,,,,,,,,,,"480,000,000.00",,,"5,258,000.00","6,258,000.00",,,"1,000,000.00","1,000,000.00",
