科目,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"189,640,321.03","794,251,737.94","689,651,780.42","620,428,257.06","599,725,040.75","697,133,715.38","692,244,154.89","747,774,093.34","595,177,331.15","657,023,568.56","624,799,166.11","644,139,590.95","638,219,447.27","745,189,880.63","694,882,788.02","667,548,577.87","637,649,857.88","766,195,919.50","703,766,430.70","704,575,386.56","704,770,850.69","874,871,489.00","773,027,869.11","745,042,021.07","750,849,251.87","433,521,893.65","306,174,440.75","320,033,687.09","291,441,983.96","876,467,972.03","359,738,180.96","704,807,403.39","367,656,568.49","869,991,666.27","313,250,646.95","507,201,581.19","492,382,146.51","458,878,768.41","419,985,570.48","350,964,717.89","299,131,447.21","443,576,881.48","236,412,041.20","223,273,688.64"
短期借款,"107,770,000.00","32,500,000.00",,,,,,,"80,000,000.00",,"5,600,000.00","6,000,000.00","19,000,000.00","6,000,000.00","14,500,000.00","10,000,000.00","12,000,000.00","12,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,"541,800.00","354,180.00",,,"43,360.00",,,"146,140.00",,"145,092.60","118,392.20","106,655.00","69,698.82","3,306.70","3,231.99","2,738.01","2,426.14","2,513.55","2,342.23","2,238.82","2,308.52","2,184.91","235,871.23","235,966.16","1,926.93","1,873.64","1,875.50","2,310.01","2,903.27","3,312.15","1,484.23","1,078.13","1,093.85",996.91,947.13,945.82,"1,041.45","1,030.97","1,007.39","1,059.79","1,059.79","1,000.84","1,010.01"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,513,167.43","3,834,034.35","4,564,327.60","2,800,000.00","3,400,000.00","2,200,000.00","11,999,835.16","600,468.44","566,752.87","1,648,687.23","1,835,484.92","4,177,938.96","9,704,279.84","794,888.70","6,689,419.79","5,971,193.24","5,570,643.84","6,271,113.57","4,473,299.73","1,786,834.12","810,313.41","6,554,651.75","6,957,012.14","5,235,516.31","3,902,614.29","9,724,890.45","4,192,705.42","7,598,386.71","1,673,490.49","6,370,039.33","3,133,665.53","3,098,899.08","1,019,887.50","4,650,743.18","3,810,467.96","11,080,914.31","3,740,015.51","8,444,017.68","8,296,306.57","11,087,951.50","3,446,380.24","7,286,168.75","10,914,734.21","8,950,262.02"
应付票据,"15,500,000.00","9,846,608.01","3,647,180.42","20,265,353.80","25,655,100.62","22,900,000.00","39,465,474.86","56,450,715.09","60,517,542.23","56,871,289.57","66,109,263.77","84,272,264.53","60,399,715.63","55,776,194.24","88,070,381.19","84,077,358.38","73,512,866.04","57,643,140.76","61,475,857.41","82,404,630.27","85,153,593.20","78,418,449.87","82,714,016.70","117,338,693.78","142,880,102.80","121,358,321.87","125,904,583.36","116,775,863.95","138,643,127.35","144,025,548.45","140,238,213.68","160,189,633.50","169,419,485.79","154,093,059.87","150,514,716.76","150,657,285.03","159,969,484.53","195,490,969.50","209,351,770.94","213,750,719.14","201,218,904.97","208,734,294.87","190,866,719.27","196,852,558.39"
应收账款,"272,492,116.00","208,227,998.54","366,425,695.54","313,276,687.32","470,197,492.27","297,856,138.05","351,016,425.79","364,029,553.34","567,271,225.39","340,563,589.09","418,811,658.15","381,698,555.97","452,705,667.45","267,059,343.20","408,600,914.78","375,875,152.59","521,694,264.75","317,518,264.18","364,373,940.18","338,237,879.89","439,832,785.66","264,190,903.00","355,761,060.40","333,765,915.57","463,148,372.41","370,034,722.11","444,941,975.04","543,414,847.87","620,204,555.08","235,202,093.11","362,630,658.32","506,732,312.18","591,185,428.27","282,193,173.23","373,313,517.26","450,729,429.97","602,489,375.69","386,393,206.43","666,333,656.38","631,682,814.19","854,623,906.53","264,224,489.47","583,698,521.06","590,924,499.42"
应付账款,"487,316,817.77","460,016,768.40","542,596,071.03","506,868,716.61","736,052,626.49","477,128,384.71","637,745,325.71","597,701,574.39","812,315,769.21","634,126,265.30","693,718,198.02","603,384,361.14","737,191,782.37","592,241,259.38","657,808,661.12","622,185,803.28","702,734,760.96","605,476,089.06","639,655,965.29","587,944,319.31","672,123,295.67","528,138,184.60","586,688,235.54","556,203,853.46","677,150,559.08","562,599,558.23","593,100,807.02","581,627,910.87","773,157,433.21","630,777,443.61","628,900,918.25","599,681,124.73","669,256,323.39","621,111,532.30","599,529,803.16","623,435,415.27","732,908,454.29","656,355,089.05","760,722,969.97","822,415,911.79","986,869,152.14","776,805,686.46","865,510,815.70","781,739,622.64"
预付款项,"10,685,710.34","21,101,810.63","25,951,326.81","25,932,104.46","15,395,788.43","26,739,938.72","22,640,211.27","29,349,754.94","20,295,889.89","15,092,825.31","17,944,334.04","15,313,112.49","18,428,705.75","25,620,189.30","25,923,930.87","21,992,702.10","24,176,460.54","17,502,921.43","26,300,775.97","20,683,656.00","24,815,705.30","42,149,688.87","44,674,656.11","79,216,280.95","104,058,221.81","109,968,898.63","102,287,262.08","90,170,350.35","103,404,955.33","109,978,239.61","96,531,367.11","125,430,797.98","139,350,044.31","100,626,935.32","84,032,997.76","92,114,060.60","81,955,938.06","143,178,229.46","97,671,443.97","101,573,203.20","126,609,698.05","95,682,808.08","100,818,264.73","96,569,461.08"
预收款项,"47,272,974.44","50,944,265.35","50,172,278.93","45,807,735.45","37,251,305.70","29,510,992.76","19,656,614.47","16,658,814.08","22,629,134.10","47,517,475.27","24,219,006.66","22,023,371.30","30,632,474.07","57,778,569.14","26,279,288.52","36,089,022.47","23,402,263.40","79,726,068.92","38,937,944.57","42,071,063.36","34,846,390.22","75,742,525.29","56,522,293.15","51,377,849.52","52,920,373.22","81,046,253.92","56,415,374.33","108,402,953.64","47,409,876.47","107,866,285.12","88,715,382.32","65,461,933.52","131,684,683.88","164,805,148.78","75,140,429.47","76,767,393.48","76,730,265.57","137,155,606.11","120,787,951.49","104,090,006.83","134,777,510.30","164,520,943.12","154,194,605.62","175,534,053.25"
