科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"995,752,908.23","1,439,196,580.00","2,053,314,622.00","2,730,166,091.00","1,264,760,221.00","1,821,247,310.00","2,564,046,035.00","3,453,442,314.00","1,257,455,017.00","1,969,426,161.00","2,950,668,008.00","4,199,403,351.00","1,585,142,100.00","2,481,885,134.00","3,570,612,075.00","4,982,943,397.00","2,090,018,976.00","3,090,021,567.00","4,413,676,519.00","6,027,549,212.00","1,912,443,670.00","3,012,584,089.00","4,123,858,094.00","5,643,530,553.00","1,848,564,099.00","2,539,378,234.00","3,348,506,298.00","4,320,948,572.00","1,508,515,994.00","2,301,990,248.00","3,192,550,505.00","4,156,727,525.00","1,825,212,207.00","2,825,793,250.00","3,686,228,062.00","4,649,722,368.00","1,882,230,620.00","2,753,032,799.00","3,763,765,638.00","4,717,596,472.00","1,896,586,469.00","2,767,098,197.00","3,797,998,117.00","4,932,545,229.00","1,804,057,976.00","2,828,230,064.00","3,860,559,050.00","5,142,244,740.00","1,667,424,758.00"
二、营业利润,"280,741,137.97","381,699,217.00","570,345,727.00","948,281,314.00","364,124,892.00","515,855,175.00","777,171,052.00","1,176,456,406.00","394,626,443.00","597,531,527.00","948,430,673.00","1,472,056,684.00","501,575,048.00","774,791,010.00","1,194,549,683.00","1,907,241,238.00","745,636,917.00","1,159,441,095.00","1,678,591,919.00","2,517,894,707.00","802,729,149.00","1,220,788,315.00","1,538,107,050.00","2,237,768,907.00","756,048,524.00","980,513,662.00","1,147,427,532.00","1,356,872,228.00","605,508,763.00","839,043,907.00","1,048,968,858.00","1,267,107,601.00","698,472,934.00","983,344,466.00","1,161,697,479.00","1,339,999,437.00","714,670,133.00","912,795,591.00","1,079,329,575.00","1,283,816,506.00","685,505,026.00","876,297,581.00","1,087,196,247.00","1,356,328,512.00","636,529,468.00","847,367,442.00","1,026,897,359.00","1,404,794,297.00","612,086,634.00"
减:营业成本,"332,058,062.26","466,448,527.00","663,201,799.00","827,001,088.00","381,490,609.00","547,526,272.00","803,452,004.00","1,036,020,758.00","374,685,634.00","589,412,209.00","882,157,615.00","1,191,669,609.00","467,527,845.00","697,904,404.00","1,013,786,924.00","1,257,910,216.00","543,222,709.00","749,237,629.00","1,088,142,943.00","1,439,417,134.00","483,121,287.00","727,833,473.00","1,004,067,272.00","1,401,088,983.00","517,458,892.00","759,692,089.00","1,025,632,936.00","1,357,897,999.00","469,058,043.00","754,302,386.00","1,050,337,854.00","1,372,444,612.00","602,400,431.00","932,522,743.00","1,182,038,684.00","1,512,503,035.00","605,388,600.00","902,734,104.00","1,236,598,583.00","1,575,770,979.00","636,501,146.00","925,754,133.00","1,255,301,664.00","1,671,592,279.00","625,431,208.00","974,557,292.00","1,369,522,369.00","1,901,611,507.00","601,688,193.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"63,464,430.00","104,700,866.00","148,297,838.00","186,317,901.00","82,059,305.00","126,205,217.00","166,885,185.00","214,623,474.00","63,253,395.00","106,802,530.00","167,008,419.00","253,331,114.00","88,409,828.00","143,954,547.00","217,235,900.00","286,375,938.00","105,983,152.00","175,702,732.00","267,882,176.00","362,103,767.00","89,023,294.00","150,023,860.00","218,986,378.00","318,214,304.00","86,211,150.00","123,601,977.00","173,511,236.00","236,394,164.00","89,008,026.00","132,436,813.00","203,984,038.00","269,446,774.00","90,171,910.00","140,611,088.00","203,798,313.00","258,013,524.00","97,663,734.00","153,081,792.00","214,117,460.00","269,716,646.00","110,070,692.00","160,473,998.00","216,255,209.00","310,252,023.00","101,766,053.00","165,276,251.00","210,534,976.00","276,491,674.00","67,002,049.00"
营业外收入,"568,858.58","408,155.00","2,400,723.00","5,634,857.00","1,883,385.00","3,357,188.00","8,261,625.00","10,488,825.00","616,227.00","8,424,754.00","16,663,786.00","28,797,573.00","467,342.00","5,023,942.00","8,353,880.00","25,584,050.00","888,203.00","4,062,176.00","10,436,628.00","26,578,054.00","5,465,391.00","8,833,562.00","13,526,392.00","35,378,260.00","3,476,652.00","5,675,494.00","9,498,231.00","42,108,726.00","3,417,162.00","9,444,796.00","14,107,884.00","43,996,405.00","4,486,099.00","8,796,834.00","13,720,914.00","50,065,317.00","5,214,481.00","21,933,526.00","31,000,806.00","55,172,160.00","5,021,623.00","23,304,205.00","5,275,986.00","17,230,727.00","936,426.00","2,006,392.00","4,781,728.00","7,353,309.00","1,262,992.00"
销售费用,"247,731,232.00","393,891,320.00","554,146,417.00","624,646,818.00","372,999,937.00","543,383,730.00","717,757,756.00","869,788,111.00","362,400,303.00","584,340,983.00","837,306,257.00","1,093,674,541.00","455,911,840.00","760,912,413.00","1,020,496,402.00","1,338,470,218.00","571,748,034.00","869,894,366.00","1,225,397,814.00","1,503,492,226.00","467,673,517.00","821,144,459.00","1,233,795,194.00","1,449,224,163.00","431,460,151.00","584,280,630.00","869,789,591.00","1,140,836,150.00","298,441,169.00","486,481,030.00","754,913,922.00","1,006,009,364.00","378,802,990.00","653,425,516.00","951,377,530.00","1,211,127,163.00","390,313,786.00","650,737,234.00","1,025,951,023.00","1,253,260,668.00","390,557,653.00","668,735,726.00","1,056,360,698.00","1,272,522,443.00","374,283,098.00","710,659,033.00","1,068,402,994.00","1,274,599,146.00","318,512,447.00"
减:营业外支出,"23,138.49","322,643.00","330,486.00","4,472,745.00","104,489.00","3,188,125.00","3,230,865.00","3,696,245.00","19,060.00","46,353.00","161,831.00","1,599,273.00","551,097.00","572,190.00","623,946.00","3,175,690.00","514,157.00","988,331.00","1,498,452.00","4,819,518.00","1,419,796.00","2,332,911.00","2,832,923.00","2,971,409.00","416,401.00","1,139,419.00","1,173,496.00","1,874,223.00","6,982.00","205,516.00","1,497,694.00","8,370,249.00","12,706.00","353,951.00","1,385,273.00","1,904,889.00","158,857.00","343,776.00","727,175.00","1,369,826.00","71,603.00","838,239.00","1,326,597.00","1,631,476.00","411,037.00","1,392,362.00","1,831,411.00","3,535,908.00","3,429.00"
管理费用,"72,286,418.00","103,251,572.00","122,310,165.00","177,966,052.00","74,944,813.00","109,918,625.00","130,454,506.00","194,243,184.00","72,852,027.00","106,461,274.00","138,817,469.00","220,052,778.00","75,365,610.00","110,222,160.00","144,155,918.00","218,008,020.00","136,323,637.00","157,485,167.00","185,158,094.00","234,832,194.00","82,064,961.00","109,340,306.00","148,161,244.00","254,374,809.00","67,841,905.00","104,896,929.00","148,739,974.00","245,498,950.00","58,147,083.00","103,980,497.00","149,050,250.00","256,980,018.00","62,252,665.00","119,770,340.00","177,851,142.00","313,968,409.00","69,048,398.00","122,695,845.00","186,644,608.00","309,783,548.00","68,123,359.00","130,542,386.00","200,881,538.00","340,781,958.00","81,613,467.00","160,091,888.00","226,147,745.00","343,580,651.00","81,023,493.00"
其中:非流动资产处置净损失,,,,"2,226,670.00",,,,"15,664.00",,,,"5,986.00",,,,"551,220.00",,,,"775,064.00",,"2,049,999.00",,"2,581,199.00",,"392,956.00","392,956.00","678,016.00",,"10,897.00",,"5,207,658.00",,"1,564.00","1,564.00","56,884.00","21,839.00","110,052.00","114,650.00","143,127.00","24,517.00","651,671.00","982,537.00",,,,,,
