科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"36,702,316.46","43,394,763.81","23,812,170.22","36,055,598.19","48,340,818.87","19,850,236.82","38,181,101.29","57,415,555.97","83,120,045.71","22,321,748.43","45,670,714.61","69,180,604.32","110,201,877.38","28,462,515.49","59,988,138.31","86,852,203.83","125,676,240.60","41,726,217.86","75,684,262.62","105,632,418.91","144,712,172.41","34,176,450.69","72,908,827.11","104,696,880.43","142,019,274.17","35,803,510.35","64,438,485.95","99,105,274.68","140,901,885.09","30,097,369.96","61,841,877.24","89,427,343.16","127,697,053.15","33,087,269.56","65,378,713.02","94,847,369.39"
取得借款收到的现金,"110,000,000.00","170,000,000.00","60,000,000.00","190,000,000.00","210,000,000.00",,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00",,,"100,000,000.00","150,000,000.00",,,"120,000,000.00","122,000,000.00","50,000,000.00","83,000,000.00","83,000,000.00"
支付的各项税费,"68,498,889.04","56,772,857.03","39,139,595.21","48,815,011.51","60,527,326.09","15,176,548.71","34,193,343.04","43,904,138.29","56,297,418.38","13,414,054.66","24,103,293.40","28,607,697.46","42,527,174.60","20,011,800.98","36,874,299.90","48,562,304.03","64,383,588.26","20,828,916.64","34,392,541.59","47,655,207.71","63,472,321.83","26,232,121.22","41,067,997.52","57,316,203.16","73,143,736.16","24,468,417.34","38,540,472.06","53,553,266.08","68,318,249.04","26,738,189.18","36,596,688.57","49,860,580.00","61,553,446.33","22,789,951.09","33,187,167.48","44,220,858.41"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,"22,337,324.89",,"16,540,292.80","24,690,972.80","36,658,661.80","2,141,508.61","5,885,117.78","7,720,609.78","12,815,823.27","937,969.30","1,507,969.30","2,627,969.30",,,"210,000.00","410,000.00",,,,200.00,,"3,558,640.00","3,630,009.36","3,655,329.31"
支付其他与经营活动有关的现金,"57,380,300.35","23,177,865.02","10,332,743.15","21,268,703.73","25,666,672.68","9,693,024.23","12,288,806.15","25,891,383.84","40,262,218.39","12,671,748.16","26,059,698.64","37,381,489.45","62,506,438.61","16,199,231.04","17,755,354.52","46,383,943.14","67,670,546.56","16,359,370.95","40,173,334.53","52,104,615.84","102,759,938.97","27,148,737.15","39,950,942.27","75,512,680.20","116,103,835.79","9,814,422.73","33,924,451.89","59,187,099.42","114,525,399.32","10,831,967.28","37,203,406.23","47,671,451.62","101,037,459.22","12,731,900.83","36,686,130.24","42,031,008.85"
筹资活动现金流入小计,"122,436,960.00","170,000,000.00","60,000,000.00","190,000,000.00","1,028,840,000.00",,,,,,,,"60,207,324.89","980,000.00","17,520,292.80","25,670,972.80","37,638,661.80","2,141,508.61","5,885,117.78","7,720,609.78","12,815,823.27","937,969.30","1,507,969.30","102,627,969.30","100,000,000.00",,"210,000.00","100,410,000.00","150,000,000.00",,,"120,000,200.00","122,909,098.21","53,558,640.00","86,630,009.36","86,655,329.31"
经营活动现金流出小计,"1,100,594,446.40","1,260,967,225.50","524,392,733.77","834,133,856.71","1,145,373,301.11","375,959,826.69","764,619,228.79","1,198,077,979.81","1,671,145,139.97","453,143,995.98","962,005,570.94","1,522,339,633.38","2,143,295,326.65","518,409,363.90","964,539,839.91","1,495,106,351.12","2,172,284,715.38","571,982,817.14","1,106,954,892.19","1,624,829,679.50","2,305,067,193.39","516,813,444.27","926,744,911.15","1,384,932,087.06","1,858,965,795.80","405,221,586.36","784,323,518.46","1,361,319,002.88","1,675,671,354.65","476,425,802.91","882,787,206.37","1,359,057,026.91","1,845,057,950.22","483,286,183.77","897,638,535.16","1,366,415,556.42"
偿还债务支付的现金,,"140,000,000.00","80,000,000.00","110,000,000.00","140,000,000.00","40,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00",,,,,,,,,,,,,,,,,,,"100,000,000.00","150,000,000.00",,,"100,000,000.00","102,000,000.00","122,000,000.00","142,000,000.00","172,000,000.00"
经营活动产生的现金流量净额,"20,841,743.77","68,328,504.46","100,558,369.95","124,478,161.14","105,204,305.68","10,488,495.77","-2,257,422.75","4,087,232.21","-31,692,854.59","77,557,143.66","108,388,627.38","149,667,429.11","58,508,137.41","19,813,117.25","24,260,040.57","45,173,400.44","113,748,259.36","-5,422,404.05","46,984,542.04","53,961,536.74","96,323,599.10","-26,615,006.90","1,104,992.10","19,053,496.29","44,217,728.28","2,864,825.69","58,641,798.66","66,427,340.97","141,921,941.92","23,111,489.28","34,172,029.27","36,152,571.17","88,595,870.44","-14,920,295.79","-7,948,162.16","14,809,075.59"
分配股利、利润或偿还利息支付的现金,"19,599,420.00","10,797,940.68","19,673,685.47","21,976,285.47","24,912,635.47","2,369,950.00","2,656,525.00","2,656,525.00","2,691,737.43",,,,,,"38,530,454.36","38,530,454.36","41,186,896.94","8,613,809.55","8,613,809.55","8,613,809.55","9,013,103.06",,,"14,575,388.66","16,846,607.50","25,875.00","7,370,792.50","19,570,532.50","21,437,495.23","32,456.67",,,"5,457,613.35","678,503.33","678,503.33","1,063,695.84"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,"28,000,000.00",,"56,000,000.00",,"61,000,000.00","25,000,000.00","75,200,000.00",,"66,300,000.00","66,300,000.00","61,800,000.00",,"60,800,000.00","94,200,000.00"
支付其他与筹资活动有关的现金,,,,,"1,655,195.20","5,153,115.59","5,613,115.59","6,040,276.69","6,293,216.69",,,,"21,899,538.69",,"18,128,741.00","22,378,741.00","26,727,581.13","4,005,618.05","4,825,609.78","8,400,419.51","8,779,165.01","800,000.00","1,446,000.00","2,606,000.00",,"47,719,475.12","48,366,412.48","48,366,412.48",,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,"1,108,674.47",,,,"2,701,959.61",,,,"1,508,019.11",,,
筹资活动现金流出小计,"19,599,420.00","150,797,940.68","99,673,685.47","131,976,285.47","166,567,830.67","47,523,065.59","218,269,640.59","218,696,801.69","218,984,954.12",,,,"21,899,538.69",,"56,659,195.36","60,909,195.36","67,914,478.07","12,619,427.60","13,439,419.33","17,014,229.06","17,792,268.07","800,000.00","1,446,000.00","17,181,388.66","16,846,607.50","47,745,350.12","55,737,204.98","167,936,944.98","171,437,495.23","32,456.67",,"100,000,000.00","107,457,613.35","122,678,503.33","142,678,503.33","173,063,695.84"
处置固定资产、无形资产和其他长期资产收回的现金净额,"450,815.13",,"45,000.00","45,000.00","45,000.00",,"7,000.00","7,000.00","78,814.53",,,,,,,,,,,,,,,,"73,854.87",,,,,,,,,,,
筹资活动产生的现金流量净额,"102,837,540.00","19,202,059.32","-39,673,685.47","58,023,714.53","862,272,169.33","-47,523,065.59","-218,269,640.59","-218,696,801.69","-218,984,954.12",,,,"38,307,786.20","980,000.00","-39,138,902.56","-35,238,222.56","-30,275,816.27","-10,477,918.99","-7,554,301.55","-9,293,619.28","-4,976,444.80","137,969.30","61,969.30","85,446,580.64","83,153,392.50","-47,745,350.12","-55,527,204.98","-67,526,944.98","-21,437,495.23","-32,456.67",,"20,000,200.00","15,451,484.86","-69,119,863.33","-56,048,493.97","-86,408,366.53"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,"-14,561.47",,,,"3,074.29",,,,"1,731.47",,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,"34,487,188.34",,"6,879,628.00","6,879,628.00",,,"1,816,582.79","1,816,582.79",,,,,,,,,,,,,"10,300,000.00",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"450,815.13",,"45,000.00","45,000.00","45,000.00",,"7,000.00","7,000.00","78,814.53",,,,"34,487,188.34",,"6,879,628.00","6,879,628.00",,,"1,816,582.79","1,816,582.79",,,"28,000,000.00",,"57,182,529.34",,"61,000,000.00","25,000,000.00","77,901,959.61",,"66,300,000.00","66,300,000.00","73,608,019.11",,"60,800,000.00","94,200,000.00"
五、现金及现金等价物净增加额,"38,684,044.53","2,507,044.72","-4,452,509.42","51,620,729.89","826,953,758.74","-55,749,994.64","-253,377,163.74","-335,274,879.86","-481,824,885.88","34,922,844.90","19,224,124.20","27,331,347.24","-141,122,473.17","5,465,224.83","-54,278,286.01","-38,636,883.96","-117,387,238.37","-52,583,996.74","-8,514,232.87","-16,849,242.07","-40,841,466.98","-32,111,638.60","7,981,662.85","-52,130,808.68","-31,766,984.33","-95,234,856.35","7,241,756.81","10,788,891.91","-34,245,680.44","-66,765,209.20","452,671.89","-8,608,769.31","114,347,551.14","-92,756,075.12","-72,100,968.06","-87,075,741.86"
购建固定资产、无形资产和其他长期资产支付的现金,"79,256,615.59","85,023,519.06","65,382,193.90","130,926,145.78","140,567,716.27","18,715,424.82","32,857,100.40","120,672,310.38","171,417,557.80","42,634,298.76","89,164,503.18","122,336,081.87","226,635,467.38","15,327,892.42","46,271,487.31","55,442,797.89","181,585,421.17","36,683,673.70","49,761,056.15","63,333,742.32","76,188,621.28","5,634,601.00","9,185,298.55","51,908,038.20","49,459,814.28","2,354,331.92","4,872,836.87","6,111,504.08","116,745,885.91","30,939,450.16","32,114,565.73","42,156,748.83","34,801,154.74","6,215,916.00","11,748,627.06","16,520,766.05"
期初现金及现金等价物余额,"14,563,496.43","53,247,540.96","55,754,585.68","55,754,585.68","55,754,585.68","882,708,344.42","882,708,344.42","882,708,344.42","882,708,344.42","400,883,458.54","400,883,458.54","400,883,458.54","400,883,458.55","259,760,985.38","259,760,985.37","259,760,985.37","259,766,096.70","142,378,858.33","142,378,858.33","142,378,858.33","142,378,858.33","101,537,391.35","101,537,391.35","101,537,391.35","101,539,988.22","146,837,071.55","69,773,003.89","69,773,003.89","69,773,003.89","105,185,730.65","35,527,323.45","35,527,323.45","35,527,323.45","149,874,874.59","149,874,874.59","149,874,874.59"
投资支付的现金,,,,,,,,,"22,998,333.90",,,,"37,870,000.00",,,,"19,274,260.29",,,,"56,000,000.00",,"12,000,000.00","104,722,847.41","81,000,000.00","48,000,000.00","52,000,000.00","7,000,000.00","105,589,275.12","58,000,000.00","67,000,000.00","88,000,000.00","28,508,400.00","2,500,000.00","54,400,000.00","90,400,000.00"
期末现金及现金等价物余额,"53,247,540.96","55,754,585.68","51,302,076.26","107,375,315.57","882,708,344.42","826,958,349.78","629,331,180.68","547,433,464.56","400,883,458.54","435,806,303.44","420,107,582.74","428,214,805.78","259,760,985.38","265,226,210.21","205,482,699.36","221,124,101.41","142,378,858.33","89,794,861.59","133,864,625.46","125,529,616.26","101,537,391.35","69,425,752.75","109,519,054.20","49,406,582.67","69,773,003.89","51,602,215.20","77,014,760.70","80,561,895.80","35,527,323.45","38,420,521.45","35,979,995.34","26,918,554.14","149,874,874.59","57,118,799.47","77,773,906.53","62,799,132.73"
