科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"47,534,466.20","177,880,920.18","199,880,027.30","1,070,630,939.13","683,350,684.79","794,842,932.23","833,807,917.26","888,673,559.96","948,454,233.87","1,000,970,798.88","1,074,637,519.00","1,110,072,540.28","1,139,191,900.55","974,729,138.44","1,112,179,227.22","1,131,652,259.24","1,033,093,880.15","1,091,438,455.45","1,139,696,581.96","1,113,709,088.46","1,292,099,342.94","1,400,726,923.56","1,355,219,954.87","1,847,838,773.25","1,169,243,534.67","1,225,894,578.05","1,372,389,424.97","1,406,391,741.51","1,027,121,973.54","1,145,808,893.55","1,173,985,617.92","1,496,407,294.78","1,016,838,630.10","805,343,982.54","811,242,818.58","860,694,212.09"
短期借款,"200,000,000.00","250,000,000.00","85,000,000.00","95,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"150,000.00","500,000.00",,"80,000.00","160,000.00","760,000.00",,"400,000.00","50,000.00","1,270,000.00",,"1,500,000.00",,"5,340,047.42","400,000.00","1,820,000.00","1,820,000.00","1,905,000.00","2,235,000.00","9,889,132.50","6,527,781.00","6,807,781.00","1,840,000.00","5,320,000.00","2,573,104.00","10,275,000.00","6,840,000.00","6,444,400.00","5,930,872.05","4,056,653.70","2,419,805.00","3,902,525.00","4,559,203.84","7,025,586.00"
应付票据,,"99,519,351.28","35,200,000.00","32,907,400.00","15,327,400.00","17,500,000.00","21,600,000.00","15,600,000.00",,"4,000,000.00","4,000,000.00",,,"3,450,000.00","19,550,000.00","37,040,000.00","38,960,000.00","41,480,000.00","49,820,000.00","48,110,000.00","48,860,000.00","43,090,000.00","37,990,000.00","41,280,000.00","26,380,000.00","30,100,000.00","51,000,000.00","62,150,000.00","24,350,000.00","11,100,000.00","26,650,000.00","30,750,000.00","27,700,000.00",,"38,400,000.00",
应收账款,"20,140,692.18","24,204,943.44","44,417,043.14","43,887,773.11","48,052,755.97","47,961,200.87","32,969,722.84","36,660,443.82","43,918,193.76","43,410,623.04","28,239,937.49","18,419,213.16","14,529,611.17","18,602,556.87","15,419,529.94","14,454,114.19","21,958,267.66","26,621,205.36","15,730,805.70","12,801,065.85","24,579,970.95","20,899,933.99","15,223,751.52","22,288,210.34","53,371,420.77","33,904,225.52","64,966,164.41","43,910,368.45","77,898,564.70","94,858,541.98","139,778,483.52","143,879,263.61","158,252,527.58","177,488,116.32","219,920,769.17","181,900,128.67"
应付账款,"49,904,152.94","47,347,240.24","75,292,217.12","34,315,681.26","54,893,383.83","50,968,142.07","52,438,608.15","54,365,776.36","52,293,228.53","64,480,296.04","72,414,636.33","56,976,696.22","80,007,675.72","83,608,252.07","150,766,937.61","129,071,344.65","133,872,852.74","136,417,053.45","165,185,506.08","149,787,102.52","144,916,093.49","143,332,096.79","138,384,770.85","138,449,020.65","194,611,476.51","172,205,765.90","252,671,463.77","202,770,670.30","210,917,672.69","230,248,344.99","480,440,986.62","444,743,607.58","407,709,114.03",,"467,420,951.40",
预付款项,"5,559,995.31","5,388,788.38","5,077,681.12","9,230,105.67","11,688,121.82","11,289,659.06","19,497,412.19","21,123,792.10","54,193,336.35","83,615,922.93","105,081,941.34","131,307,731.60","116,507,194.04","122,641,692.13","10,273,072.26","3,045,866.86","5,150,051.45","6,768,441.18","10,537,045.45","14,454,090.58","15,311,584.47","10,959,135.11","12,024,600.51","10,325,388.92","8,488,078.16","8,856,046.31","5,009,829.97","11,800,166.01","19,217,443.48","17,070,925.06","10,002,740.19","10,079,406.85","4,173,313.53","6,343,254.07","5,343,933.41","6,206,813.19"
预收款项,,"34,978,322.58","135,749,261.83","164,118,718.63","200,512,480.95","272,425,208.28","330,369,518.86","401,205,312.08","488,428,967.38","544,529,695.07","535,779,006.76","609,216,759.16","677,140,901.11","732,473,356.36","795,718,425.20","880,613,827.67","930,940,765.10","983,269,310.25","887,636,521.16","925,840,351.62","896,022,293.57","953,711,283.04","841,972,992.28","872,776,817.82","661,631,452.62","642,468,118.21","540,917,638.55","495,191,765.75","359,836,827.06","385,475,503.50","387,217,121.96","406,605,551.64","393,100,959.33","440,255,626.39","433,957,640.98","498,747,797.46"
其他应收款,"1,162,413.84","1,780,362.00","5,934,843.70","3,309,983.36","8,696,304.02","9,329,592.01","9,006,717.69","8,206,198.12","5,968,472.12","5,494,304.59","5,568,787.16","6,579,621.32","5,041,073.51","5,777,400.34","11,719,883.82","9,837,421.30","8,378,806.89","5,942,954.71","5,181,378.52","5,439,940.09","3,993,740.52","5,921,531.03","5,380,562.35","3,292,308.18","7,228,865.95","8,562,536.93","6,441,845.28","8,591,711.63","7,814,957.14","8,048,325.74","7,828,172.01","20,397,633.99","3,690,951.20","23,950,553.77","31,762,248.17","41,316,226.28"
应付职工薪酬,"8,757,976.76","17,376,272.97","19,598,196.82","7,571,427.72","14,110,928.58","23,108,626.06","21,699,825.38","12,773,426.55","19,583,320.10","31,526,702.29","27,271,546.12","13,501,491.10","21,782,940.87","32,470,331.75","30,749,407.62","17,792,645.98","25,777,605.00","36,113,744.09","45,821,698.28","29,779,034.91","30,825,024.82","36,491,514.76","46,066,531.07","19,375,692.82","26,492,140.00","37,960,336.66","45,357,322.46","21,444,162.56","23,814,605.22","35,716,019.48","45,826,201.11","23,559,340.03","23,567,355.10","37,867,636.19","49,338,323.95","23,993,905.18"
