科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"130,957,791.74","66,933,115.92","109,598,827.74","163,007,916.88","60,558,393.75","69,037,356.62","81,934,942.06","157,535,213.15","235,377,816.02","193,356,288.15","167,929,675.97","115,438,676.53","91,512,672.01","79,431,940.44","62,095,900.45","49,372,505.71","55,039,435.52","57,825,717.96","66,037,523.87","553,267,835.04","428,999,393.47","506,284,535.79","347,599,875.26","322,634,519.53","186,610,407.08","204,546,261.49","217,898,963.80","203,406,556.35","300,451,733.78","252,218,738.97","406,129,117.87","704,405,482.04","742,856,247.27","907,195,651.61","861,334,236.36","877,744,694.29","780,947,900.39","299,319,982.70","317,865,817.51","285,903,018.40","405,032,250.97","355,471,698.73","615,267,242.01"
短期借款,"647,509,739.27","625,750,005.60","629,212,617.61","558,227,992.53","516,633,857.81","474,521,099.50","449,320,751.51","397,568,126.10","382,340,583.77","282,166,267.73","264,945,212.39","255,150,233.21","250,180,692.71","251,776,998.34","253,176,278.42","258,127,733.94","258,752,172.63","269,549,505.65","255,779,336.48","151,530,871.97","151,344,630.07","152,100,407.31","137,441,287.28","139,783,142.02","164,033,762.71","166,347,365.26","166,139,050.83","157,000,890.93","141,392,220.95","154,750,677.11","152,444,411.89","157,164,319.86","155,200,032.75","157,611,645.16","150,929,530.44","95,902,240.00","79,366,000.00","87,037,360.00","90,087,760.00","127,495,684.54","264,969,891.98","201,966,046.89","241,845,847.91"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,"60,000,000.00",,"99,000,000.00","100,417,863.01","153,975,336.99","103,133,448.89","75,296,438.36","50,835,068.50","50,000,000.00","201,006,849.31","202,132,739.73","2,500,000.00","51,626,027.40","1,500,000.00","900,000.00",,"1,000,000.00","16,028,537.31","2,005,876.71",,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,"200,000.00",,,,,,,,,,,,,,,,"200,000.00","200,000.00",,,,,,"200,000.00",,,"800,000.00",,,,,,,,,
应付票据,,"28,000,000.00","68,000,000.00","68,000,000.00",,,,,,,,,,,,,,"5,910,000.00","5,910,000.00",,,,,"6,110,000.00",,"17,700,000.00",,,"22,040,000.00","24,800,000.00","2,760,000.00",,,"1,700,000.00",,,,,,,,"7,800,000.00","10,000,000.00"
应收账款,"45,383,135.32","37,376,950.67","39,288,816.28","22,679,866.58","24,096,537.30","27,740,311.24","26,032,583.54","25,874,817.84","30,791,049.20","27,251,083.59","26,782,814.82","22,328,691.46","22,867,795.17","21,551,883.12","28,564,914.02","17,492,637.20","18,705,103.59","23,661,746.96","34,253,828.46","30,686,481.45","18,842,486.46","20,105,198.44","18,739,042.55","13,485,493.30","20,747,748.82","29,546,376.15","33,634,452.91","30,006,029.99","33,400,330.44","38,249,835.34","36,325,687.53","44,119,987.65","51,249,795.82","40,415,886.31","51,540,651.54","40,006,087.83","51,280,569.59","60,917,262.68","65,657,037.79","46,352,064.48","50,014,037.62","54,755,995.01","63,058,570.90"
应付账款,"63,813,619.64","58,976,683.49","56,631,191.71","94,269,224.44","92,919,492.07","61,778,406.68","57,463,742.58","39,717,524.23","44,837,726.23","53,601,443.06","52,576,866.91","140,038,460.17","134,367,874.41","128,659,649.84","125,708,619.30","118,290,195.03","121,985,636.66","118,087,733.69","135,503,828.34","143,919,819.62","79,426,392.76","130,551,383.09","135,121,210.61","130,931,826.54","115,042,297.76","143,479,476.68","149,157,734.21","183,382,361.95","159,930,293.79","192,064,046.51","156,435,498.55","277,496,074.77","269,562,639.20","245,417,886.05","227,575,112.50","243,989,628.80","215,859,108.67","236,974,852.12","242,677,953.11","207,350,909.23","175,643,515.07","157,485,725.42","191,589,925.93"
预付款项,"11,280,313.99","4,476,458.92","6,124,816.32","24,245,230.48","15,740,885.52","30,023,763.35","34,645,529.73","44,233,334.18","61,818,520.11","61,471,117.14","67,661,024.33","3,390,740.25","5,906,222.49","3,231,322.39","3,577,019.15","5,000,712.01","3,065,101.72","11,309,554.51","5,858,131.84","16,009,910.19","17,612,251.49","18,847,727.54","23,795,092.83","22,329,450.12","62,943,358.14","8,767,594.71","9,070,553.94","11,133,053.94","6,934,814.85","15,540,678.09","8,615,262.60","13,828,513.14","13,487,315.47","15,596,420.43","6,987,163.34","7,162,501.50","7,253,420.05","5,555,804.00","10,669,677.08","9,499,496.79","1,589,965.88","5,854,968.84","34,301,649.42"
预收款项,"7,333,058.33","8,056,110.42","8,008,188.23","160,167,649.24","189,103,141.64","276,791,850.61","314,167,853.99","464,864,243.75","610,947,753.82","728,398,552.06","745,950,136.87","46,932,764.89","26,378,004.74","21,846,506.85","26,456,913.45","22,651,371.39","21,035,315.85","30,401,295.13","18,313,644.89","15,366,063.51","56,360,900.97","24,934,527.81","16,307,678.40","16,366,821.65","46,397,493.37","23,043,213.89","4,889,056.57","15,386,574.16","148,938,187.81","304,651,498.59","534,644,677.65","268,772,068.50","483,338,492.38","206,568,997.80","148,657,478.92","28,885,350.43","45,041,640.02","38,196,858.21","22,096,623.64","31,688,940.21","36,137,258.92","34,676,038.03","278,640,545.43"
