科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
资本公积,"2,148,418.28","2,148,418.28","2,148,418.28","2,148,418.28","141,260,575.50","141,178,184.38","140,278,184.38","140,278,184.38","141,305,287.22","141,373,034.09","140,278,184.38","140,278,184.38","140,278,184.38","154,599,658.58","140,278,184.38","140,278,184.38","69,340,184.38","69,340,184.38","1,998,143.53","1,998,143.53"
无形资产,"1,194,318.80","749,178.33","724,193.99","635,918.33","459,367.01",,"336,111.98","662,904.02","604,094.60","547,910.18","2,859,372.60","3,923,634.35","4,812,934.82","9,299,026.04","9,229,969.53","8,831,540.38","11,946,450.49","11,615,481.25","84,894,205.36","84,272,332.19"
盈余公积,"20,227,626.97","25,235,506.36","28,451,689.98","28,451,689.98","30,087,308.60","30,087,308.60","29,980,529.06","29,980,529.06","29,980,529.06","29,980,529.06","30,787,430.26","30,787,430.26","30,787,430.26","30,787,430.26","31,004,340.76","31,004,340.76","31,004,340.76","31,004,340.76","204,867,908.88","204,867,908.88"
开发支出,,,,,,"431,213.03","2,788,200.70","2,489,865.65","2,536,569.65","2,638,052.65","2,140,588.98","1,447,511.23","1,925,780.57","2,019,446.34","3,103,607.00","3,215,789.26",,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,"54,424,419.87","37,897,591.06","37,897,591.06","37,897,591.06","37,897,591.06",,
未分配利润,"165,010,874.83","204,124,020.97","227,012,064.63","239,978,153.37","244,225,687.70","237,066,643.20","236,747,261.89","231,451,229.36","229,061,634.55","233,988,058.08","236,998,107.48","233,030,936.26","238,135,846.29","243,214,252.78","246,532,037.03","251,119,716.55","250,612,871.27","252,826,326.77","702,512,776.86","897,186,202.82"
长期待摊费用,"35,000.00",,,,,,,,,"648,193.70","120,351.49",,,,"331,192.90",,"284,979.94","284,979.94",,
少数股东权益,,,,,,,,,,,,,,"55,842,820.30","65,843,329.01","58,615,912.80","59,748,058.43","60,041,635.03","2,767,953.22","2,386,226.64"
递延所得税资产,"4,096,404.20","5,205,306.54","9,003,003.11","9,108,171.19","10,302,474.84","10,302,474.84","11,095,267.30","11,095,267.30","9,963,572.88","9,864,812.00","11,695,363.57","11,695,363.57","11,963,852.92","14,109,754.90","15,564,458.58","15,580,360.34","17,146,439.04","16,960,472.80","31,073,391.87","30,359,163.37"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"297,056.60","297,056.60","99,056.60","99,056.60","149,343.59",,,,"34,400.00",,,,"19,670,704.05","36,690,429.44"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"46,985,179.85","46,341,251.79","47,329,438.28","46,409,525.24","47,739,022.73","46,851,915.05","49,875,819.10","50,201,697.54","48,229,460.86","48,790,528.02","52,014,216.78","51,406,363.64","85,228,622.13","147,574,568.26","135,263,006.42","136,664,103.83","132,770,595.82","135,835,204.45","885,584,697.53","894,471,077.05"
所有者权益(或股东权益)合计,"263,386,920.08","307,507,945.61","333,612,172.89","346,578,261.63","516,913,571.80","509,672,136.18","508,345,975.33","503,049,942.80","501,687,450.83","506,681,621.23","509,403,722.12","505,436,550.90","510,541,560.35","585,784,260.22","585,026,035.74","582,306,472.10","583,003,738.30","585,767,394.08","1,840,986,230.11","2,033,494,957.63"
资产总计,"604,821,664.34","581,968,642.80","582,656,315.31","532,697,954.11","759,207,478.81","695,724,342.84","716,423,930.99","679,489,197.40","664,570,154.61","684,099,356.18","690,574,541.26","668,497,409.74","736,365,141.98","878,391,609.90","866,574,220.72","833,326,589.01","840,341,747.09","852,078,751.24","2,958,254,506.16","3,093,706,956.76"
负债和所有者(或股东权益)合计,"604,821,664.34","581,968,642.80","582,656,315.31","532,697,954.11","759,207,478.81","695,724,342.84","716,423,930.99","679,489,197.40","664,570,154.61","684,099,356.18","690,574,541.26","668,497,409.74","736,365,141.98","878,391,609.90","866,574,220.72","833,326,589.01","840,341,747.09","852,078,751.24","2,958,254,506.16","3,093,706,956.76"
