科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"3,896,416.00","9,505,146.89","15,919,233.99","10,814,333.42","16,445,877.74","22,420,326.56","6,322,649.90","11,968,433.38","18,437,797.52","27,844,609.65","8,655,643.46","16,926,882.36","29,902,189.66","49,823,168.81","19,891,063.57","42,627,729.64","66,232,622.82","98,079,967.28","31,357,125.09","65,119,929.77","109,908,322.24","165,531,942.73","55,813,056.44","117,023,845.74","190,948,368.42","268,704,052.77","73,061,441.34","142,537,312.86","216,868,589.61","319,436,254.00","100,697,156.84","192,886,829.16","303,268,965.48","448,940,549.89","143,325,136.01","277,167,411.21"
取得借款收到的现金,"7,548,158.58","10,360,000.00","10,566,492.58","10,000,000.00","10,000,000.00","10,000,000.00",,,"4,753,092.66","13,908,492.36","20,480,817.50","20,480,817.50","20,480,817.50","62,285,417.50","18,832,056.00","29,922,548.82","52,782,669.22","88,860,734.82","19,430,400.00","71,303,856.45","200,311,606.52","265,168,907.53","165,108,216.80","275,811,018.92","364,201,159.34","460,142,282.66","100,000,000.00","189,195,423.00","231,418,700.00","535,586,336.12","154,055,907.50","210,321,776.03","775,604,658.66","1,571,953,583.96","652,728,975.50","1,215,890,172.98"
支付的各项税费,"1,807,456.74","4,007,918.40","9,909,038.02","7,657,598.01","11,914,464.87","16,562,307.40","4,061,256.86","10,473,437.60","15,838,176.22","21,694,251.82","9,540,672.83","12,936,488.49","15,126,595.66","14,222,776.93","3,807,794.81","6,457,175.43","12,604,094.93","15,104,625.78","5,244,788.64","14,092,960.05","24,184,130.19","30,795,009.05","4,476,225.97","13,869,770.89","29,025,103.96","40,265,352.79","20,999,125.11","58,723,438.88","79,765,104.05","89,046,895.17","40,123,726.37","93,830,506.85","149,667,861.73","206,269,148.25","35,991,579.16","184,114,727.90"
收到其他与筹资活动有关的现金,,"3,605.85","59,646.14","228,118.24","228,118.24","215,999.86",,,,"10,873,925.08","3,756,583.64","7,351,365.16","8,714,792.58","10,095,087.72","2,244,490.92","24,336,937.61","4,792,468.13",,,,,,,,"8,671,582.71",,"100,000,000.00","100,000,000.00","103,254,000.00","100,000,000.00",,,,,,
支付其他与经营活动有关的现金,"2,620,805.82","5,311,461.81","9,440,130.91","6,702,748.95","9,878,692.19","12,995,910.57","6,736,951.99","11,925,713.96","17,997,934.37","31,986,376.06","9,756,064.71","18,679,251.27","33,608,818.63","48,499,591.81","13,601,257.30","32,560,420.50","53,347,602.21","57,337,488.53","23,471,312.91","36,576,396.98","60,224,221.58","85,549,123.86","25,493,221.07","48,087,879.14","66,918,668.60","95,776,958.58","28,565,208.04","57,788,739.83","88,472,153.96","146,425,206.66","45,090,396.93","95,838,419.68","136,458,274.92","191,411,445.54","70,081,163.57","104,016,797.50"
筹资活动现金流入小计,"7,548,158.58","10,363,605.85","39,426,138.72","10,228,118.24","10,228,118.24","505,532,149.86",,,"4,753,092.66","24,782,417.44","24,237,401.14","27,832,182.66","29,195,610.08","72,380,505.22","21,076,546.92","54,259,486.43","85,028,387.35","116,313,984.82","21,998,400.00","73,871,856.45","202,879,606.52","267,736,912.15","165,108,216.80","275,811,018.92","454,872,742.05","550,760,502.66","201,143,120.00","290,338,543.00","343,761,740.00","651,208,676.12","392,798,567.50","449,064,436.03","1,014,347,318.66","1,811,662,747.81","652,728,975.50","1,215,890,172.98"
经营活动现金流出小计,"15,793,486.79","36,809,647.76","63,388,680.22","43,753,158.21","64,836,269.65","88,709,108.07","31,791,997.10","57,013,807.77","85,151,693.06","127,428,071.18","37,311,236.00","71,673,918.41","118,682,265.52","224,486,811.07","128,073,872.35","201,991,559.26","304,232,515.41","406,807,279.87","138,812,176.68","333,128,583.76","540,193,198.05","791,979,839.89","238,034,828.76","475,192,215.10","737,180,475.00","1,244,185,213.53","346,426,215.94","647,617,709.84","1,171,458,042.22","2,106,588,810.36","721,432,798.20","1,380,221,312.96","2,036,557,190.87","3,028,879,636.39","729,490,816.01","1,957,441,603.95"
偿还债务支付的现金,"7,116,818.04","13,555,527.72","3,894,399.65","10,000,000.00","10,000,000.00","20,000,000.00",,,,,"34,752.82","34,752.82","4,733,959.47","13,757,248.49","20,342,400.88","61,934,910.88","93,641,601.15","114,421,841.15","37,903,680.00","73,789,201.83","108,927,411.43","138,927,411.43","107,106,586.92","184,600,096.28","308,490,088.28","417,193,332.70","134,573,055.36","213,416,916.86","223,665,555.36","331,969,181.18","106,347,343.62","106,876,328.12","138,109,663.44","547,995,187.47","391,639,019.91","1,164,791,852.79"
经营活动产生的现金流量净额,"4,010,619.37","12,137,403.18","32,539,246.30","18,878,715.64","26,383,195.26","38,417,104.49","7,088,308.96","17,646,337.59","37,111,129.67","37,075,837.77","-9,732,239.08","2,021,922.29","-7,793,742.09","-68,594,796.95","-28,747,347.81","-24,764,245.61","-10,298,171.69","-31,017,661.41","-7,913,657.42","-42,169,183.26","3,600,442.78","11,991,702.91","16,192,192.78","58,816,317.48","127,848,927.15","212,158,850.65","74,311,914.00","103,764,565.13","53,581,838.11","151,132,012.25","253,901,501.44","336,303,057.61","489,504,210.01","736,911,340.74","172,291,519.08","354,874,220.83"
分配股利、利润或偿还利息支付的现金,,,"8,340,000.00","244,350.00","359,100.00","490,050.00",,"18,366,948.57","18,758,321.21","20,160,822.10","238,423.40","21,700,142.17","22,038,728.72","21,151,417.72","114,309.59","597,747.46","897,814.37","1,011,539.40","300,759.07","554,084.63","1,691,739.89","3,927,412.72","3,047,945.03","18,794,835.37","22,226,714.70","26,257,063.77","3,407,886.72","37,707,917.80","40,776,405.81","45,412,017.67","6,398,824.33","13,011,074.42","69,122,171.78","74,809,891.27","4,407,682.67","25,544,270.52"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","114,918,356.16","175,100,000.00","130,000,000.00","260,000,000.00","310,000,000.00","320,000,000.00","30,000,000.00","840,000,000.00","1,015,047,797.26","1,000,000,000.00",,
支付其他与筹资活动有关的现金,,"71,804.11","1,162,220.81","853,091.46","1,775,305.84","5,844,959.08","452,127.45",,"471,862.48",,,,,,,,,,,"9,006,375.00","9,006,375.00","9,006,375.00",,,,,,,,,"1,102,293.40","2,182,035.97","574,557,824.14","556,999,971.33","1,102,293.36","2,182,035.93"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,"142,246.58","142,246.58","738,348.54","1,633,007.30","274,726.62","692,858.45","816,584.48","852,940.65",,"690,191.79","835,945.21","3,748,482.03","1,084,153.87",
筹资活动现金流出小计,"7,116,818.04","13,627,331.83","13,396,620.46","11,097,441.46","12,134,405.84","26,335,009.08","452,127.45","18,366,948.57","19,230,183.69","20,160,822.10","273,176.22","21,734,894.99","26,772,688.19","34,908,666.21","20,456,710.47","62,532,658.34","94,539,415.52","115,433,380.55","38,204,439.07","83,349,661.46","119,625,526.32","151,861,199.15","110,154,531.95","203,394,931.65","330,716,802.98","443,450,396.47","137,980,942.08","251,124,834.66","264,441,961.17","377,381,198.85","113,848,461.35","122,069,438.51","781,789,659.36","1,179,805,050.07","397,148,995.94","1,192,518,159.24"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,"23,900.00","25,800.00","37,000.00","37,000.00","94,000.00","95,380.00","17,000.00","17,000.00","17,000.00","30,600.00",,"212,500.00","214,000.00","335,700.00",,,,"48,000.00",,"863,514.81","849,724.88","276,800.37",,,,"36,174.29","76,853.18","367,498.97","746,677.35","1,039,114.83","19,222.53","278,603.57"
筹资活动产生的现金流量净额,"431,340.54","-3,263,725.98","26,029,518.26","-869,323.22","-1,906,287.60","479,197,140.78","-452,127.45","-18,366,948.57","-14,477,091.03","4,621,595.34","23,964,224.92","6,097,287.67","2,422,921.89","37,471,839.01","619,836.45","-8,273,171.91","-9,511,028.17","880,604.27","-16,206,039.07","-9,477,805.01","83,254,080.20","115,875,713.00","54,953,684.85","72,416,087.27","124,155,939.07","107,310,106.19","63,162,177.92","39,213,708.34","79,319,778.83","273,827,477.27","278,950,106.15","326,994,997.52","232,557,659.30","631,857,697.74","255,579,979.56","23,372,013.74"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,"5,579.66",-22.84,"-43,589.00","-99,237.10","-90,808.02","-9,074.20","-12,114.14","-53,469.41","-26,810.21","-18,568.13","186,143.46","325,849.98","-82,539.66","163,319.05","-634,996.40","-785,442.18","-98,848.21","633,799.44","405,128.51","151,306.76","-355,644.89","-655,697.95","352,431.68","3,602,333.80","7,560,804.53","-399,639.42","5,906,914.97","6,313,370.71","19,471,951.57","1,059,181.05","-12,194,000.89","-30,849,944.04","-34,930,482.31","-24,604,607.69","-25,240,652.90"
收到其他与投资活动有关的现金,,,,,,,"243,647.71",,,,,,"1,168,924.59",,,,,,,,,,,,,,,"3,867,948.31","3,867,948.31","1,223,818.95",,"7,427,968.31","7,427,968.31","7,438,136.03","9,048.01",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,"23,900.00","25,800.00","280,647.71","37,000.00","94,000.00","95,380.00","17,000.00","17,000.00","1,185,924.59","30,600.00",,"212,500.00","214,000.00","335,700.00",,,,"48,000.00","20,142,246.58","21,005,761.39","116,506,429.58","177,009,807.67","130,274,726.62","264,560,806.76","314,684,532.79","322,112,933.89","30,076,853.18","848,485,659.07","1,024,058,388.13","1,012,225,732.89","1,112,424.41","278,603.57"
五、现金及现金等价物净增加额,"1,637,243.91","784,492.62","36,873,650.83","13,313,766.98","18,576,681.46","510,572,827.48","3,835,102.00","-7,705,832.92","8,199,120.16","8,664,414.99","-15,540,421.88","-43,477,774.29","-75,012,549.85","-277,849,248.01","-41,392,484.22","-66,199,641.51","-65,342,978.06","-88,973,556.27","-26,543,384.89","-64,769,246.06","-18,423,686.35","-25,619,525.36","14,814,722.14","21,963,167.50","-19,957,760.95","74,527,731.88","121,747,202.90","118,504,261.96","49,023,401.90","318,461,836.76","408,089,123.11","304,395,655.47","226,248,102.89","653,953,154.08","-468,005,174.51","-569,577,971.08"
购建固定资产、无形资产和其他长期资产支付的现金,"2,804,716.00","8,094,764.24","21,695,090.89","4,652,036.44","5,824,889.10","6,976,409.77","3,072,653.02","5,010,107.80","12,475,449.07","33,101,587.91","29,770,839.59","51,800,127.71","56,775,907.02","76,637,093.68","13,428,291.91","32,739,727.59","44,962,336.02","59,073,350.92","3,057,487.84","13,527,386.30","26,867,516.09","49,179,296.38","25,817,704.12","62,814,930.32","110,158,890.55","141,054,411.72","5,601,975.62","24,941,733.24","59,376,118.54","98,582,538.22","65,898,518.71","153,343,957.84","402,172,110.51","569,176,734.10","782,384,489.87","922,862,156.32"
期初现金及现金等价物余额,"1,157,912.98","2,795,156.89","3,579,649.51","40,453,300.34","40,453,300.34","40,453,300.34","551,026,127.82","551,026,127.82","551,026,127.82","551,026,127.82","559,690,542.81","559,690,542.81","559,690,542.81","559,690,542.81","281,769,280.45","281,841,294.80","281,841,294.80","281,841,294.80","192,867,738.53","192,867,738.53","192,867,738.53","192,867,738.53","167,139,505.85","167,248,213.17","191,422,041.47","167,248,213.17","249,891,018.51","241,775,945.05","241,775,945.05","241,775,945.05","560,237,781.81","560,237,781.81","560,237,781.81","560,237,781.81","1,214,190,935.89","1,214,190,935.89"
投资支付的现金,,,,,,,,"2,000,000.00",,,,,,,,,,,,,"78,562,000.00","84,000,000.00","50,000,000.00","67,812,500.00","281,912,500.00","232,631,253.74","140,000,000.60","270,000,000.00","345,500,000.00","349,500,000.00","90,000,000.00","1,041,850,100.00","1,086,850,100.00","1,121,922,741.51","90,000,000.00",
期末现金及现金等价物余额,"2,795,156.89","3,579,649.51","40,453,300.34","53,767,067.32","59,029,981.80","551,026,127.82","554,861,229.82","543,320,294.90","559,225,247.98","559,690,542.81","544,150,120.93","516,212,768.52","484,677,992.96","281,841,294.80","240,376,796.23","215,641,653.29","216,498,316.74","192,867,738.53","166,324,353.64","128,098,492.47","174,444,052.18","167,248,213.17","181,954,227.99","189,211,380.67","171,464,280.52","241,775,945.05","371,638,221.41","360,280,207.01","290,799,346.95","560,237,781.81","968,326,904.92","864,633,437.28","786,485,884.70","1,214,190,935.89","746,185,761.38","644,612,964.81"
