科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"30,084,753.71","55,078,314.18","51,742,593.73","156,106,959.79","153,734,834.33","164,441,509.05","22,125,143.04","14,761,345.76","19,574,147.53","23,748,594.34","25,994,800.93","15,116,741.86","29,433,810.32","23,328,455.42","28,726,823.17","28,132,212.76","247,419,585.04","280,870,661.82","200,669,155.41","224,194,418.38","137,989,328.17","72,030,966.14","74,189,487.89","5,503,218.74","1,958,153.63","2,775,215.19","5,001,977.31","1,330,202.74","1,272,019.06","1,344,472.46","2,980,747.01","3,311,074.93","740,421.53","3,313,992.61","3,673,452.28","2,788,985.56","675,413.41","998,274.19","1,884,178.41","2,363,965.34","1,159,604.31","1,392,344.65","1,305,753.26","1,440,340.23","1,398,209.48","1,881,229.18"
短期借款,"127,233,957.10","127,233,957.10","164,983,957.10","157,650,000.00","157,650,000.00","157,650,000.00","157,650,000.00","125,050,000.00","125,050,000.00","125,050,000.00","125,050,000.00","123,750,000.00","123,750,000.00","123,750,000.00","123,750,000.00","123,750,000.00","123,750,000.00","123,750,000.00","123,750,000.00","123,750,000.00","123,750,000.00","123,750,000.00","123,750,000.00","193,000,000.00","219,700,000.00","319,400,000.00","319,100,000.00","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","219,099,345.24","175,849,345.24","175,849,345.24","175,849,345.24","148,939,344.95","148,939,344.95","134,403,033.40"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000,000.00",,,,"740,852,203.37","302,221,817.16",,,"250,000,000.00","306,031,750.00","306,031,750.00","306,031,750.00","10,000,000.00","10,000,000.00",
应付票据,,,,,,,,,,,,,,,,,"400,000,000.00","420,000,000.00","346,000,000.00","438,000,000.00","272,000,000.00","140,000,000.00","140,000,000.00",,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00",
应收账款,"6,821,169.42","3,980,592.38","3,718,813.83","2,495,292.62","7,636,841.12","966,317.79","1,173,936.17","4,582,300.19","4,605,632.68","4,605,147.22","4,585,147.22","8,750,752.04","3,073,154.78","1,904,104.78","1,904,104.78","7,793,760.16","4,055,783.50","10,989,329.66","19,910,742.39","10,809,491.09","18,579,491.09","12,667,190.05","16,445,690.63","2,040,654.00","3,685,654.00","704,654.00","704,654.00","432,437.69","432,437.69","1,002,437.69","922,437.69",,,,"546,951,946.01","13,806,089.62","33,897,237.15","32,897,930.87","32,912,930.87","182,290,962.01",,"25,522,909.41","24,749,508.20","28,219,393.49","30,169,531.15","26,225,107.57"
应付账款,"8,572,196.22","2,861,323.15","9,636,548.33","224,199.03","224,199.03","1,295,355.73","4,794,698.93","235,355.73","235,355.73","365,355.73","224,199.03","224,199.03","224,199.03","871,079.75","374,199.03","677,193.43","16,256,581.12","1,668,135.25","5,646,808.13","3,045,648.80","3,008,879.83","3,008,880.83","489,555.30","383,999.03","524,199.03","674,199.03","674,199.03","374,199.03","374,199.03","374,199.03","374,199.03","374,199.03","374,199.03","524,199.03","537,675,819.03","12,841,109.03","20,560,159.03","20,661,159.03","20,661,159.03","12,982,952.83","35,611,351.68","14,243,150.09","18,088,757.51","14,607,780.20","18,237,712.75","47,647,775.00"
预付款项,"24,216,413.81","17,101,066.64","26,551,250.40","24,747,388.72","27,436,072.72","44,839,997.12","54,925,338.03","12,174,740.80","7,859,318.80","83,316,020.85","71,125,670.29","32,014,990.74","50,037,834.52","151,695,561.00","173,359,720.74","337,144,992.58","611,097,709.82","475,588,520.05","1,498,149,569.46","563,285,697.89","562,371,255.63","559,325,195.42","261,126,991.21","354,512,201.26","396,777,515.43","423,872,468.18","213,174,322.18","44,622,239.99","43,712,944.01","43,699,939.41","43,804,656.05","44,752,812.28","343,842,213.28","343,682,167.44","423,188,452.98","50,301,105.75","487,547,163.74","790,171,222.54","789,676,585.47","321,125,168.68","520,060,654.03","505,786,628.73","505,795,398.39","471,614,704.43","126,317.13","132,391.68"
预收款项,"6,418,478.39","11,360,923.27","12,830,929.77","5,006,568.70","2,943,637.52","7,008,342.40","14,552,432.05","5,966,246.49","9,605,221.33","24,078,965.79","9,720,483.10","6,355,571.04","15,609,315.12","12,883,581.23","19,019,611.57","8,736,003.36","8,572,831.54","10,640,518.62","31,297,377.36","9,206,357.81","4,214,644.53","7,477,246.88","5,666,329.33","10,446,908.92","48,478,823.02","49,207,745.92","52,681,383.92","55,398,449.00","51,847,078.00","49,325,406.00","52,020,847.00","54,436,225.00","51,179,917.00","53,010,491.00","251,030,417.17","61,244,349.71","58,387,572.71","57,932,520.90","58,398,805.90","55,862,737.35","54,197,540.96","7,303,053.83","7,974,654.70","7,873,979.48","41,239,186.50","7,631,027.60"
其他应收款,"43,191,424.66","38,616,011.21","40,570,389.80","31,543,359.62","34,904,274.42","24,939,955.83","30,681,926.63","62,370,300.95","76,275,559.38","22,199,654.49","17,850,428.60","52,825,243.33","43,520,008.96","49,530,006.05","51,596,992.32","34,796,461.64","113,283,353.48","43,710,487.17","40,568,081.50","5,514,512.56","13,270,747.45","2,038,255.05","236,656,125.39","101,655,444.69","54,317,975.31","12,540,046.68","248,268,404.32","885,808,248.01","886,682,675.81","888,456,086.22","888,133,435.77","353,128,586.09","353,222,761.33","354,557,598.98","476,074,704.14","48,302,489.12","40,148,905.53","50,804,110.55","46,212,190.27","50,261,938.98",,"2,174,653.39","3,788,219.88","2,159,549.09","27,173,799.09","25,058,317.24"
应付职工薪酬,"2,838,715.56","2,665,944.37","2,625,549.72","277,537.35","169,484.16","259,065.35","258,773.35","411,962.15","694,568.21","526,129.44","667,877.84","1,022,248.87","869,736.05","728,616.36","737,156.91","993,366.66","908,084.30","991,287.48","911,949.62","898,319.13","880,610.97","1,289,308.28","1,281,247.39","1,041,467.72","1,396,143.22","1,532,216.33","1,120,750.04","1,183,576.81","1,220,240.57","1,223,099.86","1,730,682.28","1,496,468.55","1,784,018.51","2,078,246.37","2,249,984.25","2,551,789.60","2,990,327.35","2,707,966.26","2,761,486.20","2,506,459.95","2,578,165.66","2,485,030.32","2,458,470.24","2,647,209.35","3,158,354.00","2,518,245.11"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
