科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"4,860,165.82","5,436,709.99","6,328,573.32","2,850,089.73","62,938,359.82","6,504,949.95","6,413,766.81","12,970,724.60","27,443,968.06","1,234,131.53","2,801,673.27","3,394,451.50","3,918,372.19","1,065,486.34","2,721,830.43","2,434,216.40","3,275,799.40","926,000.42","1,920,163.97","5,300,327.95","3,327,625.43","1,039,386.26","3,961,572.51","19,125,296.35","20,399,549.30","17,407,531.54","18,943,348.75","18,039,403.26","14,023,040.47","16,130,216.63","17,742,914.36","12,903,211.34","14,174,270.20","12,442,182.78","13,307,000.67"
应付职工薪酬,"6,160,061.72","2,733,014.80","5,323,331.28","3,966,513.57","4,004,915.50","3,186,752.36","6,142,340.47","9,360,670.93","6,818,822.14","10,022,479.24","12,225,690.72","7,650,750.50","16,043,244.77","22,192,309.23","17,616,344.45","23,193,251.01","20,565,704.16","28,055,027.05","22,447,675.69","19,321,593.60","21,426,607.79","31,500,160.15","24,033,971.52","20,079,680.01","14,981,221.97","22,619,125.23","32,132,268.11","22,619,688.59","32,705,521.15","46,025,988.50","33,632,501.94","25,250,937.95","24,958,527.70","47,240,307.84","21,841,172.53"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,384,991.34","1,508,056.25","4,221,142.33","7,608,656.70","4,891,728.99","8,550,123.80","7,663,433.81","5,766,226.68","5,491,361.51","4,556,910.63","3,111,636.94","448,344.67","5,937,298.36","-9,730,526.08","-5,072,902.50","-9,640,873.78","-5,281,111.72","-23,754,214.51","-9,862,560.53","-13,051,559.64","-8,031,827.02","10,967,694.56","7,847,140.61","7,727,122.94","11,817,008.53","9,426,775.22","3,928,127.59","4,840,361.88","6,452,934.03","15,378,185.52","12,183,902.52","11,117,669.49","20,164,189.17","26,257,678.62","12,776,226.97"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,"947,383.20","159,378.01",,,,"1,545,085.09","2,205,012.03",,,,"4,379,117.45","3,275,781.22",,"1,314,666.66","2,420,872.96",,,"3,769,166.65","326,333.34",,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,"599,430.47","599,430.47","599,430.47","8,290,000.00",,"599,430.47","599,430.47","9,013,086.47","8,889,430.47","599,430.47",,,"8,595,386.00",,,,,,,,,,
存货,"123,640,656.33","136,277,795.33","175,036,852.44","199,398,887.69","206,088,506.17","197,541,463.53","255,756,660.08","226,707,924.46","221,553,929.81","257,758,079.28","272,584,904.50","266,844,630.53","317,656,154.66","360,672,865.94","383,530,353.68","405,953,347.10","407,776,950.20","423,623,108.04","441,429,469.88","445,843,429.23","440,641,091.86","471,829,677.53","511,747,647.15","505,726,259.97","485,480,735.97","472,128,571.88","497,760,976.21","439,999,975.78","351,271,986.99","393,919,749.21","405,816,982.08","377,184,243.26","388,497,043.58","473,677,440.63","502,030,953.06"
其他应付款,"108,272,501.29","94,406,051.61","105,505,529.91","65,072,434.42","17,161,664.30","23,279,616.32","27,568,583.14","39,626,606.27","22,992,801.29","12,898,453.70","16,847,552.19","11,264,234.67","58,627,652.18","65,466,529.54","70,984,816.69","68,393,136.83","38,953,141.57","37,691,120.99","47,110,125.10","36,551,476.54","35,180,795.48","34,209,388.34","33,677,860.91","26,818,764.78","34,567,692.11","17,544,160.21","16,314,773.74","17,235,778.76","17,771,991.98","20,574,644.80","16,835,973.29","18,456,233.30","25,513,090.81","15,942,673.26","14,164,751.84"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"10,000,000.00",,,,,"60,000,000.00","16,201,000.00",,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","13,231,726.40","2,436,294.80","33,537,394.83","31,904,850.97","48,835,398.94","38,508,036.48","28,180,674.02","17,756,824.56","42,822,880.20","39,269,213.02","21,261,016.56","8,039,264.04","40,684,960.10","31,289,694.75"
其他流动资产,,,,,,,,,,,,,,"5,840,438.21","5,749,411.14","5,698,482.83","5,907,635.46","5,476,329.93","5,476,329.93","5,294,275.79","5,203,248.72","40,846,011.51","21,483,625.18","18,340,308.08","16,148,063.25","26,630,326.10","18,940,471.33","12,044,536.13","7,432,399.06","16,961,092.53","13,918,397.69","21,828,302.03","30,892,262.67","46,545,013.75","49,735,614.26"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"356,461,442.58","453,615,187.27","568,066,301.63","626,842,754.80","675,819,724.45","579,112,224.86","1,135,540,618.39","1,102,409,405.07","1,101,092,324.65","961,239,925.63","950,954,108.77","1,004,588,084.15","1,024,110,738.48","926,296,285.66","970,910,063.44","1,051,132,091.41","1,127,278,087.74","1,057,841,807.70","1,242,065,076.10","1,206,311,726.60","1,260,862,473.51","1,186,075,502.63","1,416,311,031.28","1,722,455,357.85","1,648,057,380.49","1,570,800,068.04","1,493,885,033.92","1,329,380,899.38","1,346,048,640.98","1,441,088,920.14","1,491,802,625.59","1,411,653,048.54","1,486,554,989.44","1,530,421,409.84","1,619,324,820.70"
流动负债合计,"414,161,662.84","536,219,168.42","550,397,839.03","625,461,334.00","673,549,222.77","651,242,886.33","487,400,981.19","496,824,445.62","528,230,528.33","504,022,901.59","485,034,428.97","558,684,945.38","711,946,509.33","744,653,585.64","813,217,925.77","853,137,020.28","908,549,948.17","912,018,371.42","1,057,459,884.53","1,128,191,426.10","1,177,726,812.34","1,219,306,938.19","1,410,452,764.41","1,085,654,498.11","1,020,708,731.50","1,017,512,475.99","908,382,802.05","737,259,968.54","736,470,461.84","850,384,348.75","854,360,309.37","838,617,017.35","928,627,759.24","1,046,713,278.53","1,088,393,118.41"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,"180,000,000.00","180,000,000.00","180,000,000.00","120,000,000.00",,,,,,,,,,"50,000,000.00","50,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"25,000,000.00","12,139,292.31","7,207,899.38","4,592,702.90","3,246,213.57","1,874,039.69","738,321.68",,,,,,"11,906,770.81",,,,,,,,,,,"172,506,098.00","163,851,731.49","114,995,960.91","114,995,960.91","114,995,960.91","114,995,960.91","87,448,974.74","87,448,974.74","87,448,974.74","87,448,974.74","48,984,840.18","48,984,840.18"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"960,000.00","960,000.00","940,928.38","940,928.38"
专项应付款,,,,,,,,,,,,,"11,519,124.73","11,209,692.00","10,627,877.68","10,296,751.75","9,940,740.89","9,533,862.64","8,925,213.61","8,607,818.52","10,797,719.90","7,737,804.16","7,745,989.84","7,203,705.85","6,796,265.25","6,110,914.73","5,595,407.45","5,643,070.30","5,470,019.30","4,237,694.74","3,734,556.01","3,456,869.39","3,143,527.75","2,848,586.66","2,763,294.93"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"245,757,620.85","264,191,474.16","390,340,840.72","445,178,907.73","460,978,910.57","462,177,679.89","457,740,642.34","467,220,494.77","497,587,316.69","509,344,760.62","517,051,419.00","556,152,424.02","764,610,931.46","846,268,482.17","847,131,026.40","840,037,863.76","814,234,508.02","886,474,587.36","867,550,889.21","986,097,710.75","994,298,490.87","1,037,727,627.11","1,020,035,401.57","1,066,148,989.57","1,101,920,833.86","1,149,991,668.74","1,149,293,342.37","1,142,723,803.50","1,147,704,375.09","1,185,119,241.97","1,175,467,922.07","1,196,964,473.95","1,206,377,979.77","1,311,515,829.25","1,317,064,852.29"
递延所得税负债,,,,,,,,,,,,,"3,631,814.41","2,912,691.47","2,764,115.64","2,615,539.80","2,466,963.97","2,669,270.54","2,625,140.46","2,581,010.37","2,536,880.29","2,492,750.21","2,448,620.13","2,404,490.04","2,360,359.96","2,354,642.40","2,334,064.43","2,313,486.46","2,292,908.49","2,199,368.76","2,176,821.91","2,154,275.05","2,131,728.20","2,148,379.14","2,136,522.59"
在建工程,"1,078,456.95","4,423,322.55","3,182,834.84","1,406,864.71","3,472,255.04","34,512,311.45","39,496,179.44","24,760,473.62","30,029,472.38","146,456,449.26","142,127,225.97","122,896,774.44","32,002,723.68","35,577,876.25","42,669,572.72","50,218,798.82","49,207,514.47","51,841,013.30","45,000,682.30","26,043,096.86","23,234,942.54","9,886,472.08","28,942,263.77","34,572,579.60","19,775,976.50",,,,,"18,513,500.82","24,412,823.35","22,584,847.19","4,601,790.40","7,920,402.88","10,048,403.43"
其他非流动负债,,"20,845,588.16","25,717,903.11","42,927,539.93","43,006,705.43","41,852,176.75","41,324,495.16","40,796,813.56","40,269,131.96","41,241,450.36","40,713,768.76","40,186,087.16","39,658,405.56","39,630,723.96","39,103,042.36","38,575,360.76","38,047,679.16","56,802,767.56","56,275,085.96","55,568,904.36","54,773,472.76",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"25,000,000.00","32,984,880.47","212,925,802.49","227,520,242.83","226,252,919.00","163,726,216.44","42,062,816.84","40,796,813.56","40,269,131.96","41,241,450.36","40,713,768.76","40,186,087.16","66,716,115.51","53,753,107.43","52,495,035.68","101,487,652.31","100,455,384.02","109,005,900.74","107,825,440.03","106,757,733.25","108,108,072.95","99,155,177.88","99,119,233.48","265,148,708.98","255,968,669.42","195,920,179.73","195,384,094.48","195,411,179.36","200,117,550.39","166,512,559.09","165,986,873.51","173,136,640.03","110,550,375.92","68,231,124.37","68,133,976.09"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"439,161,662.84","569,204,048.89","763,323,641.52","852,981,576.83","899,802,141.77","814,969,102.77","529,463,798.03","537,621,259.18","568,499,660.29","545,264,351.95","525,748,197.73","598,871,032.54","778,662,624.84","798,406,693.07","865,712,961.45","954,624,672.59","1,009,005,332.19","1,021,024,272.16","1,165,285,324.56","1,234,949,159.35","1,285,834,885.29","1,318,462,116.07","1,509,571,997.89","1,350,803,207.09","1,276,677,400.92","1,213,432,655.72","1,103,766,896.53","932,671,147.90","936,588,012.23","1,016,896,907.84","1,020,347,182.88","1,011,753,657.38","1,039,178,135.16","1,114,944,402.90","1,156,527,094.50"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"72,000,000.00","72,000,000.00","72,000,000.00","72,000,000.00","72,000,000.00","72,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","111,269,292.00","111,269,292.00","111,269,292.00","333,807,876.00","333,807,876.00","333,807,876.00","333,807,876.00","333,807,876.00","333,807,876.00","333,807,876.00","333,807,876.00","333,807,876.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"35,593,616.58","35,593,616.58","35,593,616.58","35,593,616.58","35,593,616.58","35,593,616.58","832,626,725.58","798,336,329.97","798,336,329.97","797,840,564.47","797,840,564.47","797,840,564.47","797,840,564.47","797,840,564.47","797,840,564.47","797,840,564.47","797,840,564.47","798,907,621.54","797,840,564.47","798,907,621.54","798,907,621.54","798,907,621.54","798,907,621.54","1,318,072,958.09","1,318,072,958.09","1,318,072,958.09","1,095,534,374.09","1,095,534,374.09","1,094,586,277.39","1,094,575,922.65","1,094,575,922.65","1,094,575,922.65","1,094,575,922.65","1,094,575,922.65","1,094,575,922.65"
无形资产,"28,818,536.03","56,211,601.43","54,953,415.16","71,519,715.61","71,126,331.31","70,732,947.41","70,439,562.95","69,404,834.04","70,116,730.64","69,923,796.83","68,382,087.92","67,954,026.65","89,644,839.63","130,905,637.73","158,234,528.32","160,566,707.54","168,229,262.81","174,005,716.60","172,895,163.50","174,165,733.03","172,347,738.94","171,235,932.77","170,132,884.48","168,993,074.99","167,871,646.10","172,503,213.16","171,539,244.30","170,273,233.71","169,168,328.91","172,615,893.57","171,238,122.66","170,257,181.77","168,780,439.38","168,624,693.32","178,102,117.06"
盈余公积,"5,587,200.78","7,631,158.92","11,864,018.86","11,864,018.86","11,864,018.86","19,065,017.64","19,065,017.64","19,065,017.64","19,065,017.64","24,632,232.77","24,632,232.77","24,632,232.77","24,632,232.77","27,872,617.87","27,872,617.87","27,872,617.87","27,872,617.87","32,336,700.11","32,652,934.31","32,336,700.11","32,336,700.11","35,847,247.27","35,847,247.27","35,847,247.27","35,847,247.27","41,030,734.47","41,030,734.47","41,030,734.47","41,030,734.47","47,047,044.89","47,047,044.89","47,047,044.89","47,047,044.89","60,727,261.01","60,727,261.01"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"25,489,498.23","25,224,906.94","25,224,906.94","25,224,906.94","25,224,906.94","25,224,906.94","25,224,906.94","25,224,906.94","25,224,906.94","25,224,906.94","25,224,906.94","25,224,906.94","25,224,906.94","5,545,986.79","5,545,986.79","5,545,986.79","5,545,986.79",,,,,,
未分配利润,"65,291,684.74","79,570,674.52","113,972,098.43","150,101,747.42","169,831,641.35","180,828,137.78","201,619,509.02","213,246,124.96","217,398,360.71","223,950,707.98","235,016,771.52","234,666,224.81","228,507,833.80","236,358,689.43","248,543,381.95","239,215,220.07","242,260,346.41","237,998,653.56","251,326,465.87","245,935,524.30","253,314,423.75","255,711,030.68","271,042,596.72","287,846,781.04","286,469,713.71","285,417,096.36","293,116,559.69","314,987,983.86","341,733,226.16","365,004,175.70","416,324,388.38","426,253,018.35","509,920,278.06","559,495,245.64","634,124,550.93"
长期待摊费用,,,,,"758,783.38",,,,,,,,,,,,,,,,,,,"5,068,100.00","4,810,400.00","4,552,700.00","4,295,000.00","4,037,300.00","3,779,600.00","3,521,900.00","2,491,100.00","3,006,500.00","2,748,800.00","2,491,100.00","2,233,400.00"
少数股东权益,"14,892,548.52","15,015,422.64","20,767,218.40","22,794,890.46","23,452,193.49","24,552,813.09","24,915,477.10",,,,,,"10,950,994.84","11,453,744.69","11,859,692.86","15,286,414.25","14,854,539.82","14,664,000.12","15,174,644.43","15,343,640.33","15,204,393.56","15,383,437.00","15,522,266.85","15,872,199.18","15,925,948.36","16,320,489.28","17,145,230.64","17,231,644.46","10,782,224.47","10,948,219.53","11,405,462.92","11,738,846.14","12,007,727.08","12,462,056.51","12,844,777.93"
递延所得税资产,"410,657.05","573,336.14","977,201.44","387,607.30","387,607.30","473,524.25","473,524.25","473,524.25","473,524.25","722,924.83","722,924.83","418,745.33","735,519.24","3,659,120.78","3,659,120.78","3,659,120.78","3,659,120.78","5,543,215.59","5,543,215.59","5,629,471.45","5,629,471.45","10,168,788.20","10,168,788.20","8,588,549.95","7,061,508.71","7,815,012.12","7,815,012.12","8,810,820.34","9,553,793.27","9,769,401.17","9,769,401.17","11,470,281.75","11,685,504.58","12,180,753.27","12,180,753.27"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"79,992,222.83","56,076,454.03","88,660,125.77","69,539,907.75","74,334,577.07","52,028,051.92","74,491,717.06","76,727,625.68","37,651,288.94","48,325,882.88","108,280,032.21","154,827,480.27","141,917,647.77","152,712,207.89"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"276,065,270.88","325,399,734.28","449,454,292.16","518,493,095.35","536,723,887.60","567,896,463.00","568,149,908.98","561,859,326.68","598,207,043.96","726,447,931.54","728,283,657.72","747,421,970.44","912,483,512.24","1,041,636,023.87","1,076,919,155.16","1,079,707,397.84","1,060,555,313.02","1,143,089,439.79","1,116,214,857.54","1,217,160,919.03","1,220,735,550.74","1,334,235,949.93","1,310,580,698.99","1,397,256,326.82","1,396,205,179.86","1,414,743,157.88","1,390,516,637.50","1,405,882,861.40","1,412,479,709.74","1,427,191,226.47","1,431,705,252.13","1,513,523,316.87","1,549,981,994.40","1,645,591,354.87","1,673,282,662.32"
所有者权益(或股东权益)合计,"193,365,050.62","209,810,872.66","254,196,952.27","292,354,273.32","312,741,470.28","332,039,585.09","1,174,226,729.34","1,126,647,472.57","1,130,799,708.32","1,142,423,505.22","1,153,489,568.76","1,153,139,022.05","1,157,931,625.88","1,169,525,616.46","1,182,116,257.15","1,176,214,816.66","1,178,828,068.57","1,179,906,975.33","1,192,994,609.08","1,188,523,486.28","1,195,763,138.96","1,201,849,336.49","1,217,319,732.38","1,768,908,477.58","1,767,585,159.43","1,772,110,570.20","1,780,634,774.89","1,802,592,612.88","1,821,940,338.49","1,851,383,238.77","1,903,160,694.84","1,913,422,708.03","1,997,358,848.68","2,061,068,361.81","2,136,080,388.52"
资产总计,"632,526,713.46","779,014,921.55","1,017,520,593.79","1,145,335,850.15","1,212,543,612.05","1,147,008,687.86","1,703,690,527.37","1,664,268,731.75","1,699,299,368.61","1,687,687,857.17","1,679,237,766.49","1,752,010,054.59","1,936,594,250.72","1,967,932,309.53","2,047,829,218.60","2,130,839,489.25","2,187,833,400.76","2,200,931,247.49","2,358,279,933.64","2,423,472,645.63","2,481,598,024.25","2,520,311,452.56","2,726,891,730.27","3,119,711,684.67","3,044,262,560.35","2,985,543,225.92","2,884,401,671.42","2,735,263,760.78","2,758,528,350.72","2,868,280,146.61","2,923,507,877.72","2,925,176,365.41","3,036,536,983.84","3,176,012,764.71","3,292,607,483.02"
负债和所有者(或股东权益)合计,"632,526,713.46","779,014,921.55","1,017,520,593.79","1,145,335,850.15","1,212,543,612.05","1,147,008,687.86","1,703,690,527.37","1,664,268,731.75","1,699,299,368.61","1,687,687,857.17","1,679,237,766.49","1,752,010,054.59","1,936,594,250.72","1,967,932,309.53","2,047,829,218.60","2,130,839,489.25","2,187,833,400.76","2,200,931,247.49","2,358,279,933.64","2,423,472,645.63","2,481,598,024.25","2,520,311,452.56","2,726,891,730.27","3,119,711,684.67","3,044,262,560.35","2,985,543,225.92","2,884,401,671.42","2,735,263,760.78","2,758,528,350.72","2,868,280,146.61","2,923,507,877.72","2,925,176,365.41","3,036,536,983.84","3,176,012,764.71","3,292,607,483.02"
