科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"61,316,677.90","70,442,407.00","63,979,124.00","52,656,852.00","57,582,203.00","61,459,610.00","60,072,569.00","61,368,428.00","60,725,611.00","63,658,478.00","56,335,840.00","56,105,626.00","55,323,225.00","55,323,423.00","52,955,494.00","51,786,613.00","52,132,261.00","51,938,921.00","52,662,869.00","53,399,316.00","53,973,011.00","53,666,428.00","54,347,170.00","52,227,262.00","43,119,477.00","48,768,467.00","49,463,628.00","63,502,910.00","65,124,233.00","90,249,062.00","93,890,512.00","73,614,204.00","74,990,418.00","64,285,104.00","202,703,006.69","695,384,561.31","821,348,742.05","1,114,361,163.46","974,281,429.82","1,340,815,821.83","957,582,764.53","1,720,256,083.77","1,470,453,794.78"
短期借款,"25,000,000.00","20,000,000.00","17,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"392,657,285.27","225,408,496.07","673,408,496.07","1,786,708,647.08","1,639,271,777.92","1,966,058,357.59","2,138,312,966.11","2,750,186,595.11","3,106,375,280.98"
交易性金融资产,"99,985.84","159,366.00","1,422,046.00","140,423.00","82,997.00","96,499.00","42,494.00","36,687.00","49,076.00","79,496.00","99,175.00","171,221.00","241,351.00","340,174.00","115,822.00","77,235.00","156,741.00","108,700.00","94,620.00","68,900.00","67,310.00","55,390.00","43,420.00",,,,,,,,,,,,"1,092,342.14","1,102,961.04","1,113,492.32",,"57,000,000.00",,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"170,153.67","104,634.00","103,983.00",,,,,"850,000.00",,,,,,,,,,,,,,,,"1,500,000.00","1,000,000.00",,,"1,500,000.00","1,500,000.00",,,,,,"36,733,636.27","220,448,747.94","221,856,161.20","210,891,319.69","204,013,167.36","1,074,390,642.58","1,062,381,522.43","781,067,587.68","755,016,594.76"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159,941,731.69","143,410,167.17","135,767,417.39","314,222,954.89","559,111,364.29","706,883,375.54","685,415,255.54","606,158,083.17","648,811,805.70"
应收账款,"39,410,753.38","21,273,565.00","44,120,684.00","6,134,029.00","2,654,535.00","1,958,505.00","2,182,830.00","2,746,095.00","3,023,378.00","1,431,877.00","2,776,556.00","2,398,250.00","1,145,790.00","821,214.00","822,885.00","586,576.00","1,160,013.00","850,324.00","451,650.00","744,712.00","723,417.00","744,712.00","744,712.00","744,712.00","744,712.00","744,712.00","744,712.00",,,,,,,,"3,096,090,832.14","2,352,808,087.33","2,759,708,357.93","3,162,231,825.59","3,450,378,757.45","3,725,170,208.31","4,114,754,709.64","4,828,966,377.80","5,072,793,851.05"
应付账款,"16,725,810.19","8,322,342.00","34,947,111.00","4,936,984.00","4,169,952.00","3,946,210.00","5,395,976.00","6,175,741.00","4,550,597.00","5,943,216.00","6,603,622.00","4,101,084.00","2,765,098.00","1,081,888.00","1,079,794.00","3,353,297.00","3,336,214.00","3,318,295.00","3,286,176.00","3,239,221.00","3,239,077.00","3,246,981.00","3,251,445.00","3,239,571.00","3,233,868.00","3,214,947.00","3,208,629.00","3,186,939.00","3,700,662.00","3,199,529.00","3,197,332.00","3,190,199.00","3,195,680.00","3,189,756.00","1,534,198,224.56","1,332,619,954.77","1,362,855,428.34","1,015,554,995.43","1,022,563,948.28","1,313,948,990.25","1,323,637,005.15","1,505,466,836.91","1,564,449,490.21"
预付款项,"271,126.63","276,625.00","49,305.00","54,712.00","60,634.00","39,579.00","27,897.00","1,815,897.00","1,823,900.00","1,807,632.00","1,793,673.00","942,126.00","34,457.00","19,506.00","5,960.00","23,225.00","32,493.00","19,173.00","8,313.00","27,548.00","45,964.00","19,693.00","15,446.00","176,443.00","35,654.00","15,867.00","8,640.00","25,192.00","34,377.00","13,230.00","10,594.00","4,922.00","23,661.00","18,695.00","57,972,293.66","77,707,568.38","73,129,375.81","117,820,004.51","169,726,021.06","319,206,798.63","370,664,511.90","187,002,578.78","311,054,365.54"
预收款项,"6,960,253.73","4,615,389.00","8,027,319.00","5,833,758.00","5,833,024.00","1,700,000.00","1,700,000.00","5,281,103.00","5,281,205.00","5,377,418.00","4,619,456.00","4,555,433.00","3,403,883.00","3,139,055.00","3,124,691.00","2,718,175.00","2,763,482.00","2,745,351.00","2,717,669.00","2,775,476.00","2,775,470.00","2,775,748.00","2,775,905.00","2,778,488.00","2,778,288.00","7,827,624.00","1,077,402.00","1,076,531.00","1,076,937.00","1,076,979.00","1,076,902.00","1,029,656.00","1,029,656.00","1,029,656.00","33,537,921.70","64,963,842.60","40,121,518.95","73,606,960.67","67,211,464.35","573,784,072.58","587,670,536.70","533,399,418.80","586,284,852.68"
其他应收款,"1,907,431.45","2,923,595.00","6,172,961.00","8,860,543.00","9,254,081.00","5,751,142.00","5,910,962.00","614,673.00","886,978.00","635,193.00","4,787,216.00","1,227,246.00","359,263.00","832,302.00","671,945.00","175,951.00","351,443.00","297,592.00","531,282.00","457,264.00","364,041.00","114,831.00","95,328.00","260,005.00","495,293.00","339,073.00","482,976.00","311,279.00","41,829.00","54,318.00","336,514.00","135,178.00",,"147,878.00","209,536,537.00","239,952,886.11","257,897,479.34","467,579,684.03","822,416,213.32","651,012,132.91","1,025,746,055.75","923,145,857.89","1,338,430,519.20"
应付职工薪酬,"1,151,905.72","407,571.00","522,738.00","776,560.00","623,903.00","839,446.00","894,028.00","599,884.00","655,974.00","558,574.00","608,074.00","559,967.00","466,782.00","513,149.00","564,877.00","620,363.00","653,478.00","560,156.00","596,909.00","590,220.00","563,802.00","620,078.00","711,154.00","766,680.00","740,911.00","776,279.00","794,074.00","1,109,352.00","977,937.00","1,021,045.00","1,013,087.00","1,020,718.00","945,492.00","974,947.00","12,620,476.52","12,669,619.20","23,434,735.00","23,317,399.59","25,664,211.27","18,797,546.69","14,141,317.41","18,517,014.15","18,970,536.66"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,009,704.47","2,443,768.00","4,252,422.00","2,447,382.00","2,210,970.00","1,560,722.00","1,486,067.00","4,551,693.00","5,397,460.00","4,725,578.00","4,607,393.00","2,519,063.00","2,943,886.00","2,860,262.00","2,866,179.00","2,914,867.00","3,243,595.00","2,835,965.00","2,945,761.00","2,700,348.00","2,972,790.00","2,872,905.00","2,936,609.00","1,622,074.00","1,793,662.00","1,617,381.00","1,788,890.00","4,250,191.00","4,233,819.00","4,209,279.00","3,456,070.00","4,108,302.00","4,113,367.00","4,221,313.00","317,638,230.74","284,826,290.11","272,420,557.54","247,445,787.75","268,199,347.25","313,483,669.78","327,416,995.02","316,908,006.38","399,043,104.19"
应收利息,,,,,,,,"91,087.00","91,100.00","157,707.00","235,638.00","5,480.00",,,,"6,646.00","20,549.00",,,"38,378.00",,,,"38,414.00","43,507.00",,,"79,340.00",,,,"112,685.00","112,834.00",,,,,,,,,,
应付利息,"44,095.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"527,969.26","1,399,279.72","4,210,888.11","9,093,407.53","6,428,493.55","8,531,323.25","5,544,518.54","7,836,284.79"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,"1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00","1,215,946.00",,,,,,,,"101,894,700.66",
存货,"62,993,233.38","55,069,668.00","36,980,515.00","11,151,708.00","7,968,254.00","5,505,814.00","5,193,617.00","3,510,747.00","3,827,948.00","2,781,583.00","949,481.00","856,553.00","941,962.00","900,806.00","896,308.00","429,613.00","425,245.00","419,878.00","411,684.00","162,457.00","162,457.00","162,457.00","162,457.00","101,536.00",,"101,536.00",,,,,,,,,"40,907,466.98","168,133,668.91","79,374,208.07","245,856,552.73","250,298,204.27","332,904,930.36","215,927,364.32","301,728,576.28","426,746,726.92"
其他应付款,"25,520,566.37","26,206,045.00","24,239,441.00","28,418,511.00","29,466,788.00","28,230,048.00","28,473,112.00","30,064,983.00","30,332,512.00","30,935,644.00","30,323,836.00","30,926,067.00","30,080,507.00","31,222,956.00","27,729,631.00","29,974,945.00","29,939,116.00","30,523,556.00","29,934,572.00","31,167,220.00","31,137,536.00","31,391,552.00","31,381,883.00","32,227,317.00","22,336,731.00","22,676,923.00","22,665,265.00","22,663,345.00","23,502,076.00","46,781,726.00","49,971,992.00","31,491,092.00","32,108,231.00","21,876,466.00","455,286,895.18","635,200,976.60","401,331,304.86","261,367,548.32","211,602,174.99","222,414,975.01","170,974,296.30","265,482,611.11","222,947,622.83"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,717,270.60","14,498,260.05","14,020,966.88","11,671,031.71","13,462,942.89","10,169,455.41","7,961,594.15","5,338,999.34"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,135,752.00","12,794,047.68","25,175,567.33",,"175,958,998.04","175,193,482.08","814,408,879.06","905,589,321.63"
