科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"89,366.00","1,185,645.25","4,325,782.78","14,040,328.45","718,480.85","50,780,516.45","738,323.46","840,673.89","1,201,942.85","1,234,897.05","5,393,554.10","3,341,958.09","4,352,627.88","21,791,949.13","6,598,594.54","7,655,043.96","6,762,938.70","5,616,228.78","3,260,546.23","2,904,629.75","3,910,142.91","2,929,641.86","47,829,891.20","46,400,924.43","31,545,042.86","26,855,837.54","21,499,428.14","19,770,351.66","15,688,084.63","15,260,075.28","14,530,015.52","11,375,767.78"
应付职工薪酬,"7,277,044.34","10,392,563.86","9,490,662.47","6,523,930.84","7,993,143.55","10,815,696.79","11,258,223.91","8,184,555.11","14,047,858.95","13,199,348.27","24,951,973.68","15,524,440.24","20,243,369.19","12,732,723.06","24,089,459.86","16,932,591.50","17,080,874.09","18,402,410.70","33,331,927.34","16,032,297.81","20,008,828.29","20,100,389.83","19,704,764.74","13,176,802.44","16,414,536.94","21,210,038.28","20,764,305.34","13,715,690.03","14,903,901.40","15,171,892.11","18,387,697.07","18,152,773.66"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"8,500,103.47","10,340,431.14","4,420,416.45","3,819,549.25","629,517.00","476,452.63","-11,333,395.21","-2,189,238.85","-5,849,809.33","-3,011,637.55","-5,674,731.57","71,909.59","-13,981,554.86","-16,384,124.56","-13,991,554.43","-18,149,724.20","-25,068,259.39","-31,860,488.15","2,702,498.34","7,293,654.23","6,612,082.46","4,530,185.55","11,110,418.25","5,657,427.95","5,003,571.18","4,416,511.47","8,989,054.37","4,290,322.87","7,727,980.28","10,083,514.82","13,885,848.77","5,750,274.72"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"319,022.00","162,010.00","226,841.08","325,477.08","135,023.89","124,467.22","156,958.38","181,586.15","145,116.67","265,625.01","454,934.72","406,265.28","485,277.77","407,944.44","410,666.66","935,986.09","1,144,027.77","1,026,049.99","1,709,344.98","512,013.32","463,838.91","644,379.19","664,976.00","603,407.17","538,099.30","345,439.57","298,160.65","181,747.95","121,958.34","84,333.34","59,675.00",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,815,965.71",,,,,
应付股利,,,,,,,,,,,,"5,737,400.01","5,907,600.00","5,907,600.00",,,,,,,,,,,,,,,,,,
存货,"81,871,516.42","74,732,547.44","93,821,540.45","114,576,210.35","125,425,955.34","133,850,097.11","141,060,406.73","137,168,100.11","135,387,564.48","172,257,495.48","194,129,550.12","237,100,878.56","245,340,646.54","258,068,898.48","222,282,239.35","256,315,695.89","286,796,181.37","280,659,159.40","266,134,521.60","287,551,283.17","311,632,523.47","343,943,162.18","276,721,934.69","276,131,054.01","271,384,006.91","273,162,212.93","249,380,063.65","281,167,446.80","265,924,050.45","253,177,230.31","241,742,067.09","253,375,912.71"
其他应付款,"13,858,968.07","1,327,376.88","1,323,406.83","1,108,671.97","1,749,279.34","1,653,240.07","1,310,372.24","4,391,233.94","4,828,238.54","3,665,084.82","5,727,698.89","7,699,892.79","8,344,506.20","6,826,622.98","6,779,526.27","6,631,663.52","5,069,848.59","5,171,765.07","5,124,525.08","3,772,833.17","3,669,602.86","2,328,375.63","12,036,156.14","2,807,304.24","3,486,908.70","3,718,425.16","4,709,146.37","6,566,023.24","3,515,153.73","3,111,903.44","3,575,577.25","3,702,400.96"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"14,810,000.00","19,100,000.00","8,400,000.00","5,100,000.00",,,,,,,,,,,,,,,,,,,"16,620,000.00","16,620,000.00","29,000,000.00","45,000,000.00","45,300,000.00","68,100,000.00","45,600,000.00","45,600,000.00","22,800,000.00",
其他流动资产,,,,,,,"8,162,500.00","8,394,400.00",,,,,,,"220,000,000.00",,"100,000,000.00",,"65,868,006.29","6,235,648.88","4,680,353.97","8,995,787.84","50,839,173.90","20,769,145.42","23,420,567.24","24,563,686.36","17,893,352.05","17,290,187.95","163,955.33","14,325,647.69","19,182,987.90","20,329,876.79"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"144,658,479.19","225,640,909.47","300,689,041.73","316,932,839.05","841,588,791.84","835,643,749.66","780,736,739.86","768,385,260.88","789,590,560.02","894,239,142.88","832,690,598.17","784,352,396.20","829,294,442.89","1,298,861,877.66","1,233,443,906.76","1,363,939,323.20","1,404,235,472.83","1,301,547,820.13","1,103,131,033.38","923,968,080.32","940,721,924.48","976,985,091.01","1,003,791,477.34","912,972,337.02","997,608,156.63","867,125,774.89","850,908,435.19","765,513,737.25","747,444,106.62","667,181,105.03","742,643,431.54","657,610,260.13"
流动负债合计,"160,490,755.13","211,603,383.38","285,752,627.23","300,465,644.75","240,875,465.17","250,520,918.98","253,240,342.77","274,980,835.00","313,040,091.32","406,887,851.71","400,196,521.24","452,492,685.08","434,568,482.68","403,176,298.82","368,508,182.42","439,347,447.15","523,384,733.66","594,362,477.78","628,520,178.68","464,034,421.88","440,251,369.76","599,895,489.44","609,555,118.06","576,407,453.10","648,491,275.44","531,377,049.76","511,016,923.80","482,018,773.71","431,072,337.67","352,006,787.63","347,568,363.63","301,153,327.35"
可供出售金融资产,,,,,,,,,,,,,,,,,,"62,800,000.00","62,800,000.00","62,800,000.00","108,800,000.00","238,800,000.00","233,800,000.00","260,550,000.00","263,550,000.00","243,550,000.00","230,050,000.00","233,800,000.00","240,770,000.00","244,520,000.00","212,020,000.00","218,770,000.00"
长期借款,"30,670,000.00","8,400,000.00",,,,,,,,,,,"60,000,000.00","60,000,000.00","60,000,000.00","130,000,000.00","60,000,000.00","60,000,000.00","55,400,000.00","55,400,000.00","120,800,000.00","120,800,000.00","96,080,000.00","96,080,000.00","61,600,000.00","45,600,000.00","22,800,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","22,800,000.00","22,800,000.00","22,800,000.00","22,800,000.00","52,800,000.00","57,818,578.48","111,033,172.97","210,709,194.40","219,927,810.46","220,415,827.20","221,028,665.76","120,078,310.13","119,665,792.11","118,207,176.59","137,534,818.13","181,896,611.87","211,845,193.90","231,988,640.08","241,828,815.05","263,423,850.96","262,470,381.90"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,"520,000.00","520,000.00","520,000.00","520,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"140,832,478.96","150,942,939.72","142,685,113.00","152,048,545.91","177,250,492.04","175,053,509.00","183,135,708.37","199,204,910.25","215,206,762.20","376,935,489.41","389,958,417.77","374,327,069.98","360,905,468.84","369,116,255.29","607,113,799.06","596,715,735.13","593,371,939.25","577,427,499.24","630,808,117.96","627,286,003.04","644,310,378.32","635,981,655.24","582,845,071.50","671,471,883.25","673,929,596.77","665,148,618.20","623,934,102.97","603,342,297.97","586,738,294.58","568,995,727.60","551,285,416.63","580,447,447.85"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"8,165,583.98","11,099,695.96","69,569,467.13","69,027,194.35","62,087,377.95","94,205,665.98","158,658,144.82","187,805,954.58","206,334,304.44","61,792,438.04","106,453,728.72","219,967,189.96","271,115,062.17","283,594,373.59","73,836,745.23","80,385,536.05","72,118,429.04","141,865,027.64","125,130,579.76","138,492,930.63","103,760,732.63","96,223,648.92","138,024,554.24","71,686,207.31","32,593,548.18","42,376,718.90","11,624,657.79","15,583,030.91","14,460,236.57","17,845,166.73","16,963,792.53","8,271,217.64"
其他非流动负债,,,,,,,,,,,"3,666,666.67","4,346,666.67","4,227,366.67","4,108,557.47","3,994,412.80","3,873,255.19","3,752,097.58","3,630,939.97",,,,,,,,,,,,,,
工程物资,"1,059,065.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"30,670,000.00","8,400,000.00","520,000.00","520,000.00","520,000.00","520,000.00",,,,,"3,666,666.67","4,346,666.67","64,227,366.67","64,108,557.47","63,994,412.80","133,873,255.19","63,752,097.58","63,630,939.97","58,909,782.36","58,788,624.75","124,067,467.14","123,946,309.53","99,105,151.92","98,983,994.31","64,382,836.70","48,261,679.09","25,340,521.48","2,418,908.67","2,297,856.06","2,176,803.45","4,610,966.15","4,433,484.08"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"191,160,755.13","220,003,383.38","286,272,627.23","300,985,644.75","241,395,465.17","251,040,918.98","253,240,342.77","274,980,835.00","313,040,091.32","406,887,851.71","403,863,187.91","456,839,351.75","498,795,849.35","467,284,856.29","432,502,595.22","573,220,702.34","587,136,831.24","657,993,417.75","687,429,961.04","522,823,046.63","564,318,836.90","723,841,798.97","708,660,269.98","675,391,447.41","712,874,112.14","579,638,728.85","536,357,445.28","484,437,682.38","433,370,193.73","354,183,591.08","352,179,329.78","305,586,811.43"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"54,500,000.00","63,100,000.00","63,100,000.00","63,100,000.00","85,100,000.00","85,100,000.00","85,100,000.00","85,100,000.00","170,200,000.00","170,200,000.00","170,200,000.00","340,400,000.00","340,400,000.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00","391,950,700.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"14,750,000.00","122,549,815.55","125,359,815.55","125,359,815.55","690,990,715.55","690,990,715.55","693,190,715.55","693,190,715.55","608,090,715.55","608,090,715.55","608,090,715.55","437,890,715.55","437,890,715.55","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","903,773,944.85","904,431,092.75","904,569,559.05"
无形资产,"20,744,777.78","25,165,807.54","27,585,394.29","28,779,320.73","28,473,247.17","28,167,173.61","27,861,100.05","27,699,041.83","27,501,075.95","30,548,048.93","51,951,918.81","51,520,304.25","52,094,922.45","60,158,285.26","63,004,244.21","63,533,492.84","63,425,169.45","67,421,362.24","92,919,254.66","92,238,216.74","91,771,400.65","91,088,254.11","90,539,933.46","89,624,227.03","58,774,700.97","58,770,253.06","58,487,093.33","57,942,202.97","57,397,312.61","57,087,536.16","56,759,273.85","56,202,052.65"
盈余公积,"9,073,026.81","1,956,907.06","10,552,893.36","12,239,251.98","10,552,893.36","10,552,893.36","16,027,274.84","16,027,274.84","18,675,390.17","18,675,390.17","24,609,281.07","24,609,281.07","24,609,281.07","24,609,281.07","33,946,096.42","33,946,096.42","33,946,096.42","33,946,096.42","37,301,646.26","37,301,646.26","37,301,646.26","37,301,646.26","37,301,646.26","37,301,646.26","37,301,646.26","37,301,646.26","37,301,646.26","37,301,646.26","37,301,646.26","37,301,646.26","44,408,841.70","44,408,841.70"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"50,696,691.24","10,736,732.52","59,449,391.14","68,903,042.84","85,312,986.39","99,986,689.59","107,421,336.09","118,825,097.16","133,521,998.93","164,572,305.10","182,094,087.10","199,685,602.86","238,661,124.64","249,708,434.93","242,657,868.84","257,967,915.32","277,368,822.63","277,791,795.63","248,902,083.12","251,317,966.24","254,099,863.05","245,651,276.04","186,212,159.90","170,676,758.99","160,333,953.06","142,740,759.92","124,902,266.70","107,221,059.46","156,371,388.50","152,961,908.64","168,373,912.55","152,312,554.53"
长期待摊费用,,,,,,"255,555.54","217,222.20","178,888.86","140,555.52","476,395.43","990,003.64","1,066,031.78","862,953.86","771,753.44","745,073.85","648,779.61","565,439.72","511,270.19","470,219.07","441,106.53","438,683.53","504,210.49","437,954.91","406,113.18","400,521.45","390,932.07","523,696.72","485,134.12","446,571.52","408,008.92","369,446.32","330,883.72"
少数股东权益,,,,,,,,,,"190,143.80","169,137.68","156,579.90","149,470.11","145,355.35","147,911.59","144,847.14","147,485.47","145,623.83","134,279.55","133,071.62","133,786.32","130,894.68","856,998.13","852,757.01","722,237.04","718,395.24","-335,106.22","-373,001.71","-264,412.67","-230,741.11","900,771.00","946,740.76"
递延所得税资产,"1,920,088.12","2,697,485.82","1,405,711.13","999,855.08","1,152,151.47","1,545,563.69","1,570,753.95","2,049,866.15","1,954,937.84","1,824,891.64","4,181,742.20","5,548,538.96","3,433,590.51","2,170,027.25","4,035,347.81","2,981,339.24","2,788,851.84","2,995,426.07","13,109,167.92","11,731,180.21","11,072,332.82","11,751,237.52","16,554,153.28","14,451,724.48","14,558,356.00","16,003,462.46","23,694,974.33","22,502,283.15","21,928,071.03","21,343,435.55","21,647,944.78","20,634,681.61"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"30,415,047.67","30,415,047.67","30,287,497.75","30,287,497.75","42,684,264.26","39,118,970.14","47,334,536.76","25,223,597.41","24,465,419.69","24,932,245.99","32,964,322.68","32,365,349.70","18,371,790.39","16,278,581.19"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"175,521,993.99","192,705,929.04","244,045,685.55","253,654,916.07","271,763,268.63","302,027,467.82","374,242,929.39","419,738,661.67","453,937,635.95","474,377,263.45","556,335,811.14","675,229,134.93","711,211,997.83","738,610,694.83","771,535,210.16","797,064,882.87","790,088,407.78","964,053,758.35","1,166,361,581.44","1,183,332,295.28","1,210,856,852.90","1,325,665,169.79","1,224,964,241.78","1,266,974,917.50","1,209,348,436.72","1,188,998,400.23","1,154,676,556.70","1,170,432,389.01","1,186,693,449.07","1,184,394,039.71","1,140,841,515.46","1,163,405,246.56"
所有者权益(或股东权益)合计,"129,019,718.05","198,343,455.13","258,462,100.05","269,602,110.37","871,956,595.30","886,630,298.50","901,739,326.48","913,143,087.55","930,488,104.65","961,728,554.62","985,163,221.40","1,002,742,179.38","1,041,710,591.37","1,570,187,716.20","1,572,476,521.70","1,587,783,503.73","1,607,187,049.37","1,607,608,160.73","1,582,062,653.78","1,584,477,328.97","1,587,259,940.48","1,578,808,461.83","1,520,095,449.14","1,504,555,807.11","1,494,082,481.21","1,476,485,446.27","1,469,227,546.61","1,451,508,443.88","1,500,767,361.96","1,497,391,553.66","1,531,305,617.22","1,515,428,695.26"
资产总计,"320,180,473.18","418,346,838.51","544,734,727.28","570,587,755.12","1,113,352,060.47","1,137,671,217.48","1,154,979,669.25","1,188,123,922.55","1,243,528,195.97","1,368,616,406.33","1,389,026,409.31","1,459,581,531.13","1,540,506,440.72","2,037,472,572.49","2,004,979,116.92","2,161,004,206.07","2,194,323,880.61","2,265,601,578.48","2,269,492,614.82","2,107,300,375.60","2,151,578,777.38","2,302,650,260.80","2,228,755,719.12","2,179,947,254.52","2,206,956,593.35","2,056,124,175.12","2,005,584,991.89","1,935,946,126.26","1,934,137,555.69","1,851,575,144.74","1,883,484,947.00","1,821,015,506.69"
负债和所有者(或股东权益)合计,"320,180,473.18","418,346,838.51","544,734,727.28","570,587,755.12","1,113,352,060.47","1,137,671,217.48","1,154,979,669.25","1,188,123,922.55","1,243,528,195.97","1,368,616,406.33","1,389,026,409.31","1,459,581,531.13","1,540,506,440.72","2,037,472,572.49","2,004,979,116.92","2,161,004,206.07","2,194,323,880.61","2,265,601,578.48","2,269,492,614.82","2,107,300,375.60","2,151,578,777.38","2,302,650,260.80","2,228,755,719.12","2,179,947,254.52","2,206,956,593.35","2,056,124,175.12","2,005,584,991.89","1,935,946,126.26","1,934,137,555.69","1,851,575,144.74","1,883,484,947.00","1,821,015,506.69"
