科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"966,666,733.34","776,301,678.27","601,200,180.89","483,549,348.97","530,574,625.98","262,904,263.47","251,397,306.88","248,609,623.33","340,700,766.41","428,087,249.11","231,168,867.52","184,465,158.10","179,903,894.48","704,898,253.66","578,095,100.04","475,693,035.24","439,587,960.39","500,130,525.75","703,762,636.40","863,419,734.04","640,324,191.05","479,259,376.91","712,589,137.45","722,519,538.85","675,482,154.24","694,236,697.08","363,358,438.21","482,940,270.19","450,817,235.02","317,426,287.90","572,172,069.62","660,690,834.52","827,312,276.58","865,584,820.32","852,789,594.34","866,011,693.28","728,641,128.22","613,912,977.36","790,758,092.56","701,260,748.17","924,486,739.04","862,097,965.58","570,821,399.94","169,704,020.94","86,392,699.00","1,215,042.09"
短期借款,"835,700,000.00","765,500,000.00","705,500,000.00","645,500,000.00","859,500,000.00","884,500,000.00","1,064,500,000.00","1,140,000,000.00","1,326,000,000.00","1,325,000,000.00","1,330,000,000.00","1,286,000,000.00","1,020,000,000.00","770,000,000.00","1,150,000,000.00","1,250,000,000.00","1,519,000,000.00","2,309,000,000.00","1,939,000,000.00","2,314,000,000.00","2,431,000,000.00","2,523,279,933.88","2,928,900,000.00","3,120,361,393.30","2,890,900,049.06","2,647,248,577.44","2,512,641,015.54","2,252,353,663.88","2,323,397,736.21","2,108,309,074.13","2,222,870,000.00","2,011,470,000.00","1,925,870,000.00","1,887,000,000.00","1,778,000,000.00","1,841,000,000.00","1,750,000,000.00","1,605,000,000.00","1,600,000,000.00","1,580,000,000.00","1,574,990,000.00","1,380,140,000.00","701,800,000.00","15,000,000.00","15,000,000.00",
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"108,785,347.86","86,497,648.43","129,333,770.31","123,766,494.48","48,918,338.25","53,849,180.64","41,375,021.39","51,373,214.79","82,468,878.56","68,482,482.13","75,680,524.86","93,434,410.70","84,613,412.84","57,984,817.86","107,063,823.62","142,620,929.61","146,973,805.63","188,659,970.44","260,845,808.34","236,925,998.88","266,853,699.33","229,815,284.03","191,353,188.79","214,952,946.94","114,609,836.30","97,928,121.20","115,324,661.37","157,567,904.34","113,783,852.35","69,444,692.50","60,376,570.73","50,135,107.42","54,310,631.60","44,866,050.06","23,083,568.02","32,719,987.16","17,966,795.12","4,298,250.35","14,697,695.67","6,631,630.00","8,696,533.43","4,670,199.67","9,378,001.24","44,502,987.76","10,442,250.80",
应付票据,,,,,,,,"20,650,000.00","56,150,000.00","26,800,000.00",,,"70,000,000.00","100,000,000.00","189,284,969.00","334,784,969.00","214,299,000.00","474,350,000.00","519,600,000.00","553,680,000.00","650,594,316.31","576,644,212.50","779,130,000.00","729,080,382.50","797,000,000.00","727,200,000.00","523,700,000.00","619,000,000.00","198,000,000.00","321,500,000.00","629,570,000.00","633,570,000.00","910,000,000.00","1,169,000,000.00","1,124,400,000.00","1,263,400,000.00","979,600,000.00","1,344,050,000.00","1,668,200,000.00","1,719,850,000.00","1,901,850,000.00","1,349,274,610.00","670,700,000.00","40,000,000.00",,
应收账款,"54,667,947.13","78,599,984.51","65,703,389.30","32,611,694.18","62,674,730.28","64,546,285.39","73,593,487.52","29,758,222.23","45,949,409.10","74,778,540.61","71,076,236.88","113,076,995.56","66,948,460.81","82,828,118.52","116,116,354.87","228,957,880.76","209,300,435.00","254,305,758.43","141,921,023.61","106,882,027.58","143,310,212.52","218,068,029.71","210,199,409.14","120,632,490.80","177,211,690.83","129,361,834.12","138,158,250.81","100,049,467.94","156,855,695.65","349,591,453.70","195,069,960.25","121,255,324.27","139,187,760.14","172,983,373.80","139,649,242.54","118,264,398.39","126,696,483.30","118,348,828.78","118,175,838.51","87,807,788.49","91,142,407.75","79,783,049.61","76,844,714.14","52,711,460.57","41,011,943.10",
应付账款,"190,128,777.83","205,401,942.70","214,124,822.75","247,656,786.27","398,508,007.04","282,867,312.64","333,197,062.74","202,575,102.76","233,203,358.36","268,724,601.73","280,426,693.97","263,619,837.89","285,883,848.26","304,893,994.55","417,770,749.83","356,861,516.83","544,608,757.08","513,090,616.67","195,382,102.35","376,431,501.42","266,264,765.34","320,647,609.84","421,661,216.49","360,616,442.85","441,009,841.50","432,879,910.39","485,867,179.40","432,868,397.04","328,936,363.95","360,981,795.63","372,741,749.93","398,637,962.58","342,051,590.62","396,096,061.52","371,591,676.33","433,740,811.56","401,187,331.69","394,780,589.88","406,433,675.96","412,409,167.70","387,705,719.71","342,189,353.69","320,646,457.55","259,267,447.56","277,532,820.55",
预付款项,"62,867,415.30","124,662,107.00","165,985,122.11","168,967,456.30","296,317,554.92","242,987,863.46","303,268,027.17","174,083,587.41","160,461,303.14","161,838,923.57","135,969,873.68","193,205,542.98","131,757,154.12","237,607,722.28","467,170,250.91","354,211,962.81","551,176,354.11","447,314,160.51","350,359,866.89","310,474,912.96","506,300,122.09","471,386,791.51","408,295,249.68","109,152,969.99","117,940,134.45","165,055,264.64","150,053,637.62","66,392,211.82","70,931,397.91","222,173,608.99","205,977,794.44","101,608,294.59","217,133,993.31","69,401,011.09","68,200,104.93","104,287,386.18","185,413,521.72","62,647,606.61","115,003,792.23","82,846,455.69","52,081,432.15","53,511,656.21","92,129,448.50","55,623,950.39","57,515,063.16","1,534,735.27"
预收款项,"44,038,169.71","52,879,590.73","54,485,653.39","49,696,981.30","49,697,770.84","63,478,959.75","55,188,230.47","71,515,018.72","48,799,656.12","45,791,656.81","46,057,997.96","33,004,312.11","48,082,250.18","61,152,530.67","162,718,620.19","108,538,572.48","114,432,459.36","176,119,784.79","351,936,978.21","121,264,760.52","296,756,046.74","268,848,941.44","169,066,213.28","129,883,109.71","63,490,892.31","94,081,064.40","66,659,596.55","61,904,020.10","78,339,238.70","177,813,694.55","124,903,442.49","62,518,543.47","157,577,622.67","12,193,022.54","43,372,875.06","82,083,304.09","186,884,261.86","37,838,949.60","53,684,857.88","33,661,445.64","50,262,009.08","23,175,569.60","79,627,965.17","133,769,813.97","89,487,480.86","140,000.00"
