科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"295,380,259.86","515,191,942.04","826,181,341.59","1,194,009,591.71","309,871,455.27","673,447,936.41","933,820,587.95","1,176,079,657.32","170,370,620.31","313,926,806.68","546,828,203.71","802,991,670.65","275,946,152.93","536,984,831.01","878,353,404.72","1,187,033,401.75","272,610,340.76","625,712,373.35","923,880,104.39","1,409,907,453.12","502,444,608.08","883,053,319.99","1,345,517,579.38","1,690,747,919.06","305,722,040.29","651,494,323.93","1,008,096,667.69","1,344,087,171.12","206,922,840.64","371,647,397.03","683,466,680.97","957,358,255.44","249,399,475.75","513,089,361.68","761,614,804.24","999,736,963.50","178,720,692.23","438,832,555.61","751,854,782.59","1,065,173,429.36","395,356,183.36","546,729,317.32","1,102,976,179.34","1,594,781,855.26","502,511,551.01","1,040,252,672.83","1,604,818,574.28","2,231,630,653.62","370,222,209.09"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,080.14",,,,,,,,,,,"5,151,099.20","6,131,986.46","1,277,792.10"
支付其他与投资活动有关的现金,"468,772.56","37,123.15","37,123.15","37,123.15","11,216,388.88","11,216,388.88","11,926,510.65","12,426,510.65",,,,,,,"161,799,481.56","161,799,481.56",,,,"665,850.52","2,520,000.00","3,165,000.00","3,585,634.00",,,,,,,,,"303,597,497.26","226,427,495.00",,,"413,425,814.10","217,731,188.89","345,631,188.89","350,631,188.89","414,132,107.39","273,159,843.48","367,859,843.48","513,159,843.48","554,580,000.00","193,670,000.00","223,670,000.00","253,670,000.00","263,670,000.00","62,810,000.00"
收到其他与经营活动有关的现金,"1,722,372.89","3,112,866.62","4,388,392.18","5,810,983.37","1,799,219.16","2,439,814.18","2,135,446.00","4,402,317.32","535,917.87","1,085,076.24","2,510,081.61","13,626,602.57","414,633.85","1,468,982.33","2,040,082.36","6,931,870.40","4,587,860.43","2,203,111.48","4,905,070.13","7,495,942.13","1,684,446.20","600,526.47","4,808,330.33","15,776,287.74","3,882,522.97","5,396,661.79","6,791,702.95","17,308,488.67","2,483,886.47","2,366,371.88","4,111,839.14","24,054,019.65","1,364,192.91","3,483,601.45","4,993,913.59","11,684,901.30","1,895,504.69","3,955,454.17","4,724,453.10","4,164,294.39","5,145,099.14","5,900,820.08","6,939,464.44","8,852,489.09","2,112,501.30","6,140,884.73","9,199,973.26","19,471,058.87","2,433,173.92"
投资活动现金流出小计,"1,900,487.88","5,203,719.82","8,607,751.33","11,587,084.37","16,452,362.00","21,350,246.81","25,756,576.19","38,029,218.65","669,260.00","981,262.00","13,103,378.42","17,411,880.08","2,402,199.65","6,781,935.37","172,082,224.32","199,159,438.95","4,828,894.93","7,536,757.47","14,878,059.41","29,256,424.07","4,486,299.00","5,757,985.38","22,076,362.22","23,536,496.84","9,186,938.60","25,803,379.06","51,251,821.56","80,622,238.79","18,785,018.05","39,102,204.88","40,598,227.97","359,082,058.94","231,258,716.43","3,846,406.75","5,280,735.38","434,106,705.90","220,029,101.97","348,634,434.25","354,681,937.91","422,365,874.46","278,053,609.71","374,415,035.30","523,835,866.50","569,165,542.10","196,749,795.30","228,555,289.90","262,119,119.38","307,519,043.53","66,479,001.54"
经营活动现金流入小计,"297,102,632.75","518,304,808.66","830,569,733.77","1,199,820,575.08","311,670,674.43","675,887,750.59","935,956,033.95","1,180,481,974.64","170,906,538.18","315,011,882.92","549,338,285.32","816,618,273.22","276,360,786.78","538,453,813.34","880,393,487.08","1,193,965,272.15","277,198,201.19","627,915,484.83","928,785,174.52","1,417,403,395.25","504,129,054.28","883,653,846.46","1,350,325,909.71","1,706,524,206.80","309,604,563.26","656,890,985.72","1,014,888,370.64","1,361,395,659.79","209,406,727.11","374,013,768.91","687,578,520.11","981,412,275.09","250,763,668.66","516,572,963.13","766,608,717.83","1,011,423,944.94","180,616,196.92","442,788,009.78","756,579,235.69","1,069,337,723.75","400,501,282.50","552,630,137.40","1,109,915,643.78","1,603,634,344.35","504,624,052.31","1,046,393,557.56","1,619,169,646.74","2,257,233,698.95","373,933,175.11"
投资活动产生的现金流量净额,"-438,187.88","8,858,580.18","23,454,548.67","24,248,294.05","34,575,638.00","53,587,373.19","49,781,848.81","40,909,206.35","-669,260.00","11,671,342.21","-21,418.21","-16,645,624.08","-2,375,199.65","-6,581,935.37","-171,879,909.32","-198,877,838.19","-4,828,474.93","-7,224,904.59","-14,566,206.53","-28,547,111.30","-4,486,299.00","-5,228,785.38","-19,108,517.22","-20,433,847.04","-9,022,083.60","-25,638,524.06","-50,472,966.56","-79,740,183.79","-18,785,018.05","-39,095,684.38","-40,591,707.47","-355,160,901.56","-16,831,221.43","299,762,495.01","298,329,166.38","-66,450,990.04","-17,833,022.52","-41,179,434.25","-46,001,937.91","-40,904,388.74","-60,300,014.84","-42,829,569.44","-39,301,579.80","-49,024,457.57","24,216,047.91","-7,589,035.09","-41,152,164.57","-43,858,560.35","-6,413,848.40"
购买商品、接受劳务支付的现金,"244,771,854.23","428,296,422.29","690,415,412.16","1,016,449,752.91","239,795,559.56","529,983,933.77","704,265,723.88","867,932,855.89","113,216,818.32","200,943,005.98","355,369,611.54","558,401,251.38","205,888,734.97","404,749,076.84","663,940,475.56","947,503,094.59","236,404,328.50","521,163,877.90","778,096,924.79","1,163,070,134.28","471,455,610.19","791,744,702.05","1,135,469,972.48","1,412,744,634.03","249,084,712.96","535,615,337.82","799,658,151.02","1,027,010,612.28","162,301,204.15","288,682,054.77","525,040,658.47","724,551,664.91","211,808,880.37","393,335,000.93","578,250,250.42","722,749,987.34","126,807,588.48","302,333,450.05","544,037,984.20","777,663,608.41","348,268,798.45","471,584,757.63","926,204,364.73","1,374,430,541.90","432,204,721.45","870,416,027.12","1,366,447,279.43","1,904,736,614.44","301,990,864.34"
吸收投资收到的现金,,,,,,,,,,,,,,"160,302,000.00","160,302,100.00","174,302,100.00",,,,,,,,"15,350,000.00","60,000.00","6,450,000.00","7,350,000.00","7,350,000.00",,,,,,,,,,,,,,,,,,"2,012,500.00","8,365,062.00","8,365,062.00",
支付给职工以及为职工支付的现金,"15,656,110.62","25,599,016.31","35,876,033.42","52,111,135.89","18,286,807.37","27,019,884.59","41,559,033.40","59,081,193.95","14,553,849.55","23,897,586.93","39,235,429.99","56,150,824.44","18,711,567.72","30,173,470.91","44,323,843.50","64,272,846.80","21,031,048.20","27,421,614.51","42,758,454.30","74,314,514.66","20,087,492.74","34,152,027.97","50,332,700.55","82,240,441.13","22,073,265.85","34,998,428.53","53,269,642.45","91,172,901.05","20,687,119.94","38,090,298.79","53,248,039.42","79,979,875.04","23,931,634.49","41,457,650.05","65,322,228.01","97,469,981.05","25,469,486.84","42,359,497.03","59,309,254.73","93,102,723.11","24,123,482.51","39,928,972.65","58,505,126.61","91,151,990.76","29,612,769.06","47,903,749.88","65,638,077.53","100,082,975.46","27,699,091.01"
取得借款收到的现金,,"135,000,000.00","145,000,000.00","155,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","2,700,000.00","2,700,000.00","2,700,000.00","2,700,000.00",,,,,,,,,,,,,
支付的各项税费,"44,192,812.56","75,491,506.13","108,506,386.61","128,995,012.31","36,314,611.19","82,655,296.07","107,317,302.14","141,944,628.60","17,465,197.61","65,007,515.55","77,161,087.90","91,263,451.09","22,440,351.37","48,884,482.41","73,772,478.86","88,172,510.56","11,616,939.31","33,218,344.86","56,101,143.52","76,300,165.45","10,109,682.04","42,372,323.50","62,756,107.85","94,736,622.24","13,037,569.14","46,586,110.56","62,987,272.59","97,113,513.99","25,054,796.46","35,117,989.29","63,398,708.69","84,696,613.12","16,346,622.74","44,477,961.79","59,452,664.64","80,636,262.01","18,113,777.36","47,927,307.16","63,290,156.73","87,022,961.32","15,729,167.35","28,314,006.66","46,999,336.63","74,310,723.91","23,149,461.14","58,280,159.08","85,194,536.21","112,489,976.20","19,726,792.61"
收到其他与筹资活动有关的现金,"16,323,392.00","42,893,901.00","41,886,960.00","65,884,711.90",,,,,,,,"14,752,604.21","59,000,000.00",,,,,,,,,,,,,,,,,,"50,868.16",,,,,,,,,,,,,"7,000,000.00",,"4,520,564.64","5,520,564.64","5,520,564.64",
支付其他与经营活动有关的现金,"10,397,822.66","21,246,881.09","44,038,466.89","48,384,569.83","6,019,914.35","11,564,228.92","16,123,390.30","30,915,619.33","5,228,587.98","12,457,892.77","19,445,038.16","34,946,643.58","4,897,525.28","15,005,073.71","16,995,555.77","28,301,857.45","4,876,043.47","17,457,026.18","24,196,018.80","32,103,945.26","6,344,967.48","12,264,727.68","20,180,294.55","36,832,233.46","8,502,983.04","21,091,943.87","25,088,986.01","44,290,113.45","8,869,583.15","12,298,226.42","20,812,690.78","32,968,436.07","6,235,321.67","14,318,216.39","22,856,094.31","43,960,514.60","6,520,699.57","14,005,729.81","19,486,413.89","31,414,736.60","4,828,966.20","10,706,105.78","15,743,023.99","45,039,259.86","7,749,096.15","16,967,834.59","26,478,551.71","45,151,674.68","6,093,205.06"
