科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"383,824,319.69","278,614,637.30","345,973,263.87","399,929,051.67","418,727,565.16","738,980,338.18","1,210,211,493.62","828,361,548.41","723,580,415.99","764,884,917.44","542,534,942.89","661,716,463.52","2,245,526,524.26","1,975,076,016.50","2,252,226,312.88","2,294,725,224.50","2,401,759,575.38","2,443,065,298.57","2,867,683,817.15","2,870,656,325.99","2,956,464,548.91","2,298,522,230.74","2,418,299,763.75","2,368,520,031.34","2,462,787,107.93","1,871,197,682.26","2,188,816,600.59","2,664,710,568.85","2,636,316,867.62","2,712,039,083.13","2,503,453,767.19","2,746,033,657.21","2,495,402,351.26","2,427,192,251.81","2,227,172,898.15","2,228,441,758.80","1,939,066,898.75","2,093,206,821.79","2,600,116,770.90","2,007,042,272.17","2,264,821,572.58","2,577,585,086.66","2,507,810,806.77"
短期借款,"798,400,000.00","708,000,000.00","833,675,350.00","764,000,350.00","838,380,543.76","840,266,600.00","930,956,330.00","794,115,960.00","694,784,938.00","479,804,572.40","309,580,000.00","136,229,329.44","455,203,108.26","507,060,439.31","531,534,815.31","386,831,109.87","237,000,000.00","369,128,294.42","360,409,568.99","256,644,609.41","440,852,229.06","295,548,600.00","295,774,000.00","107,000,000.00","207,000,000.00","207,000,000.00","180,000,000.00","171,453,500.00","172,281,500.00","652,292,000.00","660,000,000.00","777,904,000.00","878,275,200.00","1,098,107,162.96","1,125,942,542.47","1,485,565,726.66","1,332,232,716.67","1,277,757,299.52","1,449,840,956.98","1,275,162,334.74","1,295,913,780.94","1,464,945,991.20","1,315,294,203.47"
交易性金融资产,,,,,,"40,011,506.85","2,900,000.00",,,,"184,405.88","268,299.46","95,908.65","511,717.05","2,151,404.02","1,995,931.14","455,467.89","932,991.67","292,691.21","390,560.54","659,669.68",,"176,812.42","2,420,984.56","1,050,571.65",,"1,584,612.34","3,654,774.02",,,"13,021,480.29",,"3,030,099.12","4,656,460.26","721,563.77","1,255,852.25","1,072,993.31",,"53,597.46","95,561.21",,,
交易性金融负债,,,,,,,,"4,402,847.32","379,377.51","1,163,836.40",,,,,,,,,,,,"264,743.96",,,,,,,"955,761.95","2,093,651.31",,"648,480.24",,,,"395,186.00",,"566,372.74","365,516.80",,,"929,361.83","474,941.36"
应收票据,"2,937,531.84","1,794,883.14","3,678,694.40","6,550,096.45","11,997,618.31","16,746,621.75","6,054,214.69","13,426,191.48","24,178,882.14","28,780,545.38","33,185,282.85","19,108,312.95","39,807,202.77","46,656,750.66","63,266,877.70","96,076,276.71","98,039,982.72","98,307,926.88","102,718,800.46","52,930,433.13","90,309,275.32","46,009,554.33","114,299,303.02","153,389,317.42","171,449,075.89","180,907,601.03","178,265,537.61","213,454,232.45","230,998,130.67","177,625,743.52","102,785,540.33","88,730,493.83","107,727,006.80","113,947,342.42","104,202,587.07","119,155,901.52","112,845,625.51","103,974,506.35","152,161,120.94","167,952,551.42","263,462,351.11","203,851,525.01","281,338,457.69"
应付票据,"190,570,000.00","176,370,000.00","114,300,000.00","142,080,000.00","134,285,000.00","149,505,000.00","85,000,000.00","30,000,000.00","20,000,000.00",,,,,,,,,,,,"4,163,000.00",,"79,852,367.75","185,517,790.47","202,254,583.09","179,221,892.71","193,065,122.85","192,377,947.94","215,592,598.00","147,911,721.76","122,795,369.68","113,844,210.16","67,407,661.75","37,878,388.07","17,682,729.65","35,750,660.73","50,465,017.52","29,030,957.56","33,641,435.69","30,225,204.00","98,429,670.10","147,406,292.78","177,621,736.50"
应收账款,"369,703,908.62","372,242,371.31","389,148,743.44","372,773,767.59","796,286,440.37","868,898,002.29","710,409,694.28","526,857,434.40","576,685,098.58","600,035,506.75","648,821,134.02","683,956,555.99","668,750,093.87","645,039,708.40","619,148,070.65","669,970,319.31","712,595,158.66","811,130,629.60","631,696,909.30","638,780,211.90","659,690,248.36","683,606,781.57","606,827,340.11","712,098,525.96","759,019,723.96","840,189,677.51","656,830,350.33","856,805,623.99","803,617,186.47","863,748,056.56","737,020,623.81","834,071,369.12","777,963,761.27","775,544,980.83","750,885,167.90","726,509,209.41","778,555,006.15","950,886,920.59","888,797,801.87","882,300,489.89","851,918,061.88","976,826,378.31","979,411,726.74"
应付账款,"343,310,729.07","322,037,473.86","280,888,473.32","260,944,556.47","324,195,017.30","240,232,345.61","225,780,724.45","196,583,937.16","304,018,045.59","332,192,962.43","257,732,968.97","307,001,489.10","253,958,788.32","271,934,627.49","241,630,450.32","293,695,286.28","284,108,878.88","285,144,626.30","240,900,759.69","303,260,772.73","332,900,142.11","371,870,311.64","333,816,431.40","344,765,932.76","351,455,053.45","414,657,361.84","392,910,141.30","504,715,883.22","460,394,285.30","501,901,670.27","458,849,572.52","488,532,016.54","448,140,013.11","498,979,578.35","502,374,344.25","650,050,161.53","544,513,378.22","621,547,044.30","601,985,409.31","797,971,644.15","734,690,895.87","725,000,355.61","602,626,545.50"
预付款项,"2,928,156.36","14,620,537.70","16,081,736.98","26,894,419.06","27,446,125.23","23,277,077.23","30,831,814.00","107,379,206.22","90,174,238.48","41,834,813.59","40,445,036.47","36,333,612.62","212,444,447.03","63,694,653.78","59,719,489.17","55,081,186.97","93,199,423.77","99,204,775.51","113,300,587.23","76,399,275.83","120,522,749.22","127,178,619.33","152,694,118.18","38,796,058.87","49,023,154.58","48,109,177.47","49,613,474.77","22,121,467.73","27,922,886.82","13,504,421.59","18,284,908.94","3,368,063.23","8,577,310.33","12,301,413.74","15,180,507.25","14,320,704.34","20,527,486.88","18,932,793.74","47,683,972.85","14,012,865.40","25,314,250.17","28,306,860.24","32,033,872.07"
预收款项,"1,012,651.49","5,537,970.86","7,043,692.78","17,757,564.11","16,472,584.47","20,901,510.94","28,801,377.59","20,502,950.87","28,527,770.16","22,097,786.15","23,502,557.78","27,400,155.57","29,372,696.86","28,646,188.17","39,487,851.77","21,608,709.37","88,589,361.25","103,604,267.45","85,262,791.59","83,994,327.54","86,812,784.77","88,035,011.32","88,774,414.54","87,935,732.14","94,416,454.99","103,510,413.82","88,503,467.31","11,357,289.31","30,197,580.40","25,135,249.51","35,258,036.64","10,600,132.98","32,588,589.72","32,676,312.96","12,137,292.85","10,657,056.01","34,039,591.90","11,383,019.26","7,100,212.05","6,577,154.43","12,396,278.62","19,696,579.34","15,648,807.57"
