科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"61,705,359.21","77,781,220.72","47,031,765.11","59,255,047.84","79,989,213.21","26,353,799.07","60,011,724.27","86,805,683.45","121,023,857.21","39,568,405.37","68,607,734.30","101,624,289.10","141,084,303.20","50,673,537.73","86,601,556.41","130,028,684.47","175,077,416.97","52,703,711.29","95,553,025.68","136,591,606.28","179,342,270.31","50,499,013.56","95,752,123.96","136,329,654.02","193,989,183.64","54,163,394.63","100,517,520.95","141,239,520.82","184,810,595.04","56,292,587.04","97,240,451.33","136,885,409.26","203,736,480.25","67,830,752.53","123,909,214.41","171,600,328.28","244,345,031.58","81,584,013.00","143,102,560.72","196,316,976.49","289,413,004.65","88,205,767.66"
取得借款收到的现金,"44,400,000.00","62,600,000.00","16,500,000.00","16,500,000.00","21,875,000.00",,,,,,,,,,,,,,,,,"30,000,000.00","63,000,000.00","99,000,000.00","141,000,000.00",,,,,,,,,,,,,,,,,
支付的各项税费,"20,071,401.55","37,268,694.49","20,874,220.24","37,710,886.52","49,229,230.68","3,159,135.95","23,985,475.83","45,717,565.42","57,037,553.26","12,858,959.98","34,377,385.65","66,914,679.50","79,250,712.97","13,435,800.50","34,028,749.27","58,693,536.99","61,191,759.06","17,977,369.46","35,257,126.94","53,381,251.28","67,671,442.86","1,404,596.18","98,656,477.86","32,448,868.49","30,185,384.06","15,082,087.80","45,138,627.13","71,762,316.34","55,719,149.15","16,094,455.44","45,604,760.15","67,062,066.84","62,830,889.98","17,549,400.98","41,697,600.42","76,880,514.17","109,060,232.92","31,629,126.53","90,364,911.13","130,632,823.96","147,679,696.37","20,484,236.56"
收到其他与筹资活动有关的现金,,,,,,,"9,894,995.63","9,894,995.63",,,"3,013,635.31","3,013,635.31",,,"3,339,191.62","3,339,191.62",,,"1,023,323.56","1,023,323.56",,,,,,,,,,,,,,,"15,166,374.38","15,166,374.38","15,166,374.38",,,,,
支付其他与经营活动有关的现金,"7,596,729.11","10,143,895.06","5,167,309.88","41,899,376.52","10,513,877.19","44,597,247.59","5,745,627.13","7,066,237.62","13,038,728.40","935,402.45","2,416,389.81","4,014,224.89","14,221,118.10","4,562,292.95","6,478,785.44","9,081,345.04","23,059,198.74","2,991,219.62","8,125,803.02","21,801,624.03","33,158,283.36","7,138,919.54","9,500,738.37","12,215,397.76","48,800,689.94","11,266,550.26","11,402,081.14","14,695,146.53","55,206,558.32","2,582,547.35","6,211,035.92","9,178,453.38","14,126,983.77","35,751,281.17","295,441,067.06","435,620,518.05","589,044,080.78","19,217,628.85","459,166,385.72","634,602,640.44","809,924,218.14","203,680,798.83"
筹资活动现金流入小计,"44,400,000.00","62,600,000.00","16,500,000.00","16,500,000.00","1,306,759,000.00",,"9,894,995.63","9,894,995.63",,,"3,013,635.31","3,013,635.31",,,"3,339,191.62","3,339,191.62",,,"1,023,323.56","1,023,323.56",,"30,000,000.00","63,000,000.00","99,000,000.00","141,000,000.00",,,,,,,,,"46,618,319.04","61,784,693.42","61,784,693.42","61,784,693.42",,,,,
经营活动现金流出小计,"239,346,495.05","276,567,162.95","140,448,468.33","216,249,507.74","281,785,308.32","94,762,572.16","199,550,424.62","311,839,523.43","423,532,841.74","127,749,078.75","239,849,158.88","369,327,586.25","494,845,207.92","137,631,748.11","259,149,891.75","382,309,809.01","485,551,732.06","152,759,576.52","282,578,322.51","404,189,768.42","532,440,313.16","144,245,297.36","392,366,363.61","425,786,802.55","527,501,544.61","188,290,823.07","390,586,924.30","555,200,909.47","562,520,923.22","160,628,424.61","303,209,008.09","430,748,350.92","511,323,787.12","323,829,853.59","610,742,605.58","896,009,512.95","1,277,681,873.07","524,977,040.19","878,550,901.64","1,234,544,333.83","1,613,131,260.09","410,330,007.21"
偿还债务支付的现金,"51,000,000.00","38,500,000.00",,"83,000,000.00","83,000,000.00","54,875,000.00","54,875,000.00","54,875,000.00","54,875,000.00",,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","30,000,000.00",,"10,000,000.00","10,000,000.00","22,600,000.00",,"10,650,000.00","10,650,000.00","21,300,000.00",,"10,700,000.00","10,700,000.00","21,350,000.00",
经营活动产生的现金流量净额,"154,585,034.81","161,711,065.20","118,391,058.04","146,338,881.68","176,223,990.01","49,093,737.40","129,308,994.87","156,799,928.03","218,249,755.68","32,738,016.06","152,390,643.58","190,662,651.63","230,481,522.73","29,341,071.78","110,777,227.75","110,386,949.59","157,639,558.03","47,903,733.75","103,771,958.93","138,332,334.14","118,917,358.46","70,594,113.39","29,113,452.46","247,197,517.12","203,717,894.67","79,614,086.37","162,915,458.65","208,226,797.14","241,899,071.48","99,793,702.22","180,587,561.42","251,222,840.70","325,214,325.58","208,025,111.73","317,317,569.87","395,302,088.29","506,059,942.00","182,280,203.23","272,330,969.44","270,455,423.84","356,534,164.85","204,815,017.97"
分配股利、利润或偿还利息支付的现金,"59,016,775.05","92,083,406.28","50,843,731.00","52,646,054.68","52,686,661.00","512,280.00","94,938,280.26","94,938,280.26","94,934,160.00",,"122,753,800.32","122,753,800.32","122,850,000.00",,"130,942,707.00","130,942,707.00","131,040,000.00",,"63,882,000.00","63,882,000.00","63,882,000.00",,"17,299,001.25","17,299,001.25","17,299,001.25","1,667,542.09","11,417,540.85","13,236,466.96","14,901,665.85","1,390,935.00","13,828,578.64","14,997,498.64","16,093,865.00","974,610.00","16,238,082.47","17,114,324.98","17,981,043.11","739,777.50","103,353,795.98","103,989,423.98","104,618,142.98","504,393.76"
收回投资收到的现金,,,,,,,,,"30,019,561.64",,"20,053,069.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,"5,096,900.00","2,994,117.00","3,112,467.00","3,112,467.00","2,994,117.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,797,635.52",,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,303,500.00","1,303,500.00","1,303,500.00",
筹资活动现金流出小计,"110,016,775.05","130,583,406.28","50,843,731.00","135,646,054.68","140,783,561.00","58,381,397.00","152,925,747.26","152,925,747.26","152,803,277.00",,"122,753,800.32","122,753,800.32","122,850,000.00",,"130,942,707.00","130,942,707.00","131,040,000.00",,"63,882,000.00","63,882,000.00","63,882,000.00",,"17,299,001.25","17,299,001.25","17,299,001.25","1,667,542.09","21,417,540.85","23,236,466.96","44,901,665.85","1,390,935.00","23,828,578.64","24,997,498.64","38,693,865.00","974,610.00","26,888,082.47","27,764,324.98","52,078,678.63","739,777.50","114,053,795.98","114,689,423.98","125,968,142.98","504,393.76"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,873,600.00","1,543,320.00","6,990.00","6,990.00","6,990.00","3,980,000.00","3,980,000.00","3,982,060.00","3,982,060.00",,,"105,900.00","107,330.00",,,"-21,600.00",,"2,252,812.00","2,252,812.00","2,252,812.00","2,252,812.00",,,"1,977,398.79","4,788,107.19","175,459.00","5,020,862.75","27,329,889.42","27,329,889.42","3,670,485.84","3,590,000.00","7,595,000.00","10,015,737.80","6,860,155.00","6,441,400.00","6,441,400.00","6,860,155.00",,"5,810,000.00","5,810,790.00","5,810,790.00",
筹资活动产生的现金流量净额,"-65,616,775.05","-67,983,406.28","-34,343,731.00","-119,146,054.68","1,165,975,439.00","-58,381,397.00","-143,030,751.63","-143,030,751.63","-152,803,277.00",,"-119,740,165.01","-119,740,165.01","-122,850,000.00",,"-127,603,515.38","-127,603,515.38","-131,040,000.00",,"-62,858,676.44","-62,858,676.44","-63,882,000.00","30,000,000.00","45,700,998.75","81,700,998.75","123,700,998.75","-1,667,542.09","-21,417,540.85","-23,236,466.96","-44,901,665.85","-1,390,935.00","-23,828,578.64","-24,997,498.64","-38,693,865.00","45,643,709.04","34,896,610.95","34,020,368.44","9,706,014.79","-739,777.50","-114,053,795.98","-114,689,423.98","-125,968,142.98","-504,393.76"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,057.10","39,057.10",,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,"30,019,561.64","30,019,561.64","30,019,561.64",,,,,"17,210,031.05",,,,,,,"644,003.48",,,,,,"12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00",,,,,"15,166,436.58",,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,873,600.00","1,543,320.00","6,990.00","6,990.00","6,990.00","33,999,561.64","33,999,561.64","34,001,621.64","34,001,621.64",,"20,053,069.00","105,900.00","17,317,361.05",,,"-21,600.00",,"2,252,812.00","2,252,812.00","2,896,815.48","2,252,812.00",,,"1,977,398.79","4,788,107.19","12,175,459.00","17,020,862.75","39,329,889.42","39,329,889.42","3,670,485.84","3,590,000.00","7,595,000.00","10,015,737.80","22,026,591.58","6,441,400.00","6,441,400.00","6,860,155.00",,"7,152,557.10","7,153,347.10","7,114,290.00",
五、现金及现金等价物净增加额,"38,547,485.62","65,430,318.40","57,218,311.16","-5,941,661.38","1,275,798,524.73","-31,576,448.36","-81,121,790.40","-74,086,191.54","-58,042,281.26","31,325,491.31","-8,131,486.18","-40,389,576.13","29,490,519.13","6,347,043.98","-68,803,908.01","-189,769,714.16","-188,885,090.41","-243,659,298.44","-262,388,974.86","-330,426,506.79","-509,825,292.58","-104,618,538.11","-157,240,026.96","-147,386,835.25","-159,484,584.80","-10,401,141.60","15,607,949.96","61,359,530.09","72,863,775.31","57,777,703.32","112,502,336.50","156,687,616.70","220,006,081.87","228,958,023.77","313,345,421.77","375,755,386.56","471,730,587.03","43,764,362.56","25,417,492.13","22,229,900.68","88,309,816.83","178,294,052.09"
购建固定资产、无形资产和其他长期资产支付的现金,"52,294,374.14","29,840,660.52","26,836,005.88","33,141,478.38","66,407,894.28","26,288,350.40","71,194,595.28","91,601,989.58","127,490,381.58","1,327,524.75","20,643,895.75","55,271,393.75","59,449,864.65","22,994,027.80","51,977,620.38","172,531,548.37","215,484,648.44","291,815,844.19","305,555,069.35","408,796,979.97","567,094,463.04","205,212,651.50","232,054,478.17","478,262,749.91","491,691,585.41","100,523,144.88","142,910,830.59","162,960,689.51","163,463,519.74","44,295,549.74","47,846,646.28","77,132,725.36","76,530,116.51","46,737,326.38","45,310,159.05","47,310,834.65","50,895,524.76","137,776,063.17","140,012,238.43","140,689,446.28","149,370,495.04","26,016,572.12"
期初现金及现金等价物余额,"4,517,400.31","43,064,885.93","108,495,204.33","108,495,204.33","108,495,204.33","1,384,293,729.06","1,384,293,729.06","1,384,293,729.06","1,384,293,729.06","1,326,251,447.80","1,326,251,447.80","1,326,251,447.80","1,326,251,447.80","1,355,741,966.93","1,355,741,966.93","1,355,741,966.93","1,355,741,966.93","1,166,856,876.52","1,166,856,876.52","1,166,856,876.52","1,166,856,876.52","657,031,583.94","657,031,583.94","657,031,583.94","657,031,583.94","523,546,999.14","523,546,999.14","523,546,999.14","497,546,999.14","570,410,774.45","616,410,774.45","616,410,774.45","570,410,774.45","853,398,045.94","807,398,045.94","853,398,045.94","807,398,045.94","1,279,128,632.97","1,279,128,632.97","1,299,128,632.97","1,279,128,632.97","1,371,438,449.80"
投资支付的现金,,,,,,,,,"30,000,000.00",,"40,106,138.00","56,061,569.00","36,008,500.00",,,,,"2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
期末现金及现金等价物余额,"43,064,885.93","108,495,204.33","165,713,515.49","102,553,542.95","1,384,293,729.06","1,352,717,280.70","1,303,171,938.66","1,310,207,537.52","1,326,251,447.80","1,357,576,939.11","1,318,119,961.62","1,285,861,871.67","1,355,741,966.93","1,362,089,010.91","1,286,938,058.92","1,165,972,252.77","1,166,856,876.52","923,197,578.08","904,467,901.66","836,430,369.73","657,031,583.94","552,413,045.83","499,791,556.98","509,644,748.69","497,546,999.14","513,145,857.54","539,154,949.10","584,906,529.23","570,410,774.45","628,188,477.77","728,913,110.95","773,098,391.15","790,416,856.32","1,082,356,069.71","1,120,743,467.71","1,229,153,432.50","1,279,128,632.97","1,322,892,995.53","1,304,546,125.10","1,321,358,533.65","1,367,438,449.80","1,549,732,501.89"
