科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"1,057,032,210.59","2,771,902,851.04","4,301,911,235.22","6,046,427,334.84","1,341,375,762.16","3,482,263,437.23","5,161,612,710.49","6,248,594,375.02","1,046,376,970.95","2,088,477,689.92","3,631,110,663.31","4,440,773,040.69","1,429,583,188.44","2,950,680,156.87","4,731,729,519.58","6,902,159,881.50","2,494,828,011.39","5,615,766,931.12","7,307,027,538.83","9,292,000,891.30","2,042,794,062.82","4,051,387,357.68","6,373,282,203.27","8,472,385,392.10","2,375,097,228.72","5,970,513,308.89","8,883,354,719.24","10,988,214,324.07","2,476,590,812.63","5,268,997,189.25","8,487,162,180.57","11,775,259,970.01","2,410,099,563.37","5,099,858,167.67","7,999,167,458.39","10,783,051,243.21","2,673,360,161.46","5,789,048,197.67","8,597,904,927.00","11,642,230,959.07","3,135,496,526.83","7,156,452,670.45","11,411,780,597.98","14,785,525,631.16","4,514,633,551.89","9,136,920,270.86"
取得子公司及其他营业单位支付的现金净额,,,,"11,043,632.72",,,,"8,800,000.00",,,,,,,,"972,118.19",,,,,,,,,,"392,794,654.06","392,794,654.06","392,794,654.06","56,021,071.39","55,857,936.02","55,857,936.02","69,729,396.28",,,,,,,,,,,,"28,307,346.00",,
收到的税费返还,,"8,921,654.31","18,718,955.56","9,023,591.29","8,308,525.87","2,722,035.48","3,034,234.54","5,345,485.46","901,784.54","22,010,717.55","47,837,275.89","30,600,080.34","4,841,306.83","4,924,234.10","7,054,108.83","21,262,355.57","8,389,951.31","20,145,738.00","20,145,738.00","68,524,139.15","9,891,705.36","29,123,593.98","35,576,996.57","97,810,821.42","17,483,729.62","36,526,572.77","52,810,304.81","73,110,126.44","14,942,966.80","27,465,159.52","40,307,819.86","64,142,006.98","14,831,630.75","26,237,660.46","51,092,428.59","69,390,205.63","18,124,553.45","37,107,963.61","55,788,295.80","108,284,973.87","28,728,382.96","71,049,954.90","129,699,918.34","158,145,101.10","31,100,769.26","56,371,783.48"
支付其他与投资活动有关的现金,,,,"1,200,000.00",,,,"72,809,628.70",,,,"12,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","19,651,315.91",,"3,522,186.49","3,522,186.49","7,538,181.82","670,909.09","670,909.09","677,774.09","9,803,582.66",,"2,333,161.25","3,766,543.91","111,192,704.63","781,609.09","781,609.09","1,418,181.82","126,119,785.63","347,022,448.53","69,257,556.93","189,257,556.93","486,376,438.35","145,089,808.69","241,260,051.45","480,536,579.67","2,203,102,974.23","560,155,228.00","1,110,694,513.86","1,613,017,132.29","2,636,616,927.34","901,715,141.97","3,106,400,502.28"
收到其他与经营活动有关的现金,"147,120,605.87","120,856,298.07","202,806,821.09","153,386,034.73","108,093,969.11","123,233,477.21","279,373,507.41","153,972,692.73","154,688,001.71","127,178,183.77","222,370,008.71","64,148,426.14","97,944,962.73","145,582,430.44","175,598,772.59","187,766,473.08","208,137,490.30","438,017,804.24","534,211,863.55","85,360,970.75","151,054,721.06","371,053,571.33","459,735,884.53","58,839,220.87","122,909,493.23","360,373,567.53","414,621,021.80","395,767,568.26","790,000.00","15,605,913.16","62,302,116.48","60,970,122.63","577,787.90","12,767,325.86","48,453,489.74","102,562,305.50","2,338,162.98","7,291,425.18","56,637,200.23","172,216,689.54","48,962,564.11","42,649,301.84","83,342,275.66","129,113,127.83","46,443,475.84","47,142,191.38"
投资活动现金流出小计,"186,528,539.49","254,183,587.29","390,640,985.16","616,480,587.32","93,978,318.37","258,221,646.07","319,216,258.95","625,967,398.30","81,311,760.76","169,085,319.64","276,176,815.70","359,714,064.43","82,425,235.23","349,830,429.54","430,650,594.50","581,596,343.06","135,262,691.64","414,250,704.26","465,131,945.13","987,502,014.64","250,098,512.19","603,522,228.72","762,014,208.52","933,959,446.20","190,652,324.74","795,194,675.49","937,542,888.43","1,589,469,937.75","275,973,197.63","1,047,059,798.65","1,038,529,933.30","1,532,160,113.56","482,250,912.80","378,032,037.56","597,681,737.62","1,249,017,175.55","317,517,157.46","604,530,322.52","1,016,213,860.01","3,214,519,041.82","785,061,324.44","1,489,781,200.60","2,115,677,467.85","3,903,524,065.07","1,036,250,568.14","3,413,787,119.78"
经营活动现金流入小计,"1,204,152,816.46","2,901,680,803.42","4,523,437,011.87","6,208,836,960.86","1,457,778,257.14","3,608,218,949.92","5,444,020,452.44","6,407,912,553.21","1,201,966,757.20","2,237,666,591.24","3,901,317,947.91","4,535,521,547.17","1,532,369,458.00","3,101,186,821.41","4,914,382,401.00","7,111,188,710.15","2,711,355,453.00","6,073,930,473.36","7,861,385,140.38","9,445,886,001.20","2,203,740,489.24","4,451,564,522.99","6,868,595,084.37","8,629,035,434.39","2,515,490,451.57","6,367,413,449.19","9,350,786,045.85","11,457,092,018.77","2,492,323,779.43","5,312,068,261.93","8,589,772,116.91","11,900,372,099.62","2,425,508,982.02","5,138,863,153.99","8,098,713,376.72","10,955,003,754.34","2,693,822,877.89","5,833,447,586.46","8,710,330,423.03","11,922,732,622.48","3,213,187,473.90","7,270,151,927.19","11,624,822,791.98","15,072,783,860.09","4,592,177,796.99","9,240,434,245.72"
投资活动产生的现金流量净额,"-157,909,988.28","-205,858,974.25","-334,860,396.13","-550,658,681.73","-83,317,381.41","-219,659,721.00","-259,435,958.51","-463,056,766.51","-73,965,889.72","85,529,487.49","35,905,414.80","19,045,575.24","-54,700,251.53","-281,741,683.47","-356,433,361.51","-458,762,652.16","-126,133,990.00","-395,059,977.08","-414,104,374.11","-918,221,061.96","-242,239,457.00","-595,034,527.15","-748,677,290.16","-866,002,719.51","-188,639,567.99","-748,694,851.94","-875,065,559.18","-1,449,159,890.37","-243,173,213.21","-810,033,658.97","-789,517,552.75","-1,225,359,095.58","-358,373,711.97","-347,684,757.17","-563,048,938.37","-553,998,252.56","-310,235,224.13","-564,661,815.51","-730,367,776.08","-2,455,135,643.41","-65,313,673.58","-186,820,208.83","-806,053,804.17","-661,501,606.77","-832,153,058.96","-1,295,759,313.39"
购买商品、接受劳务支付的现金,"885,211,720.68","2,223,606,656.13","3,594,431,208.80","4,986,098,406.84","1,124,880,415.18","2,896,042,846.05","4,511,100,708.74","5,003,896,154.71","851,846,733.21","1,560,913,767.55","3,168,017,899.86","3,573,531,535.17","1,018,184,903.66","2,078,842,248.16","3,410,689,004.06","4,697,020,789.61","1,366,412,534.94","2,805,309,094.02","3,657,694,903.61","4,898,476,604.34","1,552,704,618.72","3,095,391,887.71","5,152,042,371.93","6,915,214,190.56","1,843,558,980.75","5,015,685,655.06","7,974,380,306.00","9,539,793,816.78","2,639,007,189.58","4,619,848,913.80","7,283,017,557.29","9,536,073,980.70","2,158,198,520.59","4,318,123,161.82","6,731,003,354.81","8,605,713,098.22","2,344,505,724.34","4,912,968,729.96","7,292,301,599.68","9,233,166,486.02","2,807,359,110.86","6,047,395,158.14","9,475,490,012.73","11,864,726,537.05","3,346,237,621.82","6,721,744,966.56"
吸收投资收到的现金,,,,"11,400,000.00","16,200,000.00","16,200,000.00","16,200,000.00","16,200,000.00","4,410,000.00",,,"4,410,000.00",,,,,,,"1,579,571,137.59","1,574,570,800.00",,,,"4,800,000.00",,,,"1,644,626,546.77",,,,,,,,,,,"3,182,283,102.48","3,180,435,219.07",,,,"50,000,000.00",,
