科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"200,524,398.52","405,182,835.13","749,865,613.05","2,303,576,811.21","100,375,480.87","349,054,357.57","584,241,185.09","1,347,070,269.84","297,844,320.42","761,659,003.57","1,036,772,823.06","2,101,035,630.90","351,827,996.05","847,857,417.86","1,112,091,048.50","2,390,206,695.97","879,965,680.46","1,358,214,593.06","1,720,602,533.44","2,892,909,898.42","620,249,388.30","1,102,615,231.84","1,809,222,488.29","3,543,915,146.00","583,747,294.47","1,588,438,996.90","2,150,552,707.99","11,025,533,855.46","1,416,666,643.83","4,066,645,534.30","5,428,422,868.00","10,909,435,282.06","1,333,651,797.14","4,142,234,388.82","5,542,830,361.29","10,664,070,859.95","2,796,604,168.42","4,375,542,823.12","6,070,747,252.01","9,471,072,717.72","3,500,449,365.46","6,068,865,198.35","7,472,453,669.01","12,437,994,714.86","1,451,275,882.45","4,967,210,082.63","7,002,527,648.14","12,618,161,854.37","2,856,748,428.71"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"1,850,000.00",,"8,012.58",,"8,012.58",,"76,426.52",,"76,426.52",,,,,,,,,,,,,,,,"10,057,449.89","1,322,099.20","3,019,071.94","6,618,243.36","6,696,687.64","1,372,734.13","1,738,336.61","4,392,247.50","9,013,286.24","437,278.64","8,581,346.25","10,682,954.41","11,018,714.25","69,226.39","9,348,973.45","9,515,433.45","12,185,480.37","2,563,513.82","2,632,696.25","99,061,247.81","113,992,330.67","735,480.26"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,348,490.76","200,515,634.30","1,212,451,527.79","1,213,991,527.79","17,930,000.00",,,,"4,460,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,"990,000.00","1,026,493.50","2,014,734.18",,,,,
收到其他与经营活动有关的现金,"568,583.68","12,436,216.74","6,068,502.22","26,786,279.19","6,779,632.40","18,609,304.03","16,445,686.12","21,621,136.59","5,321,362.80","30,352,150.10","18,197,809.57","47,244,150.60","292,269.87","16,289,267.80","18,630,828.39","25,240,935.52","2,060,731.16","15,672,084.44","27,245,851.11","56,820,179.17","1,203,977.80","2,057,420.91","3,257,597.43","6,290,964.89","4,086,490.82","6,883,795.63","89,559,522.66","524,200,764.43","215,480,783.33","291,245,805.89","329,637,655.07","432,645,841.26","21,057,638.50","231,567,778.14","286,011,226.80","327,098,301.81","14,917,354.26","43,168,119.11","56,825,990.44","2,312,462,614.44","185,701,221.91","1,243,247,598.73","1,388,191,067.83","1,186,907,949.85","318,085,577.00","1,100,315,342.98","1,447,141,698.59","1,808,876,227.68","483,221,645.13"
投资活动现金流出小计,"3,259,502.93","7,179,272.49","11,438,326.49","19,333,893.83","5,872,937.33","16,419,977.71","50,846,190.98","52,917,804.48","6,071,985.73","4,378,308.40","28,553,190.06","69,116,348.93","41,654,106.24","44,126,901.94","67,063,698.94","68,681,847.04","2,103,388.20","5,041,410.00","5,549,375.00","4,390,014.40","2,834,682.01","3,391,057.90","4,140,087.90","5,822,526.90","2,658,646.40","3,796,566.40","7,553,632.92","290,150,467.30","285,596,814.39","1,343,361,666.89","1,386,314,018.39","247,804,396.50","50,350,451.81","67,625,654.36","79,573,693.93","118,620,840.21","51,637,862.76","77,161,889.19","238,265,938.15","190,497,906.21","24,706,823.44","46,016,994.31","70,941,747.02","121,437,670.08","40,031,241.15","63,355,455.21","85,009,582.70","111,609,199.07","14,175,135.84"
经营活动现金流入小计,"201,092,982.20","417,619,051.87","755,934,115.27","2,332,213,090.40","107,155,113.27","367,671,674.18","600,686,871.21","1,368,699,419.01","303,165,683.22","792,087,580.19","1,054,970,632.63","2,148,356,208.02","352,120,265.92","864,146,685.66","1,130,721,876.89","2,415,447,631.49","882,026,411.62","1,373,886,677.50","1,747,848,384.55","2,949,730,077.59","621,453,366.10","1,104,672,652.75","1,812,480,085.72","3,550,206,110.89","587,833,785.29","1,595,322,792.53","2,240,112,230.65","11,559,792,069.78","1,633,469,526.36","4,360,910,412.13","5,764,678,766.43","11,348,777,810.96","1,356,082,169.77","4,375,540,503.57","5,833,233,835.59","11,000,182,448.00","2,811,958,801.32","4,427,292,288.48","6,138,256,196.86","11,794,554,046.41","3,686,219,813.76","7,321,461,770.53","8,870,160,170.29","13,637,088,145.08","1,771,924,973.27","6,070,158,121.86","8,548,730,594.54","14,541,030,412.72","3,340,705,554.10"
投资活动产生的现金流量净额,"-3,113,361.49","9,463,802.75","5,248,448.75","-2,467,118.59","-5,249,253.33","3,437,449.82","-31,672,890.25","-33,006,586.95","-5,998,586.12","-4,276,079.94","-28,451,165.60","-68,993,728.31","-41,637,106.24","-44,108,701.94","-66,843,498.94","-68,291,821.04","-2,103,388.20","-5,014,410.00","-5,356,015.00","-4,127,677.40","-2,832,982.01","-3,348,157.90","-4,029,187.90","-3,066,965.40","-2,646,046.40","-3,783,516.40","-7,508,962.92","-289,272,748.16","-285,510,690.95","-130,183,929.29","-169,957,991.54","-229,619,946.45","-49,441,548.60","-66,619,074.15","-75,815,674.72","-106,377,584.14","-24,981,576.77","-49,511,296.14","-208,488,492.38","-160,566,923.44","-22,589,573.14","-41,814,584.29","-65,748,155.83","-121,107,688.66","-40,031,241.15","-54,763,769.42","-76,405,634.91","-102,969,079.69","-14,168,208.38"
购买商品、接受劳务支付的现金,"442,381,047.24","755,933,003.13","1,071,289,797.40","2,350,007,318.66","211,911,758.09","571,044,405.21","834,100,078.68","1,247,467,577.70","213,725,803.80","687,420,426.13","866,174,526.74","1,805,440,148.18","287,464,147.20","693,720,162.19","921,565,932.70","2,058,733,391.05","823,620,114.23","1,272,028,341.65","1,500,398,151.14","2,602,192,987.09","545,288,366.58","920,106,168.92","1,557,694,331.15","2,703,390,100.58","823,758,216.65","1,613,410,167.98","2,193,151,827.63","9,579,085,242.81","1,865,331,567.63","4,702,070,000.11","6,313,457,013.57","10,035,445,115.90","2,131,951,763.11","4,468,515,098.33","5,792,460,379.57","8,513,557,983.93","1,948,862,712.28","4,445,195,416.86","6,349,735,928.43","8,804,607,952.50","2,320,793,979.31","4,732,675,400.01","6,299,016,346.98","8,721,530,647.06","1,342,874,547.42","3,891,405,931.14","5,841,388,026.39","9,162,504,405.33","2,488,634,219.65"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,079,400,000.00",,,,,,,,,,,"200,000,000.00","200,000,000.00",,"100,000,000.00","100,000,000.00","100,000,000.00",,,,,
