科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"400,603,488.97","701,806,219.87","910,949,360.11","1,313,346,564.71","377,452,093.39","794,924,286.66","1,074,314,286.67","991,099,968.99","317,638,627.55","513,053,210.99","2,204,536,493.19","7,353,314,307.44","1,381,136,782.79","3,539,403,863.70","5,451,374,665.85","9,177,955,316.12","889,867,934.50","2,767,104,154.70","4,157,454,951.16","6,484,530,840.11","635,460,179.24","1,518,777,707.02","3,557,017,848.23","7,754,489,020.94","944,250,856.80","2,450,809,714.80","5,869,306,297.44","11,247,790,325.49","808,176,880.90","2,690,636,067.84","5,725,164,288.77","8,448,838,705.18","810,113,561.61","2,112,099,829.73","2,508,536,947.48","4,055,654,888.02","821,210,490.84","2,141,806,172.26","2,311,609,450.22","3,074,342,290.41","191,130,679.66","425,366,869.50","943,932,379.56","1,258,734,023.42"
二、营业利润,"20,769,361.09","11,331,949.88","-147,542,288.49","-185,650,423.15","-13,823,987.74","-5,665,584.35","-48,946,565.96","-335,117,757.12","-10,040,060.78","-47,573,897.85","317,408,430.65","1,891,914,419.85","294,564,322.67","790,608,768.77","1,155,674,860.11","1,756,756,569.13","-113,463,915.18","54,757,493.47","257,391,131.91","325,750,677.06","-211,621,651.57","-369,926,988.04","-163,883,596.36","232,717,319.53","-62,648,584.10","10,868,450.56","79,605,293.54","436,072,185.48","-159,278,753.85","-127,113,073.22","97,587,113.09","353,799,730.08","-151,661,752.54","-202,599,068.41","-612,812,138.93","-2,658,452,219.90","-266,961,563.54","-1,052,019,166.82","-1,376,223,387.83","1,175,822,380.11","-363,337,305.42","-679,242,298.25","-884,811,254.58","2,867,011,761.17"
减:营业成本,"236,483,326.30","384,702,477.15","523,872,732.34","752,752,989.08","201,994,124.26","405,668,273.90","535,245,488.87","499,883,796.65","131,345,709.39","218,315,148.83","1,524,919,911.02","4,407,014,735.22","862,149,511.56","2,196,825,810.74","3,422,381,479.44","5,848,811,510.16","764,180,168.54","2,136,103,971.85","3,072,607,848.96","4,919,036,027.56","567,455,419.80","1,358,776,898.84","2,871,433,180.86","5,655,753,819.61","851,999,269.57","1,996,776,377.67","4,910,795,971.77","9,016,383,448.61","723,380,678.37","2,306,413,264.71","4,600,924,302.76","6,576,758,023.82","653,067,593.51","1,851,990,470.33","2,244,921,185.26","4,073,801,067.77","738,097,154.87","2,038,643,861.47","2,218,241,417.62","2,910,191,747.94","176,470,405.11","403,374,115.96","775,443,409.43","1,056,327,266.44"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,299,784.59","4,762,505.19","6,403,913.94","9,044,657.42","3,471,332.71","6,970,639.95","9,882,989.00","8,855,395.72","1,349,331.97","4,150,117.49","98,722,627.87","573,733,861.96","71,632,290.59","202,752,612.73","291,693,397.23","653,446,938.48","31,680,981.76","176,034,324.22","244,545,621.46","453,694,888.03","15,856,909.46","57,447,213.61","215,401,915.90","635,560,417.33","35,185,568.23","103,799,955.49","342,356,752.24","796,942,343.16","34,833,250.82","98,501,759.18","320,108,821.72","644,870,822.30","56,277,433.88","112,420,768.43","178,555,544.88","1,290,530,664.69","64,388,115.71","185,310,223.57","188,815,686.50","209,943,605.00","7,323,212.89","40,783,255.24","82,322,473.10","344,445,502.60"
营业外收入,"135,080.42","1,087,214.35","1,303,486.45","2,123,571.90","237,168.18","8,737,832.48","6,482,377.23","15,767,666.00","10,511.98","3,614,294.86","2,424,576.24","7,565,122.62","295,396.62","2,109,253.87","1,631,064.70","7,646,465.81","2,300,606.46","1,759,006.48","2,306,477.36","6,592,375.54","665,445.83","542,232.71","1,584,945.37","83,019,469.76","1,759,997.49","20,569,590.72","22,355,271.08","30,870,031.46","829,311.56","1,792,816.42","7,459,926.06","11,077,882.58","705,452.60","1,759,318.80","4,395,178.19","13,525,520.43","510,708.40","6,395,980.35","8,300,448.13","17,750,505.45","2,324,999.48","2,249,111.60","3,993,048.58","3,683,843.53"
销售费用,"100,100,761.05","217,568,757.91","327,250,372.85","447,404,362.99","147,144,001.86","299,565,009.44","430,365,001.03","669,088,273.59","156,633,695.89","262,226,436.18","85,522,321.51","158,785,376.51","39,813,256.62","89,901,825.51","139,148,386.96","193,161,992.52","52,497,932.81","96,413,351.91","165,912,111.11","258,262,391.81","56,140,590.03","105,595,557.65","191,167,130.32","276,374,757.97","43,340,079.20","86,843,755.80","143,698,184.56","244,901,834.51","53,510,623.09","90,327,599.10","137,512,962.94","198,565,105.86","44,430,980.06","88,000,664.14","137,448,548.71","229,473,527.72","26,330,275.75","106,922,291.30","131,042,719.91","145,784,073.26","12,806,026.97","24,975,618.29","41,106,098.00","59,067,040.01"
减:营业外支出,"1,809,404.86","2,053,949.71","3,504,247.12","6,999,841.57","1,347,298.30","8,875,929.67","10,979,711.40","64,849,044.15","737,125.92","12,659,451.39","6,638,856.67","17,212,027.71","1,929,749.98","12,844,185.18","16,418,634.84","22,287,609.59","430,678.36","2,500,851.34","4,576,831.28","21,487,435.21","1,651,147.14","4,106,844.93","6,028,772.10","30,779,754.92","1,230,992.25","3,375,993.21","5,233,509.76","21,213,692.93","4,203,198.18","6,455,381.78","8,103,111.98","26,439,237.45","3,284,533.14","6,784,457.26","8,915,087.32","19,016,724.93","799,171.73","3,933,562.10","10,969,568.96","24,623,234.25","18,309,320.89","31,077,908.17","36,814,426.24","34,176,800.23"
管理费用,"26,820,064.15","53,316,660.34","80,212,671.23","120,972,123.41","23,339,146.06","50,053,214.86","92,925,859.87","96,551,081.66","16,937,285.59","48,805,388.91","187,071,900.24","316,472,132.62","124,793,036.84","254,803,551.30","429,837,436.44","582,418,355.00","135,959,014.85","251,583,954.97","348,812,364.80","495,574,460.44","137,059,634.90","254,517,338.55","326,997,023.54","583,905,615.00","108,178,241.82","207,839,935.64","305,346,132.85","417,540,871.82","115,433,389.71","201,475,764.86","320,477,264.50","458,128,243.63","112,153,353.02","226,417,665.42","336,311,547.24","451,014,052.58","67,047,905.69","228,258,840.44","287,654,503.19","284,869,275.79","87,369,115.67","147,376,478.27","204,343,275.59","314,940,385.10"
其中:非流动资产处置净损失,"1,296,872.32","1,616,221.73","2,172,111.02","3,212,043.30",,"4,087,702.69","4,093,636.50","1,778,748.75","29,004.62","32,925.70",,"25,829.62","31,265.62",,,,"6,207.89","19,752.96",,"584,996.23","3,758.10","10,112.24","222,302.98","19,078,550.68","7,843.93","8,631.43","208,145.40","920,456.12","68,636.87","347,947.37","350,505.13","407,189.93","7,092.98","27,635.68","92,554.39","364,734.51","15,749.32","30,038.61","34,434.09","102,391.40","152,277.27","154,341.49","154,341.49",
