科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
收到其他与筹资活动有关的现金,"3,545,742.22","8,176,398.36","1,697,846.35",,,"21,015,611.44","31,551,624.47",,"14,721,126.71",,,,"8,843,546.03","8,459,551.66","790,500,000.00",,"11,198,790.47","4,703,186.40",,,"8,615,609.67",,,"27,155,423.24","6,700,000.00",,"35,559,664.06","35,559,664.06",,,,,,,,,"50,000,000.00",
支付其他与经营活动有关的现金,"88,810,996.11","86,255,241.54","43,774,453.22","122,018,201.96","100,146,672.62","37,343,424.80","69,727,238.52","104,222,628.95","106,712,790.33","38,326,363.17","80,663,846.39","135,263,200.04","122,504,871.48","52,170,823.18","93,218,661.43","135,923,583.39","156,250,774.45","48,784,395.02","100,087,097.30","146,108,025.45","110,314,039.09","42,110,591.48","55,250,231.72","134,871,532.14","138,304,294.75","42,550,194.80","228,241,368.71","627,075,014.78","552,716,663.55","125,706,986.76","654,199,409.37","534,315,002.82","419,595,020.84","485,514,065.67","1,061,219,477.59","2,102,058,893.41","2,443,619,746.38","110,678,664.21"
筹资活动现金流入小计,"335,293,812.71","1,053,917,472.45","521,697,846.35","570,000,000.00","1,761,289,163.30","41,015,611.44","121,551,624.47","290,000,000.00","304,721,126.71",,"150,000,000.00","457,000,000.00","618,843,546.03","68,459,551.66","850,500,000.00","850,500,000.00","838,018,790.47","4,703,186.40","60,000,000.00","60,000,000.00","84,551,382.04",,,"27,155,423.24","6,700,000.00",,"36,309,664.06","1,382,369,660.70","1,542,607,166.47",,"1,190,770,000.00","1,747,915,174.49","2,758,025,174.49","19,100,000.00","1,069,100,000.00","2,447,400,000.00","3,874,984,000.00","949,940,000.00"
经营活动现金流出小计,"1,399,206,306.14","2,437,583,489.39","703,888,301.97","997,764,782.35","1,491,451,242.06","495,956,049.44","1,027,596,722.19","1,505,565,589.47","2,080,352,596.08","522,782,125.84","1,124,333,977.41","1,745,553,061.73","2,437,219,621.35","529,937,324.49","995,355,879.58","1,412,140,579.75","2,180,971,488.15","415,055,116.93","850,936,507.57","1,271,796,184.30","1,967,616,303.45","404,039,557.56","947,160,606.00","1,170,197,587.37","1,548,651,342.59","352,367,323.69","1,789,443,674.51","2,825,691,462.27","3,558,991,113.28","974,191,297.42","3,819,667,217.74","5,502,052,900.03","6,452,500,576.80","1,549,391,416.79","3,014,856,212.65","5,524,904,209.61","6,934,738,170.63","5,106,749,497.04"
偿还债务支付的现金,"200,227,980.00","829,423,072.03","473,000,000.00","583,000,000.00","1,023,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","20,000,000.00","90,000,000.00","290,000,000.00","290,000,000.00","7,784,987.67","680,391,853.13","680,391,853.13","658,712,263.74",,,,"60,000,000.00",,,"16,885,860.05","15,935,772.37",,"172,422,074.38","1,170,656,884.68","1,948,717,091.84",,"441,000,000.00","799,820,000.00","1,934,969,364.83","150,000,000.00","757,189,039.12","1,917,489,039.12","2,853,913,227.78","4,000,000.00"
经营活动产生的现金流量净额,"280,613,328.52","118,568,543.76","111,557,842.09","265,480,998.78","479,753,010.75","-20,086,854.18","-43,392,076.85","76,629,709.66","243,509,726.01","-11,859,458.15","-76,280,935.83","-126,410,499.48","76,720,030.74","-8,711,045.84","-20,694,267.94","99,277,915.48","149,511,495.53","-7,716,692.14","-84,491,528.58","-15,768,189.86","72,824,823.23","-7,039,539.60","-61,615,190.23","-63,921,262.58","-3,847,867.32","-13,967,453.60","231,866,808.14","909,952,869.55","2,061,935,183.06","1,360,631,814.82","-150,486,080.67","-680,226,990.06","977,484,439.09","-479,926,457.30","9,207,004.38","448,634,743.08","-491,860,519.24","-1,849,507,568.70"
分配股利、利润或偿还利息支付的现金,"118,151,381.66","104,600,977.59","13,152,575.48","70,459,359.97","90,859,294.29","1,171,854.97","72,992,917.52","74,169,402.51","78,996,303.69","3,535,650.00","72,792,752.65","80,518,508.54","91,043,462.69","14,438,810.80","68,680,112.75","100,662,834.13","171,093,356.14","4,224,738.00","57,262,768.00","58,122,048.00","81,933,413.38","338,441.18","64,102,365.36","81,700,512.13","102,783,214.43",,"99,974,853.76","99,947,028.57","250,891,958.72","48,385,215.00","467,384,026.10","479,234,393.68","492,750,935.36","16,126,250.01","72,222,626.61","728,400,780.21","778,571,548.63","42,627,535.97"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,"1,603,600.00",,"6,885,100.00",,"173,932,000.00",,"177,000,000.00",,"44,640,000.00",,"295,000,000.00",,,,,
支付其他与筹资活动有关的现金,"624,345.30","938,407.91","808,469.64","128,984.31","34,246,121.50","2,061,647.88","2,061,647.88","2,061,647.88",,"8,850,889.01","19,773,109.36","2,583,301.50",,,"7,509,011.35","9,391,645.50",,,"6,279,806.87","3,867,760.48",,"4,326,337.61","7,374,352.25",,,,,"115,831,564.00","27,915,768.41",,,,"27,667,901.97",,,,"63,636,294.22",
取得投资收益收到的现金,"334,700.00",,"990,000.00","990,000.00","990,000.00",,,,,,,,,,,,,,,,,,"5,570,753.98","660,000.00","5,416,099.70",,"101,433,746.08","95,118,397.62","103,099,779.84","204,244,469.96","204,244,469.96","204,244,469.96","207,698,812.43","44,155,446.16","85,602,017.72","44,282,299.68","44,329,259.41",
筹资活动现金流出小计,"319,003,706.96","934,962,457.53","486,961,045.12","653,588,344.28","1,148,105,415.79","93,233,502.85","195,054,565.40","196,231,050.39","198,996,303.69","32,386,539.01","182,565,862.01","373,101,810.04","381,043,462.69","22,223,798.47","756,580,977.23","790,446,332.76","829,805,619.88","4,224,738.00","63,542,574.87","61,989,808.48","141,933,413.38","4,664,778.79","71,476,717.61","98,586,372.18","118,718,986.80",,"272,396,928.14","1,386,435,477.25","2,227,524,818.97","48,385,215.00","908,384,026.10","1,279,054,393.68","2,455,388,202.16","166,126,250.01","829,411,665.73","2,645,889,819.33","3,696,121,070.63","46,627,535.97"
处置固定资产、无形资产和其他长期资产收回的现金净额,"28,391,778.93","157,990,530.52","94,514,514.34","145,951,054.66","206,223,820.57","35,336,551.32","58,483,356.57","78,965,833.08","137,128,697.01","25,909,815.36","47,102,269.59","82,887,737.75","255,354,186.34","44,880,796.60","102,841,375.27","152,824,388.16","310,202,659.08","45,205,939.96","83,306,653.48","131,772,799.20","278,605,851.29","39,773,331.37","64,036,907.12","112,705,878.45","142,881,645.87","39,448,575.02","55,418,068.92","80,253,084.44","108,151,129.19","27,112,856.28","40,336,285.70","55,724,632.94","101,345,481.09","14,699,459.11","46,542,290.43","52,756,367.41","35,683,223.31","6,206,973.63"
筹资活动产生的现金流量净额,"16,290,105.75","118,955,014.92","34,736,801.23","-83,588,344.28","613,183,747.51","-52,217,891.41","-73,502,940.93","93,768,949.61","105,724,823.02","-32,386,539.01","-32,565,862.01","83,898,189.96","237,800,083.34","46,235,753.19","93,919,022.77","60,053,667.24","8,213,170.59","478,448.40","-3,542,574.87","-1,989,808.48","-57,382,031.34","-4,664,778.79","-71,476,717.61","-71,430,948.94","-112,018,986.80",,"-236,087,264.08","-4,065,816.55","-684,917,652.50","-48,385,215.00","282,385,973.90","468,860,780.81","302,636,972.33","-147,026,250.01","239,688,334.27","-198,489,819.33","178,862,929.37","903,312,464.03"
处置子公司及其他营业单位收到的现金净额,"31,314,389.69",,,,,,"25,524,925.24","25,524,925.24","25,524,925.24",,,,,,,,,,,,"126,832,792.67",,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-1,522,336.22","-1,147,063.76","89,939.30","-86,736.75","1,340,803.38","-197,475.18","-1,084,781.18","-912,958.16","1,201,205.27","-423,516.00","-1,064,353.65","-1,167,010.22","320,475.77","-276,262.67","-339,310.22","-401,983.91","1,561,875.29","-993,925.36","-3,685,994.75","-5,211,700.76","-4,796,604.19","229,304.79","937,885.81","-113,013.58","-2,958,860.22","94,220.16","333,425.56","3,846,742.22","12,785,766.01","762,364.84","3,944,251.93","5,136,243.04","17,305,464.63","-924,439.41","-3,914,925.93","-6,983,269.03","-15,992,236.70","-2,759,738.91"
收到其他与投资活动有关的现金,,,,"843,338.82",,,,,,,,,"14,024,000.00",,,,,,,,,,"171,191,117.00","91,470,941.00","180,888,508.69","5,256,425.62","407,304,425.62","239,244,911.72",,"346,615,508.10","323,735,851.71","446,131,042.40","94,192.19",,"117,584,000.00","172,402,233.90",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"60,040,868.62","157,990,530.52","95,504,514.34","147,784,393.48","207,213,820.57","35,336,551.32","84,008,281.81","104,490,758.32","162,653,622.25","25,909,815.36","47,102,269.59","82,887,737.75","269,378,186.34","44,880,796.60","102,841,375.27","152,824,388.16","310,202,659.08","45,205,939.96","83,306,653.48","131,772,799.20","405,438,643.96","39,773,331.37","242,402,378.10","204,836,819.45","336,071,354.26","44,705,000.64","738,088,240.62","414,616,393.78","388,250,909.03","577,972,834.34","612,956,607.37","706,100,145.30","604,138,485.71","58,854,905.27","249,728,308.15","269,440,900.99","80,012,482.72","6,206,973.63"
五、现金及现金等价物净增加额,"9,359,260.13","-27,897,391.48","75,055,844.57","6,089,434.04","829,708,070.74","-120,960,624.05","-268,262,055.75","-101,300,775.57","384,209.46","-95,002,063.51","-254,855,581.13","-292,781,892.27","-67,971,526.14","-63,733,690.56","-151,842,154.47","-104,333,005.16","-378,352,789.22","-253,578,575.78","-253,942,435.71","-161,341,352.58","-18,471,541.66","-261,135,413.81","-245,224,448.00","-187,900,288.16","-189,544,034.06","-27,502,941.12","112,313,711.18","653,527,554.30","1,365,882,445.08","1,489,037,901.96","175,486,331.20","-774,287,815.00","1,059,568,755.88","-659,443,774.31","269,673,012.43","77,901,671.06","-1,003,236,546.09","-1,009,291,959.15"
购建固定资产、无形资产和其他长期资产支付的现金,"346,062,706.54","422,264,416.92","166,833,252.39","318,500,877.19","471,783,311.47","83,794,954.60","234,290,538.60","375,277,235.00","512,705,167.09","76,242,365.71","192,046,699.23","331,990,310.28","569,937,783.15","141,262,931.84","283,502,308.80","372,020,326.58","548,841,989.71","47,476,894.65","153,063,190.99","225,399,813.93","379,789,456.32","72,324,848.58","167,422,804.07","215,148,859.54","229,728,393.79","58,334,708.32","64,948,479.55","74,056,079.74","85,047,629.16","20,679,431.46","37,909,266.50","49,738,629.26","52,802,758.82","5,984,029.20","16,653,453.78","23,432,809.99","17,567,691.24","8,720,994.20"
期初现金及现金等价物余额,"180,296,352.82","189,655,612.95","161,758,221.47","191,183,002.37","161,758,221.47","991,466,292.21","991,466,292.21","1,041,546,006.78","991,466,292.21","991,850,501.67","991,850,501.67","991,850,501.67","991,850,501.67","923,847,539.80","923,847,539.80","923,847,539.80","923,878,975.53","545,526,186.31","545,526,186.31","545,526,186.31","545,526,186.31","527,054,644.65","527,054,644.65","527,054,644.65","527,054,644.65","337,510,610.59","1,063,229,488.58","1,161,324,118.91","1,062,440,366.77","2,503,506,070.22","2,442,416,747.06","2,442,590,154.10","2,442,416,747.06","3,501,985,502.94","3,501,985,502.94","3,501,985,502.94","3,501,985,502.94","2,498,748,956.85"
投资支付的现金,,,,,,,,,,,,,"1,001,256.68",,"39,466,665.55","39,466,665.55","100,000,000.00","38,575,800.00","31,575,800.00","31,575,800.00","31,575,800.00",,,,,,"261,939,019.51",,"327,124,131.36",,"465,325,154.83",,"342,501,222.06","82,237,503.66","97,939,334.00","149,510,554.00","114,760,554.00","11,940,000.00"
期末现金及现金等价物余额,"189,655,612.95","161,758,221.47","236,814,066.04","197,272,436.41","991,466,292.21","870,505,668.16","723,204,236.46","940,245,231.21","991,850,501.67","896,848,438.16","736,994,920.54","699,068,609.40","923,878,975.53","860,113,849.24","772,005,385.33","819,514,534.64","545,526,186.31","291,947,610.53","291,583,750.60","384,184,833.73","527,054,644.65","265,919,230.84","281,830,196.65","339,154,356.49","337,510,610.59","310,007,669.47","1,175,543,199.76","1,814,851,673.21","2,428,322,811.85","3,992,543,972.18","2,617,903,078.26","1,668,302,339.10","3,501,985,502.94","2,842,541,728.63","3,771,658,515.37","3,579,887,174.00","2,498,748,956.85","1,489,456,997.70"
