科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"38,352,504.95",,"47,708,120.36","50,596,963.60","119,803,310.13","108,005,546.87","80,613,457.73","146,422,807.98","82,502,738.71","105,533,539.35","137,564,322.38","166,831,952.13","61,042,575.55","181,304,904.37","185,865,138.08","210,827,160.14","97,794,882.37","224,160,809.93","320,426,244.73","229,500,067.61","123,951,740.31","200,069,899.18","157,674,757.93","177,239,517.70","81,188,261.49","143,999,085.44","114,636,474.16","151,799,012.58","108,400,039.64","142,419,915.08","166,441,909.42","205,830,625.02","263,434,066.32","448,428,779.85","322,522,536.50","379,217,774.08","360,198,872.96","413,314,243.42","466,220,977.74","512,645,408.00","502,215,573.25","527,407,815.17"
应付职工薪酬,"5,489,757.25","8,664,721.36","12,410,115.39","14,405,922.41","12,699,022.47","13,132,736.73","22,497,781.14","35,682,786.73","71,687,220.64","22,744,290.44","55,473,261.27","95,357,413.67","123,501,933.68","30,932,990.08","56,631,756.22","91,733,927.42","64,595,679.45","63,687,165.48","88,463,235.26","122,114,047.87","171,903,340.25","62,291,137.55","157,377,624.61","210,643,497.18","288,350,191.23","168,363,741.97","254,676,795.86","325,661,942.93","346,922,456.18","174,719,369.12","246,282,984.21","323,226,048.23","385,362,328.70","196,064,228.97","325,363,483.06","442,480,962.52","532,053,872.59","287,112,690.08","339,409,879.97","459,021,639.13","596,600,236.73","314,903,261.30"
应收关联公司款,,"37,007,622.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-417,690.59","-10,061,731.60","-2,369,393.10","12,886,613.18","-1,105,233.64","-288,582.20","14,104,995.16","27,901,989.11","1,959,660.88","-5,683,713.50","13,068,238.11","40,673,008.45","19,414,721.98","-12,077,286.07","11,416,503.99","27,195,986.79","17,359,398.24","13,752,962.64","26,230,441.08","71,699,217.93","42,294,104.21","36,276,619.15","72,010,710.36","84,746,496.24","65,451,641.96","44,699,323.82","84,669,397.19","113,158,946.52","58,895,500.15","49,979,023.40","138,022,867.90","125,962,846.29","44,679,597.65","56,220,742.45","93,383,751.65","126,618,293.74","75,977,766.22","78,500,301.17","123,169,715.00","221,584,175.29","118,589,643.19","90,283,733.57"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,"805,150.57",,"4,414,131.94","262,136.99","238,640.74","3,153,968.39","1,253,284.95","1,443,764.12","112,525.00","6,108,164.38","2,896,214.62","3,797,665.34","1,802,621.51","4,642,692.43","2,956,554.29",,"1,794,497.12","2,364,544.19"
应付利息,,"660,451.33","285,659.33","201,765.00","760,799.11","145,479.45","101,229.45","101,229.45","840,475.82","1,277,082.91","1,650,149.44","2,619,870.98","8,305,138.27","22,742,607.37","35,657,506.72","52,914,070.50","9,670,960.64","23,347,135.09","36,153,515.44","51,131,859.37","8,932,881.54","22,144,435.55","37,161,658.10","53,668,108.30","12,038,868.15","27,172,895.26","41,300,448.42","57,666,661.49","7,022,932.76","21,137,724.44","36,555,867.32","49,415,156.41","3,230,460.23","6,932,604.31","3,231,573.64","4,470,158.49","5,188,104.75","13,883,018.90","17,774,131.12",,"25,144,934.16","25,754,404.60"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,"8,463,992.72",,,,"7,011,295.20","4,592,145.38","2,092,145.38",,"6,861,060.71",,,,"39,433,066.67","41,075,603.01",,,"5,424,484.27","1,278,995.77","1,278,995.77","1,278,995.77","3,736,772.10","2,811,354.71","2,388,168.75","2,388,168.75","4,126,661.05","11,831,064.59","8,880,810.40","8,880,810.40","39,257,363.48",,"6,250,397.10","6,250,397.10"
存货,"247,647,876.26","206,282,998.07","330,934,755.87","299,229,343.89","321,171,964.66","366,395,178.46","442,221,265.84","395,811,292.97","560,466,986.19","825,655,874.05","845,942,707.26","823,116,648.42","787,150,564.14","1,122,007,704.46","1,162,313,649.33","1,170,630,573.36","1,290,819,784.86","1,779,380,161.10","1,741,781,709.25","1,164,664,917.64","1,418,766,704.94","1,597,573,054.83","1,920,312,582.53","1,267,883,508.19","1,960,249,327.40","2,282,469,692.25","1,626,966,674.26","1,594,508,565.39","1,634,550,257.19","1,707,457,390.97","2,127,527,425.62","1,677,954,118.97","2,057,360,267.29","2,732,721,242.18","3,148,670,974.05","2,364,718,250.09","3,383,848,292.19","3,847,138,664.75","3,858,288,286.15","3,735,678,910.19","4,843,780,132.17","5,057,495,759.00"
其他应付款,"58,078,035.93","62,442,598.65","80,144,222.47","72,886,496.08","40,932,852.94","40,653,839.99","17,101,300.51","24,294,178.81","22,286,792.75","31,421,757.07","40,546,993.94","40,704,626.06","23,724,003.26","42,973,867.81","43,793,471.23","48,102,194.39","57,584,656.59","76,303,715.57","161,591,010.51","58,095,821.91","50,789,337.29","56,047,478.02","65,477,147.92","75,773,967.40","36,725,685.37","45,120,516.76","61,047,764.04","42,267,050.15","170,800,969.22","168,019,605.49","168,014,891.42","127,664,816.23","129,411,103.47","449,949,423.13","408,897,989.52","407,584,986.69","550,146,036.68","524,647,170.86","504,410,182.42","468,613,054.66","461,701,978.92","464,436,679.51"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"499,289.85","499,289.85","139,694.63","1,584.00",,,,,,,,,,,,,"903,000.00","903,000.00"
一年内到期的非流动负债,"12,000,000.00","553,948.67","583,616.69","595,664.04",,,,,,,,,,,,,,,,,,,,,,,"32,475,120.00","32,475,120.00","797,087,686.67","797,862,492.45","798,651,744.25","799,455,711.41",,,,,,,"22,446,215.02","23,030,165.24","31,352,957.13","31,352,957.13"
其他流动资产,"286,409.76","907,900.08","1,418,956.03","907,552.00","1,200,956.25","927,789.46","1,382,498.14","1,070,208.67","1,792,002.40","3,448,067.59","3,672,197.63","2,734,618.80","2,612,103.25","11,274,131.03","7,425,767.55","7,268,087.03","47,724,533.96","57,888,252.45","34,601,643.19","47,413,015.96","47,820,980.68","445,944,580.19","267,334,601.58","133,365,866.81","179,249,458.85","174,705,703.24","697,938,384.46","186,420,106.76","125,478,978.09","453,761,436.50","344,760,373.36","369,455,170.94","315,427,537.52","704,014,334.48","864,392,303.93","720,050,425.08","214,976,686.51","579,596,098.61","207,096,584.39","798,372,847.84","628,751,210.59","403,609,604.48"
其他流动负债,"6,404,221.87","7,129,078.72","14,553,775.74","17,286,050.51","7,344,595.95","11,354,194.64","16,474,652.24","20,092,745.56","11,116,792.34","17,621,246.54","25,613,735.62","29,508,793.96","15,637,690.88","18,065,894.38","31,406,118.95","32,358,724.79","21,483,924.71","26,696,325.57","34,698,351.51","41,611,451.90","25,725,612.67","26,835,642.83","38,905,411.92","49,118,756.54","230,207,959.51","237,128,894.34","243,315,115.85","255,992,099.49","43,395,315.43","53,748,404.61","61,903,074.94","76,136,608.64","64,036,794.03","71,485,556.31","89,821,224.47","115,608,421.28","97,919,123.92","109,829,214.43","166,564,504.51","201,192,320.54","160,521,969.41","183,477,539.54"
流动资产合计,"663,798,736.24","677,979,190.30","1,010,708,735.29","973,566,559.43","2,361,470,552.06","2,294,475,053.00","2,208,956,122.41","2,268,337,109.36","2,376,004,159.58","2,890,519,077.74","2,849,856,183.04","2,617,456,616.21","2,498,907,975.93","3,164,412,056.27","3,277,724,843.53","3,460,279,462.85","3,161,042,943.98","4,163,126,193.09","4,416,979,938.60","3,637,428,547.60","3,829,725,144.11","4,258,480,537.33","4,612,657,673.21","4,073,441,700.95","3,918,025,324.42","4,830,757,942.78","4,814,098,485.12","4,341,181,816.57","3,771,424,642.98","4,468,032,337.78","5,462,124,749.72","5,206,183,390.95","5,313,678,313.71","6,916,154,134.68","7,240,235,218.59","7,149,876,654.06","6,886,704,232.23","8,340,757,157.42","9,314,342,938.31","10,295,983,612.99","9,292,227,937.00","10,704,432,305.10"
流动负债合计,"620,312,662.67","682,939,361.06","1,015,176,979.35","874,756,593.16","764,869,289.81","861,040,594.21","820,553,118.30","802,547,367.85","1,010,800,504.13","1,608,960,799.92","1,702,304,733.12","1,499,024,525.03","837,122,643.24","1,682,330,642.99","1,946,635,408.40","2,219,598,197.21","2,288,214,130.91","3,389,439,252.34","3,781,880,588.70","2,953,888,878.83","2,471,295,100.30","2,867,251,051.14","3,206,218,766.99","2,490,129,205.58","2,345,200,953.68","3,270,521,386.40","3,343,642,854.31","2,598,725,549.02","2,954,575,983.39","3,765,796,318.81","4,801,077,968.70","4,077,768,410.05","4,336,719,545.41","6,046,605,308.52","6,502,659,237.24","6,001,002,217.63","6,008,417,555.06","7,745,382,693.92","8,105,652,368.91","8,618,963,743.23","6,951,110,533.71","8,479,623,891.11"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"51,146,300.00","52,146,300.00","53,346,300.00","108,346,300.00","190,846,300.00","245,846,300.00","275,846,300.00","275,826,300.00","277,326,300.00","304,326,300.00","304,326,300.00","296,576,300.00","282,033,194.44","283,721,350.00","289,921,350.00","294,921,350.00","323,421,350.00","323,421,350.00",
长期借款,"19,000,000.00","14,338,157.65","94,040,078.55","93,887,263.74","92,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"830,830,000.00","843,960,000.00","1,842,910,000.00","2,036,425,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,"786,316,289.61","786,922,710.45","787,529,131.29","788,135,552.13","788,741,972.97","789,348,393.81","789,954,814.65","790,561,235.49","791,347,892.01","792,047,778.69","792,747,665.37","793,447,552.05","794,147,438.73","794,847,325.41","795,580,360.34","796,327,062.49",,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,"7,797,951.40","7,378,951.40","8,518,951.40","9,751,137.40","12,754,037.40","12,532,852.40","12,784,037.40","12,794,001.12","10,421,873.15","6,907,185.65","7,094,144.65","6,967,814.65","8,695,405.76","9,331,278.91","9,456,703.16","8,832,411.56","9,983,818.73","9,778,520.13","8,258,409.94","11,208,063.96","10,531,182.97","11,646,647.53","12,612,250.86","13,048,370.19","17,519,129.52","18,641,077.43"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,943,452.50","50,729,419.50","2,016,739.50","2,016,739.50","2,426,379.47","2,426,379.47","2,388,168.77","2,388,168.77",,"2,035,094.01","101,574,138.86","103,154,840.87","82,127,414.66","82,850,616.23","115,622,929.75","117,435,977.08"
长期股权投资,,"450,269.60","434,847.00","434,847.04","54,827.52",,"274,820.37","1,097,243.58","1,587,386.64","2,014,292.94","2,902,186.18","6,892,837.24","5,816,788.31","5,567,197.15","4,794,675.08","4,367,248.91","3,928,772.08","3,795,069.02","47,398,819.77","46,798,732.31","46,379,812.15","45,789,325.83","45,486,239.04","991,683.33","1,390,534.35","1,257,891.56","2,143,405.77","2,307,693.72","1,900,140.34","10,693,293.34","12,870,702.74","14,061,885.26","14,655,965.08","14,415,804.61","14,709,061.77","16,890,472.30","32,554,508.11","34,392,553.60","36,238,817.28","37,386,913.75","38,614,535.85","39,068,267.71"
专项应付款,,,,,,,,,,,,,,,,,,"700,000.00",,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,"5,271,252.24","5,207,392.26","5,143,532.24","5,079,672.22","78,060,092.88","81,963,805.61","81,118,058.34","79,314,519.81","78,797,688.32","78,276,579.33","77,755,470.32","77,952,300.53","78,309,684.87","77,829,105.44","77,062,124.55","77,049,504.48","46,397,156.64","45,994,409.39"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"253,432,653.61","372,771,026.76","404,105,824.48","405,241,116.02","409,794,111.54","415,604,734.44","487,476,295.28","571,129,871.66","624,311,121.10","638,562,893.33","753,657,135.75","948,833,792.40","1,135,402,091.72","1,184,790,741.34","1,373,171,597.50","1,709,184,700.32","2,099,431,014.45","2,143,040,293.15","2,240,110,046.91","2,349,409,768.32","2,511,928,601.66","2,491,438,517.06","2,507,647,876.59","2,550,536,377.94","2,563,935,864.17","2,548,682,586.23","2,598,377,302.65","2,716,915,615.86","2,775,885,221.95","2,813,256,303.86","2,861,456,369.77","2,850,076,137.35","3,112,968,819.59","3,138,903,003.15","3,277,248,924.11","3,479,794,107.97","3,760,863,514.36","3,788,220,133.16","3,932,583,074.85","4,173,389,857.54","4,555,480,833.77","4,584,160,378.69"
递延所得税负债,,,"70,378.50","125,344.06","1,687,951.33","368,557.43","107,039.60","197,521.20","141,417.15","340,699.14","2,081,197.20","669,391.70","200,300.67","2,034,693.01","1,009,441.84","687,435.99","192,014.49","1,082,202.50","1,507,551.00","1,772,412.00","1,857,738.00","2,102,239.00","172,076.50","5,219,712.50","1,957,608.00","2,591,395.00","3,015,154.62","1,706,543.63","11,176,380.93","11,578,293.43","11,176,380.93","16,714,973.43","22,604,876.91","19,303,880.95","17,879,091.04","35,661,481.18","65,655,212.14","64,640,429.78","70,263,331.75","79,224,281.28","98,834,372.34","92,481,049.62"
在建工程,"14,196,268.29","2,866,109.63","18,328,016.82","28,350,415.59","31,185,454.94","69,621,712.99","55,755,109.19","24,252,481.13","64,600,589.76","125,810,155.63","161,062,037.92","154,551,608.53","195,961,797.80","289,392,250.70","331,403,592.83","336,292,108.95","198,886,269.05","211,758,918.47","210,490,741.02","246,999,929.05","194,865,851.43","203,936,997.32","195,778,581.27","137,500,907.20","125,721,364.84","136,133,511.34","304,034,388.05","239,829,214.41","193,400,315.67","181,638,385.54","190,248,541.39","297,240,540.11","209,254,285.27","272,469,010.96","279,980,777.83","249,536,246.66","331,973,573.26","403,810,221.65","609,579,197.24","640,023,342.68","724,011,706.23","932,927,599.20"
其他非流动负债,,,,,"1,187,144.72","1,114,666.37","1,099,700.57","1,032,984.77","1,280,968.97","1,229,321.57","585,337.37","601,454.90","16,714,296.11","16,661,306.55","16,625,532.78","16,990,076.73","23,158,867.32","30,977,822.63","37,307,230.78","41,284,121.15","44,087,028.47","46,557,531.37","46,316,179.30","46,417,426.94","76,910,843.83","16,767,453.25","20,156,468.41",,,,,,,,,,,,,,,
工程物资,,,,,"4,000.00","4,000.00","154,680.00","12,263.00","4,681.86","368,123.66","368,123.66",,,,,,,,,,"253,923.73","253,923.73","253,923.73","253,923.73","253,923.73","253,923.73","253,923.73",,,,,,,,,,,,,,,
非流动负债合计,"19,000,000.00","14,338,157.65","94,110,457.05","94,012,607.80","94,875,096.05","1,483,223.80","1,206,740.17","1,230,505.97","1,422,386.12","1,570,020.71","2,666,534.57","1,270,846.60","803,230,886.39","805,618,710.01","805,164,105.91","805,813,064.85","812,092,854.78","822,108,418.94","828,769,596.43","833,617,768.64","837,292,658.48","840,707,549.06","839,235,921.17","845,084,691.49","919,013,727.07","864,517,874.95","919,039,138.66","922,549,728.80","132,893,277.03","102,785,494.67","100,552,098.33","104,293,808.77","143,058,745.41","127,871,840.40","121,967,666.06","160,430,768.53","315,109,673.50","262,868,080.31","1,095,245,091.69","1,128,261,052.00","2,190,627,293.45","2,339,799,295.34"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,095,964.85",,,,,,
负债合计,"639,312,662.67","697,277,518.71","1,109,287,436.40","968,769,200.96","859,744,385.86","862,523,818.01","821,759,858.47","803,777,873.82","1,012,222,890.25","1,610,530,820.63","1,704,971,267.69","1,500,295,371.63","1,640,353,529.63","2,487,949,353.00","2,751,799,514.31","3,025,411,262.06","3,100,306,985.69","4,211,547,671.28","4,610,650,185.13","3,787,506,647.47","3,308,587,758.78","3,707,958,600.20","4,045,454,688.16","3,335,213,897.07","3,264,214,680.75","4,135,039,261.35","4,262,681,992.97","3,521,275,277.82","3,087,469,260.42","3,868,581,813.48","4,901,630,067.03","4,182,062,218.82","4,479,778,290.82","6,174,477,148.92","6,624,626,903.30","6,161,432,986.16","6,323,527,228.56","8,008,250,774.23","9,200,897,460.60","9,747,224,795.23","9,141,737,827.16","10,819,423,186.45"
生产性生物资产,,,,,,"3,703,079.76","4,303,502.82","3,799,215.35","11,661,749.61","13,948,699.60","18,838,712.56","19,692,788.52","23,035,419.51","25,713,366.36","25,042,956.20","21,045,783.07","21,051,535.09","16,536,326.26","14,619,487.13","8,971,334.40","12,445,788.65","8,622,409.40","11,215,228.43","12,677,707.71","13,677,020.58","14,738,164.60","21,212,448.05","17,333,286.45","22,301,181.98","22,034,362.35","17,512,109.51","17,912,668.15","19,186,575.33","19,360,396.68","16,932,403.91","14,203,915.40","17,121,846.74","24,894,516.58","56,431,256.27","52,245,882.17","56,828,507.31","47,573,837.54"
实收资本(或股本),"168,000,000.00","168,000,000.00","168,000,000.00","168,000,000.00","224,000,000.00","224,000,000.00","291,200,000.00","291,200,000.00","291,200,000.00","291,200,000.00","582,400,000.00","582,400,000.00","582,400,000.00","582,400,000.00","757,120,000.00","760,542,900.00","760,542,900.00","760,542,900.00","988,705,770.00","988,705,770.00","1,063,659,880.00","1,068,222,880.00","1,069,997,380.00","1,069,997,380.00","1,069,997,380.00","1,084,392,380.00","1,537,363,254.00","1,537,363,254.00","1,537,363,254.00","1,537,363,254.00","1,541,505,854.00","1,541,740,754.00","1,541,428,454.00","1,581,811,454.00","1,575,965,054.00","1,575,965,054.00","1,575,237,054.00","1,579,545,054.00","1,581,514,354.00","1,581,937,704.00","1,581,211,084.00","1,581,300,934.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"73,879,534.82","73,879,534.82","73,879,534.82","73,879,534.82","1,528,877,534.82","1,528,877,534.82","1,458,815,183.01","1,458,815,183.01","1,458,815,183.01","1,458,815,183.01","1,173,843,794.25","1,164,101,569.32","1,170,085,140.83","1,184,235,634.42","1,017,134,705.76","1,062,983,882.98","1,061,524,723.60","1,066,451,130.91","843,163,837.19","851,487,419.86","1,572,865,522.66","1,614,196,149.39","1,630,257,146.89","1,633,955,271.51","1,636,997,667.96","1,711,490,811.24","1,414,074,140.88","1,435,092,573.56","1,393,983,060.65","1,400,969,393.88","1,436,702,257.43","1,480,335,136.05","1,512,859,968.55","1,785,349,978.89","1,788,744,027.11","1,808,867,582.15","1,849,285,839.41","1,912,786,601.99","1,968,854,604.21","1,989,493,392.58","2,010,778,182.22","2,056,906,465.20"
无形资产,"84,087,696.37","117,968,480.23","125,535,329.55","124,161,621.56","129,097,917.88","132,014,310.97","140,544,193.07","141,180,197.46","144,633,353.67","143,870,556.09","162,254,270.24","202,092,635.77","236,793,133.07","237,752,743.38","241,100,885.88","295,477,356.50","376,814,472.99","386,726,137.71","405,735,158.61","447,235,458.72","460,903,523.44","456,547,105.62","454,235,731.57","458,410,626.29","464,572,256.34","480,395,024.61","506,014,898.73","528,132,463.62","545,181,088.49","568,305,868.87","614,069,000.28","608,704,312.84","606,251,777.43","612,694,728.89","617,136,084.08","694,313,762.17","846,002,659.79","888,847,198.82","882,847,339.99","889,447,712.49","928,766,148.39","948,108,945.77"
盈余公积,"5,691,949.49","17,475,930.42","25,992,683.03","17,475,930.42","30,388,693.90","30,388,693.90","30,388,693.90","30,388,693.90","46,138,152.94","46,138,152.94","46,138,152.94","46,138,152.94","67,220,650.13","67,220,650.13","67,220,650.13","67,220,650.13","98,209,391.65","98,209,391.65","98,209,391.65","98,209,391.65","140,478,001.16","140,478,001.16","140,478,001.16","169,602,650.60","183,661,569.92","183,661,569.92","183,661,569.92","190,209,871.31","191,705,158.86","191,705,158.86","191,705,158.86","191,705,158.86","296,643,179.04","296,643,179.04","296,643,179.04","296,643,179.04","381,963,650.77","381,963,650.77","381,963,650.77","381,963,650.77","518,730,727.06","518,730,727.06"
