科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"86,711,151.07","89,141,386.86","106,577,448.37","132,288,349.62","118,139,983.96","100,832,339.85","126,708,327.76","137,681,559.66","134,292,200.40","225,628,486.09","263,193,688.50","445,753,493.80","321,928,632.60","327,038,287.39","616,782,996.80","761,515,541.27","438,354,247.85","323,109,961.01","325,397,373.93","314,991,413.68","464,396,726.62","453,104,123.30","477,829,432.32","528,125,470.20","390,239,088.99","427,784,728.13","402,545,478.26","589,842,262.18","493,858,887.75","1,485,756,376.65","952,862,557.76","992,767,139.06","1,090,430,121.99","762,897,600.24","1,159,184,229.61","1,126,964,151.54","807,087,340.15","447,003,398.78","455,861,602.02","499,608,420.46","409,065,402.16","529,868,010.44","829,321,479.79"
短期借款,"80,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","90,000,000.00","90,000,000.00","110,000,000.00","130,000,000.00","110,000,000.00","120,000,000.00","120,000,000.00","140,000,000.00","40,000,000.00","50,000,000.00","50,000,000.00","260,000,000.00","50,000,000.00","60,000,000.00","198,500,000.00","269,500,000.00","312,700,000.00","317,774,299.01","292,887,000.58","407,445,794.01","316,382,301.54","128,250,898.25","58,035,997.27","131,348,299.61","47,094,697.55","2,020,000.00","1,020,000.00",,,,,"30,000,000.00","50,000,000.00","130,000,000.00","165,000,000.00","165,000,000.00","100,000,000.00","380,230,760.00","604,721,140.00"
交易性金融资产,,,"1,220,670.00",,,"32,120.00","54,600.00",,,,"9,900.00","121,715.00",,,"46,303,705.15","154,251,145.00","151,797,543.60","178,065,592.58","302,023,344.54","350,362,735.78","267,414,625.48","238,841,751.60","130,465,822.86","146,597,516.08","223,365,325.53","311,912,665.01","301,312,454.04","280,464,087.44","327,428,528.18","262,366,935.65","211,421,748.21","229,993,359.13","146,420,744.98","99,667,945.56","12,533,904.39","15,705,759.07","15,762,408.56","20,787,761.00","44,039,349.87","42,917,806.79","110,251,449.76","88,087,199.30","42,559,700.62"
交易性金融负债,,,,,,,,,,,,,,,"2,656,445.00","38,105.00","3,557,105.00","407,685.00","4,459,969.52","261,975.00","921,085.00","598,205.00","2,897,585.00","88,070.00","662,327.34","622,542.04","467,935.00","2,277,159.97","1,482,788.26","2,770,637.55","8,200,891.17","973,579.59","5,322,495.00",,"395,115.00","6,728,400.00","9,042,305.00","18,641,965.00","15,676,000.00","26,071,020.00","8,791,520.00","724,450.00",
应收票据,"33,338,500.00","32,617,942.00","44,946,720.08","11,741,657.46","17,066,642.00","17,000,000.00","19,230,000.00","31,100,000.00","23,580,601.11","10,905,814.27","12,411,454.92","10,000,000.00",,"770,000.00","470,000.00",,,,"19,160,450.00","22,328,341.50","2,710,000.00","6,863,500.00","1,680,000.00","13,252,970.15","17,846,260.51","14,899,886.39","8,934,642.70","3,354,019.35","3,178,093.50","8,888,282.44","9,557,714.39","17,324,060.97","12,541,595.91","4,158,857.60","9,313,218.04","10,256,603.29","7,526,023.05","17,920,286.95","27,732,906.35","26,896,883.91","26,165,968.72","37,504,379.16","32,482,964.27"
应付票据,"40,000,000.00","40,000,000.00","39,000,000.00","20,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,"30,000,000.00","136,450,000.00","126,450,000.00","30,000,000.00","10,000,000.00",,,,,,"51,500,000.00","25,000,000.00","20,000,000.00","77,000,000.00","76,400,000.00","29,400,000.00","10,000,000.00","6,980,000.00","25,672,000.00","35,902,000.00","12,210,000.00","2,337,720.00","2,337,720.00","4,834,600.00","4,834,600.00","1,595,148.00","9,749,948.00","8,154,800.00","966,858.00","4,580,898.00","3,725,670.00","111,630.00",,"5,119,960.00","5,119,960.00"
应收账款,"48,185,208.42","44,539,802.28","42,336,861.93","43,367,668.92","37,966,533.51","39,668,370.38","46,043,169.29","51,531,108.24","69,593,909.34","73,939,986.71","65,629,166.27","25,733,297.64","28,353,424.20","40,571,864.15","38,338,040.16","40,956,539.58","42,532,334.76","49,198,811.51","46,909,377.73","50,925,095.82","56,163,317.43","53,416,902.47","50,372,573.82","70,468,121.31","39,158,520.44","42,123,139.87","36,438,485.55","45,469,364.05","53,330,270.69","43,758,882.41","40,925,337.80","43,915,570.82","47,218,295.44","38,660,474.68","43,929,124.47","44,907,996.49","48,043,162.23","75,965,424.18","54,495,035.47","93,417,619.69","109,565,879.34","93,077,753.01","81,129,934.59"
应付账款,"13,321,882.42","31,079,465.25","13,049,644.21","15,966,336.56","16,661,115.62","16,916,513.74","4,626,009.17","24,168,476.85","22,132,737.69","7,780,728.43","41,915,984.25","34,901,162.24","35,849,956.38","37,558,281.82","40,232,520.93","50,446,134.71","55,985,243.01","74,279,224.37","72,138,340.37","31,808,325.35","61,489,446.58","37,207,446.64","65,874,811.52","98,668,603.44","82,304,218.20","90,873,630.99","64,478,604.91","56,953,641.28","67,173,680.92","63,315,019.97","59,464,419.59","71,926,621.98","75,641,067.51","71,963,471.54","71,603,551.46","110,293,773.96","106,861,938.40","131,569,283.94","118,175,457.66","151,351,298.47","151,823,965.76","111,949,412.73","127,386,534.64"
预付款项,"1,164,685.98","20,451,214.78","13,412,369.24","4,725,279.00","5,763,870.43","12,184,764.00","8,952,776.29","2,598,034.29","63,604.69","9,801,487.79","32,921,070.71",,,,,"5,000.00",,"10,000.00","17,788.47","37,061,141.05","16,728,286.33","16,684,126.33","28,684,175.52","18,347,854.13","16,804,233.00","2,485,641.50","911,780.75","1,282,511.05","5,090,150.63","6,220,301.17","4,938,045.42","2,153,638.00","1,628,171.65","2,620,965.82","2,971,719.26","1,542,725.31","2,620,812.23","1,568,976.51","2,188,902.76","1,907,050.68","1,552,369.11","893,203.43","3,377,734.58"
预收款项,,"556,716.92","2,883,172.06","5,000,000.00",,,,"1,000,012.10","1,135,000.00","1,613,171.40","1,535,000.00",,,,,,,,,"21,214,774.26","372,000.00","620,000.00","14,516,000.00","19,903,975.22","28,425,540.39","33,814,543.48","10,732,560.94","1,092,625.64","793,509.35","1,002,471.46","1,963,866.92","648,415.66","1,648,680.86","741,786.46","1,647,662.46","3,585,566.06","2,767,612.62","2,055,786.93","2,668,760.77","880,659.04","2,939,462.68","965,283.85","1,136,741.38"
